tid,attr_name,attr_val
575,ZipCode,36854
575,CountyName,CHAMBERS
575,PhoneNumber,3347561400
575,HospitalType,Acute Care Hospitals
575,HospitalOwner,Voluntary non-profit - Other
575,EmergencyService,Yes
575,Condition,Heart Failure
575,MeasureCode,HF-2
575,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
575,Score,99%
575,Sample,164 patients
575,Stateavg,AL_HF-2
576,ProviderNumber,10025
576,HospitalName,G H LANIER MEMORIAL HOSPITAL
576,Address1,4800 48TH ST
576,Address2,Empty
576,Address3,Empty
576,City,VALLEY
576,State,AL
576,ZipCode,36854
576,CountyName,CHAMBERS
576,PhoneNumber,3347561400
576,HospitalType,Acute Care Hospitals
576,HospitalOwner,Voluntary non-profit - Other
576,EmergencyService,Yes
576,Condition,Heart Failure
576,MeasureCode,HF-3
576,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
576,Score,96%
576,Sample,75 patients
576,Stateavg,AL_HF-3
577,ProviderNumber,10025
577,HospitalName,G H LANIER MEMORIAL HOSPITAL
577,Address1,4800 48TH ST
577,Address2,Empty
577,Address3,Empty
577,City,VALLEY
577,State,AL
577,ZipCode,36854
577,CountyName,CHAMBERS
577,PhoneNumber,3347561400
577,HospitalType,Acute Care Hospitals
577,HospitalOwner,Voluntary non-profit - Other
577,EmergencyService,Yes
577,Condition,Heart Failure
577,MeasureCode,HF-4
577,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
577,Score,97%
577,Sample,38 patients
577,Stateavg,AL_HF-4
578,ProviderNumber,10025
578,HospitalName,G H LANIER MEMORIAL HOSPITAL
578,Address1,4800 48TH ST
578,Address2,Empty
578,Address3,Empty
578,City,VALLEY
578,State,AL
578,ZipCode,36854
578,CountyName,CHAMBERS
578,PhoneNumber,3347561400
578,HospitalType,Acute Care Hospitals
578,HospitalOwner,Voluntary non-profit - Other
578,EmergencyService,Yes
578,Condition,Pneumonia
578,MeasureCode,PN-2
578,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
578,Score,80%
578,Sample,55 patients
578,Stateavg,AL_PN-2
579,ProviderNumber,10025
579,HospitalName,G H LANIER MEMORIAL HOSPITAL
579,Address1,4800 48TH ST
579,Address2,Empty
579,Address3,Empty
579,City,VALLEY
579,State,AL
579,ZipCode,36854
579,CountyName,CHAMBERS
579,PhoneNumber,3347561400
579,HospitalType,Acute Care Hospitals
579,HospitalOwner,Voluntary non-profit - Other
579,EmergencyService,Yes
579,Condition,Pneumonia
579,MeasureCode,PN-3B
579,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
579,Score,95%
579,Sample,43 patients
579,Stateavg,AL_PN-3B
580,ProviderNumber,10025
580,HospitalName,G H LANIER MEMORIAL HOSPITAL
580,Address1,4800 48TH ST
580,Address2,Empty
580,Address3,Empty
580,City,VALLEY
580,State,AL
580,ZipCode,36854
580,CountyName,CHAMBERS
580,PhoneNumber,3347561400
580,HospitalType,Acute Care Hospitals
580,HospitalOwner,Voluntary non-profit - Other
580,EmergencyService,Yes
580,Condition,Pneumonia
580,MeasureCode,PN-4
580,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
580,Score,91%
580,Sample,34 patients
580,Stateavg,AL_PN-4
581,ProviderNumber,10025
581,HospitalName,G H LANIER MEMORIAL HOSPITAL
581,Address1,4800 48TH ST
581,Address2,Empty
581,Address3,Empty
581,City,VALLEY
581,State,AL
581,ZipCode,36854
581,CountyName,CHAMBERS
581,PhoneNumber,3347561400
581,HospitalType,Acute Care Hospitals
581,HospitalOwner,Voluntary non-profit - Other
581,EmergencyService,Yes
581,Condition,Pneumonia
581,MeasureCode,PN-5C
581,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
581,Score,82%
581,Sample,50 patients
581,Stateavg,AL_PN-5C
582,ProviderNumber,10025
582,HospitalName,G H LANIER MEMORIAL HOSPITAL
582,Address1,4800 48TH ST
582,Address2,Empty
582,Address3,Empty
582,City,VALLEY
582,State,AL
582,ZipCode,36854
582,CountyName,CHAMBERS
582,PhoneNumber,3347561400
582,HospitalType,Acute Care Hospitals
582,HospitalOwner,Voluntary non-profit - Other
582,EmergencyService,Yes
582,Condition,Pneumonia
582,MeasureCode,PN-6
582,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
582,Score,85%
582,Sample,52 patients
582,Stateavg,AL_PN-6
583,ProviderNumber,10025
583,HospitalName,G H LANIER MEMORIAL HOSPITAL
583,Address1,4800 48TH ST
583,Address2,Empty
583,Address3,Empty
583,City,VALLEY
583,State,AL
583,ZipCode,36854
583,CountyName,CHAMBERS
583,PhoneNumber,3347561400
583,HospitalType,Acute Care Hospitals
583,HospitalOwner,Voluntary non-profit - Other
583,EmergencyService,Yes
583,Condition,Pneumonia
583,MeasureCode,PN-7
583,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
583,Score,75%
583,Sample,60 patients
583,Stateavg,AL_PN-7
584,ProviderNumber,10025
584,HospitalName,G H LANIER MEMORIAL HOSPITAL
584,Address1,4800 48TH ST
584,Address2,Empty
584,Address3,Empty
584,City,VALLEY
584,State,AL
584,ZipCode,36854
584,CountyName,CHAMBERS
584,PhoneNumber,3347561400
584,HospitalType,Acute Care Hospitals
584,HospitalOwner,Voluntary non-profit - Other
584,EmergencyService,Yes
584,Condition,Surgical Infection Prevention
584,MeasureCode,SCIP-CARD-2
584,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
584,Score,32%
584,Sample,19 patients
584,Stateavg,AL_SCIP-CARD-2
585,ProviderNumber,10025
585,HospitalName,G H LANIER MEMORIAL HOSPITAL
585,Address1,4800 48TH ST
585,Address2,Empty
585,Address3,Empty
585,City,VALLEY
585,State,AL
585,ZipCode,36854
585,CountyName,CHAMBERS
585,PhoneNumber,3347561400
585,HospitalType,Acute Care Hospitals
585,HospitalOwner,Voluntary non-profit - Other
585,EmergencyService,Yes
585,Condition,Surgical Infection Prevention
585,MeasureCode,SCIP-INF-1
585,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
585,Score,100%
585,Sample,117 patients
585,Stateavg,AL_SCIP-INF-1
586,ProviderNumber,10025
586,HospitalName,G H LANIER MEMORIAL HOSPITAL
586,Address1,4800 48TH ST
586,Address2,Empty
586,Address3,Empty
586,City,VALLEY
586,State,AL
586,ZipCode,36854
586,CountyName,CHAMBERS
586,PhoneNumber,3347561400
586,HospitalType,Acute Care Hospitals
586,HospitalOwner,Voluntary non-profit - Other
586,EmergencyService,Yes
586,Condition,Surgical Infection Prevention
586,MeasureCode,SCIP-INF-2
586,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
586,Score,93%
586,Sample,118 patients
586,Stateavg,AL_SCIP-INF-2
587,ProviderNumber,10025
587,HospitalName,G H LANIER MEMORIAL HOSPITAL
587,Address1,4800 48TH ST
587,Address2,Empty
587,Address3,Empty
587,City,VALLEY
587,State,AL
587,ZipCode,36854
587,CountyName,CHAMBERS
587,PhoneNumber,3347561400
587,HospitalType,Acute Care Hospitals
587,HospitalOwner,Voluntary non-profit - Other
587,EmergencyService,Yes
587,Condition,Surgical Infection Prevention
587,MeasureCode,SCIP-INF-3
587,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
587,Score,79%
587,Sample,116 patients
587,Stateavg,AL_SCIP-INF-3
588,ProviderNumber,10025
588,HospitalName,G H LANIER MEMORIAL HOSPITAL
588,Address1,4800 48TH ST
588,Address2,Empty
588,Address3,Empty
588,City,VALLEY
588,State,AL
588,ZipCode,36854
588,CountyName,CHAMBERS
588,PhoneNumber,3347561400
588,HospitalType,Acute Care Hospitals
588,HospitalOwner,Voluntary non-profit - Other
588,EmergencyService,Yes
588,Condition,Surgical Infection Prevention
588,MeasureCode,SCIP-INF-4
588,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
588,Score,Empty
588,Sample,0 patients
588,Stateavg,AL_SCIP-INF-4
589,ProviderNumber,10025
589,HospitalName,G H LANIER MEMORIAL HOSPITAL
589,Address1,4800 48TH ST
589,Address2,Empty
589,Address3,Empty
589,City,VALLEY
589,State,AL
589,ZipCode,36854
589,CountyName,CHAMBERS
589,PhoneNumber,3347561400
589,HospitalType,Acute Care Hospitals
589,HospitalOwner,Voluntary non-profit - Other
589,EmergencyService,Yes
589,Condition,Surgical Infection Prevention
589,MeasureCode,SCIP-INF-6
589,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
589,Score,96%
589,Sample,172 patients
589,Stateavg,AL_SCIP-INF-6
590,ProviderNumber,10025
590,HospitalName,G H LANIER MEMORIAL HOSPITAL
590,Address1,4800 48TH ST
590,Address2,Empty
590,Address3,Empty
590,City,VALLEY
590,State,AL
590,ZipCode,36854
590,CountyName,CHAMBERS
590,PhoneNumber,3347561400
590,HospitalType,Acute Care Hospitals
590,HospitalOwner,Voluntary non-profit - Other
590,EmergencyService,Yes
590,Condition,Surgical Infection Prevention
590,MeasureCode,SCIP-VTE-1
590,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
590,Score,88%
590,Sample,85 patients
590,Stateavg,AL_SCIP-VTE-1
591,ProviderNumber,10025
591,HospitalName,G H LANIER MEMORIAL HOSPITAL
591,Address1,4800 48TH ST
591,Address2,Empty
591,Address3,Empty
591,City,VALLEY
591,State,AL
591,ZipCode,36854
591,CountyName,CHAMBERS
591,PhoneNumber,3347561400
591,HospitalType,Acute Care Hospitals
591,HospitalOwner,Voluntary non-profit - Other
591,EmergencyService,Yes
591,Condition,Surgical Infection Prevention
591,MeasureCode,SCIP-VTE-2
591,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
591,Score,82%
591,Sample,84 patients
591,Stateavg,AL_SCIP-VTE-2
592,ProviderNumber,10027
592,HospitalName,ELBA GENERAL HOSPITAL
592,Address1,987 DRAYTON STREET
592,Address2,Empty
592,Address3,Empty
592,City,ELBA
592,State,AL
592,ZipCode,36323
592,CountyName,COFFEE
592,PhoneNumber,3348972257
592,HospitalType,Acute Care Hospitals
592,HospitalOwner,Voluntary non-profit - Other
592,EmergencyService,Yes
592,Condition,Heart Attack
592,MeasureCode,AMI-1
592,MeasureName,Heart Attack Patients Given Aspirin at Arrival
592,Score,Empty
592,Sample,Empty
592,Stateavg,AL_AMI-1
593,ProviderNumber,10027
593,HospitalName,ELBA GENERAL HOSPITAL
593,Address1,987 DRAYTON STREET
593,Address2,Empty
593,Address3,Empty
593,City,ELBA
593,State,AL
593,ZipCode,36323
593,CountyName,COFFEE
593,PhoneNumber,3348972257
593,HospitalType,Acute Care Hospitals
593,HospitalOwner,Voluntary non-profit - Other
593,EmergencyService,Yes
593,Condition,Heart Attack
593,MeasureCode,AMI-2
593,MeasureName,Heart Attack Patients Given Aspirin at Discharge
593,Score,Empty
593,Sample,Empty
593,Stateavg,AL_AMI-2
594,ProviderNumber,10027
594,HospitalName,ELBA GENERAL HOSPITAL
594,Address1,987 DRAYTON STREET
594,Address2,Empty
594,Address3,Empty
594,City,ELBA
594,State,AL
594,ZipCode,36323
594,CountyName,COFFEE
594,PhoneNumber,3348972257
594,HospitalType,Acute Care Hospitals
594,HospitalOwner,Voluntary non-profit - Other
594,EmergencyService,Yes
594,Condition,Heart Attack
594,MeasureCode,AMI-3
594,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
594,Score,Empty
594,Sample,Empty
594,Stateavg,AL_AMI-3
595,ProviderNumber,10027
595,HospitalName,ELBA GENERAL HOSPITAL
595,Address1,987 DRAYTON STREET
595,Address2,Empty
595,Address3,Empty
595,City,ELBA
595,State,AL
595,ZipCode,36323
595,CountyName,COFFEE
595,PhoneNumber,3348972257
595,HospitalType,Acute Care Hospitals
595,HospitalOwner,Voluntary non-profit - Other
595,EmergencyService,Yes
595,Condition,Heart Attack
595,MeasureCode,AMI-4
595,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
595,Score,Empty
595,Sample,Empty
595,Stateavg,AL_AMI-4
596,ProviderNumber,10027
596,HospitalName,ELBA GENERAL HOSPITAL
596,Address1,987 DRAYTON STREET
596,Address2,Empty
596,Address3,Empty
596,City,ELBA
596,State,AL
596,ZipCode,36323
596,CountyName,COFFEE
596,PhoneNumber,3348972257
596,HospitalType,Acute Care Hospitals
596,HospitalOwner,Voluntary non-profit - Other
596,EmergencyService,Yes
596,Condition,Heart Attack
596,MeasureCode,AMI-5
596,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
596,Score,Empty
596,Sample,Empty
596,Stateavg,AL_AMI-5
597,ProviderNumber,10027
597,HospitalName,ELBA GENERAL HOSPITAL
597,Address1,987 DRAYTON STREET
597,Address2,Empty
597,Address3,Empty
597,City,ELBA
597,State,AL
597,ZipCode,36323
597,CountyName,COFFEE
597,PhoneNumber,3348972257
597,HospitalType,Acute Care Hospitals
597,HospitalOwner,Voluntary non-profit - Other
597,EmergencyService,Yes
597,Condition,Heart Attack
597,MeasureCode,AMI-7A
597,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
597,Score,Empty
597,Sample,Empty
597,Stateavg,AL_AMI-7A
598,ProviderNumber,10027
598,HospitalName,ELBA GENERAL HOSPITAL
598,Address1,987 DRAYTON STREET
598,Address2,Empty
598,Address3,Empty
598,City,ELBA
598,State,AL
598,ZipCode,36323
598,CountyName,COFFEE
598,PhoneNumber,3348972257
598,HospitalType,Acute Care Hospitals
598,HospitalOwner,Voluntary non-profit - Other
598,EmergencyService,Yes
598,Condition,Heart Attack
598,MeasureCode,AMI-8A
598,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
598,Score,Empty
598,Sample,Empty
598,Stateavg,AL_AMI-8A
599,ProviderNumber,10027
599,HospitalName,ELBA GENERAL HOSPITAL
599,Address1,987 DRAYTON STREET
599,Address2,Empty
599,Address3,Empty
599,City,ELBA
599,State,AL
599,ZipCode,36323
599,CountyName,COFFEE
599,PhoneNumber,3348972257
599,HospitalType,Acute Care Hospitals
599,HospitalOwner,Voluntary non-profit - Other
599,EmergencyService,Yes
599,Condition,Heart Failure
599,MeasureCode,HF-1
599,MeasureName,Heart Failure Patients Given Discharge Instructions
599,Score,100%
599,Sample,2 patients
599,Stateavg,AL_HF-1
600,ProviderNumber,10027
600,HospitalName,ELBA GENERAL HOSPITAL
600,Address1,987 DRAYTON STREET
600,Address2,Empty
600,Address3,Empty
600,City,ELBA
600,State,AL
600,ZipCode,36323
600,CountyName,COFFEE
600,PhoneNumber,3348972257
600,HospitalType,Acute Care Hospitals
600,HospitalOwner,Voluntary non-profit - Other
600,EmergencyService,Yes
600,Condition,Heart Failure
600,MeasureCode,HF-2
600,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
600,Score,100%
600,Sample,3 patients
600,Stateavg,AL_HF-2
601,ProviderNumber,10027
601,HospitalName,ELBA GENERAL HOSPITAL
601,Address1,987 DRAYTON STREET
601,Address2,Empty
601,Address3,Empty
601,City,ELBA
601,State,AL
601,ZipCode,36323
601,CountyName,COFFEE
601,PhoneNumber,3348972257
601,HospitalType,Acute Care Hospitals
601,HospitalOwner,Voluntary non-profit - Other
601,EmergencyService,Yes
601,Condition,Heart Failure
601,MeasureCode,HF-3
601,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
601,Score,Empty
601,Sample,0 patients
601,Stateavg,AL_HF-3
602,ProviderNumber,10027
602,HospitalName,ELBA GENERAL HOSPITAL
602,Address1,987 DRAYTON STREET
602,Address2,Empty
602,Address3,Empty
602,City,ELBA
602,State,AL
602,ZipCode,36323
602,CountyName,COFFEE
602,PhoneNumber,3348972257
602,HospitalType,Acute Care Hospitals
602,HospitalOwner,Voluntary non-profit - Other
602,EmergencyService,Yes
602,Condition,Heart Failure
602,MeasureCode,HF-4
602,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
602,Score,Empty
602,Sample,0 patients
602,Stateavg,AL_HF-4
603,ProviderNumber,10027
603,HospitalName,ELBA GENERAL HOSPITAL
603,Address1,987 DRAYTON STREET
603,Address2,Empty
603,Address3,Empty
603,City,ELBA
603,State,AL
603,ZipCode,36323
603,CountyName,COFFEE
603,PhoneNumber,3348972257
603,HospitalType,Acute Care Hospitals
603,HospitalOwner,Voluntary non-profit - Other
603,EmergencyService,Yes
603,Condition,Pneumonia
603,MeasureCode,PN-2
603,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
603,Score,100%
603,Sample,31 patients
603,Stateavg,AL_PN-2
604,ProviderNumber,10027
604,HospitalName,ELBA GENERAL HOSPITAL
604,Address1,987 DRAYTON STREET
604,Address2,Empty
604,Address3,Empty
604,City,ELBA
604,State,AL
604,ZipCode,36323
604,CountyName,COFFEE
604,PhoneNumber,3348972257
604,HospitalType,Acute Care Hospitals
604,HospitalOwner,Voluntary non-profit - Other
604,EmergencyService,Yes
604,Condition,Pneumonia
604,MeasureCode,PN-3B
604,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
604,Score,100%
604,Sample,19 patients
604,Stateavg,AL_PN-3B
605,ProviderNumber,10027
605,HospitalName,ELBA GENERAL HOSPITAL
605,Address1,987 DRAYTON STREET
605,Address2,Empty
605,Address3,Empty
605,City,ELBA
605,State,AL
605,ZipCode,36323
605,CountyName,COFFEE
605,PhoneNumber,3348972257
605,HospitalType,Acute Care Hospitals
605,HospitalOwner,Voluntary non-profit - Other
605,EmergencyService,Yes
605,Condition,Pneumonia
605,MeasureCode,PN-4
605,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
605,Score,100%
605,Sample,12 patients
605,Stateavg,AL_PN-4
606,ProviderNumber,10027
606,HospitalName,ELBA GENERAL HOSPITAL
606,Address1,987 DRAYTON STREET
606,Address2,Empty
606,Address3,Empty
606,City,ELBA
606,State,AL
606,ZipCode,36323
606,CountyName,COFFEE
606,PhoneNumber,3348972257
606,HospitalType,Acute Care Hospitals
606,HospitalOwner,Voluntary non-profit - Other
606,EmergencyService,Yes
606,Condition,Pneumonia
606,MeasureCode,PN-5C
606,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
606,Score,100%
606,Sample,40 patients
606,Stateavg,AL_PN-5C
607,ProviderNumber,10027
607,HospitalName,ELBA GENERAL HOSPITAL
607,Address1,987 DRAYTON STREET
607,Address2,Empty
607,Address3,Empty
607,City,ELBA
607,State,AL
607,ZipCode,36323
607,CountyName,COFFEE
607,PhoneNumber,3348972257
607,HospitalType,Acute Care Hospitals
607,HospitalOwner,Voluntary non-profit - Other
607,EmergencyService,Yes
607,Condition,Pneumonia
607,MeasureCode,PN-6
607,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
607,Score,93%
607,Sample,30 patients
607,Stateavg,AL_PN-6
608,ProviderNumber,10027
608,HospitalName,ELBA GENERAL HOSPITAL
608,Address1,987 DRAYTON STREET
608,Address2,Empty
608,Address3,Empty
608,City,ELBA
608,State,AL
608,ZipCode,36323
608,CountyName,COFFEE
608,PhoneNumber,3348972257
608,HospitalType,Acute Care Hospitals
608,HospitalOwner,Voluntary non-profit - Other
608,EmergencyService,Yes
608,Condition,Pneumonia
608,MeasureCode,PN-7
