Row(rv_index=u'2011-12-05-AA-1544-SAN-ORD', rv_attr=u'Scheduled_Dept', assigned_val=u'11:25')
Row(rv_index=u'2011-12-16-AA-3804-PHL-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:05')
Row(rv_index=u'2011-12-16-AA-3809-PHX-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:40')
Row(rv_index=u'2011-12-16-AA-404-MIA-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:45')
Row(rv_index=u'2011-12-16-AA-4198-ORD-CLE', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:55')
Row(rv_index=u'2011-12-16-AA-643-MIA-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:35')
Row(rv_index=u'2011-12-16-CO-1023-IAH-DEN', rv_attr=u'Scheduled_Arrival', assigned_val=u'1:20')
Row(rv_index=u'2011-12-16-CO-1193-EWR-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:36')
Row(rv_index=u'2011-12-16-CO-1586-IAH-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:12')
Row(rv_index=u'2011-12-16-CO-16-LAX-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:39')
Row(rv_index=u'2011-12-16-CO-1694-LAX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:44')
Row(rv_index=u'2011-12-16-CO-62-IAH-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:03')
Row(rv_index=u'2011-12-16-CO-89-IAH-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:20')
Row(rv_index=u'2011-12-16-UA-2515-DFW-CLT', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:26')
Row(rv_index=u'2011-12-16-UA-2708-EWR-CLT', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:53')
Row(rv_index=u'2011-12-16-UA-3050-PHX-CLT', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:57')
Row(rv_index=u'2011-12-16-UA-3515-IAD-MSP', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:09')
Row(rv_index=u'2011-12-16-UA-3925-IAD-ORF', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:55')
Row(rv_index=u'2011-12-16-UA-5487-SFO-MRY', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:24')
Row(rv_index=u'2011-12-16-UA-843-LAX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:12')
Row(rv_index=u'2011-12-16-UA-938-DEN-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:17')
Row(rv_index=u'2011-12-17-AA-1007-MIA-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:05')
Row(rv_index=u'2011-12-17-AA-1434-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:35')
Row(rv_index=u'2011-12-17-AA-1664-MIA-ATL', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:10')
Row(rv_index=u'2011-12-17-AA-1917-JFK-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:55')
Row(rv_index=u'2011-12-17-AA-204-LAX-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:55')
Row(rv_index=u'2011-12-17-AA-2268-PHX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:35')
Row(rv_index=u'2011-12-17-AA-2525-DFW-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:10')
Row(rv_index=u'2011-12-17-AA-3-JFK-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:15')
Row(rv_index=u'2011-12-17-AA-3979-CVG-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:00')
Row(rv_index=u'2011-12-17-AA-404-MIA-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:45')
Row(rv_index=u'2011-12-17-AA-4330-CVG-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:00')
Row(rv_index=u'2011-12-17-AA-518-MIA-JFK', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:15')
Row(rv_index=u'2011-12-17-AA-59-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:45')
Row(rv_index=u'2011-12-17-AA-85-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:30')
Row(rv_index=u'2011-12-17-CO-1023-IAH-DEN', rv_attr=u'Scheduled_Arrival', assigned_val=u'1:14')
Row(rv_index=u'2011-12-17-CO-1193-EWR-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:25')
Row(rv_index=u'2011-12-17-CO-1250-MIA-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:46')
Row(rv_index=u'2011-12-17-CO-1561-PHX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:00')
Row(rv_index=u'2011-12-17-CO-1614-LAX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:36')
Row(rv_index=u'2011-12-17-CO-58-DEN-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:59')
Row(rv_index=u'2011-12-17-UA-248-PHX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:12')
Row(rv_index=u'2011-12-17-UA-257-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:14')
Row(rv_index=u'2011-12-17-UA-2704-DTW-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'1:40')
Row(rv_index=u'2011-12-17-UA-3099-PHX-PHL', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:17')
Row(rv_index=u'2011-12-17-UA-6273-YYC-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:53')
Row(rv_index=u'2011-12-17-UA-664-ORD-PHL', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:38')
Row(rv_index=u'2011-12-17-UA-843-LAX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:20')
Row(rv_index=u'2011-12-17-UA-938-DEN-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:17')
Row(rv_index=u'2011-12-18-AA-1279-DFW-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:35')
Row(rv_index=u'2011-12-18-AA-1522-SFO-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:50')
Row(rv_index=u'2011-12-18-AA-1544-SAN-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:25')
Row(rv_index=u'2011-12-18-AA-1733-ORD-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:30')
Row(rv_index=u'2011-12-18-AA-2268-PHX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:35')
Row(rv_index=u'2011-12-18-AA-2957-DFW-CVG', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:05')
Row(rv_index=u'2011-12-18-AA-3756-ORD-SLC', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:45')
Row(rv_index=u'2011-12-18-AA-3786-IAH-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:40')
Row(rv_index=u'2011-12-18-AA-3804-PHL-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:05')
Row(rv_index=u'2011-12-18-AA-3809-PHX-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:40')
Row(rv_index=u'2011-12-18-AA-4307-ORD-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-18-AA-431-MIA-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:50')
Row(rv_index=u'2011-12-18-AA-466-IAH-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:20')
Row(rv_index=u'2011-12-18-AA-616-DFW-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:35')
Row(rv_index=u'2011-12-18-AA-643-MIA-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:35')
Row(rv_index=u'2011-12-18-AA-649-ORD-SNA', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:50')
Row(rv_index=u'2011-12-18-AA-789-ORD-DEN', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:35')
Row(rv_index=u'2011-12-18-CO-1586-IAH-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:12')
Row(rv_index=u'2011-12-18-CO-52-IAH-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:30')
Row(rv_index=u'2011-12-18-CO-62-IAH-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:59')
Row(rv_index=u'2011-12-18-CO-63-EWR-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:30')
Row(rv_index=u'2011-12-18-UA-2708-EWR-CLT', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:53')
Row(rv_index=u'2011-12-18-UA-3515-IAD-MSP', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:09')
Row(rv_index=u'2011-12-18-UA-664-ORD-PHL', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:38')
Row(rv_index=u'2011-12-19-AA-1434-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:35')
Row(rv_index=u'2011-12-19-AA-1522-SFO-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:50')
Row(rv_index=u'2011-12-19-AA-1664-MIA-ATL', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:10')
Row(rv_index=u'2011-12-19-AA-1733-ORD-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:30')
Row(rv_index=u'2011-12-19-AA-2525-DFW-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:10')
Row(rv_index=u'2011-12-19-AA-3063-SLC-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:20')
Row(rv_index=u'2011-12-19-AA-3468-CVG-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:55')
Row(rv_index=u'2011-12-19-AA-3804-PHL-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:05')
Row(rv_index=u'2011-12-19-AA-3823-LAX-DEN', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:15')
Row(rv_index=u'2011-12-19-AA-4198-ORD-CLE', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:55')
Row(rv_index=u'2011-12-19-AA-4307-ORD-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-19-AA-4330-CVG-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:00')
Row(rv_index=u'2011-12-19-AA-59-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:45')
Row(rv_index=u'2011-12-19-AA-643-MIA-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:35')
Row(rv_index=u'2011-12-19-AA-649-ORD-SNA', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:50')
Row(rv_index=u'2011-12-19-CO-1614-LAX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:36')
Row(rv_index=u'2011-12-19-CO-45-EWR-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:05')
Row(rv_index=u'2011-12-19-CO-62-IAH-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:03')
Row(rv_index=u'2011-12-19-CO-63-EWR-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:30')
Row(rv_index=u'2011-12-19-UA-257-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:14')
Row(rv_index=u'2011-12-19-UA-2726-FLL-PHL', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:46')
Row(rv_index=u'2011-12-19-UA-382-IAD-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:08')
Row(rv_index=u'2011-12-19-UA-62-IAH-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:03')
Row(rv_index=u'2011-12-19-UA-858-PVG-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:27')
Row(rv_index=u'2011-12-20-AA-1434-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:35')
Row(rv_index=u'2011-12-20-AA-1522-SFO-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:50')
Row(rv_index=u'2011-12-20-AA-1640-MIA-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:25')
Row(rv_index=u'2011-12-20-AA-1733-ORD-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:30')
Row(rv_index=u'2011-12-20-AA-2050-ORD-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:45')
Row(rv_index=u'2011-12-20-AA-2268-PHX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:35')
Row(rv_index=u'2011-12-20-AA-3809-PHX-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:40')
Row(rv_index=u'2011-12-20-AA-415-BOS-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:40')
Row(rv_index=u'2011-12-20-AA-4307-ORD-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-20-AA-431-MIA-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:50')
Row(rv_index=u'2011-12-20-AA-616-DFW-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:35')
Row(rv_index=u'2011-12-20-AA-789-ORD-DEN', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:35')
Row(rv_index=u'2011-12-20-AA-85-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:30')
Row(rv_index=u'2011-12-20-CO-1561-PHX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:37')
Row(rv_index=u'2011-12-20-CO-16-LAX-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:39')
Row(rv_index=u'2011-12-20-CO-45-EWR-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:05')
Row(rv_index=u'2011-12-20-CO-47-IAH-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:06')
Row(rv_index=u'2011-12-20-CO-50-CLE-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:53')
Row(rv_index=u'2011-12-20-CO-52-IAH-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:30')
Row(rv_index=u'2011-12-20-CO-89-IAH-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:20')
Row(rv_index=u'2011-12-20-UA-248-PHX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:07')
Row(rv_index=u'2011-12-20-UA-257-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:14')
Row(rv_index=u'2011-12-20-UA-37-EWR-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:22')
Row(rv_index=u'2011-12-20-UA-414-LAX-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:26')
Row(rv_index=u'2011-12-20-UA-6273-YYC-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:53')
Row(rv_index=u'2011-12-20-UA-828-SFO-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:15')
Row(rv_index=u'2011-12-22-AA-1221-MCO-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:50')
Row(rv_index=u'2011-12-22-AA-1434-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:35')
Row(rv_index=u'2011-12-22-AA-1544-SAN-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:25')
Row(rv_index=u'2011-12-22-AA-1886-BOS-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:20')
Row(rv_index=u'2011-12-22-AA-2268-PHX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:35')
Row(rv_index=u'2011-12-22-AA-3804-PHL-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:05')
Row(rv_index=u'2011-12-22-AA-4198-ORD-CLE', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:55')
Row(rv_index=u'2011-12-22-AA-4307-ORD-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-22-AA-431-MIA-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:50')
Row(rv_index=u'2011-12-22-AA-4330-CVG-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:00')
Row(rv_index=u'2011-12-22-AA-466-IAH-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:20')
Row(rv_index=u'2011-12-22-AA-484-DFW-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:55')
Row(rv_index=u'2011-12-22-AA-518-MIA-JFK', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:15')
Row(rv_index=u'2011-12-22-AA-616-DFW-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:35')
Row(rv_index=u'2011-12-22-CO-1561-PHX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:37')
Row(rv_index=u'2011-12-22-CO-1586-IAH-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:12')
Row(rv_index=u'2011-12-22-CO-1614-LAX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:36')
Row(rv_index=u'2011-12-22-CO-45-EWR-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:05')
Row(rv_index=u'2011-12-22-CO-50-CLE-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:53')
Row(rv_index=u'2011-12-22-CO-89-IAH-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:20')
Row(rv_index=u'2011-12-22-UA-257-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:14')
Row(rv_index=u'2011-12-22-UA-2708-EWR-CLT', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:53')
Row(rv_index=u'2011-12-22-UA-3099-PHX-PHL', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:17')
Row(rv_index=u'2011-12-22-UA-414-LAX-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:26')
Row(rv_index=u'2011-12-22-UA-5487-SFO-MRY', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:24')
Row(rv_index=u'2011-12-22-UA-858-PVG-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:27')
Row(rv_index=u'2011-12-24-AA-1434-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:35')
Row(rv_index=u'2011-12-24-AA-1640-MIA-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:25')
Row(rv_index=u'2011-12-24-AA-1917-JFK-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:55')
Row(rv_index=u'2011-12-24-AA-2525-DFW-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:10')
Row(rv_index=u'2011-12-24-AA-271-MIA-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:25')
Row(rv_index=u'2011-12-24-AA-431-MIA-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:50')
Row(rv_index=u'2011-12-24-AA-4330-CVG-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:00')
Row(rv_index=u'2011-12-24-AA-484-DFW-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:55')
Row(rv_index=u'2011-12-24-CO-1586-IAH-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:15')
Row(rv_index=u'2011-12-24-CO-52-IAH-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:30')
Row(rv_index=u'2011-12-24-CO-58-DEN-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:59')
Row(rv_index=u'2011-12-24-UA-2906-PHL-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:23')
Row(rv_index=u'2011-12-24-UA-2945-PHL-CLT', rv_attr=u'Scheduled_Arrival', assigned_val=u'1:45')
Row(rv_index=u'2011-12-24-UA-3373-IAD-PHL', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:25')
Row(rv_index=u'2011-12-24-UA-37-EDI-EWR', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:53')
Row(rv_index=u'2011-12-24-UA-37-EWR-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:25')
Row(rv_index=u'2011-12-24-UA-3925-IAD-ORF', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:55')
Row(rv_index=u'2011-12-24-UA-414-LAX-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:26')
Row(rv_index=u'2011-12-24-UA-6273-YYC-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:53')
Row(rv_index=u'2011-12-24-UA-843-LAX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:20')
Row(rv_index=u'2011-12-25-AA-1165-JFK-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:34')
Row(rv_index=u'2011-12-25-AA-1279-DFW-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:35')
Row(rv_index=u'2011-12-25-AA-1544-SAN-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:25')
Row(rv_index=u'2011-12-25-AA-1640-MIA-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:25')
Row(rv_index=u'2011-12-25-AA-1886-BOS-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:20')
Row(rv_index=u'2011-12-25-AA-1917-JFK-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:55')
Row(rv_index=u'2011-12-25-AA-3468-CVG-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:55')
Row(rv_index=u'2011-12-25-AA-3809-PHX-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:40')
Row(rv_index=u'2011-12-25-AA-404-MIA-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:45')
Row(rv_index=u'2011-12-25-AA-4198-ORD-CLE', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:55')
Row(rv_index=u'2011-12-25-AA-4307-ORD-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-25-AA-446-DFW-PHL', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:50')
Row(rv_index=u'2011-12-25-AA-643-MIA-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:35')
Row(rv_index=u'2011-12-25-CO-1090-BOS-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:40')
Row(rv_index=u'2011-12-25-CO-1250-MIA-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:50')
Row(rv_index=u'2011-12-25-CO-1586-IAH-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:12')
Row(rv_index=u'2011-12-25-CO-45-EWR-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:05')
Row(rv_index=u'2011-12-25-CO-47-IAH-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:16')
Row(rv_index=u'2011-12-25-UA-233-LAX-JFK', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:44')
Row(rv_index=u'2011-12-25-UA-2708-EWR-CLT', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:53')
Row(rv_index=u'2011-12-25-UA-3099-PHX-PHL', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:17')
Row(rv_index=u'2011-12-25-UA-382-IAD-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:08')
Row(rv_index=u'2011-12-25-UA-414-LAX-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:29')
Row(rv_index=u'2011-12-25-UA-854-SFO-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'1:30')
Row(rv_index=u'2011-12-25-UA-858-PVG-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:27')
Row(rv_index=u'2011-12-26-AA-1007-MIA-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:05')
Row(rv_index=u'2011-12-26-AA-1640-MIA-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:25')
Row(rv_index=u'2011-12-26-AA-1664-MIA-ATL', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:10')
Row(rv_index=u'2011-12-26-AA-222-LAX-BOS', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:30')
Row(rv_index=u'2011-12-26-AA-271-MIA-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:25')
Row(rv_index=u'2011-12-26-AA-3804-PHL-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:05')
Row(rv_index=u'2011-12-26-AA-3809-PHX-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:40')
Row(rv_index=u'2011-12-26-AA-4307-ORD-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-26-AA-431-MIA-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:50')
Row(rv_index=u'2011-12-26-AA-59-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:45')
Row(rv_index=u'2011-12-26-AA-649-ORD-SNA', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:50')
Row(rv_index=u'2011-12-26-CO-1250-MIA-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:50')
Row(rv_index=u'2011-12-26-CO-1561-PHX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:37')
Row(rv_index=u'2011-12-26-CO-1614-LAX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:36')
Row(rv_index=u'2011-12-26-CO-1694-LAX-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:44')
Row(rv_index=u'2011-12-26-CO-45-EWR-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:05')
Row(rv_index=u'2011-12-26-UA-3515-IAD-MSP', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:09')
Row(rv_index=u'2011-12-26-UA-37-EWR-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:22')
Row(rv_index=u'2011-12-26-UA-3925-IAD-ORF', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:55')
Row(rv_index=u'2011-12-26-UA-397-JFK-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:14')
Row(rv_index=u'2011-12-26-UA-6273-YYC-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:53')
Row(rv_index=u'2011-12-27-AA-1279-DFW-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:35')
Row(rv_index=u'2011-12-27-AA-1434-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:35')
Row(rv_index=u'2011-12-27-AA-1544-SAN-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:25')
Row(rv_index=u'2011-12-27-AA-1886-BOS-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:20')
Row(rv_index=u'2011-12-27-AA-204-LAX-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:55')
Row(rv_index=u'2011-12-27-AA-2312-DFW-DTW', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:50')
Row(rv_index=u'2011-12-27-AA-2525-DFW-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:10')
Row(rv_index=u'2011-12-27-AA-3-JFK-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:15')
