aa	AA-1007-TPA-MIA	December 12, 2011               01:55 PM    	December 12, 2011               01:55 PM    	 F77	December 12, 2011               03:00 PM    	December 12, 2011               02:58 PM    	 D19    
flightstats	CO-4798-EWR-MDT	2011-12-12 12:25 PM	2011-12-12 12:25 PM		2011-12-12 1:33 PM	2011-12-12 1:20 PM	
quicktrip	CO-4798-EWR-MDT	2011-12-12 12:25 PM	2011-12-12 12:25 PM		2011-12-12 1:33 PM	2011-12-12 1:20 PM	
flightview	CO-4798-EWR-MDT		12:37 PMDec 12			1:20 PMDec 12	
panynj	CO-4798-EWR-MDT		12:37 PMDec 12			1:20 PMDec 12	
gofox	CO-4798-EWR-MDT		12:37 PMDec 12			1:20 PMDec 12	
foxbusiness	CO-4798-EWR-MDT		12:37 PMDec 12			1:20 PMDec 12	
allegiantair	CO-4798-EWR-MDT		12:37 PMDec 12			1:20 PMDec 12	
boston	CO-4798-EWR-MDT		12:37 PMDec 12			1:22 PMDec 12	
orbitz	CO-4798-EWR-MDT	12:25pDec 12	12:25pDec 12	 -	1:33pDec 12	1:20pDec 12	 -
weather	CO-4798-EWR-MDT	2011-12-12 12:25 PM			2011-12-12 01:33 PM		
ifly	CO-4798-EWR-MDT	2011-12-12 12:25 PM	2011-12-12 12:25 PM		2011-12-12 1:33 PM	2011-12-12 1:20 PM	
usatoday	CO-4798-EWR-MDT		12:37 PMDec 12			1:22 PMDec 12	
aa	AA-10-LAX-JFK	December 12, 2011               09:20 PM    	December 12, 2011     	 47B	December 13, 2011               05:30 AM    	December 13, 2011     	 42    
flightexplorer	AA-10-LAX-JFK		12/11/2011 9:34PM PST			12/12/2011 5:03AM EST	
flightexplorer	AA-10-LAX-JFK	12/12/2011 9:20PM PST			12/13/2011 5:30AM EST		
airtravelcenter	AA-10-LAX-JFK		12/12/11 9:36 PM (-08:00)			12/13/11 5:13 AM (-05:00)	
myrateplan	AA-10-LAX-JFK		12/12/11 9:36 PM (-08:00)			12/13/11 5:13 AM (-05:00)	
helloflight	AA-10-LAX-JFK		12/12/11 9:36 PM (-08:00)			12/13/11 5:13 AM (-05:00)	
flytecomm	AA-10-LAX-JFK		12/12/11 9:36 PM (-08:00)			12/13/11 5:13 AM (-05:00)	
flightaware	AA-10-LAX-JFK	2011-12-12 09:20PM PST	2011-12-12 09:34PM PST	 49A 	2011-12-12 04:55AM EST	2011-12-12 04:59AM EST	 3 
wunderground	AA-10-LAX-JFK	2011-12-12 09:20PM PST	2011-12-12 09:34PM PST	 49A 	2011-12-12 04:55AM EST	2011-12-12 04:59AM EST	 3 
flights	AA-10-LAX-JFK	09:20 PM  Mon 12-Dec-2011			05:30 AM  Tue 13-Dec-2011		
businesstravellogue	AA-10-LAX-JFK	09:20 PM  Mon 12-Dec-2011			05:30 AM  Tue 13-Dec-2011		
flylouisville	AA-10-LAX-JFK	09:20 PM  Mon 12-Dec-2011			05:30 AM  Tue 13-Dec-2011		
flightstats	AA-10-LAX-JFK	2011-12-12 9:20 PM	2011-12-12 9:36 PM (Estimated runway)		2011-12-12 5:30 AM	2011-12-12 5:13 AM (Estimated runway)	
quicktrip	AA-10-LAX-JFK	2011-12-12 9:20 PM	2011-12-12 9:36 PM (Estimated runway)		2011-12-12 5:30 AM	2011-12-12 5:13 AM (Estimated runway)	
world-flight-tracker	AA-10-LAX-JFK	2011-12-12 9:20 PM	2011-12-12 9:36 PM (Estimated runway)		2011-12-12 5:30 AM	2011-12-12 5:13 AM (Estimated runway)	
flightview	AA-10-LAX-JFK	9:20 PM, Dec 12		Terminal 4 - 47B	5:30 AM, Dec 13		Terminal 8 - 42
panynj	AA-10-LAX-JFK	9:20 PM, Dec 12		Terminal 4 - 47B	5:30 AM, Dec 13		Terminal 8 - 42
gofox	AA-10-LAX-JFK	9:20 PM, Dec 12			5:30 AM, Dec 13		
foxbusiness	AA-10-LAX-JFK	9:20 PM, Dec 12		Terminal 4 - 47B	5:30 AM, Dec 13		Terminal 8 - 42
allegiantair	AA-10-LAX-JFK	9:20 PM, Dec 12		Terminal 4 - 47B	5:30 AM, Dec 13		Terminal 8 - 42
boston	AA-10-LAX-JFK	9:20 PM, Dec 12	Not Available		5:30 AM, Dec 13	Not Available	
travelocity	AA-10-LAX-JFK	Dec 12 - 9:20pm	Dec 12 - Not Available	47B/T4	Dec 13 - 5:30am	Dec 13 - Not Available	42/8
orbitz	AA-10-LAX-JFK	9:20pDec 12		 47B	5:30aDec 13		 42
weather	AA-10-LAX-JFK	2011-12-12 09:20 PM	2011-12-12 09:34 PM		2011-12-12 05:30 AM	2011-12-12 05:03 AM	
ifly	AA-10-LAX-JFK	2011-12-12 9:20 PM	2011-12-12 9:36 PM (Estimated runway)		2011-12-12 5:30 AM	2011-12-12 5:13 AM (Estimated runway)	
mytripandmore	AA-10-LAX-JFK	Dec 12 - 9:20pm	Dec 12 - Not Available	47B/T4	Dec 13 - 5:30am	Dec 13 - Not Available	42/8
flightarrival	AA-10-LAX-JFK	2011-12-12 9:20 PM	2011-12-12 9:36 PM (Estimated runway)		2011-12-12 5:30 AM	2011-12-12 5:13 AM (Estimated runway)	
CO	CO-4144-IAH-MEM	Mon., Dec.12, 2011 1:10 p.m.	Mon., Dec.12, 2011 1:04 p.m.		Mon., Dec.12, 2011 2:42 p.m.	Mon., Dec.12, 2011 2:21 p.m.	
airtravelcenter	CO-4144-IAH-MEM	12/12/11 1:10 PM (-06:00)			12/12/11 2:42 PM (-06:00)		
myrateplan	CO-4144-IAH-MEM	12/12/11 1:10 PM (-06:00)			12/12/11 2:42 PM (-06:00)		
helloflight	CO-4144-IAH-MEM	12/12/11 1:10 PM (-06:00)			12/12/11 2:42 PM (-06:00)		
flytecomm	CO-4144-IAH-MEM	12/12/11 1:10 PM (-06:00)			12/12/11 2:42 PM (-06:00)		
flights	CO-4144-IAH-MEM		2011-12-12 01:04 PM	71		2011-12-12 02:21 PM	C14
businesstravellogue	CO-4144-IAH-MEM		2011-12-12 01:04 PM	71		2011-12-12 02:21 PM	C14
flylouisville	CO-4144-IAH-MEM		2011-12-12 01:04 PM	71		2011-12-12 02:21 PM	C14
flightstats	CO-4144-IAH-MEM	2011-12-12 1:10 PM	2011-12-12 1:04 PM		2011-12-12 2:42 PM	2011-12-12 2:21 PM	
quicktrip	CO-4144-IAH-MEM	2011-12-12 1:10 PM	2011-12-12 1:04 PM		2011-12-12 2:42 PM	2011-12-12 2:21 PM	
flightview	CO-4144-IAH-MEM		1:11 PMDec 12			2:21 PMDec 12	
panynj	CO-4144-IAH-MEM		1:11 PMDec 12			2:21 PMDec 12	
gofox	CO-4144-IAH-MEM		1:11 PMDec 12			2:21 PMDec 12	
foxbusiness	CO-4144-IAH-MEM		1:11 PMDec 12			2:21 PMDec 12	
allegiantair	CO-4144-IAH-MEM		1:11 PMDec 12			2:21 PMDec 12	
boston	CO-4144-IAH-MEM		1:11 PMDec 12			2:22 PMDec 12	
orbitz	CO-4144-IAH-MEM	1:10pDec 12	1:04pDec 12	 -	2:42pDec 12	2:21pDec 12	 -
orbitz	CO-4144-IAH-MEM	1:10pDec 12	1:04pDec 12	 B71	2:42pDec 12	2:21pDec 12	 C14
weather	CO-4144-IAH-MEM	2011-12-12 01:10 PM			2011-12-12 02:42 PM		
flightarrival	CO-4144-IAH-MEM	2011-12-12 01:10 PM			2011-12-12 02:42 PM		
aa	AA-1072-MFE-DFW	December 12, 2011               03:55 PM    	December 12, 2011               03:52 PM    		December 12, 2011               05:30 PM    	December 12, 2011               05:30 PM    	 D38    
flightexplorer	AA-1072-MFE-DFW		12/12/2011 4:06PM CST			12/12/2011 5:13PM CST	
airtravelcenter	AA-1072-MFE-DFW		12/12/11 4:05 PM (-06:00)			12/12/11 5:13 PM (-06:00)	
myrateplan	AA-1072-MFE-DFW		12/12/11 4:05 PM (-06:00)			12/12/11 5:13 PM (-06:00)	
helloflight	AA-1072-MFE-DFW		12/12/11 4:05 PM (-06:00)			12/12/11 5:13 PM (-06:00)	
flytecomm	AA-1072-MFE-DFW		12/12/11 4:05 PM (-06:00)			12/12/11 5:13 PM (-06:00)	
flights	AA-1072-MFE-DFW		2011-12-12 03:52 PM			2011-12-12 05:30 PM	D38
businesstravellogue	AA-1072-MFE-DFW		2011-12-12 03:52 PM			2011-12-12 05:30 PM	D38
flylouisville	AA-1072-MFE-DFW		2011-12-12 03:52 PM			2011-12-12 05:30 PM	D38
flightview	AA-1072-MFE-DFW		4:06 PMDec 12			5:21 PMDec 12	
panynj	AA-1072-MFE-DFW		4:06 PMDec 12			5:21 PMDec 12	
gofox	AA-1072-MFE-DFW		4:06 PMDec 12			5:21 PMDec 12	
foxbusiness	AA-1072-MFE-DFW		4:06 PMDec 12			5:21 PMDec 12	
allegiantair	AA-1072-MFE-DFW		4:06 PMDec 12			5:21 PMDec 12	
boston	AA-1072-MFE-DFW		4:06 PMDec 12			5:21 PMDec 12	
orbitz	AA-1072-MFE-DFW	3:55pDec 12	3:52pDec 12	 -	5:30pDec 12	5:30pDec 12	 D38
dfw	AA-1072-MFE-DFW				2011-12-12 5:30 pm		D38
flightarrival	AA-1072-MFE-DFW		4:06 PMDec 12			5:21 PMDec 12	
aa	AA-1664-MIA-ATL	December 12, 2011               10:15 AM    	December 12, 2011               10:24 AM    	 D10	December 12, 2011               12:10 PM    	December 12, 2011               12:20 PM    	 T11    
flightexplorer	AA-1664-MIA-ATL		12/12/2011 10:40AM EST			12/12/2011 12:15PM EST	
airtravelcenter	AA-1664-MIA-ATL		12/12/11 10:40 AM (-05:00)			12/12/11 12:15 PM (-05:00)	
myrateplan	AA-1664-MIA-ATL		12/12/11 10:40 AM (-05:00)			12/12/11 12:15 PM (-05:00)	
helloflight	AA-1664-MIA-ATL		12/12/11 10:40 AM (-05:00)			12/12/11 12:15 PM (-05:00)	
flytecomm	AA-1664-MIA-ATL		12/12/11 10:40 AM (-05:00)			12/12/11 12:15 PM (-05:00)	
flights	AA-1664-MIA-ATL	10:15 AM  Mon 12-Dec-2011	10:24 AM  Mon 12-Dec-2011	D10	12:10 PM  Mon 12-Dec-2011	12:20 PM  Mon 12-Dec-2011	T11
businesstravellogue	AA-1664-MIA-ATL	10:15 AM  Mon 12-Dec-2011	10:24 AM  Mon 12-Dec-2011	D10	12:10 PM  Mon 12-Dec-2011	12:20 PM  Mon 12-Dec-2011	T11
flylouisville	AA-1664-MIA-ATL	10:15 AM  Mon 12-Dec-2011	10:24 AM  Mon 12-Dec-2011	D10	12:10 PM  Mon 12-Dec-2011	12:20 PM  Mon 12-Dec-2011	T11
flightstats	AA-1664-MIA-ATL	2011-12-12 10:15 AM	2011-12-12 10:24 AM		2011-12-12 12:10 PM	2011-12-12 12:20 PM	
quicktrip	AA-1664-MIA-ATL	2011-12-12 10:15 AM	2011-12-12 10:24 AM		2011-12-12 12:10 PM	2011-12-12 12:20 PM	
world-flight-tracker	AA-1664-MIA-ATL	2011-12-12 10:15 AM	2011-12-12 10:24 AM		2011-12-12 12:10 PM	2011-12-12 12:20 PM	
flightview	AA-1664-MIA-ATL	10:15 AM, Dec 12	10:40 AM, Dec 12	Terminal D - D10	12:10 PM, Dec 12	12:17 PM, Dec 12	T11
panynj	AA-1664-MIA-ATL	10:15 AM, Dec 12	10:40 AM, Dec 12	Terminal D - D10	12:10 PM, Dec 12	12:17 PM, Dec 12	T11
gofox	AA-1664-MIA-ATL	10:15 AM, Dec 12	10:40 AM, Dec 12		12:10 PM, Dec 12	12:17 PM, Dec 12	
foxbusiness	AA-1664-MIA-ATL	10:15 AM, Dec 12	10:40 AM, Dec 12	Terminal D - D10	12:10 PM, Dec 12	12:17 PM, Dec 12	T11
allegiantair	AA-1664-MIA-ATL	10:15 AM, Dec 12	10:40 AM, Dec 12	Terminal D - D10	12:10 PM, Dec 12	12:17 PM, Dec 12	T11
boston	AA-1664-MIA-ATL	10:15 AM, Dec 12	10:40 AM, Dec 12		12:10 PM, Dec 12	12:17 PM, Dec 12	
orbitz	AA-1664-MIA-ATL	10:15aDec 12	10:24aDec 12	 D10	12:10pDec 12	12:20pDec 12	 T11
weather	AA-1664-MIA-ATL	2011-12-12 10:15 AM	2011-12-12 10:40 AM		2011-12-12 12:10 PM	2011-12-12 12:04 PM	
aa	AA-2147-MIA-CUN	December 12, 2011               08:00 PM    	December 12, 2011               07:59 PM    	 D47	December 12, 2011               08:45 PM    	December 12, 2011               08:34 PM    	 36    
airtravelcenter	AA-2147-MIA-CUN		12/12/11 8:12 PM (-05:00)			12/12/11 8:35 PM (-06:00)	
myrateplan	AA-2147-MIA-CUN		12/12/11 8:12 PM (-05:00)			12/12/11 8:35 PM (-06:00)	
helloflight	AA-2147-MIA-CUN		12/12/11 8:12 PM (-05:00)			12/12/11 8:35 PM (-06:00)	
flytecomm	AA-2147-MIA-CUN		12/12/11 8:12 PM (-05:00)			12/12/11 8:35 PM (-06:00)	
flights	AA-2147-MIA-CUN	08:00 PM  Mon 12-Dec-2011	07:59 PM  Mon 12-Dec-2011	D47	08:45 PM  Mon 12-Dec-2011	08:34 PM  Mon 12-Dec-2011	36
businesstravellogue	AA-2147-MIA-CUN	08:00 PM  Mon 12-Dec-2011	07:59 PM  Mon 12-Dec-2011	D47	08:45 PM  Mon 12-Dec-2011	08:34 PM  Mon 12-Dec-2011	36
flylouisville	AA-2147-MIA-CUN	08:00 PM  Mon 12-Dec-2011	07:59 PM  Mon 12-Dec-2011	D47	08:45 PM  Mon 12-Dec-2011	08:34 PM  Mon 12-Dec-2011	36
world-flight-tracker	AA-2147-MIA-CUN	2011-12-12 8:00 PM	2011-12-12 7:59 PM		2011-12-12 8:45 PM	2011-12-12 8:34 PM	
flightview	AA-2147-MIA-CUN	8:00 PM, Dec 12	8:12 PM, Dec 12	Terminal D - D47	8:45 PM, Dec 12	8:27 PM, Dec 12	Terminal 3
panynj	AA-2147-MIA-CUN	8:00 PM, Dec 12	8:12 PM, Dec 12	Terminal D - D47	8:45 PM, Dec 12	8:27 PM, Dec 12	Terminal 3
gofox	AA-2147-MIA-CUN	8:00 PM, Dec 12	8:12 PM, Dec 12		8:45 PM, Dec 12	8:27 PM, Dec 12	
foxbusiness	AA-2147-MIA-CUN	8:00 PM, Dec 12	8:12 PM, Dec 12	Terminal D - D47	8:45 PM, Dec 12	8:27 PM, Dec 12	Terminal 3
allegiantair	AA-2147-MIA-CUN	8:00 PM, Dec 12	8:12 PM, Dec 12	Terminal D - D47	8:45 PM, Dec 12	8:27 PM, Dec 12	Terminal 3
boston	AA-2147-MIA-CUN	8:00 PM, Dec 12	8:12 PM, Dec 12		8:45 PM, Dec 12	8:27 PM, Dec 12	
orbitz	AA-2147-MIA-CUN	8:00pDec 12	7:59pDec 12	 D47	8:45pDec 12	8:34pDec 12	 36
weather	AA-2147-MIA-CUN	2011-12-12 08:00 PM			2011-12-12 08:45 PM		
mytripandmore	AA-2147-MIA-CUN	8:00pDec 12	7:59pDec 12	 D47	8:45pDec 12	8:34pDec 12	 36
aa	AA-2281-SDF-DFW	December 12, 2011               06:40 AM    	December 12, 2011               07:31 AM    	 A15	December 12, 2011               08:15 AM    	December 12, 2011               08:47 AM    	 C14    
flightexplorer	AA-2281-SDF-DFW		12/12/2011 7:44AM EST			12/12/2011 8:39AM CST	
airtravelcenter	AA-2281-SDF-DFW		12/12/11 7:44 AM (-05:00)			12/12/11 8:39 AM (-06:00)	
myrateplan	AA-2281-SDF-DFW		12/12/11 7:44 AM (-05:00)			12/12/11 8:39 AM (-06:00)	
helloflight	AA-2281-SDF-DFW		12/12/11 7:44 AM (-05:00)			12/12/11 8:39 AM (-06:00)	
flytecomm	AA-2281-SDF-DFW		12/12/11 7:44 AM (-05:00)			12/12/11 8:39 AM (-06:00)	
flightaware	AA-2281-SDF-DFW	2011-12-12 06:40AM EST	2011-12-12 07:44AM EST	 A15 	2011-12-12 07:57AM CST	2011-12-12 08:35AM CST	 C14 
wunderground	AA-2281-SDF-DFW	2011-12-12 06:40AM EST	2011-12-12 07:44AM EST	 A15 	2011-12-12 07:57AM CST	2011-12-12 08:35AM CST	 C14 
flights	AA-2281-SDF-DFW	06:40 AM  Mon 12-Dec-2011	07:31 AM  Mon 12-Dec-2011	A15	08:15 AM  Mon 12-Dec-2011	08:47 AM  Mon 12-Dec-2011	C14
businesstravellogue	AA-2281-SDF-DFW	06:40 AM  Mon 12-Dec-2011	07:31 AM  Mon 12-Dec-2011	A15	08:15 AM  Mon 12-Dec-2011	08:47 AM  Mon 12-Dec-2011	C14
flylouisville	AA-2281-SDF-DFW	06:40 AM  Mon 12-Dec-2011	07:31 AM  Mon 12-Dec-2011	A15	08:15 AM  Mon 12-Dec-2011	08:47 AM  Mon 12-Dec-2011	C14
world-flight-tracker	AA-2281-SDF-DFW	2011-12-12 6:40 AM	2011-12-12 7:31 AM		2011-12-12 8:15 AM	2011-12-12 8:47 AM	
flightview	AA-2281-SDF-DFW	6:40 AM, Dec 12	7:44 AM, Dec 12		8:15 AM, Dec 12	8:36 AM, Dec 12	
panynj	AA-2281-SDF-DFW	6:40 AM, Dec 12	7:44 AM, Dec 12		8:15 AM, Dec 12	8:36 AM, Dec 12	
gofox	AA-2281-SDF-DFW	6:40 AM, Dec 12	7:44 AM, Dec 12		8:15 AM, Dec 12	8:36 AM, Dec 12	
foxbusiness	AA-2281-SDF-DFW	6:40 AM, Dec 12	7:44 AM, Dec 12		8:15 AM, Dec 12	8:36 AM, Dec 12	
allegiantair	AA-2281-SDF-DFW	6:40 AM, Dec 12	7:44 AM, Dec 12		8:15 AM, Dec 12	8:36 AM, Dec 12	
boston	AA-2281-SDF-DFW	6:40 AM, Dec 12	7:44 AM, Dec 12		8:15 AM, Dec 12	8:36 AM, Dec 12	
orbitz	AA-2281-SDF-DFW	6:40aDec 12	7:31aDec 12	 A15	8:15aDec 12	8:47aDec 12	 C14
weather	AA-2281-SDF-DFW	2011-12-12 06:40 AM	2011-12-12 07:44 AM		2011-12-12 08:15 AM	2011-12-12 08:36 AM	
usatoday	AA-2281-SDF-DFW	2011-12-12 06:40 AM	2011-12-12 07:44 AM		2011-12-12 08:15 AM	2011-12-12 08:36 AM	
mytripandmore	AA-2281-SDF-DFW	6:40aDec 12	7:31aDec 12	 A15	8:15aDec 12	8:47aDec 12	 C14
flightarrival	AA-2281-SDF-DFW	6:40 AM, Dec 12	7:44 AM, Dec 12		8:15 AM, Dec 12	8:36 AM, Dec 12	
ua	UA-31-EWR-GRU	Mon, Dec 12 9:50 PM	Mon, Dec 12 9:48 PM            On Time	C120	Tue, Dec 13 10:40 AM	Tue, Dec 13 10:27 AM	--
airtravelcenter	UA-31-EWR-GRU	12/12/11 9:50 PM (-05:00)			12/13/11 10:40 AM (-02:00)		
myrateplan	UA-31-EWR-GRU	12/12/11 9:50 PM (-05:00)			12/13/11 10:40 AM (-02:00)		
helloflight	UA-31-EWR-GRU	12/12/11 9:50 PM (-05:00)			12/13/11 10:40 AM (-02:00)		
flytecomm	UA-31-EWR-GRU	12/12/11 9:50 PM (-05:00)			12/13/11 10:40 AM (-02:00)		
flights	UA-31-EWR-GRU		2011-12-12 09:48 PM	120		2011-12-12 10:40 AM	
businesstravellogue	UA-31-EWR-GRU		2011-12-12 09:48 PM	120		2011-12-12 10:40 AM	
flylouisville	UA-31-EWR-GRU		2011-12-12 09:48 PM	120		2011-12-12 10:40 AM	
flightview	UA-31-EWR-GRU		10:02 PMDec 12			10:27 AMDec 13	
panynj	UA-31-EWR-GRU		10:02 PMDec 12			10:27 AMDec 13	
gofox	UA-31-EWR-GRU		10:02 PMDec 12			10:27 AMDec 13	
foxbusiness	UA-31-EWR-GRU		10:02 PMDec 12			10:27 AMDec 13	
allegiantair	UA-31-EWR-GRU		10:02 PMDec 12			10:27 AMDec 13	
boston	UA-31-EWR-GRU		10:02 PMDec 12			10:20 AMDec 13	
orbitz	UA-31-EWR-GRU	9:50pDec 12	9:48pDec 12	 C120	10:14aDec 13		 -
usatoday	UA-31-EWR-GRU		10:02 PMDec 12			10:20 AMDec 13	
ua	UA-1070-EWR-BOG	Mon, Dec 12 4:30 PM	Mon, Dec 12 4:29 PM            On Time	C134	Mon, Dec 12 10:27 PM	Mon, Dec 12 10:14 PM	--
airtravelcenter	UA-1070-EWR-BOG	12/12/11 4:30 PM (-05:00)			12/12/11 10:27 PM (-05:00)		
myrateplan	UA-1070-EWR-BOG	12/12/11 4:30 PM (-05:00)			12/12/11 10:27 PM (-05:00)		
helloflight	UA-1070-EWR-BOG	12/12/11 4:30 PM (-05:00)			12/12/11 10:27 PM (-05:00)		
flytecomm	UA-1070-EWR-BOG	12/12/11 4:30 PM (-05:00)			12/12/11 10:27 PM (-05:00)		
flights	UA-1070-EWR-BOG		2011-12-12 04:29 PM	134		2011-12-12 10:27 PM	
businesstravellogue	UA-1070-EWR-BOG		2011-12-12 04:29 PM	134		2011-12-12 10:27 PM	
flylouisville	UA-1070-EWR-BOG		2011-12-12 04:29 PM	134		2011-12-12 10:27 PM	
flightview	UA-1070-EWR-BOG		4:44 PMDec 12			10:14 PMDec 12	
panynj	UA-1070-EWR-BOG		4:44 PMDec 12			10:14 PMDec 12	
gofox	UA-1070-EWR-BOG		4:44 PMDec 12			10:14 PMDec 12	
foxbusiness	UA-1070-EWR-BOG		4:44 PMDec 12			10:14 PMDec 12	
allegiantair	UA-1070-EWR-BOG		4:44 PMDec 12			10:14 PMDec 12	
boston	UA-1070-EWR-BOG		4:44 PMDec 12			10:06 PMDec 12	
orbitz	UA-1070-EWR-BOG	4:30pDec 12	4:29pDec 12	 134	10:01pDec 12		 -
mytripandmore	UA-1070-EWR-BOG	4:30pDec 12	4:29pDec 12	 134	10:01pDec 12		 -
aa	AA-1607-DFW-PHX	December 12, 2011               03:20 PM    	December 12, 2011               03:15 PM    	 C12	December 12, 2011               04:50 PM    	December 12, 2011               04:52 PM    	 4    
airtravelcenter	AA-1607-DFW-PHX		12/12/11 3:28 PM (-06:00)			12/12/11 4:38 PM (-07:00)	
myrateplan	AA-1607-DFW-PHX		12/12/11 3:28 PM (-06:00)			12/12/11 4:38 PM (-07:00)	
helloflight	AA-1607-DFW-PHX		12/12/11 3:28 PM (-06:00)			12/12/11 4:38 PM (-07:00)	
flytecomm	AA-1607-DFW-PHX		12/12/11 3:28 PM (-06:00)			12/12/11 4:38 PM (-07:00)	
flightaware	AA-1607-DFW-PHX	2011-12-12 03:20PM CST	2011-12-12 03:29PM CST	 C12 	2011-12-12 04:41PM MST	2011-12-12 04:38PM MST	 4 
wunderground	AA-1607-DFW-PHX	2011-12-12 03:20PM CST	2011-12-12 03:29PM CST	 C12 	2011-12-12 04:41PM MST	2011-12-12 04:38PM MST	 4 
flights	AA-1607-DFW-PHX		2011-12-12 03:15 PM	C12		2011-12-12 04:52 PM	4
businesstravellogue	AA-1607-DFW-PHX		2011-12-12 03:15 PM	C12		2011-12-12 04:52 PM	4
flylouisville	AA-1607-DFW-PHX		2011-12-12 03:15 PM	C12		2011-12-12 04:52 PM	4
flightstats	AA-1607-DFW-PHX	2011-12-12 3:20 PM	2011-12-12 3:15 PM		2011-12-12 4:50 PM	2011-12-12 4:52 PM	
quicktrip	AA-1607-DFW-PHX	2011-12-12 3:20 PM	2011-12-12 3:15 PM		2011-12-12 4:50 PM	2011-12-12 4:52 PM	
flightview	AA-1607-DFW-PHX		3:29 PMDec 12			4:48 PMDec 12	
panynj	AA-1607-DFW-PHX		3:29 PMDec 12			4:48 PMDec 12	
gofox	AA-1607-DFW-PHX		3:29 PMDec 12			4:48 PMDec 12	
foxbusiness	AA-1607-DFW-PHX		3:29 PMDec 12			4:48 PMDec 12	
allegiantair	AA-1607-DFW-PHX		3:29 PMDec 12			4:48 PMDec 12	
boston	AA-1607-DFW-PHX		3:29 PMDec 12			4:48 PMDec 12	
orbitz	AA-1607-DFW-PHX	3:20pDec 12	3:15pDec 12	 C12	4:50pDec 12	4:52pDec 12	 4
dfw	AA-1607-DFW-PHX	2011-12-12 3:20 pm		C12			
usatoday	AA-1607-DFW-PHX		3:29 PMDec 12			4:48 PMDec 12	
flightwise	AA-1607-DFW-PHX	2011-12-12 03:20PM CST	2011-12-12 03:29PM CST	 C12 	2011-12-12 04:41PM MST	2011-12-12 04:38PM MST	 4 
aa	AA-3549-MIA-CVG	December 12, 2011               09:20 PM    	December 12, 2011     	 D60N	December 12, 2011               11:59 PM    	December 12, 2011     	 1    
flightexplorer	AA-3549-MIA-CVG		12/11/2011 10:00PM EST			12/12/2011 12:12AM EST	
flightexplorer	AA-3549-MIA-CVG	12/12/2011 9:38PM EST			12/13/2011 12:10AM EST		
airtravelcenter	AA-3549-MIA-CVG		12/12/11 9:38 PM (-05:00)			12/13/11 12:10 AM (-05:00)	
myrateplan	AA-3549-MIA-CVG		12/12/11 9:38 PM (-05:00)			12/13/11 12:10 AM (-05:00)	
helloflight	AA-3549-MIA-CVG		12/12/11 9:38 PM (-05:00)			12/13/11 12:10 AM (-05:00)	
flytecomm	AA-3549-MIA-CVG		12/12/11 9:38 PM (-05:00)			12/13/11 12:10 AM (-05:00)	
flightaware	AA-3549-MIA-CVG	2011-12-12 09:20PM EST	2011-12-12 09:38PM EST	 D60N 	2011-12-12 11:52PM EST	2011-12-12 12:10AM EST	 1 
wunderground	AA-3549-MIA-CVG	2011-12-12 09:20PM EST	2011-12-12 09:38PM EST	 D60N 	2011-12-12 11:52PM EST	2011-12-12 12:10AM EST	 1 
flights	AA-3549-MIA-CVG	09:20 PM  Mon 12-Dec-2011		D60	11:59 PM  Mon 12-Dec-2011		5
businesstravellogue	AA-3549-MIA-CVG	09:20 PM  Mon 12-Dec-2011		D60	11:59 PM  Mon 12-Dec-2011		5
flylouisville	AA-3549-MIA-CVG	09:20 PM  Mon 12-Dec-2011		D60	11:59 PM  Mon 12-Dec-2011		5
flightstats	AA-3549-MIA-CVG	2011-12-12 9:20 PM	2011-12-12 9:20 PM (Estimated)		2011-12-12 11:59 PM	2011-12-12 12:16 AM (Estimated)	
quicktrip	AA-3549-MIA-CVG	2011-12-12 9:20 PM	2011-12-12 9:20 PM (Estimated)		2011-12-12 11:59 PM	2011-12-12 12:16 AM (Estimated)	
world-flight-tracker	AA-3549-MIA-CVG	2011-12-12 9:20 PM	2011-12-12 9:20 PM (Estimated)		2011-12-12 11:59 PM	2011-12-12 12:16 AM (Estimated)	
flightview	AA-3549-MIA-CVG	9:20 PM, Dec 12		Terminal D - D60	11:59 PM, Dec 12		Terminal 2
panynj	AA-3549-MIA-CVG	9:20 PM, Dec 12		Terminal D - D60	11:59 PM, Dec 12		Terminal 2
gofox	AA-3549-MIA-CVG	9:20 PM, Dec 12			11:59 PM, Dec 12		
foxbusiness	AA-3549-MIA-CVG	9:20 PM, Dec 12		Terminal D - D60	11:59 PM, Dec 12		Terminal 2
allegiantair	AA-3549-MIA-CVG	9:20 PM, Dec 12		Terminal D - D60	11:59 PM, Dec 12		Terminal 2
boston	AA-3549-MIA-CVG	9:20 PM, Dec 12	9:20 PM, Dec 12&nbsp(Estimated)		11:59 PM, Dec 12	11:52 PM, Dec 12&nbsp(Estimated)	
orbitz	AA-3549-MIA-CVG	9:20pDec 12		 D60	11:59pDec 12		 1
weather	AA-3549-MIA-CVG	2011-12-12 09:20 PM			2011-12-12 11:59 PM		
mytripandmore	AA-3549-MIA-CVG	9:20pDec 12		 D60	11:59pDec 12		 1
ua	UA-872-SFO-MSY	Mon, Dec 12 5:29 PM	Mon, Dec 12 5:29 PM            On Time	73A	Mon, Dec 12 11:29 PM	Mon, Dec 12 11:29 PM	C6
airtravelcenter	UA-872-SFO-MSY		12/12/11 5:39 PM (-08:00)			12/12/11 11:24 PM (-06:00)	
