aa	AA-1007-TPA-MIA	12/05/2011 01:55 PM	12/05/2011 02:11 PM	F78	12/05/2011 03:00 PM	12/05/2011 03:01 PM	D5
quicktrip	AA-16-SFO-JFK	2011-12-05 12:30 PM	2011-12-05 12:47 PM		2011-12-05 9:00 PM	2011-12-05 9:15 PM	
world-flight-tracker	AA-16-SFO-JFK	2011-12-05 12:30 PM	2011-12-05 12:47 PM		2011-12-05 9:00 PM	2011-12-05 9:15 PM	
flightview	AA-16-SFO-JFK	12:30 PM, Dec 05	12:47 PM, Dec 05	Terminal 2 - 58B	9:00 PM, Dec 05	9:15 PM, Dec 05	Terminal 8 - 40
panynj	AA-16-SFO-JFK	12:30 PM, Dec 05	12:47 PM, Dec 05	Terminal 2 - 58B	9:00 PM, Dec 05	9:15 PM, Dec 05	Terminal 8 - 40
gofox	AA-16-SFO-JFK	12:30 PM, Dec 05	12:47 PM, Dec 05		9:00 PM, Dec 05	9:15 PM, Dec 05	
foxbusiness	AA-16-SFO-JFK	12:30 PM, Dec 05	12:47 PM, Dec 05	Terminal 2 - 58B	9:00 PM, Dec 05	9:15 PM, Dec 05	Terminal 8 - 40
allegiantair	AA-16-SFO-JFK	12:30 PM, Dec 05	12:47 PM, Dec 05	Terminal 2 - 58B	9:00 PM, Dec 05	9:15 PM, Dec 05	Terminal 8 - 40
boston	AA-16-SFO-JFK	12:30 PM, Dec 05	12:47 PM, Dec 05		9:00 PM, Dec 05	9:02 PM, Dec 05	
travelocity	AA-16-SFO-JFK	Dec 05 - 12:30pm	Dec 05 - 12:23pm	58B	Dec 05 - 9:00pm	Dec 05 - 9:15pm	40/8
orbitz	AA-16-SFO-JFK	12:30pDec 5	12:23pDec 5	 58B	9:00pDec 5	9:15pDec 5	 40
weather	AA-16-SFO-JFK	2011-12-05 12:30 PM			2011-12-05 09:00 PM		
mytripandmore	AA-16-SFO-JFK	12:30pDec 5	12:23pDec 5	 58B	9:00pDec 5	9:15pDec 5	 40
flightwise	AA-16-SFO-JFK	2011-12-05 12:30PM PST	2011-12-05 12:47PM PST	 58B 	2011-12-05 08:24PM EST	2011-12-05 08:33PM EST	 40 
flightarrival	AA-16-SFO-JFK	2011-12-05 12:30 PM			2011-12-05 09:00 PM		
ua	UA-423-IAD-DEN	Mon, Dec 5 6:46 PM	Mon, Dec 5 6:40 PM            On Time	D10	Mon, Dec 5 8:46 PM	Mon, Dec 5 8:29 PM	B25
airtravelcenter	UA-423-IAD-DEN		12/5/11 6:51 PM (-05:00)			12/5/11 8:28 PM (-07:00)	
myrateplan	UA-423-IAD-DEN		12/5/11 6:51 PM (-05:00)			12/5/11 8:28 PM (-07:00)	
helloflight	UA-423-IAD-DEN		12/5/11 6:51 PM (-05:00)			12/5/11 8:28 PM (-07:00)	
flytecomm	UA-423-IAD-DEN		12/5/11 6:51 PM (-05:00)			12/5/11 8:28 PM (-07:00)	
flights	UA-423-IAD-DEN		2011-12-05 06:40 PM	D10		2011-12-05 08:29 PM	B25
businesstravellogue	UA-423-IAD-DEN		2011-12-05 06:40 PM	D10		2011-12-05 08:29 PM	B25
flylouisville	UA-423-IAD-DEN		2011-12-05 06:40 PM	D10		2011-12-05 08:29 PM	B25
flightview	UA-423-IAD-DEN		6:52 PMDec 05			8:29 PMDec 05	
panynj	UA-423-IAD-DEN		6:52 PMDec 05			8:29 PMDec 05	
gofox	UA-423-IAD-DEN		6:52 PMDec 05			8:29 PMDec 05	
foxbusiness	UA-423-IAD-DEN		6:52 PMDec 05			8:29 PMDec 05	
allegiantair	UA-423-IAD-DEN		6:52 PMDec 05			8:29 PMDec 05	
boston	UA-423-IAD-DEN		6:52 PMDec 05			8:28 PMDec 05	
orbitz	UA-423-IAD-DEN	6:46pDec 5	6:40pDec 5	 D10	8:46pDec 5	8:29pDec 5	 B25
iad	UA-423-IAD-DEN	2011-12-05 18:46 	2011-12-05 18:40 				
usatoday	UA-423-IAD-DEN		6:52 PMDec 05			8:28 PMDec 05	
ua	UA-533-MCO-IAD	Mon, Dec 5 3:56 PM	Mon, Dec 5 3:54 PM	44	Mon, Dec 5 6:06 PM	Mon, Dec 5 6:01 PM	D2
flightexplorer	UA-533-MCO-IAD		12/5/2011 4:10PM EST			12/5/2011 5:51PM EST	
airtravelcenter	UA-533-MCO-IAD		12/5/11 4:10 PM (-05:00)			12/5/11 5:58 PM (-05:00)	
myrateplan	UA-533-MCO-IAD		12/5/11 4:10 PM (-05:00)			12/5/11 5:58 PM (-05:00)	
helloflight	UA-533-MCO-IAD		12/5/11 4:10 PM (-05:00)			12/5/11 5:58 PM (-05:00)	
flytecomm	UA-533-MCO-IAD		12/5/11 4:10 PM (-05:00)			12/5/11 5:58 PM (-05:00)	
flights	UA-533-MCO-IAD		2011-12-05 03:54 PM	44		2011-12-05 06:01 PM	D2
businesstravellogue	UA-533-MCO-IAD		2011-12-05 03:54 PM	44		2011-12-05 06:01 PM	D2
flylouisville	UA-533-MCO-IAD		2011-12-05 03:54 PM	44		2011-12-05 06:01 PM	D2
flightstats	UA-533-MCO-IAD	2011-12-05 3:56 PM	2011-12-05 3:54 PM		2011-12-05 6:06 PM	2011-12-05 6:01 PM	
quicktrip	UA-533-MCO-IAD	2011-12-05 3:56 PM	2011-12-05 3:54 PM		2011-12-05 6:06 PM	2011-12-05 6:01 PM	
flightview	UA-533-MCO-IAD		4:10 PMDec 05			6:01 PMDec 05	
panynj	UA-533-MCO-IAD		4:10 PMDec 05			6:01 PMDec 05	
gofox	UA-533-MCO-IAD		4:10 PMDec 05			6:01 PMDec 05	
foxbusiness	UA-533-MCO-IAD		4:10 PMDec 05			6:01 PMDec 05	
allegiantair	UA-533-MCO-IAD		4:10 PMDec 05			6:01 PMDec 05	
boston	UA-533-MCO-IAD		4:10 PMDec 05			5:57 PMDec 05	
travelocity	UA-533-MCO-IAD	Dec 05 - Not Available	Dec 05 - 4:10pm	44	Dec 05 - Not Available	Dec 05 - 6:01pm	D2
orbitz	UA-533-MCO-IAD	3:56pDec 5	3:54pDec 5	 44	6:06pDec 5	6:01pDec 5	 D2
weather	UA-533-MCO-IAD	2011-12-05 03:56 PM			2011-12-05 06:06 PM		
iad	UA-533-MCO-IAD				2011-12-05 18:06 	2011-12-05 17:58 	
mco	UA-533-MCO-IAD	2011-12-05 Mon  15:56		44?			
ifly	UA-533-MCO-IAD	2011-12-05 3:56 PM	2011-12-05 3:54 PM		2011-12-05 6:06 PM	2011-12-05 6:01 PM	
usatoday	UA-533-MCO-IAD	2011-12-05 3:56 PM	2011-12-05 3:54 PM		2011-12-05 6:06 PM	2011-12-05 6:01 PM	
mytripandmore	UA-533-MCO-IAD	3:56pDec 5	3:54pDec 5	 44	6:06pDec 5	6:01pDec 5	 D2
flightarrival	UA-533-MCO-IAD	2011-12-05 03:56 PM			2011-12-05 06:06 PM		
ua	UA-4689-TAM-IAH	Mon, Dec 5 7:20 AM	Mon, Dec 5 7:10 AM	A	Mon, Dec 5 9:02 AM	Mon, Dec 5 8:47 AM	D-2
airtravelcenter	UA-4689-TAM-IAH	12/5/11 7:20 AM (-06:00)			12/5/11 9:02 AM (-06:00)		
myrateplan	UA-4689-TAM-IAH	12/5/11 7:20 AM (-06:00)			12/5/11 9:02 AM (-06:00)		
helloflight	UA-4689-TAM-IAH	12/5/11 7:20 AM (-06:00)			12/5/11 9:02 AM (-06:00)		
flytecomm	UA-4689-TAM-IAH	12/5/11 7:20 AM (-06:00)			12/5/11 9:02 AM (-06:00)		
flights	UA-4689-TAM-IAH	07:20 AM  Mon 05-Dec-2011	07:10 AM  Mon 05-Dec-2011	A	09:02 AM  Mon 05-Dec-2011	08:47 AM  Mon 05-Dec-2011	2
businesstravellogue	UA-4689-TAM-IAH	07:20 AM  Mon 05-Dec-2011	07:10 AM  Mon 05-Dec-2011	A	09:02 AM  Mon 05-Dec-2011	08:47 AM  Mon 05-Dec-2011	2
flylouisville	UA-4689-TAM-IAH	07:20 AM  Mon 05-Dec-2011	07:10 AM  Mon 05-Dec-2011	A	09:02 AM  Mon 05-Dec-2011	08:47 AM  Mon 05-Dec-2011	2
world-flight-tracker	UA-4689-TAM-IAH	2011-12-05 7:20 AM	2011-12-05 7:10 AM		2011-12-05 9:02 AM	2011-12-05 8:47 AM	
flightview	UA-4689-TAM-IAH	7:20 AM, Dec 05	7:04 AM, Dec 05	Main Term - A	9:02 AM, Dec 05	8:47 AM, Dec 05	Term E - D2
panynj	UA-4689-TAM-IAH	7:20 AM, Dec 05	7:04 AM, Dec 05	Main Term - A	9:02 AM, Dec 05	8:47 AM, Dec 05	Term E - D2
gofox	UA-4689-TAM-IAH	7:20 AM, Dec 05	7:04 AM, Dec 05		9:02 AM, Dec 05	8:47 AM, Dec 05	
foxbusiness	UA-4689-TAM-IAH	7:20 AM, Dec 05	7:04 AM, Dec 05	Main Term - A	9:02 AM, Dec 05	8:47 AM, Dec 05	Term E - D2
allegiantair	UA-4689-TAM-IAH	7:20 AM, Dec 05	7:04 AM, Dec 05	Main Term - A	9:02 AM, Dec 05	8:47 AM, Dec 05	Term E - D2
boston	UA-4689-TAM-IAH	7:20 AM, Dec 05	7:04 AM, Dec 05		9:02 AM, Dec 05	8:43 AM, Dec 05	
travelocity	UA-4689-TAM-IAH	Dec 05 - 7:20am	Dec 05 - Contact Airline	Not provided by airline	Dec 05 - 9:02am	Dec 05 - Contact Airline	Not provided by airline
orbitz	UA-4689-TAM-IAH	7:20aDec 5	7:10aDec 5	 -	9:02aDec 5	8:47aDec 5	 -
usatoday	UA-4689-TAM-IAH	7:20 AM, Dec 05	7:04 AM, Dec 05		9:02 AM, Dec 05	8:43 AM, Dec 05	
mytripandmore	UA-4689-TAM-IAH	7:20aDec 5	7:10aDec 5	 -	9:02aDec 5	8:47aDec 5	 -
aa	AA-3738-ORD-EWR	12/05/2011 02:30 PM	12/05/2011 03:34 PM	H2	12/05/2011 05:35 PM	12/05/2011 06:20 PM	30
flightexplorer	AA-3738-ORD-EWR		12/5/2011 3:35PM CST			12/5/2011 6:00PM EST	
airtravelcenter	AA-3738-ORD-EWR		12/5/11 3:35 PM (-06:00)			12/5/11 6:00 PM (-05:00)	
myrateplan	AA-3738-ORD-EWR		12/5/11 3:35 PM (-06:00)			12/5/11 6:00 PM (-05:00)	
helloflight	AA-3738-ORD-EWR		12/5/11 3:35 PM (-06:00)			12/5/11 6:00 PM (-05:00)	
flytecomm	AA-3738-ORD-EWR		12/5/11 3:35 PM (-06:00)			12/5/11 6:00 PM (-05:00)	
flightaware	AA-3738-ORD-EWR	2011-12-05 02:30PM CST	2011-12-05 03:35PM CST	 H2 	2011-12-05 05:25PM EST	2011-12-05 06:00PM EST	 30 
wunderground	AA-3738-ORD-EWR	2011-12-05 02:30PM CST	2011-12-05 03:35PM CST	 H2 	2011-12-05 05:25PM EST	2011-12-05 06:00PM EST	 30 
flights	AA-3738-ORD-EWR	02:30 PM  Mon 05-Dec-2011	03:34 PM  Mon 05-Dec-2011	H2	05:35 PM  Mon 05-Dec-2011	06:20 PM  Mon 05-Dec-2011	30
businesstravellogue	AA-3738-ORD-EWR	02:30 PM  Mon 05-Dec-2011	03:34 PM  Mon 05-Dec-2011	H2	05:35 PM  Mon 05-Dec-2011	06:20 PM  Mon 05-Dec-2011	30
flylouisville	AA-3738-ORD-EWR	02:30 PM  Mon 05-Dec-2011	03:34 PM  Mon 05-Dec-2011	H2	05:35 PM  Mon 05-Dec-2011	06:20 PM  Mon 05-Dec-2011	30
flightstats	AA-3738-ORD-EWR	2011-12-05 2:30 PM	2011-12-05 3:34 PM		2011-12-05 5:35 PM	2011-12-05 6:20 PM	
quicktrip	AA-3738-ORD-EWR	2011-12-05 2:30 PM	2011-12-05 3:34 PM		2011-12-05 5:35 PM	2011-12-05 6:20 PM	
world-flight-tracker	AA-3738-ORD-EWR	2011-12-05 2:30 PM	2011-12-05 3:34 PM		2011-12-05 5:35 PM	2011-12-05 6:20 PM	
flightview	AA-3738-ORD-EWR	2:30 PM, Dec 05	3:35 PM, Dec 05	H2	5:35 PM, Dec 05	6:20 PM, Dec 05	30
panynj	AA-3738-ORD-EWR	2:30 PM, Dec 05	3:35 PM, Dec 05	H2	5:35 PM, Dec 05	6:20 PM, Dec 05	30
gofox	AA-3738-ORD-EWR	2:30 PM, Dec 05	3:35 PM, Dec 05		5:35 PM, Dec 05	6:20 PM, Dec 05	
foxbusiness	AA-3738-ORD-EWR	2:30 PM, Dec 05	3:35 PM, Dec 05	H2	5:35 PM, Dec 05	6:20 PM, Dec 05	30
allegiantair	AA-3738-ORD-EWR	2:30 PM, Dec 05	3:35 PM, Dec 05	H2	5:35 PM, Dec 05	6:20 PM, Dec 05	30
boston	AA-3738-ORD-EWR	2:30 PM, Dec 05	3:35 PM, Dec 05		5:35 PM, Dec 05	6:15 PM, Dec 05	
travelocity	AA-3738-ORD-EWR	Dec 05 - 2:30pm	Dec 05 - 3:16pm	H2/T3	Dec 05 - 5:35pm	Dec 05 - 6:20pm	30/A
orbitz	AA-3738-ORD-EWR	2:30pDec 5	3:16pDec 5	 H2	5:35pDec 5	6:20pDec 5	 30
weather	AA-3738-ORD-EWR	2011-12-05 02:30 PM			2011-12-05 05:35 PM		
ord	AA-3738-ORD-EWR	2011-12-05 2:30 PM		H2	2011-12-05 5:35 PM		30
usatoday	AA-3738-ORD-EWR	2011-12-05 2:30 PM	2011-12-05 3:34 PM		2011-12-05 5:35 PM	2011-12-05 6:20 PM	
mytripandmore	AA-3738-ORD-EWR	Dec 05 - 2:30pm	Dec 05 - 3:16pm	H2/T3	Dec 05 - 5:35pm	Dec 05 - 6:20pm	30/A
ua	UA-1547-IAH-PVR	Mon, Dec 5 11:25 AM	Mon, Dec 5 11:42 AM            Delayed	E6	Mon, Dec 5 2:09 PM	Mon, Dec 5 2:54 PM	--
airtravelcenter	UA-1547-IAH-PVR	12/5/11 11:25 AM (-06:00)			12/5/11 2:09 PM (-06:00)		
myrateplan	UA-1547-IAH-PVR	12/5/11 11:25 AM (-06:00)			12/5/11 2:09 PM (-06:00)		
helloflight	UA-1547-IAH-PVR	12/5/11 11:25 AM (-06:00)			12/5/11 2:09 PM (-06:00)		
flytecomm	UA-1547-IAH-PVR	12/5/11 11:25 AM (-06:00)			12/5/11 2:09 PM (-06:00)		
flights	UA-1547-IAH-PVR		2011-12-05 11:42 AM	6		2011-12-05 02:54 PM	
businesstravellogue	UA-1547-IAH-PVR		2011-12-05 11:42 AM	6		2011-12-05 02:54 PM	
flylouisville	UA-1547-IAH-PVR		2011-12-05 11:42 AM	6		2011-12-05 02:54 PM	
flightview	UA-1547-IAH-PVR		12:10 PMDec 05			2:54 PMDec 05	
panynj	UA-1547-IAH-PVR		12:10 PMDec 05			2:54 PMDec 05	
gofox	UA-1547-IAH-PVR		12:10 PMDec 05			2:54 PMDec 05	
foxbusiness	UA-1547-IAH-PVR		12:10 PMDec 05			2:54 PMDec 05	
allegiantair	UA-1547-IAH-PVR		12:10 PMDec 05			2:54 PMDec 05	
boston	UA-1547-IAH-PVR		12:10 PMDec 05			2:30 PMDec 05	
orbitz	UA-1547-IAH-PVR	11:25aDec 5	11:42aDec 5	 E6	2:09pDec 5	2:54pDec 5	 -B9-
usatoday	UA-1547-IAH-PVR		12:10 PMDec 05			2:30 PMDec 05	
CO	CO-89-IAH-EWR	Mon., Dec.05, 2011 6:00 a.m.	Mon., Dec.05, 2011 6:04 a.m.		Mon., Dec.05, 2011 10:20 a.m.	Mon., Dec.05, 2011 10:29 a.m.	
airtravelcenter	CO-89-IAH-EWR	12/5/11 6:00 AM (-06:00)			12/5/11 10:20 AM (-05:00)		
myrateplan	CO-89-IAH-EWR	12/5/11 6:00 AM (-06:00)			12/5/11 10:20 AM (-05:00)		
helloflight	CO-89-IAH-EWR	12/5/11 6:00 AM (-06:00)			12/5/11 10:20 AM (-05:00)		
flytecomm	CO-89-IAH-EWR	12/5/11 6:00 AM (-06:00)			12/5/11 10:20 AM (-05:00)		
flights	CO-89-IAH-EWR		2011-12-05 06:04 AM	11		2011-12-05 10:29 AM	128
businesstravellogue	CO-89-IAH-EWR		2011-12-05 06:04 AM	11		2011-12-05 10:29 AM	128
flylouisville	CO-89-IAH-EWR		2011-12-05 06:04 AM	11		2011-12-05 10:29 AM	128
flightstats	CO-89-IAH-EWR	2011-12-05 6:00 AM	2011-12-05 6:04 AM		2011-12-05 10:20 AM	2011-12-05 10:29 AM	
quicktrip	CO-89-IAH-EWR	2011-12-05 6:00 AM	2011-12-05 6:04 AM		2011-12-05 10:20 AM	2011-12-05 10:29 AM	
flightview	CO-89-IAH-EWR		6:29 AMDec 05			10:29 AMDec 05	
panynj	CO-89-IAH-EWR		6:29 AMDec 05			10:29 AMDec 05	
gofox	CO-89-IAH-EWR		6:29 AMDec 05			10:29 AMDec 05	
foxbusiness	CO-89-IAH-EWR		6:29 AMDec 05			10:29 AMDec 05	
allegiantair	CO-89-IAH-EWR		6:29 AMDec 05			10:29 AMDec 05	
boston	CO-89-IAH-EWR		6:29 AMDec 05			10:22 AMDec 05	
orbitz	CO-89-IAH-EWR	6:00aDec 5	6:04aDec 5	 E11	10:20aDec 5	10:29aDec 5	 128
weather	CO-89-IAH-EWR	2011-12-05 06:00 AM			2011-12-05 10:20 AM		
flightarrival	CO-89-IAH-EWR		6:29 AMDec 05			10:22 AMDec 05	
ua	UA-1546-IAH-EWR	Mon, Dec 5 3:50 PM	Mon, Dec 5 3:55 PM            Delayed	C-39	Mon, Dec 5 8:26 PM	Mon, Dec 5 8:20 PM	C94
flightexplorer	UA-1546-IAH-EWR		12/5/2011 4:18PM CST			12/5/2011 7:51PM EST	
airtravelcenter	UA-1546-IAH-EWR	12/5/11 3:50 PM (-06:00)			12/5/11 8:26 PM (-05:00)		
myrateplan	UA-1546-IAH-EWR	12/5/11 3:50 PM (-06:00)			12/5/11 8:26 PM (-05:00)		
helloflight	UA-1546-IAH-EWR	12/5/11 3:50 PM (-06:00)			12/5/11 8:26 PM (-05:00)		
flytecomm	UA-1546-IAH-EWR	12/5/11 3:50 PM (-06:00)			12/5/11 8:26 PM (-05:00)		
flightaware	UA-1546-IAH-EWR	2011-12-05 03:50PM CST	2011-12-05 04:19PM CST	 39 	2011-12-05 07:47PM EST	2011-12-05 08:05PM EST	 C94 
wunderground	UA-1546-IAH-EWR	2011-12-05 03:50PM CST	2011-12-05 04:19PM CST	 39 	2011-12-05 07:47PM EST	2011-12-05 08:05PM EST	 C94 
flights	UA-1546-IAH-EWR		2011-12-05 03:55 PM	39		2011-12-05 08:20 PM	94
businesstravellogue	UA-1546-IAH-EWR		2011-12-05 03:55 PM	39		2011-12-05 08:20 PM	94
flylouisville	UA-1546-IAH-EWR		2011-12-05 03:55 PM	39		2011-12-05 08:20 PM	94
flightstats	UA-1546-IAH-EWR	2011-12-05 3:50 PM	2011-12-05 3:55 PM		2011-12-05 8:26 PM	2011-12-05 8:20 PM	
quicktrip	UA-1546-IAH-EWR	2011-12-05 3:50 PM	2011-12-05 3:55 PM		2011-12-05 8:26 PM	2011-12-05 8:20 PM	
flightview	UA-1546-IAH-EWR		4:19 PMDec 05			8:20 PMDec 05	
panynj	UA-1546-IAH-EWR		4:19 PMDec 05			8:20 PMDec 05	
gofox	UA-1546-IAH-EWR		4:19 PMDec 05			8:20 PMDec 05	
foxbusiness	UA-1546-IAH-EWR		4:19 PMDec 05			8:20 PMDec 05	
allegiantair	UA-1546-IAH-EWR		4:19 PMDec 05			8:20 PMDec 05	
boston	UA-1546-IAH-EWR		4:19 PMDec 05			8:05 PMDec 05	
orbitz	UA-1546-IAH-EWR	3:50pDec 5	3:55pDec 5	 C-39	8:26pDec 5	8:20pDec 5	 C94
weather	UA-1546-IAH-EWR	2011-12-05 03:50 PM			2011-12-05 08:26 PM		
flightwise	UA-1546-IAH-EWR	2011-12-05 03:50PM CST	2011-12-05 04:19PM CST	 39 	2011-12-05 07:47PM EST	2011-12-05 08:05PM EST	 C94 
ua	UA-780-FSD-DEN	Mon, Dec 5 1:47 PM	Mon, Dec 5 1:44 PM	6	Mon, Dec 5 2:25 PM	Mon, Dec 5 2:08 PM	B33
flightexplorer	UA-780-FSD-DEN		12/5/2011 1:51PM CST			12/5/2011 2:02PM MST	
airtravelcenter	UA-780-FSD-DEN		12/5/11 1:53 PM (-06:00)			12/5/11 2:08 PM (-07:00)	
myrateplan	UA-780-FSD-DEN		12/5/11 1:53 PM (-06:00)			12/5/11 2:08 PM (-07:00)	
helloflight	UA-780-FSD-DEN		12/5/11 1:53 PM (-06:00)			12/5/11 2:08 PM (-07:00)	
flytecomm	UA-780-FSD-DEN		12/5/11 1:53 PM (-06:00)			12/5/11 2:08 PM (-07:00)	
flights	UA-780-FSD-DEN		2011-12-05 01:44 PM	6		2011-12-05 02:08 PM	B33
businesstravellogue	UA-780-FSD-DEN		2011-12-05 01:44 PM	6		2011-12-05 02:08 PM	B33
flylouisville	UA-780-FSD-DEN		2011-12-05 01:44 PM	6		2011-12-05 02:08 PM	B33
flightview	UA-780-FSD-DEN		1:53 PMDec 05			2:08 PMDec 05	
panynj	UA-780-FSD-DEN		1:53 PMDec 05			2:08 PMDec 05	
gofox	UA-780-FSD-DEN		1:53 PMDec 05			2:08 PMDec 05	
foxbusiness	UA-780-FSD-DEN		1:53 PMDec 05			2:08 PMDec 05	
allegiantair	UA-780-FSD-DEN		1:53 PMDec 05			2:08 PMDec 05	
boston	UA-780-FSD-DEN		1:53 PMDec 05			2:08 PMDec 05	
travelocity	UA-780-FSD-DEN	Dec 05 - Not Available	Dec 05 - 1:52pm	6	Dec 05 - Not Available	Dec 05 - 2:08pm	B33
orbitz	UA-780-FSD-DEN	1:55pDec 5	1:52pDec 5	 6	2:25pDec 5	2:08pDec 5	 B33
weather	UA-780-FSD-DEN	2011-12-05 01:47 PM			2011-12-05 02:25 PM		
den	UA-780-FSD-DEN				2011-12-05 2:25 PM		B33
mytripandmore	UA-780-FSD-DEN	1:55pDec 5	1:52pDec 5	 6	2:25pDec 5	2:08pDec 5	 B33
flightarrival	UA-780-FSD-DEN		1:53 PMDec 05			2:08 PMDec 05	
aa	AA-4111-ORD-CLT	12/05/2011 09:10 PM	12/05/2011 09:25 PM	G1A	12/06/2011 12:05 AM	12/06/2011 12:00 AM	A11
airtravelcenter	AA-4111-ORD-CLT		12/5/11 9:26 PM (-06:00)			12/5/11 11:51 PM (-05:00)	
myrateplan	AA-4111-ORD-CLT		12/5/11 9:26 PM (-06:00)			12/5/11 11:51 PM (-05:00)	
helloflight	AA-4111-ORD-CLT		12/5/11 9:26 PM (-06:00)			12/5/11 11:51 PM (-05:00)	
flytecomm	AA-4111-ORD-CLT		12/5/11 9:26 PM (-06:00)			12/5/11 11:51 PM (-05:00)	
flightaware	AA-4111-ORD-CLT	2011-12-05 09:10PM CST	2011-12-05 09:26PM CST	 G1A 	2011-12-05 11:55PM EST	2011-12-05 11:51PM EST	 A11 
wunderground	AA-4111-ORD-CLT	2011-12-05 09:10PM CST	2011-12-05 09:26PM CST	 G1A 	2011-12-05 11:55PM EST	2011-12-05 11:51PM EST	 A11 
flights	AA-4111-ORD-CLT	09:10 PM  Mon 05-Dec-2011	09:25 PM  Mon 05-Dec-2011	G1A	12:05 AM  Tue 06-Dec-2011	12:00 AM  Tue 06-Dec-2011	A11
businesstravellogue	AA-4111-ORD-CLT	09:10 PM  Mon 05-Dec-2011	09:25 PM  Mon 05-Dec-2011	G1A	12:05 AM  Tue 06-Dec-2011	12:00 AM  Tue 06-Dec-2011	A11
flylouisville	AA-4111-ORD-CLT	09:10 PM  Mon 05-Dec-2011	09:25 PM  Mon 05-Dec-2011	G1A	12:05 AM  Tue 06-Dec-2011	12:00 AM  Tue 06-Dec-2011	A11
flightstats	AA-4111-ORD-CLT	2011-12-05 9:10 PM	2011-12-05 9:25 PM		2011-12-05 12:05 AM	2011-12-05 12:00 AM	
quicktrip	AA-4111-ORD-CLT	2011-12-05 9:10 PM	2011-12-05 9:25 PM		2011-12-05 12:05 AM	2011-12-05 12:00 AM	
world-flight-tracker	AA-4111-ORD-CLT	2011-12-05 9:10 PM	2011-12-05 9:25 PM		2011-12-05 12:05 AM	2011-12-05 12:00 AM	
flightview	AA-4111-ORD-CLT	9:10 PM, Dec 05	9:26 PM, Dec 05		12:05 AM, Dec 06	11:54 PM, Dec 05	
panynj	AA-4111-ORD-CLT	9:10 PM, Dec 05	9:26 PM, Dec 05		12:05 AM, Dec 06	11:54 PM, Dec 05	
gofox	AA-4111-ORD-CLT	9:10 PM, Dec 05	9:26 PM, Dec 05		12:05 AM, Dec 06	11:54 PM, Dec 05	
foxbusiness	AA-4111-ORD-CLT	9:10 PM, Dec 05	9:26 PM, Dec 05		12:05 AM, Dec 06	11:54 PM, Dec 05	
allegiantair	AA-4111-ORD-CLT	9:10 PM, Dec 05	9:26 PM, Dec 05		12:05 AM, Dec 06	11:54 PM, Dec 05	
boston	AA-4111-ORD-CLT	9:10 PM, Dec 05	9:26 PM, Dec 05		12:05 AM, Dec 06	11:54 PM, Dec 05	
travelocity	AA-4111-ORD-CLT	Dec 05 - 9:10pm	Dec 05 - 9:05pm	G1A/T3	Dec 06 - 12:05am	Dec 06 - 12:00midnight	A11
orbitz	AA-4111-ORD-CLT	9:10pDec 5	9:05pDec 5	 G1A	11:17pDec 7		 A11
weather	AA-4111-ORD-CLT	2011-12-05 09:10 PM			2011-12-05 12:05 AM		
ord	AA-4111-ORD-CLT	2011-12-05 9:10 PM		G1A	2011-12-05 12/6 12:05 AM		A11
usatoday	AA-4111-ORD-CLT	2011-12-05 09:10 PM			2011-12-05 12:05 AM		
mytripandmore	AA-4111-ORD-CLT	9:10pDec 5	9:05pDec 5	 G1A	11:17pDec 7		 A11
flightwise	AA-4111-ORD-CLT	2011-12-05 09:10PM CST	2011-12-05 09:26PM CST	 G1A 	2011-12-05 11:55PM EST	2011-12-05 11:51PM EST	 A11 
flightarrival	AA-4111-ORD-CLT	9:10 PM, Dec 05	9:26 PM, Dec 05		12:05 AM, Dec 06	11:54 PM, Dec 05	
aa	AA-20-SFO-JFK	12/05/2011 03:00 PM	12/05/2011 03:11 PM	58B	12/05/2011 11:25 PM	12/05/2011 11:20 PM	39
flightexplorer	AA-20-SFO-JFK		12/5/2011 3:11PM PST			12/5/2011 10:54PM EST	
airtravelcenter	AA-20-SFO-JFK		12/5/11 3:11 PM (-08:00)			12/5/11 10:54 PM (-05:00)	
myrateplan	AA-20-SFO-JFK		12/5/11 3:11 PM (-08:00)			12/5/11 10:54 PM (-05:00)	
helloflight	AA-20-SFO-JFK		12/5/11 3:11 PM (-08:00)			12/5/11 10:54 PM (-05:00)	
flytecomm	AA-20-SFO-JFK		12/5/11 3:11 PM (-08:00)			12/5/11 10:54 PM (-05:00)	
flightaware	AA-20-SFO-JFK	2011-12-05 03:00PM PST	2011-12-05 03:11PM PST	 58B 	2011-12-05 10:55PM EST	2011-12-05 10:54PM EST	 39 
wunderground	AA-20-SFO-JFK	2011-12-05 03:00PM PST	2011-12-05 03:11PM PST	 58B 	2011-12-05 10:55PM EST	2011-12-05 10:54PM EST	 39 
flights	AA-20-SFO-JFK	03:00 PM  Mon 05-Dec-2011	03:11 PM  Mon 05-Dec-2011	58B	11:25 PM  Mon 05-Dec-2011	11:20 PM  Mon 05-Dec-2011	C39
businesstravellogue	AA-20-SFO-JFK	03:00 PM  Mon 05-Dec-2011	03:11 PM  Mon 05-Dec-2011	58B	11:25 PM  Mon 05-Dec-2011	11:20 PM  Mon 05-Dec-2011	C39
flylouisville	AA-20-SFO-JFK	03:00 PM  Mon 05-Dec-2011	03:11 PM  Mon 05-Dec-2011	58B	11:25 PM  Mon 05-Dec-2011	11:20 PM  Mon 05-Dec-2011	C39
