CO	CO-4237-EWR-DTW	Sat., Dec.24, 2011 12:33 p.m.	Sat., Dec.24, 2011 12:40 p.m.		Sat., Dec.24, 2011 2:38 p.m.	Sat., Dec.24, 2011 2:33 p.m.	
flightview	AA-4366-ORD-CVG	6:45 PM, Dec 24	6:57 PM, Dec 24	G6A	9:00 PM, Dec 24	8:41 PM, Dec 24	Terminal 2
panynj	AA-4366-ORD-CVG	6:45 PM, Dec 24	6:57 PM, Dec 24	G6A	9:00 PM, Dec 24	8:41 PM, Dec 24	Terminal 2
gofox	AA-4366-ORD-CVG	6:45 PM, Dec 24	6:57 PM, Dec 24		9:00 PM, Dec 24	8:41 PM, Dec 24	
foxbusiness	AA-4366-ORD-CVG	6:45 PM, Dec 24	6:57 PM, Dec 24	G6A	9:00 PM, Dec 24	8:41 PM, Dec 24	Terminal 2
allegiantair	AA-4366-ORD-CVG	6:45 PM, Dec 24	6:57 PM, Dec 24	G6A	9:00 PM, Dec 24	8:41 PM, Dec 24	Terminal 2
boston	AA-4366-ORD-CVG	6:45 PM, Dec 24	6:57 PM, Dec 24		9:00 PM, Dec 24	8:41 PM, Dec 24	
travelocity	AA-4366-ORD-CVG	Dec 24 - 6:45pm	Dec 24 - 6:42pm	G6A/T3	Dec 24 - 9:00pm	Dec 24 - 8:41pm	3
orbitz	AA-4366-ORD-CVG	6:45pDec 24	6:42pDec 24	 G6A	9:00pDec 24	8:41pDec 24	 3
weather	AA-4366-ORD-CVG	2011-12-24 06:45 PM			2011-12-24 09:00 PM		
ord	AA-4366-ORD-CVG	2011-12-24 6:45 PM		G6A	2011-12-24 9:00 PM		3
ifly	AA-4366-ORD-CVG	2011-12-24 6:45 PM	2011-12-24 6:42 PM		2011-12-24 9:00 PM	2011-12-24 8:41 PM	
mytripandmore	AA-4366-ORD-CVG	Dec 24 - 6:45pm	Dec 24 - 6:42pm	G6A/T3	Dec 24 - 9:00pm	Dec 24 - 8:41pm	3
flightarrival	AA-4366-ORD-CVG	2011-12-24 06:45 PM			2011-12-24 09:00 PM		
aa	AA-2525-DFW-MIA	December 24, 2011               07:25 AM    	December 24, 2011               07:53 AM    	 D22A	December 24, 2011               11:10 AM    	December 24, 2011               12:03 PM    	 D3    
airtravelcenter	AA-2525-DFW-MIA		12/24/11 8:39 AM (-06:00)			12/24/11 11:58 AM (-05:00)	
myrateplan	AA-2525-DFW-MIA		12/24/11 8:39 AM (-06:00)			12/24/11 11:58 AM (-05:00)	
helloflight	AA-2525-DFW-MIA		12/24/11 8:39 AM (-06:00)			12/24/11 11:58 AM (-05:00)	
flytecomm	AA-2525-DFW-MIA		12/24/11 8:39 AM (-06:00)			12/24/11 11:58 AM (-05:00)	
flightaware	AA-2525-DFW-MIA	2011-12-24 07:25AM CST	2011-12-24 08:39AM CST	 D22A 	2011-12-24 10:41AM EST	2011-12-24 11:55AM EST	 D3 
wunderground	AA-2525-DFW-MIA	2011-12-24 07:25AM CST	2011-12-24 08:39AM CST	 D22A 	2011-12-24 10:41AM EST	2011-12-24 11:55AM EST	 D3 
flights	AA-2525-DFW-MIA	07:25 AM  Sat 24-Dec-2011	07:53 AM  Sat 24-Dec-2011	D22A	11:10 AM  Sat 24-Dec-2011	12:03 PM  Sat 24-Dec-2011	D3
businesstravellogue	AA-2525-DFW-MIA	07:25 AM  Sat 24-Dec-2011	07:53 AM  Sat 24-Dec-2011	D22A	11:10 AM  Sat 24-Dec-2011	12:03 PM  Sat 24-Dec-2011	D3
flylouisville	AA-2525-DFW-MIA	07:25 AM  Sat 24-Dec-2011	07:53 AM  Sat 24-Dec-2011	D22A	11:10 AM  Sat 24-Dec-2011	12:03 PM  Sat 24-Dec-2011	D3
flightstats	AA-2525-DFW-MIA	2011-12-24 7:25 AM	2011-12-24 7:53 AM		2011-12-24 11:10 AM	2011-12-24 12:03 PM	
quicktrip	AA-2525-DFW-MIA	2011-12-24 7:25 AM	2011-12-24 7:53 AM		2011-12-24 11:10 AM	2011-12-24 12:03 PM	
world-flight-tracker	AA-2525-DFW-MIA	2011-12-24 7:25 AM	2011-12-24 7:53 AM		2011-12-24 11:10 AM	2011-12-24 12:03 PM	
flightview	AA-2525-DFW-MIA	7:25 AM, Dec 24	8:39 AM, Dec 24	D22	11:10 AM, Dec 24	12:03 PM, Dec 24	Terminal D - D3
panynj	AA-2525-DFW-MIA	7:25 AM, Dec 24	8:39 AM, Dec 24	D22	11:10 AM, Dec 24	12:03 PM, Dec 24	Terminal D - D3
gofox	AA-2525-DFW-MIA	7:25 AM, Dec 24	8:39 AM, Dec 24		11:10 AM, Dec 24	12:03 PM, Dec 24	
foxbusiness	AA-2525-DFW-MIA	7:25 AM, Dec 24	8:39 AM, Dec 24	D22	11:10 AM, Dec 24	12:03 PM, Dec 24	Terminal D - D3
allegiantair	AA-2525-DFW-MIA	7:25 AM, Dec 24	8:39 AM, Dec 24	D22	11:10 AM, Dec 24	12:03 PM, Dec 24	Terminal D - D3
boston	AA-2525-DFW-MIA	7:25 AM, Dec 24	8:39 AM, Dec 24		11:10 AM, Dec 24	11:56 AM, Dec 24	
travelocity	AA-2525-DFW-MIA	Dec 24 - 7:25am	Dec 24 - 7:53am	D22	Dec 24 - 11:10am	Dec 24 - 12:03pm	D3
orbitz	AA-2525-DFW-MIA	7:25aDec 24	7:53aDec 24	 D22A	11:10aDec 24	12:03pDec 24	 D3
weather	AA-2525-DFW-MIA	2011-12-24 07:25 AM	2011-12-24 08:39 AM		2011-12-24 11:10 AM	2011-12-24 11:55 AM	
mia	AA-2525-DFW-MIA				11:10A 12-24-11	2011-12-24  12:03P	
usatoday	AA-2525-DFW-MIA	7:25 AM, Dec 24	8:39 AM, Dec 24		11:10 AM, Dec 24	11:56 AM, Dec 24	
flightwise	AA-2525-DFW-MIA	2011-12-24 07:25AM CST	2011-12-24 08:39AM CST	 D22A 	2011-12-24 10:41AM EST	2011-12-24 11:55AM EST	 D3 
flightarrival	AA-2525-DFW-MIA	7:25 AM, Dec 24	8:39 AM, Dec 24		11:10 AM, Dec 24	11:56 AM, Dec 24	
ua	UA-3532-SDF-DEN	Sat, Dec 24 4:35 PM	Sat, Dec 24 4:35 PM            On Time	A12	Sat, Dec 24 5:49 PM	Sat, Dec 24 5:56 PM	B56
airtravelcenter	UA-3532-SDF-DEN	12/24/11 4:35 PM (-05:00)			12/24/11 5:49 PM (-07:00)		
myrateplan	UA-3532-SDF-DEN	12/24/11 4:35 PM (-05:00)			12/24/11 5:49 PM (-07:00)		
helloflight	UA-3532-SDF-DEN	12/24/11 4:35 PM (-05:00)			12/24/11 5:49 PM (-07:00)		
flytecomm	UA-3532-SDF-DEN	12/24/11 4:35 PM (-05:00)			12/24/11 5:49 PM (-07:00)		
flightaware	UA-3532-SDF-DEN	2011-12-24 04:35PM EST	2011-12-24 04:47PM EST	 A12 	2011-12-24 05:29PM MST	2011-12-24 05:49PM MST	 B56 
flightaware	UA-3532-SDF-DEN	2011-12-24 04:35PM EST	2011-12-24 04:47PM EST	 A12 	2011-12-24 05:29PM MST	2011-12-24 05:49PM MST	 B56 
wunderground	UA-3532-SDF-DEN	2011-12-24 04:35PM EST	2011-12-24 04:47PM EST	 A12 	2011-12-24 05:29PM MST	2011-12-24 05:49PM MST	 B56 
wunderground	UA-3532-SDF-DEN	2011-12-24 04:35PM EST	2011-12-24 04:47PM EST	 A12 	2011-12-24 05:29PM MST	2011-12-24 05:49PM MST	 B56 
flights	UA-3532-SDF-DEN		2011-12-24 04:35 PM	A12		2011-12-24 05:56 PM	B56
businesstravellogue	UA-3532-SDF-DEN		2011-12-24 04:35 PM	A12		2011-12-24 05:56 PM	B56
flylouisville	UA-3532-SDF-DEN		2011-12-24 04:35 PM	A12		2011-12-24 05:56 PM	B56
flightview	UA-3532-SDF-DEN		4:47 PMDec 24			5:56 PMDec 24	
panynj	UA-3532-SDF-DEN		4:47 PMDec 24			5:56 PMDec 24	
gofox	UA-3532-SDF-DEN		4:47 PMDec 24			5:56 PMDec 24	
foxbusiness	UA-3532-SDF-DEN		4:47 PMDec 24			5:56 PMDec 24	
allegiantair	UA-3532-SDF-DEN		4:47 PMDec 24			5:56 PMDec 24	
boston	UA-3532-SDF-DEN		4:47 PMDec 24			5:52 PMDec 24	
orbitz	UA-3532-SDF-DEN	4:35pDec 24	4:35pDec 24	 A12	5:49pDec 24	5:56pDec 24	 B56
CO	CO-1543-IAH-DCA	Sat., Dec.24, 2011 12:55 p.m.	Sat., Dec.24, 2011 12:53 p.m.		Sat., Dec.24, 2011 4:49 p.m.	Sat., Dec.24, 2011 4:21 p.m.	
flightexplorer	CO-1543-IAH-DCA		12/24/2011 1:05PM CST			12/24/2011 4:16PM EST	
airtravelcenter	CO-1543-IAH-DCA	12/24/11 12:55 PM (-06:00)			12/24/11 4:49 PM (-05:00)		
myrateplan	CO-1543-IAH-DCA	12/24/11 12:55 PM (-06:00)			12/24/11 4:49 PM (-05:00)		
helloflight	CO-1543-IAH-DCA	12/24/11 12:55 PM (-06:00)			12/24/11 4:49 PM (-05:00)		
flytecomm	CO-1543-IAH-DCA	12/24/11 12:55 PM (-06:00)			12/24/11 4:49 PM (-05:00)		
flights	CO-1543-IAH-DCA		2011-12-24 12:53 PM	24		2011-12-24 04:21 PM	12
businesstravellogue	CO-1543-IAH-DCA		2011-12-24 12:53 PM	24		2011-12-24 04:21 PM	12
flylouisville	CO-1543-IAH-DCA		2011-12-24 12:53 PM	24		2011-12-24 04:21 PM	12
flightstats	CO-1543-IAH-DCA	2011-12-24 12:55 PM	2011-12-24 12:53 PM		2011-12-24 4:49 PM	2011-12-24 4:21 PM	
quicktrip	CO-1543-IAH-DCA	2011-12-24 12:55 PM	2011-12-24 12:53 PM		2011-12-24 4:49 PM	2011-12-24 4:21 PM	
flightview	CO-1543-IAH-DCA		1:06 PMDec 24			4:21 PMDec 24	
panynj	CO-1543-IAH-DCA		1:06 PMDec 24			4:21 PMDec 24	
gofox	CO-1543-IAH-DCA		1:06 PMDec 24			4:21 PMDec 24	
foxbusiness	CO-1543-IAH-DCA		1:06 PMDec 24			4:21 PMDec 24	
allegiantair	CO-1543-IAH-DCA		1:06 PMDec 24			4:21 PMDec 24	
boston	CO-1543-IAH-DCA		1:06 PMDec 24			4:21 PMDec 24	
orbitz	CO-1543-IAH-DCA	12:55pDec 24	12:53pDec 24	 E24	4:49pDec 24	4:21pDec 24	 12
weather	CO-1543-IAH-DCA	2011-12-24 12:55 PM			2011-12-24 04:49 PM		
usatoday	CO-1543-IAH-DCA	2011-12-24 12:55 PM			2011-12-24 04:49 PM		
aa	AA-1682-ORD-MIA	December 24, 2011               02:00 PM    	December 24, 2011     	 K16	December 24, 2011               06:05 PM    	December 24, 2011     	 D3    
airtravelcenter	AA-1682-ORD-MIA	12/24/11 2:00 PM (-06:00)			12/24/11 6:05 PM (-05:00)		
myrateplan	AA-1682-ORD-MIA	12/24/11 2:00 PM (-06:00)			12/24/11 6:05 PM (-05:00)		
helloflight	AA-1682-ORD-MIA	12/24/11 2:00 PM (-06:00)			12/24/11 6:05 PM (-05:00)		
flytecomm	AA-1682-ORD-MIA	12/24/11 2:00 PM (-06:00)			12/24/11 6:05 PM (-05:00)		
flightaware	AA-1682-ORD-MIA	2011-12-24 02:00PM CST	2011-12-24 03:10PM CST	 K16 	2011-12-24 05:45PM EST	2011-12-24 06:55PM EST	 D3 
wunderground	AA-1682-ORD-MIA	2011-12-24 02:00PM CST	2011-12-24 03:10PM CST	 K16 	2011-12-24 05:45PM EST	2011-12-24 06:55PM EST	 D3 
flights	AA-1682-ORD-MIA	02:00 PM  Sat 24-Dec-2011		K16	06:05 PM  Sat 24-Dec-2011		D3
businesstravellogue	AA-1682-ORD-MIA	02:00 PM  Sat 24-Dec-2011		K16	06:05 PM  Sat 24-Dec-2011		D3
flylouisville	AA-1682-ORD-MIA	02:00 PM  Sat 24-Dec-2011		K16	06:05 PM  Sat 24-Dec-2011		D3
world-flight-tracker	AA-1682-ORD-MIA	2011-12-24 2:00 PM	2011-12-24 3:00 PM (Estimated)		2011-12-24 6:05 PM	2011-12-24 7:05 PM (Estimated)	
flightview	AA-1682-ORD-MIA	2:00 PM, Dec 24		K16	6:05 PM, Dec 24		Terminal D - D3
panynj	AA-1682-ORD-MIA	2:00 PM, Dec 24		K16	6:05 PM, Dec 24		Terminal D - D3
gofox	AA-1682-ORD-MIA	2:00 PM, Dec 24			6:05 PM, Dec 24		
foxbusiness	AA-1682-ORD-MIA	2:00 PM, Dec 24		K16	6:05 PM, Dec 24		Terminal D - D3
allegiantair	AA-1682-ORD-MIA	2:00 PM, Dec 24		K16	6:05 PM, Dec 24		Terminal D - D3
boston	AA-1682-ORD-MIA	2:00 PM, Dec 24	Not Available		6:05 PM, Dec 24	Not Available	
travelocity	AA-1682-ORD-MIA	Dec 24 - 2:00pm	Dec 24 - 3:00pm*	K16/T3	Dec 24 - 6:05pm	Dec 24 - 7:05pm	D3
orbitz	AA-1682-ORD-MIA	2:00pDec 24		 K16	8:05pDec 24		 D3
weather	AA-1682-ORD-MIA	2011-12-24 02:00 PM			2011-12-24 06:05 PM		
mia	AA-1682-ORD-MIA				6:05P 12-24-11	2011-12-24  7:05P	
mytripandmore	AA-1682-ORD-MIA	Dec 24 - 2:00pm	Dec 24 - 3:00pm*	K16/T3	Dec 24 - 6:05pm	Dec 24 - 7:05pm	D3
flightwise	AA-1682-ORD-MIA	2011-12-24 02:00PM CST	2011-12-24 03:10PM CST	 K16 	2011-12-24 05:45PM EST	2011-12-24 06:55PM EST	 D3 
flightarrival	AA-1682-ORD-MIA	2:00 PM, Dec 24	Not Available		6:05 PM, Dec 24	Not Available	
aa	AA-1011-MIA-GCM	December 24, 2011               07:15 PM    	December 24, 2011               07:49 PM    	 D19	December 24, 2011               08:40 PM    	December 24, 2011               09:17 PM    	    
airtravelcenter	AA-1011-MIA-GCM		12/24/11 8:07 PM (-05:00)			12/24/11 9:14 PM (-05:00)	
myrateplan	AA-1011-MIA-GCM		12/24/11 8:07 PM (-05:00)			12/24/11 9:14 PM (-05:00)	
helloflight	AA-1011-MIA-GCM		12/24/11 8:07 PM (-05:00)			12/24/11 9:14 PM (-05:00)	
flytecomm	AA-1011-MIA-GCM		12/24/11 8:07 PM (-05:00)			12/24/11 9:14 PM (-05:00)	
flights	AA-1011-MIA-GCM	07:15 PM  Sat 24-Dec-2011	07:49 PM  Sat 24-Dec-2011		08:40 PM  Sat 24-Dec-2011	09:17 PM  Sat 24-Dec-2011	
businesstravellogue	AA-1011-MIA-GCM	07:15 PM  Sat 24-Dec-2011	07:49 PM  Sat 24-Dec-2011		08:40 PM  Sat 24-Dec-2011	09:17 PM  Sat 24-Dec-2011	
flylouisville	AA-1011-MIA-GCM	07:15 PM  Sat 24-Dec-2011	07:49 PM  Sat 24-Dec-2011		08:40 PM  Sat 24-Dec-2011	09:17 PM  Sat 24-Dec-2011	
world-flight-tracker	AA-1011-MIA-GCM	2011-12-24 7:15 PM	2011-12-24 7:49 PM		2011-12-24 8:40 PM	2011-12-24 9:17 PM	
flightview	AA-1011-MIA-GCM	7:15 PM, Dec 24	8:07 PM, Dec 24		8:40 PM, Dec 24	9:08 PM, Dec 24	
panynj	AA-1011-MIA-GCM	7:15 PM, Dec 24	8:07 PM, Dec 24		8:40 PM, Dec 24	9:08 PM, Dec 24	
gofox	AA-1011-MIA-GCM	7:15 PM, Dec 24	8:07 PM, Dec 24		8:40 PM, Dec 24	9:08 PM, Dec 24	
foxbusiness	AA-1011-MIA-GCM	7:15 PM, Dec 24	8:07 PM, Dec 24		8:40 PM, Dec 24	9:08 PM, Dec 24	
allegiantair	AA-1011-MIA-GCM	7:15 PM, Dec 24	8:07 PM, Dec 24		8:40 PM, Dec 24	9:08 PM, Dec 24	
boston	AA-1011-MIA-GCM	7:15 PM, Dec 24	8:07 PM, Dec 24		8:40 PM, Dec 24	9:08 PM, Dec 24	
travelocity	AA-1011-MIA-GCM	Dec 24 - 7:15pm	Dec 24 - 7:49pm	D19	Dec 24 - 8:40pm	Dec 24 - 9:17pm	Not provided by airline
orbitz	AA-1011-MIA-GCM	7:15pDec 24	7:49pDec 24	 D19	8:40pDec 24	9:17pDec 24	 -
weather	AA-1011-MIA-GCM	2011-12-24 07:15 PM			2011-12-24 08:40 PM		
CO	CO-106-IAH-EWR	Sat., Dec.24, 2011 10:45 a.m.	Sat., Dec.24, 2011 10:41 a.m.		Sat., Dec.24, 2011 3:07 p.m.	Sat., Dec.24, 2011 2:51 p.m.	
airtravelcenter	CO-106-IAH-EWR	12/24/11 10:45 AM (-06:00)			12/24/11 3:07 PM (-05:00)		
myrateplan	CO-106-IAH-EWR	12/24/11 10:45 AM (-06:00)			12/24/11 3:07 PM (-05:00)		
helloflight	CO-106-IAH-EWR	12/24/11 10:45 AM (-06:00)			12/24/11 3:07 PM (-05:00)		
flytecomm	CO-106-IAH-EWR	12/24/11 10:45 AM (-06:00)			12/24/11 3:07 PM (-05:00)		
flights	CO-106-IAH-EWR		2011-12-24 10:41 AM	18		2011-12-24 02:51 PM	128
businesstravellogue	CO-106-IAH-EWR		2011-12-24 10:41 AM	18		2011-12-24 02:51 PM	128
flylouisville	CO-106-IAH-EWR		2011-12-24 10:41 AM	18		2011-12-24 02:51 PM	128
flightstats	CO-106-IAH-EWR	2011-12-24 10:45 AM	2011-12-24 10:41 AM		2011-12-24 3:07 PM	2011-12-24 2:51 PM	
quicktrip	CO-106-IAH-EWR	2011-12-24 10:45 AM	2011-12-24 10:41 AM		2011-12-24 3:07 PM	2011-12-24 2:51 PM	
flightview	CO-106-IAH-EWR		10:59 AMDec 24			2:51 PMDec 24	
panynj	CO-106-IAH-EWR		10:59 AMDec 24			2:51 PMDec 24	
gofox	CO-106-IAH-EWR		10:59 AMDec 24			2:51 PMDec 24	
foxbusiness	CO-106-IAH-EWR		10:59 AMDec 24			2:51 PMDec 24	
allegiantair	CO-106-IAH-EWR		10:59 AMDec 24			2:51 PMDec 24	
boston	CO-106-IAH-EWR		10:59 AMDec 24			2:42 PMDec 24	
orbitz	CO-106-IAH-EWR	10:45aDec 24	10:41aDec 24	 E18	3:07pDec 24	2:51pDec 24	 128
weather	CO-106-IAH-EWR	2011-12-24 10:45 AM			2011-12-24 03:07 PM		
mytripandmore	CO-106-IAH-EWR	10:45aDec 24	10:41aDec 24	 E18	3:07pDec 24	2:51pDec 24	 128
flightarrival	CO-106-IAH-EWR	2011-12-24 10:45 AM	2011-12-24 10:41 AM		2011-12-24 3:07 PM	2011-12-24 2:51 PM	
ua	UA-770-SFO-BOS	Sat, Dec 24 10:56 PM	Sat, Dec 24 10:56 PM	75	Sun, Dec 25 7:42 AM	Sun, Dec 25 7:42 AM	C16
flightexplorer	UA-770-SFO-BOS		12/23/2011 11:16PM PST			12/24/2011 7:17AM EST	
flightexplorer	UA-770-SFO-BOS	12/24/2011 10:56PM PST			12/25/2011 7:42AM EST		
airtravelcenter	UA-770-SFO-BOS		12/24/11 11:10 PM (-08:00)			12/25/11 7:22 AM (-05:00)	
myrateplan	UA-770-SFO-BOS		12/24/11 11:10 PM (-08:00)			12/25/11 7:22 AM (-05:00)	
helloflight	UA-770-SFO-BOS		12/24/11 11:10 PM (-08:00)			12/25/11 7:22 AM (-05:00)	
flytecomm	UA-770-SFO-BOS		12/24/11 11:10 PM (-08:00)			12/25/11 7:22 AM (-05:00)	
flightaware	UA-770-SFO-BOS	2011-12-24 10:56PM PST	2011-12-24 11:18PM PST	 83 	2011-12-24 07:23AM EST	2011-12-24 07:26AM EST	 C19 
wunderground	UA-770-SFO-BOS	2011-12-24 10:56PM PST	2011-12-24 11:18PM PST	 83 	2011-12-24 07:23AM EST	2011-12-24 07:26AM EST	 C19 
flights	UA-770-SFO-BOS	10:56 PM  Sat 24-Dec-2011			07:42 AM  Sun 25-Dec-2011		
businesstravellogue	UA-770-SFO-BOS	10:56 PM  Sat 24-Dec-2011			07:42 AM  Sun 25-Dec-2011		
flylouisville	UA-770-SFO-BOS	10:56 PM  Sat 24-Dec-2011			07:42 AM  Sun 25-Dec-2011		
flightstats	UA-770-SFO-BOS	2011-12-24 10:56 PM	2011-12-24 11:10 PM (Estimated runway)		2011-12-24 7:42 AM	2011-12-24 7:22 AM (Estimated runway)	
quicktrip	UA-770-SFO-BOS	2011-12-24 10:56 PM	2011-12-24 11:10 PM (Estimated runway)		2011-12-24 7:42 AM	2011-12-24 7:22 AM (Estimated runway)	
world-flight-tracker	UA-770-SFO-BOS	2011-12-24 10:56 PM	2011-12-24 11:10 PM (Estimated runway)		2011-12-24 7:42 AM	2011-12-24 7:22 AM (Estimated runway)	
flightview	UA-770-SFO-BOS	10:56 PM, Dec 24		Terminal 3	7:42 AM, Dec 25		C16
panynj	UA-770-SFO-BOS	10:56 PM, Dec 24		Terminal 3	7:42 AM, Dec 25		C16
gofox	UA-770-SFO-BOS	10:56 PM, Dec 24			7:42 AM, Dec 25		
foxbusiness	UA-770-SFO-BOS	10:56 PM, Dec 24		Terminal 3	7:42 AM, Dec 25		C16
allegiantair	UA-770-SFO-BOS	10:56 PM, Dec 24		Terminal 3	7:42 AM, Dec 25		C16
boston	UA-770-SFO-BOS	10:56 PM, Dec 24	Not Available		7:42 AM, Dec 25	Not Available	
travelocity	UA-770-SFO-BOS	Dec 24 - 10:56pm	Dec 24 - Not Available	75	Dec 24 - 7:42am	Dec 24 - Not Available	C16
orbitz	UA-770-SFO-BOS	10:56pDec 24		 75	7:42aDec 25		 C16
weather	UA-770-SFO-BOS	2011-12-24 10:56 PM	2011-12-24 11:18 PM		2011-12-24 07:42 AM	2011-12-24 07:19 AM	
ifly	UA-770-SFO-BOS	2011-12-24 10:56 PM	2011-12-24 11:10 PM (Estimated runway)		2011-12-24 7:42 AM	2011-12-24 7:22 AM (Estimated runway)	
mytripandmore	UA-770-SFO-BOS	10:56pDec 24		 75	7:42aDec 25		 C16
ua	UA-6273-SFO-SLC	Sat, Dec 24 1:50 PM	Sat, Dec 24 1:47 PM            On Time	78A	Sat, Dec 24 4:41 PM	Sat, Dec 24 4:34 PM	--
airtravelcenter	UA-6273-SFO-SLC	12/24/11 1:50 PM (-08:00)			12/24/11 4:41 PM (-07:00)		
myrateplan	UA-6273-SFO-SLC	12/24/11 1:50 PM (-08:00)			12/24/11 4:41 PM (-07:00)		
helloflight	UA-6273-SFO-SLC	12/24/11 1:50 PM (-08:00)			12/24/11 4:41 PM (-07:00)		
flytecomm	UA-6273-SFO-SLC	12/24/11 1:50 PM (-08:00)			12/24/11 4:41 PM (-07:00)		
flightaware	UA-6273-SFO-SLC	2011-12-24 01:50PM PST	2011-12-24 01:59PM PST	 78A 	2011-12-24 04:29PM MST	2011-12-24 04:26PM MST	
wunderground	UA-6273-SFO-SLC	2011-12-24 01:50PM PST	2011-12-24 01:59PM PST	 78A 	2011-12-24 04:29PM MST	2011-12-24 04:26PM MST	
flights	UA-6273-SFO-SLC		2011-12-24 01:47 PM	78A		2011-12-24 04:34 PM	
businesstravellogue	UA-6273-SFO-SLC		2011-12-24 01:47 PM	78A		2011-12-24 04:34 PM	
flylouisville	UA-6273-SFO-SLC		2011-12-24 01:47 PM	78A		2011-12-24 04:34 PM	
flightstats	UA-6273-SFO-SLC	2011-12-24 1:50 PM	2011-12-24 1:47 PM		2011-12-24 4:41 PM	2011-12-24 4:34 PM	
quicktrip	UA-6273-SFO-SLC	2011-12-24 1:50 PM	2011-12-24 1:47 PM		2011-12-24 4:41 PM	2011-12-24 4:34 PM	
flightview	UA-6273-SFO-SLC		1:59 PMDec 24			4:34 PMDec 24	
panynj	UA-6273-SFO-SLC		1:59 PMDec 24			4:34 PMDec 24	
gofox	UA-6273-SFO-SLC		1:59 PMDec 24			4:34 PMDec 24	
foxbusiness	UA-6273-SFO-SLC		1:59 PMDec 24			4:34 PMDec 24	
allegiantair	UA-6273-SFO-SLC		1:59 PMDec 24			4:34 PMDec 24	
boston	UA-6273-SFO-SLC		1:59 PMDec 24			4:28 PMDec 24	
orbitz	UA-6273-SFO-SLC	1:50pDec 24	1:47pDec 24	 78A	4:41pDec 24	4:34pDec 24	 -
usatoday	UA-6273-SFO-SLC	2011-12-24 1:50 PM	2011-12-24 1:47 PM		2011-12-24 4:41 PM	2011-12-24 4:34 PM	
flightwise	UA-6273-SFO-SLC	2011-12-24 01:50PM PST	2011-12-24 01:59PM PST	 78A 	2011-12-24 04:29PM MST	2011-12-24 04:26PM MST	
ua	UA-419-IAD-MCO	Sat, Dec 24 5:25 PM	Sat, Dec 24 5:25 PM            On Time	D7	Sat, Dec 24 7:41 PM	Sat, Dec 24 7:41 PM	42
flightexplorer	UA-419-IAD-MCO	12/24/2011 5:25PM EST			12/24/2011 7:40PM EST		
airtravelcenter	UA-419-IAD-MCO		12/24/11 5:43 PM (-05:00)			12/24/11 7:40 PM (-05:00)	
myrateplan	UA-419-IAD-MCO		12/24/11 5:43 PM (-05:00)			12/24/11 7:40 PM (-05:00)	
helloflight	UA-419-IAD-MCO		12/24/11 5:43 PM (-05:00)			12/24/11 7:40 PM (-05:00)	
flytecomm	UA-419-IAD-MCO		12/24/11 5:43 PM (-05:00)			12/24/11 7:40 PM (-05:00)	
flights	UA-419-IAD-MCO	2011-12-24 05:25 PM		D7	2011-12-24 07:41 PM		42
businesstravellogue	UA-419-IAD-MCO	2011-12-24 05:25 PM		D7	2011-12-24 07:41 PM		42
flylouisville	UA-419-IAD-MCO	2011-12-24 05:25 PM		D7	2011-12-24 07:41 PM		42
flightview	UA-419-IAD-MCO	5:25 PMDec 24			7:45 PMDec 24		
panynj	UA-419-IAD-MCO	5:25 PMDec 24			7:45 PMDec 24		
gofox	UA-419-IAD-MCO	5:25 PMDec 24			7:45 PMDec 24		
foxbusiness	UA-419-IAD-MCO	5:25 PMDec 24			7:45 PMDec 24		
allegiantair	UA-419-IAD-MCO	5:25 PMDec 24			7:45 PMDec 24		
boston	UA-419-IAD-MCO	5:25 PMDec 24			7:22 PMDec 24		
orbitz	UA-419-IAD-MCO	5:25pDec 24		 D7	7:49pDec 24		 42
iad	UA-419-IAD-MCO	2011-12-24 17:25 	2011-12-24 17:40 				
mco	UA-419-IAD-MCO				2011-12-24 Sat  19:41	2011-12-24 Sat  19:57	42?
mytripandmore	UA-419-IAD-MCO	5:25pDec 24		 D7	7:49pDec 24		 42
ua	UA-2633-CLT-TPA	Sat, Dec 24 8:05 PM	Sat, Dec 24 8:05 PM	D13	Sat, Dec 24 9:46 PM	Sat, Dec 24 9:29 PM	F90
airtravelcenter	UA-2633-CLT-TPA		12/24/11 8:15 PM (-05:00)			12/24/11 9:30 PM (-05:00)	
myrateplan	UA-2633-CLT-TPA		12/24/11 8:15 PM (-05:00)			12/24/11 9:30 PM (-05:00)	
helloflight	UA-2633-CLT-TPA		12/24/11 8:15 PM (-05:00)			12/24/11 9:30 PM (-05:00)	
flytecomm	UA-2633-CLT-TPA		12/24/11 8:15 PM (-05:00)			12/24/11 9:30 PM (-05:00)	
flightaware	UA-2633-CLT-TPA	2011-12-24 08:05PM EST	2011-12-24 08:14PM EST		2011-12-24 09:37PM EST	2011-12-24 09:20PM EST	
wunderground	UA-2633-CLT-TPA	2011-12-24 08:05PM EST	2011-12-24 08:14PM EST		2011-12-24 09:37PM EST	2011-12-24 09:20PM EST	
flights	UA-2633-CLT-TPA	08:05 PM  Sat 24-Dec-2011	07:59 PM  Sat 24-Dec-2011	D13	09:46 PM  Sat 24-Dec-2011	09:29 PM  Sat 24-Dec-2011	F90
businesstravellogue	UA-2633-CLT-TPA	08:05 PM  Sat 24-Dec-2011	07:59 PM  Sat 24-Dec-2011	D13	09:46 PM  Sat 24-Dec-2011	09:29 PM  Sat 24-Dec-2011	F90
