aa	AA-1007-TPA-MIA	December 8, 2011               01:55 PM    	December 8, 2011               01:55 PM    	 F80	December 8, 2011               03:00 PM    	December 8, 2011               02:55 PM    	 D12    
wunderground	UA-3515-MSP-IAD	2011-12-08 12:30PM CST	2011-12-08 12:37PM CST	 E10 	2011-12-08 03:39PM EST	2011-12-08 03:29PM EST	 D6 
flights	UA-3515-MSP-IAD		2011-12-08 12:27 PM	E10		2011-12-08 03:54 PM	D6
businesstravellogue	UA-3515-MSP-IAD		2011-12-08 12:27 PM	E10		2011-12-08 03:54 PM	D6
flylouisville	UA-3515-MSP-IAD		2011-12-08 12:27 PM	E10		2011-12-08 03:54 PM	D6
flightview	UA-3515-MSP-IAD		12:37 PMDec 08			3:26 PMDec 08	
panynj	UA-3515-MSP-IAD		12:37 PMDec 08			3:26 PMDec 08	
gofox	UA-3515-MSP-IAD		12:37 PMDec 08			3:26 PMDec 08	
foxbusiness	UA-3515-MSP-IAD		12:37 PMDec 08			3:26 PMDec 08	
allegiantair	UA-3515-MSP-IAD		12:37 PMDec 08			3:26 PMDec 08	
boston	UA-3515-MSP-IAD		12:37 PMDec 08			3:26 PMDec 08	
orbitz	UA-3515-MSP-IAD	12:30pDec 8	12:27pDec 8	 E10	3:38pDec 8		 D6
iad	UA-3515-MSP-IAD				2011-12-08 15:54 	2011-12-08 15:37 	
usatoday	UA-3515-MSP-IAD		12:37 PMDec 08			3:26 PMDec 08	
mytripandmore	UA-3515-MSP-IAD	12:30pDec 8	12:27pDec 8	 E10	3:38pDec 8		 D6
flightwise	UA-3515-MSP-IAD	2011-12-08 12:30PM CST	2011-12-08 12:37PM CST	 E10 	2011-12-08 03:39PM EST	2011-12-08 03:29PM EST	 D6 
ua	UA-414-SFO-EWR	Thu, Dec 8 9:04 AM	Thu, Dec 8 9:59 AM            Delayed	73	Thu, Dec 8 5:40 PM	Thu, Dec 8 6:01 PM	16
ua	UA-414-SFO-EWR	Thu, Dec 8 9:04 AM	Thu, Dec 8 10:00 AM            Delayed	73	Thu, Dec 8 5:40 PM	Thu, Dec 8 6:04 PM	16
flightexplorer	UA-414-SFO-EWR	12/8/2011 11:19AM PST			12/8/2011 6:55PM EST		
flightexplorer	UA-414-SFO-EWR		12/8/2011 10:16AM PST			12/8/2011 5:58PM EST	
airtravelcenter	UA-414-SFO-EWR		12/8/11 10:18 AM (-08:00)			12/8/11 5:58 PM (-05:00)	
airtravelcenter	UA-414-SFO-EWR		12/8/11 11:19 AM (-08:00)			12/8/11 6:55 PM (-05:00)	
myrateplan	UA-414-SFO-EWR		12/8/11 10:18 AM (-08:00)			12/8/11 5:58 PM (-05:00)	
myrateplan	UA-414-SFO-EWR		12/8/11 11:19 AM (-08:00)			12/8/11 6:55 PM (-05:00)	
helloflight	UA-414-SFO-EWR		12/8/11 10:18 AM (-08:00)			12/8/11 5:58 PM (-05:00)	
helloflight	UA-414-SFO-EWR		12/8/11 11:19 AM (-08:00)			12/8/11 6:55 PM (-05:00)	
flytecomm	UA-414-SFO-EWR		12/8/11 10:18 AM (-08:00)			12/8/11 5:58 PM (-05:00)	
flytecomm	UA-414-SFO-EWR		12/8/11 11:19 AM (-08:00)			12/8/11 6:55 PM (-05:00)	
flightaware	UA-414-SFO-EWR	2011-12-08 09:04AM PST	2011-12-08 11:19AM PST	 73 	2011-12-08 04:40PM EST	2011-12-08 06:55PM EST	 16 
flightaware	UA-414-SFO-EWR	2011-12-08 09:04AM PST	2011-12-08 10:18AM PST	 73 	2011-12-08 04:58PM EST	2011-12-08 05:55PM EST	 16 
wunderground	UA-414-SFO-EWR	2011-12-08 09:04AM PST	2011-12-08 11:19AM PST	 73 	2011-12-08 04:40PM EST	2011-12-08 06:55PM EST	 16 
wunderground	UA-414-SFO-EWR	2011-12-08 09:04AM PST	2011-12-08 10:18AM PST	 73 	2011-12-08 04:58PM EST	2011-12-08 05:55PM EST	 16 
flights	UA-414-SFO-EWR		2011-12-08 09:59 AM	73		2011-12-08 06:01 PM	16
flights	UA-414-SFO-EWR	2011-12-08 09:04 AM		73	2011-12-08 05:40 PM		16
businesstravellogue	UA-414-SFO-EWR		2011-12-08 09:59 AM	73		2011-12-08 06:01 PM	16
businesstravellogue	UA-414-SFO-EWR	2011-12-08 09:04 AM		73	2011-12-08 05:40 PM		16
flylouisville	UA-414-SFO-EWR		2011-12-08 09:59 AM	73		2011-12-08 06:01 PM	16
flylouisville	UA-414-SFO-EWR	2011-12-08 09:04 AM		73	2011-12-08 05:40 PM		16
flightstats	UA-414-SFO-EWR	2011-12-08 9:04 AM	2011-12-08 9:59 AM		2011-12-08 5:40 PM	2011-12-08 6:01 PM	
quicktrip	UA-414-SFO-EWR	2011-12-08 9:04 AM	2011-12-08 9:59 AM		2011-12-08 5:40 PM	2011-12-08 6:01 PM	
flightview	UA-414-SFO-EWR		10:18 AMDec 08			6:01 PMDec 08	
flightview	UA-414-SFO-EWR	10:00 AMDec 08			6:04 PMDec 08		
panynj	UA-414-SFO-EWR		10:18 AMDec 08			6:01 PMDec 08	
panynj	UA-414-SFO-EWR	10:00 AMDec 08			6:04 PMDec 08		
gofox	UA-414-SFO-EWR		10:18 AMDec 08			6:01 PMDec 08	
gofox	UA-414-SFO-EWR	10:00 AMDec 08			6:04 PMDec 08		
foxbusiness	UA-414-SFO-EWR		10:18 AMDec 08			6:01 PMDec 08	
foxbusiness	UA-414-SFO-EWR	10:00 AMDec 08			6:04 PMDec 08		
allegiantair	UA-414-SFO-EWR		10:18 AMDec 08			6:01 PMDec 08	
allegiantair	UA-414-SFO-EWR	10:00 AMDec 08			6:04 PMDec 08		
boston	UA-414-SFO-EWR	9:04 AMDec 08			6:55 PMDec 08		
boston	UA-414-SFO-EWR		10:18 AMDec 08			5:55 PMDec 08	
orbitz	UA-414-SFO-EWR	9:22aDec 8	10:17aDec 8	 73	5:40pDec 8	6:01pDec 8	 -
orbitz	UA-414-SFO-EWR	9:04aDec 8		 73	6:28pDec 8		 16
ifly	UA-414-SFO-EWR	2011-12-08 9:04 AM	2011-12-08 9:59 AM		2011-12-08 5:40 PM	2011-12-08 6:01 PM	
usatoday	UA-414-SFO-EWR	9:04 AMDec 08			6:55 PMDec 08		
flightwise	UA-414-SFO-EWR	2011-12-08 09:04AM PST	2011-12-08 10:18AM PST	 73 	2011-12-08 04:58PM EST	2011-12-08 05:55PM EST	 16 
aa	AA-1544-ORD-DCA	December 8, 2011               06:20 PM    	December 8, 2011               06:48 PM    	 H10	December 8, 2011               09:00 PM    	December 8, 2011     	 32    
flightexplorer	AA-1544-ORD-DCA		12/8/2011 7:08PM CST			12/8/2011 9:26PM EST	
airtravelcenter	AA-1544-ORD-DCA		12/8/11 7:07 PM (-06:00)			12/8/11 9:28 PM (-05:00)	
myrateplan	AA-1544-ORD-DCA		12/8/11 7:07 PM (-06:00)			12/8/11 9:28 PM (-05:00)	
helloflight	AA-1544-ORD-DCA		12/8/11 7:07 PM (-06:00)			12/8/11 9:28 PM (-05:00)	
flytecomm	AA-1544-ORD-DCA		12/8/11 7:07 PM (-06:00)			12/8/11 9:28 PM (-05:00)	
flightaware	AA-1544-ORD-DCA	2011-12-08 06:20PM CST	2011-12-08 07:08PM CST	 H10 	2011-12-08 08:42PM EST	2011-12-08 09:26PM EST	 32 
wunderground	AA-1544-ORD-DCA	2011-12-08 06:20PM CST	2011-12-08 07:08PM CST	 H10 	2011-12-08 08:42PM EST	2011-12-08 09:26PM EST	 32 
flights	AA-1544-ORD-DCA		2011-12-08 06:20 PM	H10		2011-12-08 09:00 PM	32
businesstravellogue	AA-1544-ORD-DCA		2011-12-08 06:20 PM	H10		2011-12-08 09:00 PM	32
flylouisville	AA-1544-ORD-DCA		2011-12-08 06:20 PM	H10		2011-12-08 09:00 PM	32
flightview	AA-1544-ORD-DCA		7:08 PMDec 08			9:27 PMDec 08	
panynj	AA-1544-ORD-DCA		7:08 PMDec 08			9:27 PMDec 08	
gofox	AA-1544-ORD-DCA		7:08 PMDec 08			9:27 PMDec 08	
foxbusiness	AA-1544-ORD-DCA		7:08 PMDec 08			9:27 PMDec 08	
allegiantair	AA-1544-ORD-DCA		7:08 PMDec 08			9:27 PMDec 08	
boston	AA-1544-ORD-DCA		7:08 PMDec 08			9:27 PMDec 08	
orbitz	AA-1544-ORD-DCA	6:20pDec 8	6:48pDec 8	 H10	10:04pDec 8		 32
ord	AA-1544-ORD-DCA	2011-12-08 12/7 6:20 PM		H6	2011-12-08 12/7 9:00 PM		 
usatoday	AA-1544-ORD-DCA		7:08 PMDec 08			9:27 PMDec 08	
mytripandmore	AA-1544-ORD-DCA	6:20pDec 8	6:48pDec 8	 H10	10:04pDec 8		 32
flightwise	AA-1544-ORD-DCA	2011-12-08 06:20PM CST	2011-12-08 07:08PM CST	 H10 	2011-12-08 08:42PM EST	2011-12-08 09:26PM EST	 32 
aa	AA-415-BOS-ORD	December 8, 2011               08:35 AM    	December 8, 2011               08:30 AM    	 B31	December 8, 2011               10:40 AM    	December 8, 2011               10:57 AM    	 H17    
airtravelcenter	AA-415-BOS-ORD		12/8/11 9:08 AM (-05:00)			12/8/11 10:46 AM (-06:00)	
myrateplan	AA-415-BOS-ORD		12/8/11 9:08 AM (-05:00)			12/8/11 10:46 AM (-06:00)	
helloflight	AA-415-BOS-ORD		12/8/11 9:08 AM (-05:00)			12/8/11 10:46 AM (-06:00)	
flytecomm	AA-415-BOS-ORD		12/8/11 9:08 AM (-05:00)			12/8/11 10:46 AM (-06:00)	
flights	AA-415-BOS-ORD		2011-12-08 08:35 AM	B31		2011-12-08 10:40 AM	H17
businesstravellogue	AA-415-BOS-ORD		2011-12-08 08:35 AM	B31		2011-12-08 10:40 AM	H17
flylouisville	AA-415-BOS-ORD		2011-12-08 08:35 AM	B31		2011-12-08 10:40 AM	H17
flightstats	AA-415-BOS-ORD	2011-12-08 8:35 AM	2011-12-08 9:09 AM (runway)		2011-12-08 10:40 AM	2011-12-08 10:44 AM (runway)	
quicktrip	AA-415-BOS-ORD	2011-12-08 8:35 AM	2011-12-08 9:09 AM (runway)		2011-12-08 10:40 AM	2011-12-08 10:44 AM (runway)	
flightview	AA-415-BOS-ORD		9:09 AMDec 08			10:44 AMDec 08	
panynj	AA-415-BOS-ORD		9:09 AMDec 08			10:44 AMDec 08	
gofox	AA-415-BOS-ORD		9:09 AMDec 08			10:44 AMDec 08	
foxbusiness	AA-415-BOS-ORD		9:09 AMDec 08			10:44 AMDec 08	
allegiantair	AA-415-BOS-ORD		9:09 AMDec 08			10:44 AMDec 08	
boston	AA-415-BOS-ORD		9:09 AMDec 08			10:44 AMDec 08	
travelocity	AA-415-BOS-ORD	Dec 08 - 8:35am	Dec 08 - 8:30am	B31	Dec 08 - 10:40am	Dec 08 - 10:57am	H17/T3
orbitz	AA-415-BOS-ORD	8:35aDec 8	8:30aDec 8	 B31	10:40aDec 8	10:57aDec 8	 H17
weather	AA-415-BOS-ORD	2011-12-08 08:35 AM			2011-12-08 10:40 AM		
ord	AA-415-BOS-ORD	2011-12-08 8:35 AM		B31	2011-12-08 10:40 AM		H17
ifly	AA-415-BOS-ORD	2011-12-08 8:35 AM	2011-12-08 9:09 AM (runway)		2011-12-08 10:40 AM	2011-12-08 10:44 AM (runway)	
usatoday	AA-415-BOS-ORD		9:09 AMDec 08			10:44 AMDec 08	
flightarrival	AA-415-BOS-ORD		9:09 AMDec 08			10:44 AMDec 08	
aa	AA-1868-DFW-ATL	December 8, 2011               09:45 AM    	December 8, 2011               09:45 AM    	 A18	December 8, 2011               12:45 PM    	December 8, 2011               12:32 PM    	 T12    
flightexplorer	AA-1868-DFW-ATL		12/8/2011 9:54AM CST			12/8/2011 12:28PM EST	
airtravelcenter	AA-1868-DFW-ATL		12/8/11 9:54 AM (-06:00)			12/8/11 12:28 PM (-05:00)	
flightaware	AA-1868-DFW-ATL	2011-12-08 09:45AM CST	2011-12-08 09:54AM CST	 A18 	2011-12-08 12:19PM EST	2011-12-08 12:24PM EST	 T12 
wunderground	AA-1868-DFW-ATL	2011-12-08 09:45AM CST	2011-12-08 09:54AM CST	 A18 	2011-12-08 12:19PM EST	2011-12-08 12:24PM EST	 T12 
flights	AA-1868-DFW-ATL	09:45 AM  Thu 08-Dec-2011	09:45 AM  Thu 08-Dec-2011	A18	12:45 PM  Thu 08-Dec-2011	12:32 PM  Thu 08-Dec-2011	T12
businesstravellogue	AA-1868-DFW-ATL	09:45 AM  Thu 08-Dec-2011	09:45 AM  Thu 08-Dec-2011	A18	12:45 PM  Thu 08-Dec-2011	12:32 PM  Thu 08-Dec-2011	T12
flylouisville	AA-1868-DFW-ATL	09:45 AM  Thu 08-Dec-2011	09:45 AM  Thu 08-Dec-2011	A18	12:45 PM  Thu 08-Dec-2011	12:32 PM  Thu 08-Dec-2011	T12
flightstats	AA-1868-DFW-ATL	2011-12-08 9:45 AM	2011-12-08 9:45 AM		2011-12-08 12:45 PM	2011-12-08 12:32 PM	
quicktrip	AA-1868-DFW-ATL	2011-12-08 9:45 AM	2011-12-08 9:45 AM		2011-12-08 12:45 PM	2011-12-08 12:32 PM	
world-flight-tracker	AA-1868-DFW-ATL	2011-12-08 9:45 AM	2011-12-08 9:45 AM		2011-12-08 12:45 PM	2011-12-08 12:32 PM	
flightview	AA-1868-DFW-ATL	9:45 AM, Dec 08	9:54 AM, Dec 08	A18	12:45 PM, Dec 08	12:28 PM, Dec 08	T12
panynj	AA-1868-DFW-ATL	9:45 AM, Dec 08	9:54 AM, Dec 08	A18	12:45 PM, Dec 08	12:28 PM, Dec 08	T12
gofox	AA-1868-DFW-ATL	9:45 AM, Dec 08	9:54 AM, Dec 08		12:45 PM, Dec 08	12:28 PM, Dec 08	
foxbusiness	AA-1868-DFW-ATL	9:45 AM, Dec 08	9:54 AM, Dec 08	A18	12:45 PM, Dec 08	12:28 PM, Dec 08	T12
allegiantair	AA-1868-DFW-ATL	9:45 AM, Dec 08	9:54 AM, Dec 08	A18	12:45 PM, Dec 08	12:28 PM, Dec 08	T12
boston	AA-1868-DFW-ATL	9:45 AM, Dec 08	9:54 AM, Dec 08		12:45 PM, Dec 08	12:28 PM, Dec 08	
travelocity	AA-1868-DFW-ATL	Dec 08 - 9:45am	Dec 08 - 9:45am	A18/A	Dec 08 - 12:45pm	Dec 08 - 12:32pm	T12
orbitz	AA-1868-DFW-ATL	9:45aDec 8	9:45aDec 8	 A18	12:45pDec 8	12:32pDec 8	 T12
weather	AA-1868-DFW-ATL	2011-12-08 09:45 AM	2011-12-08 09:54 AM		2011-12-08 12:45 PM	2011-12-08 12:22 PM	
dfw	AA-1868-DFW-ATL	2011-12-08 9:45 am		A18			
mytripandmore	AA-1868-DFW-ATL	Dec 08 - 9:45am	Dec 08 - 9:45am	A18/A	Dec 08 - 12:45pm	Dec 08 - 12:32pm	T12
flightarrival	AA-1868-DFW-ATL	2011-12-08 09:45 AM	2011-12-08 09:54 AM		2011-12-08 12:45 PM	2011-12-08 12:22 PM	
ua	UA-1144-EWR-FLL	Thu, Dec 8 1:00 PM	Thu, Dec 8 1:07 PM	C120	Thu, Dec 8 3:53 PM	Thu, Dec 8 4:06 PM	C2
airtravelcenter	UA-1144-EWR-FLL	12/8/11 1:00 PM (-05:00)			12/8/11 3:53 PM (-05:00)		
myrateplan	UA-1144-EWR-FLL	12/8/11 1:00 PM (-05:00)			12/8/11 3:53 PM (-05:00)		
helloflight	UA-1144-EWR-FLL	12/8/11 1:00 PM (-05:00)			12/8/11 3:53 PM (-05:00)		
flytecomm	UA-1144-EWR-FLL	12/8/11 1:00 PM (-05:00)			12/8/11 3:53 PM (-05:00)		
flights	UA-1144-EWR-FLL		2011-12-08 01:07 PM	120		2011-12-08 04:06 PM	C2
businesstravellogue	UA-1144-EWR-FLL		2011-12-08 01:07 PM	120		2011-12-08 04:06 PM	C2
flylouisville	UA-1144-EWR-FLL		2011-12-08 01:07 PM	120		2011-12-08 04:06 PM	C2
flightview	UA-1144-EWR-FLL		1:20 PMDec 08			4:06 PMDec 08	
panynj	UA-1144-EWR-FLL		1:20 PMDec 08			4:06 PMDec 08	
gofox	UA-1144-EWR-FLL		1:20 PMDec 08			4:06 PMDec 08	
foxbusiness	UA-1144-EWR-FLL		1:20 PMDec 08			4:06 PMDec 08	
allegiantair	UA-1144-EWR-FLL		1:20 PMDec 08			4:06 PMDec 08	
boston	UA-1144-EWR-FLL		1:20 PMDec 08			4:03 PMDec 08	
travelocity	UA-1144-EWR-FLL	Dec 08 - 1:00pm	Dec 08 - Contact Airline	Not provided by airline	Dec 08 - 3:53pm	Dec 08 - Contact Airline	Not provided by airline
orbitz	UA-1144-EWR-FLL	1:00pDec 8	1:07pDec 8	 120	3:53pDec 8	4:06pDec 8	 C2
weather	UA-1144-EWR-FLL	2011-12-08 01:00 PM			2011-12-08 03:53 PM		
flightarrival	UA-1144-EWR-FLL	2011-12-08 01:00 PM			2011-12-08 03:53 PM		
ua	UA-303-JFK-SFO	Thu, Dec 8 6:00 AM	Thu, Dec 8 5:58 AM	7	Thu, Dec 8 9:43 AM	Thu, Dec 8 9:29 AM	83
flightexplorer	UA-303-JFK-SFO		12/8/2011 6:15AM EST			12/8/2011 9:19AM PST	
airtravelcenter	UA-303-JFK-SFO		12/8/11 6:17 AM (-05:00)			12/8/11 9:19 AM (-08:00)	
myrateplan	UA-303-JFK-SFO		12/8/11 6:17 AM (-05:00)			12/8/11 9:19 AM (-08:00)	
helloflight	UA-303-JFK-SFO		12/8/11 6:17 AM (-05:00)			12/8/11 9:19 AM (-08:00)	
flytecomm	UA-303-JFK-SFO		12/8/11 6:17 AM (-05:00)			12/8/11 9:19 AM (-08:00)	
flightaware	UA-303-JFK-SFO	2011-12-08 06:00AM EST	2011-12-08 06:16AM EST	 7 	2011-12-08 09:29AM PST	2011-12-08 09:25AM PST	 83 
wunderground	UA-303-JFK-SFO	2011-12-08 06:00AM EST	2011-12-08 06:16AM EST	 7 	2011-12-08 09:29AM PST	2011-12-08 09:25AM PST	 83 
flights	UA-303-JFK-SFO	06:00 AM  Thu 08-Dec-2011	05:58 AM  Thu 08-Dec-2011	7	09:43 AM  Thu 08-Dec-2011	09:29 AM  Thu 08-Dec-2011	83
businesstravellogue	UA-303-JFK-SFO	06:00 AM  Thu 08-Dec-2011	05:58 AM  Thu 08-Dec-2011	7	09:43 AM  Thu 08-Dec-2011	09:29 AM  Thu 08-Dec-2011	83
flylouisville	UA-303-JFK-SFO	06:00 AM  Thu 08-Dec-2011	05:58 AM  Thu 08-Dec-2011	7	09:43 AM  Thu 08-Dec-2011	09:29 AM  Thu 08-Dec-2011	83
flightstats	UA-303-JFK-SFO	2011-12-08 6:00 AM	2011-12-08 5:58 AM		2011-12-08 9:43 AM	2011-12-08 9:29 AM	
quicktrip	UA-303-JFK-SFO	2011-12-08 6:00 AM	2011-12-08 5:58 AM		2011-12-08 9:43 AM	2011-12-08 9:29 AM	
world-flight-tracker	UA-303-JFK-SFO	2011-12-08 6:00 AM	2011-12-08 5:58 AM		2011-12-08 9:43 AM	2011-12-08 9:29 AM	
flightview	UA-303-JFK-SFO	6:00 AM, Dec 08	6:17 AM, Dec 08	7	9:43 AM, Dec 08	9:29 AM, Dec 08	Terminal 3 - 83
panynj	UA-303-JFK-SFO	6:00 AM, Dec 08	6:17 AM, Dec 08	7	9:43 AM, Dec 08	9:29 AM, Dec 08	Terminal 3 - 83
gofox	UA-303-JFK-SFO	6:00 AM, Dec 08	6:17 AM, Dec 08		9:43 AM, Dec 08	9:29 AM, Dec 08	
foxbusiness	UA-303-JFK-SFO	6:00 AM, Dec 08	6:17 AM, Dec 08	7	9:43 AM, Dec 08	9:29 AM, Dec 08	Terminal 3 - 83
allegiantair	UA-303-JFK-SFO	6:00 AM, Dec 08	6:17 AM, Dec 08	7	9:43 AM, Dec 08	9:29 AM, Dec 08	Terminal 3 - 83
boston	UA-303-JFK-SFO	6:00 AM, Dec 08	6:17 AM, Dec 08		9:43 AM, Dec 08	9:26 AM, Dec 08	
travelocity	UA-303-JFK-SFO	Dec 08 - Not Available	Dec 08 - 6:16am	7	Dec 08 - Not Available	Dec 08 - 9:29am	83
orbitz	UA-303-JFK-SFO	6:00aDec 8	5:58aDec 8	 7	9:43aDec 8	9:29aDec 8	 83
weather	UA-303-JFK-SFO	2011-12-08 06:00 AM	2011-12-08 06:17 AM		2011-12-08 09:43 AM	2011-12-08 09:23 AM	
sfo	UA-303-JFK-SFO				2011-12-08 9:43 AM		83
ifly	UA-303-JFK-SFO	2011-12-08 6:00 AM	2011-12-08 5:58 AM		2011-12-08 9:43 AM	2011-12-08 9:29 AM	
mytripandmore	UA-303-JFK-SFO	6:00aDec 8	5:58aDec 8	 7	9:43aDec 8	9:29aDec 8	 83
ua	UA-5625-CEC-ACV	Thu, Dec 8 5:34 PM	Thu, Dec 8 5:34 PM	--	Thu, Dec 8 6:07 PM	Thu, Dec 8 6:07 PM	--
airtravelcenter	UA-5625-CEC-ACV	12/8/11 5:34 PM (-08:00)			12/8/11 6:07 PM (-08:00)		
myrateplan	UA-5625-CEC-ACV	12/8/11 5:34 PM (-08:00)			12/8/11 6:07 PM (-08:00)		
helloflight	UA-5625-CEC-ACV	12/8/11 5:34 PM (-08:00)			12/8/11 6:07 PM (-08:00)		
flytecomm	UA-5625-CEC-ACV	12/8/11 5:34 PM (-08:00)			12/8/11 6:07 PM (-08:00)		
flightaware	UA-5625-CEC-ACV	2011-12-08 05:34PM PST	2011-12-08 05:44PM PST		2011-12-08 05:48PM PST	2011-12-08 05:58PM PST	
wunderground	UA-5625-CEC-ACV	2011-12-08 05:34PM PST	2011-12-08 05:44PM PST		2011-12-08 05:48PM PST	2011-12-08 05:58PM PST	
flights	UA-5625-CEC-ACV	05:34 PM  Thu 08-Dec-2011			06:07 PM  Thu 08-Dec-2011		
businesstravellogue	UA-5625-CEC-ACV	05:34 PM  Thu 08-Dec-2011			06:07 PM  Thu 08-Dec-2011		
flylouisville	UA-5625-CEC-ACV	05:34 PM  Thu 08-Dec-2011			06:07 PM  Thu 08-Dec-2011		
world-flight-tracker	UA-5625-CEC-ACV	2011-12-08 5:34 PM	2011-12-08 5:34 PM (Estimated)		2011-12-08 6:07 PM	2011-12-08 6:07 PM (Estimated)	
flightview	UA-5625-CEC-ACV	5:34 PM, Dec 08			6:07 PM, Dec 08		
panynj	UA-5625-CEC-ACV	5:34 PM, Dec 08			6:07 PM, Dec 08		
gofox	UA-5625-CEC-ACV	5:34 PM, Dec 08			6:07 PM, Dec 08		
foxbusiness	UA-5625-CEC-ACV	5:34 PM, Dec 08			6:07 PM, Dec 08		
allegiantair	UA-5625-CEC-ACV	5:34 PM, Dec 08			6:07 PM, Dec 08		
boston	UA-5625-CEC-ACV	5:34 PM, Dec 08	Not Available		6:07 PM, Dec 08	Not Available	
travelocity	UA-5625-CEC-ACV	Dec 08 - 5:34pm	Dec 08 - Not Available	Not provided by airline	Dec 08 - 6:07pm	Dec 08 - Not Available	Not provided by airline
orbitz	UA-5625-CEC-ACV	5:34pDec 8		 -	6:07pDec 8		 -
ua	UA-330-SAN-ORD	Thu, Dec 8 8:15 AM	Thu, Dec 8 8:08 AM            On Time	13	Thu, Dec 8 2:20 PM	Thu, Dec 8 1:50 PM	B7
flightexplorer	UA-330-SAN-ORD		12/8/2011 8:19AM PST			12/8/2011 1:46PM CST	
airtravelcenter	UA-330-SAN-ORD		12/8/11 8:20 AM (-08:00)			12/8/11 1:46 PM (-06:00)	
myrateplan	UA-330-SAN-ORD		12/8/11 8:20 AM (-08:00)			12/8/11 1:46 PM (-06:00)	
helloflight	UA-330-SAN-ORD		12/8/11 8:20 AM (-08:00)			12/8/11 1:46 PM (-06:00)	
flytecomm	UA-330-SAN-ORD		12/8/11 8:20 AM (-08:00)			12/8/11 1:46 PM (-06:00)	
flights	UA-330-SAN-ORD		2011-12-08 08:08 AM	13		2011-12-08 01:50 PM	B7
businesstravellogue	UA-330-SAN-ORD		2011-12-08 08:08 AM	13		2011-12-08 01:50 PM	B7
flylouisville	UA-330-SAN-ORD		2011-12-08 08:08 AM	13		2011-12-08 01:50 PM	B7
flightview	UA-330-SAN-ORD		8:20 AMDec 08			1:50 PMDec 08	
panynj	UA-330-SAN-ORD		8:20 AMDec 08			1:50 PMDec 08	
gofox	UA-330-SAN-ORD		8:20 AMDec 08			1:50 PMDec 08	
foxbusiness	UA-330-SAN-ORD		8:20 AMDec 08			1:50 PMDec 08	
allegiantair	UA-330-SAN-ORD		8:20 AMDec 08			1:50 PMDec 08	
boston	UA-330-SAN-ORD		8:20 AMDec 08			1:48 PMDec 08	
orbitz	UA-330-SAN-ORD	8:15aDec 8	8:08aDec 8	 13	2:20pDec 8	1:50pDec 8	 B7
ord	UA-330-SAN-ORD	2011-12-08 8:15 AM		13	2011-12-08 2:20 PM		B7
mytripandmore	UA-330-SAN-ORD	8:15aDec 8	8:08aDec 8	 13	2:20pDec 8	1:50pDec 8	 B7
flightarrival	UA-330-SAN-ORD		8:20 AMDec 08			1:48 PMDec 08	
ua	UA-225-IAD-SFO	Thu, Dec 8 9:55 PM	Thu, Dec 8 9:55 PM	D21	Fri, Dec 9 1:00 AM	Fri, Dec 9 1:00 AM	75
flightexplorer	UA-225-IAD-SFO	12/8/2011 9:55PM EST			12/9/2011 1:00AM PST		
airtravelcenter	UA-225-IAD-SFO		12/8/11 9:58 PM (-05:00)			12/9/11 12:33 AM (-08:00)	
myrateplan	UA-225-IAD-SFO		12/8/11 9:58 PM (-05:00)			12/9/11 12:33 AM (-08:00)	
helloflight	UA-225-IAD-SFO		12/8/11 9:58 PM (-05:00)			12/9/11 12:33 AM (-08:00)	
flytecomm	UA-225-IAD-SFO		12/8/11 9:58 PM (-05:00)			12/9/11 12:33 AM (-08:00)	
flightaware	UA-225-IAD-SFO	2011-12-08 09:55PM EST	2011-12-08 10:17PM EST	 D30 	2011-12-08 12:54AM PST	2011-12-08 12:42AM PST	 73A 
wunderground	UA-225-IAD-SFO	2011-12-08 09:55PM EST	2011-12-08 10:17PM EST	 D30 	2011-12-08 12:54AM PST	2011-12-08 12:42AM PST	 73A 
flights	UA-225-IAD-SFO	09:55 PM  Thu 08-Dec-2011			01:00 AM  Fri 09-Dec-2011		
businesstravellogue	UA-225-IAD-SFO	09:55 PM  Thu 08-Dec-2011			01:00 AM  Fri 09-Dec-2011		
flylouisville	UA-225-IAD-SFO	09:55 PM  Thu 08-Dec-2011			01:00 AM  Fri 09-Dec-2011		
flightstats	UA-225-IAD-SFO	2011-12-08 9:55 PM	2011-12-08 9:58 PM (Estimated runway)		2011-12-08 1:00 AM	2011-12-08 12:33 AM (Estimated runway)	
quicktrip	UA-225-IAD-SFO	2011-12-08 9:55 PM	2011-12-08 9:58 PM (Estimated runway)		2011-12-08 1:00 AM	2011-12-08 12:33 AM (Estimated runway)	
world-flight-tracker	UA-225-IAD-SFO	2011-12-08 9:55 PM	2011-12-08 9:58 PM (Estimated runway)		2011-12-08 1:00 AM	2011-12-08 12:33 AM (Estimated runway)	
flightview	UA-225-IAD-SFO	9:55 PM, Dec 08		D21	1:00 AM, Dec 09		Terminal 3 - 75
panynj	UA-225-IAD-SFO	9:55 PM, Dec 08		D21	1:00 AM, Dec 09		Terminal 3 - 75
gofox	UA-225-IAD-SFO	9:55 PM, Dec 08			1:00 AM, Dec 09		
foxbusiness	UA-225-IAD-SFO	9:55 PM, Dec 08		D21	1:00 AM, Dec 09		Terminal 3 - 75
allegiantair	UA-225-IAD-SFO	9:55 PM, Dec 08		D21	1:00 AM, Dec 09		Terminal 3 - 75
boston	UA-225-IAD-SFO	9:55 PM, Dec 08	Not Available		1:00 AM, Dec 09	Not Available	
