CO	CO-4237-EWR-DTW	Sat., Dec.17, 2011 12:33 p.m.	Sat., Dec.17, 2011 12:34 p.m.		Sat., Dec.17, 2011 2:38 p.m.	Sat., Dec.17, 2011 2:23 p.m.	
flightexplorer	CO-1693-MCO-IAH		12/17/2011 8:50AM EST			12/17/2011 10:06AM CST	
airtravelcenter	CO-1693-MCO-IAH	12/17/11 8:44 AM (-05:00)			12/17/11 10:26 AM (-06:00)		
myrateplan	CO-1693-MCO-IAH	12/17/11 8:44 AM (-05:00)			12/17/11 10:26 AM (-06:00)		
helloflight	CO-1693-MCO-IAH	12/17/11 8:44 AM (-05:00)			12/17/11 10:26 AM (-06:00)		
flytecomm	CO-1693-MCO-IAH	12/17/11 8:44 AM (-05:00)			12/17/11 10:26 AM (-06:00)		
flightaware	CO-1693-MCO-IAH	2011-12-17 08:44AM EST	2011-12-17 08:51AM EST	 36 	2011-12-17 10:16AM CST	2011-12-17 10:07AM CST	 41 
flightaware	CO-1693-MCO-IAH	2011-12-17 08:44AM EST	2011-12-17 08:51AM EST	 36 	2011-12-17 10:16AM CST	2011-12-17 10:07AM CST	 41 
wunderground	CO-1693-MCO-IAH	2011-12-17 08:44AM EST	2011-12-17 08:51AM EST	 36 	2011-12-17 10:16AM CST	2011-12-17 10:07AM CST	 41 
wunderground	CO-1693-MCO-IAH	2011-12-17 08:44AM EST	2011-12-17 08:51AM EST	 36 	2011-12-17 10:16AM CST	2011-12-17 10:07AM CST	 41 
flights	CO-1693-MCO-IAH	08:44 AM  Sat 17-Dec-2011	08:35 AM  Sat 17-Dec-2011	36	10:26 AM  Sat 17-Dec-2011	10:14 AM  Sat 17-Dec-2011	41
businesstravellogue	CO-1693-MCO-IAH	08:44 AM  Sat 17-Dec-2011	08:35 AM  Sat 17-Dec-2011	36	10:26 AM  Sat 17-Dec-2011	10:14 AM  Sat 17-Dec-2011	41
flylouisville	CO-1693-MCO-IAH	08:44 AM  Sat 17-Dec-2011	08:35 AM  Sat 17-Dec-2011	36	10:26 AM  Sat 17-Dec-2011	10:14 AM  Sat 17-Dec-2011	41
flightstats	CO-1693-MCO-IAH	2011-12-17 8:44 AM	2011-12-17 8:35 AM		2011-12-17 10:26 AM	2011-12-17 10:14 AM	
quicktrip	CO-1693-MCO-IAH	2011-12-17 8:44 AM	2011-12-17 8:35 AM		2011-12-17 10:26 AM	2011-12-17 10:14 AM	
world-flight-tracker	CO-1693-MCO-IAH	2011-12-17 8:44 AM	2011-12-17 8:35 AM		2011-12-17 10:26 AM	2011-12-17 10:14 AM	
flightview	CO-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17	Term B - 36	10:26 AM, Dec 17	10:14 AM, Dec 17	Term C - C41
panynj	CO-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17	Term B - 36	10:26 AM, Dec 17	10:14 AM, Dec 17	Term C - C41
gofox	CO-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17		10:26 AM, Dec 17	10:14 AM, Dec 17	
foxbusiness	CO-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17	Term B - 36	10:26 AM, Dec 17	10:14 AM, Dec 17	Term C - C41
allegiantair	CO-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17	Term B - 36	10:26 AM, Dec 17	10:14 AM, Dec 17	Term C - C41
boston	CO-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17		10:26 AM, Dec 17	10:07 AM, Dec 17	
travelocity	CO-1693-MCO-IAH	Dec 17 - 8:44am	Dec 17 - 8:35am	36	Dec 17 - 10:26am	Dec 17 - 10:14am	C-41
orbitz	CO-1693-MCO-IAH	8:44aDec 17	8:35aDec 17	 36	10:26aDec 17	10:14aDec 17	 41
weather	CO-1693-MCO-IAH	2011-12-17 08:44 AM			2011-12-17 10:26 AM		
mco	CO-1693-MCO-IAH	2011-12-17 Sat  08:44		36?			
usatoday	CO-1693-MCO-IAH	8:44 AM, Dec 17	8:51 AM, Dec 17		10:26 AM, Dec 17	10:07 AM, Dec 17	
mytripandmore	CO-1693-MCO-IAH	Dec 17 - 8:44am	Dec 17 - 8:35am	36	Dec 17 - 10:26am	Dec 17 - 10:14am	C-41
flightwise	CO-1693-MCO-IAH	2011-12-17 08:44AM EST	2011-12-17 08:51AM EST	 36 	2011-12-17 10:16AM CST	2011-12-17 10:07AM CST	 41 
ua	UA-843-ORD-GRU	Sat, Dec 17 9:31 PM	Sat, Dec 17 9:29 PM            On Time	C18	Sun, Dec 18 11:40 AM	Sun, Dec 18 11:15 AM	H01
airtravelcenter	UA-843-ORD-GRU		12/17/11 9:48 PM (-06:00)			12/18/11 10:55 AM (-02:00)	
myrateplan	UA-843-ORD-GRU		12/17/11 9:48 PM (-06:00)			12/18/11 10:55 AM (-02:00)	
helloflight	UA-843-ORD-GRU		12/17/11 9:48 PM (-06:00)			12/18/11 10:55 AM (-02:00)	
flytecomm	UA-843-ORD-GRU		12/17/11 9:48 PM (-06:00)			12/18/11 10:55 AM (-02:00)	
flights	UA-843-ORD-GRU		2011-12-17 09:29 PM	C18		2011-12-17 11:40 AM	1
businesstravellogue	UA-843-ORD-GRU		2011-12-17 09:29 PM	C18		2011-12-17 11:40 AM	1
flylouisville	UA-843-ORD-GRU		2011-12-17 09:29 PM	C18		2011-12-17 11:40 AM	1
flightview	UA-843-ORD-GRU		9:48 PMDec 17			11:15 AMDec 18	
panynj	UA-843-ORD-GRU		9:48 PMDec 17			11:15 AMDec 18	
gofox	UA-843-ORD-GRU		9:48 PMDec 17			11:15 AMDec 18	
foxbusiness	UA-843-ORD-GRU		9:48 PMDec 17			11:15 AMDec 18	
allegiantair	UA-843-ORD-GRU		9:48 PMDec 17			11:15 AMDec 18	
boston	UA-843-ORD-GRU		9:48 PMDec 17			11:10 AMDec 18	
orbitz	UA-843-ORD-GRU	9:31pDec 17	9:29pDec 17	 C18	10:50aDec 18		 H01
ord	UA-843-ORD-GRU	2011-12-17 9:31 PM		C18	2011-12-17 12/18 11:40 AM		1
aa	AA-1047-MIA-AUA	December 17, 2011               11:10 AM    	December 17, 2011               11:17 AM    	 D15	December 17, 2011               02:50 PM    	December 17, 2011     	 8    
airtravelcenter	AA-1047-MIA-AUA		12/17/11 11:48 AM (-05:00)			12/17/11 3:07 PM (-04:00)	
myrateplan	AA-1047-MIA-AUA		12/17/11 11:48 AM (-05:00)			12/17/11 3:07 PM (-04:00)	
helloflight	AA-1047-MIA-AUA		12/17/11 11:48 AM (-05:00)			12/17/11 3:07 PM (-04:00)	
flytecomm	AA-1047-MIA-AUA		12/17/11 11:48 AM (-05:00)			12/17/11 3:07 PM (-04:00)	
flights	AA-1047-MIA-AUA		2011-12-17 11:17 AM	D15		2011-12-17 02:50 PM	8
businesstravellogue	AA-1047-MIA-AUA		2011-12-17 11:17 AM	D15		2011-12-17 02:50 PM	8
flylouisville	AA-1047-MIA-AUA		2011-12-17 11:17 AM	D15		2011-12-17 02:50 PM	8
flightview	AA-1047-MIA-AUA		11:48 AMDec 17			3:10 PMDec 17	
panynj	AA-1047-MIA-AUA		11:48 AMDec 17			3:10 PMDec 17	
gofox	AA-1047-MIA-AUA		11:48 AMDec 17			3:10 PMDec 17	
foxbusiness	AA-1047-MIA-AUA		11:48 AMDec 17			3:10 PMDec 17	
allegiantair	AA-1047-MIA-AUA		11:48 AMDec 17			3:10 PMDec 17	
boston	AA-1047-MIA-AUA		11:48 AMDec 17			3:10 PMDec 17	
orbitz	AA-1047-MIA-AUA	11:10aDec 17	11:17aDec 17	 D15	3:48pDec 17		 8
usatoday	AA-1047-MIA-AUA		11:48 AMDec 17			3:10 PMDec 17	
flightarrival	AA-1047-MIA-AUA		11:48 AMDec 17			3:10 PMDec 17	
aa	AA-2297-JFK-MIA	December 17, 2011               05:35 AM    	December 17, 2011               05:38 AM    	 12	December 17, 2011               08:45 AM    	December 17, 2011               08:52 AM    	 D3    
flights	AA-2297-JFK-MIA		2011-12-17 05:38 AM	B12		2011-12-17 08:52 AM	D3
businesstravellogue	AA-2297-JFK-MIA		2011-12-17 05:38 AM	B12		2011-12-17 08:52 AM	D3
flylouisville	AA-2297-JFK-MIA		2011-12-17 05:38 AM	B12		2011-12-17 08:52 AM	D3
flightview	AA-2297-JFK-MIA		6:01 AMDec 17			8:52 AMDec 17	
panynj	AA-2297-JFK-MIA		6:01 AMDec 17			8:52 AMDec 17	
gofox	AA-2297-JFK-MIA		6:01 AMDec 17			8:52 AMDec 17	
foxbusiness	AA-2297-JFK-MIA		6:01 AMDec 17			8:52 AMDec 17	
allegiantair	AA-2297-JFK-MIA		6:01 AMDec 17			8:52 AMDec 17	
boston	AA-2297-JFK-MIA		6:01 AMDec 17			8:42 AMDec 17	
travelocity	AA-2297-JFK-MIA	Dec 17 - 5:35am	Dec 17 - 5:38am	12/8	Dec 17 - 8:45am	Dec 17 - 8:52am	D3
orbitz	AA-2297-JFK-MIA	5:35aDec 17	5:38aDec 17	 12	8:45aDec 17	8:52aDec 17	 D3
weather	AA-2297-JFK-MIA	2011-12-17 05:35 AM	2011-12-17 06:01 AM		2011-12-17 08:45 AM	2011-12-17 08:44 AM	
mia	AA-2297-JFK-MIA				8:45A 12-17-11	2011-12-17  8:52A	
mytripandmore	AA-2297-JFK-MIA	Dec 17 - 5:35am	Dec 17 - 5:38am	12/8	Dec 17 - 8:45am	Dec 17 - 8:52am	D3
flightarrival	AA-2297-JFK-MIA	2011-12-17 05:35 AM	2011-12-17 06:01 AM		2011-12-17 08:45 AM	2011-12-17 08:44 AM	
ua	UA-3038-PHX-ATL	Sat, Dec 17 10:00 AM	Sat, Dec 17 10:05 AM	A17	Sat, Dec 17 3:47 PM	Sat, Dec 17 3:41 PM	D23
airtravelcenter	UA-3038-PHX-ATL	12/17/11 10:00 AM (-07:00)			12/17/11 3:47 PM (-05:00)		
myrateplan	UA-3038-PHX-ATL	12/17/11 10:00 AM (-07:00)			12/17/11 3:47 PM (-05:00)		
helloflight	UA-3038-PHX-ATL	12/17/11 10:00 AM (-07:00)			12/17/11 3:47 PM (-05:00)		
flytecomm	UA-3038-PHX-ATL	12/17/11 10:00 AM (-07:00)			12/17/11 3:47 PM (-05:00)		
flightaware	UA-3038-PHX-ATL	2011-12-17 10:00AM MST	2011-12-17 10:27AM MST		2011-12-17 03:28PM EST	2011-12-17 03:31PM EST	
wunderground	UA-3038-PHX-ATL	2011-12-17 10:00AM MST	2011-12-17 10:27AM MST		2011-12-17 03:28PM EST	2011-12-17 03:31PM EST	
flights	UA-3038-PHX-ATL	10:00 AM  Sat 17-Dec-2011	10:05 AM  Sat 17-Dec-2011	A17	03:47 PM  Sat 17-Dec-2011	03:41 PM  Sat 17-Dec-2011	D23
businesstravellogue	UA-3038-PHX-ATL	10:00 AM  Sat 17-Dec-2011	10:05 AM  Sat 17-Dec-2011	A17	03:47 PM  Sat 17-Dec-2011	03:41 PM  Sat 17-Dec-2011	D23
flylouisville	UA-3038-PHX-ATL	10:00 AM  Sat 17-Dec-2011	10:05 AM  Sat 17-Dec-2011	A17	03:47 PM  Sat 17-Dec-2011	03:41 PM  Sat 17-Dec-2011	D23
flightstats	UA-3038-PHX-ATL	2011-12-17 10:00 AM	2011-12-17 10:05 AM		2011-12-17 3:47 PM	2011-12-17 3:41 PM	
quicktrip	UA-3038-PHX-ATL	2011-12-17 10:00 AM	2011-12-17 10:05 AM		2011-12-17 3:47 PM	2011-12-17 3:41 PM	
world-flight-tracker	UA-3038-PHX-ATL	2011-12-17 10:00 AM	2011-12-17 10:05 AM		2011-12-17 3:47 PM	2011-12-17 3:41 PM	
flightview	UA-3038-PHX-ATL	10:00 AM, Dec 17	10:27 AM, Dec 17	Terminal 4	3:47 PM, Dec 17	3:34 PM, Dec 17	D23
panynj	UA-3038-PHX-ATL	10:00 AM, Dec 17	10:27 AM, Dec 17	Terminal 4	3:47 PM, Dec 17	3:34 PM, Dec 17	D23
gofox	UA-3038-PHX-ATL	10:00 AM, Dec 17	10:27 AM, Dec 17		3:47 PM, Dec 17	3:34 PM, Dec 17	
foxbusiness	UA-3038-PHX-ATL	10:00 AM, Dec 17	10:27 AM, Dec 17	Terminal 4	3:47 PM, Dec 17	3:34 PM, Dec 17	D23
allegiantair	UA-3038-PHX-ATL	10:00 AM, Dec 17	10:27 AM, Dec 17	Terminal 4	3:47 PM, Dec 17	3:34 PM, Dec 17	D23
boston	UA-3038-PHX-ATL	10:00 AM, Dec 17	10:27 AM, Dec 17		3:47 PM, Dec 17	3:34 PM, Dec 17	
orbitz	UA-3038-PHX-ATL	10:00aDec 17	10:05aDec 17	 -	3:47pDec 17	3:41pDec 17	 -
weather	UA-3038-PHX-ATL	2011-12-17 10:00 AM			2011-12-17 03:47 PM		
mytripandmore	UA-3038-PHX-ATL	10:00aDec 17	10:05aDec 17	 -	3:47pDec 17	3:41pDec 17	 -
flightwise	UA-3038-PHX-ATL	2011-12-17 10:00AM MST	2011-12-17 10:27AM MST		2011-12-17 03:28PM EST	2011-12-17 03:31PM EST	
flightarrival	UA-3038-PHX-ATL	10:00 AM, Dec 17	10:27 AM, Dec 17		3:47 PM, Dec 17	3:34 PM, Dec 17	
aa	AA-3802-LAX-PHX	December 17, 2011               12:00 PM    	December 17, 2011               11:55 AM    	 44F	December 17, 2011               02:20 PM    	December 17, 2011               02:16 PM    	 2    
flightexplorer	AA-3802-LAX-PHX		12/17/2011 12:11PM PST			12/17/2011 2:07PM MST	
airtravelcenter	AA-3802-LAX-PHX		12/17/11 12:11 PM (-08:00)			12/17/11 2:07 PM (-07:00)	
myrateplan	AA-3802-LAX-PHX		12/17/11 12:11 PM (-08:00)			12/17/11 2:07 PM (-07:00)	
helloflight	AA-3802-LAX-PHX		12/17/11 12:11 PM (-08:00)			12/17/11 2:07 PM (-07:00)	
flytecomm	AA-3802-LAX-PHX		12/17/11 12:11 PM (-08:00)			12/17/11 2:07 PM (-07:00)	
flightaware	AA-3802-LAX-PHX	2011-12-17 12:00PM PST	2011-12-17 12:11PM PST	 44F 	2011-12-17 02:19PM MST	2011-12-17 02:13PM MST	 2 
wunderground	AA-3802-LAX-PHX	2011-12-17 12:00PM PST	2011-12-17 12:11PM PST	 44F 	2011-12-17 02:19PM MST	2011-12-17 02:13PM MST	 2 
flights	AA-3802-LAX-PHX	12:00 PM  Sat 17-Dec-2011	11:55 AM  Sat 17-Dec-2011	44F	02:20 PM  Sat 17-Dec-2011	02:16 PM  Sat 17-Dec-2011	2
businesstravellogue	AA-3802-LAX-PHX	12:00 PM  Sat 17-Dec-2011	11:55 AM  Sat 17-Dec-2011	44F	02:20 PM  Sat 17-Dec-2011	02:16 PM  Sat 17-Dec-2011	2
flylouisville	AA-3802-LAX-PHX	12:00 PM  Sat 17-Dec-2011	11:55 AM  Sat 17-Dec-2011	44F	02:20 PM  Sat 17-Dec-2011	02:16 PM  Sat 17-Dec-2011	2
flightstats	AA-3802-LAX-PHX	2011-12-17 12:00 PM	2011-12-17 11:55 AM		2011-12-17 2:20 PM	2011-12-17 2:16 PM	
quicktrip	AA-3802-LAX-PHX	2011-12-17 12:00 PM	2011-12-17 11:55 AM		2011-12-17 2:20 PM	2011-12-17 2:16 PM	
world-flight-tracker	AA-3802-LAX-PHX	2011-12-17 12:00 PM	2011-12-17 11:55 AM		2011-12-17 2:20 PM	2011-12-17 2:16 PM	
flightview	AA-3802-LAX-PHX	12:00 PM, Dec 17	12:11 PM, Dec 17	Terminal 4 - 44F	2:20 PM, Dec 17	2:16 PM, Dec 17	Terminal 3 - 2
panynj	AA-3802-LAX-PHX	12:00 PM, Dec 17	12:11 PM, Dec 17	Terminal 4 - 44F	2:20 PM, Dec 17	2:16 PM, Dec 17	Terminal 3 - 2
gofox	AA-3802-LAX-PHX	12:00 PM, Dec 17	12:11 PM, Dec 17		2:20 PM, Dec 17	2:16 PM, Dec 17	
foxbusiness	AA-3802-LAX-PHX	12:00 PM, Dec 17	12:11 PM, Dec 17	Terminal 4 - 44F	2:20 PM, Dec 17	2:16 PM, Dec 17	Terminal 3 - 2
allegiantair	AA-3802-LAX-PHX	12:00 PM, Dec 17	12:11 PM, Dec 17	Terminal 4 - 44F	2:20 PM, Dec 17	2:16 PM, Dec 17	Terminal 3 - 2
boston	AA-3802-LAX-PHX	12:00 PM, Dec 17	12:11 PM, Dec 17		2:20 PM, Dec 17	2:18 PM, Dec 17	
orbitz	AA-3802-LAX-PHX	12:00pDec 17	11:55aDec 17	 44F	2:20pDec 17	2:16pDec 17	 2
weather	AA-3802-LAX-PHX	2011-12-17 12:00 PM			2011-12-17 02:20 PM		
ifly	AA-3802-LAX-PHX	2011-12-17 12:00 PM	2011-12-17 11:55 AM		2011-12-17 2:20 PM	2011-12-17 2:16 PM	
CO	CO-1561-PHX-IAH	Sat., Dec.17, 2011 7:30 a.m.	Sat., Dec.17, 2011 7:28 a.m.		Sat., Dec.17, 2011 11:00 a.m.	Sat., Dec.17, 2011 10:55 a.m.	
flightexplorer	CO-1561-PHX-IAH		12/17/2011 7:40AM MST			12/17/2011 10:53AM CST	
airtravelcenter	CO-1561-PHX-IAH	12/17/11 7:30 AM (-07:00)			12/17/11 11:00 AM (-06:00)		
myrateplan	CO-1561-PHX-IAH	12/17/11 7:30 AM (-07:00)			12/17/11 11:00 AM (-06:00)		
helloflight	CO-1561-PHX-IAH	12/17/11 7:30 AM (-07:00)			12/17/11 11:00 AM (-06:00)		
flytecomm	CO-1561-PHX-IAH	12/17/11 7:30 AM (-07:00)			12/17/11 11:00 AM (-06:00)		
flightaware	CO-1561-PHX-IAH	2011-12-17 07:30AM MST	2011-12-17 07:41AM MST	 6A 	2011-12-17 10:56AM CST	2011-12-17 10:50AM CST	 E20 
flightaware	CO-1561-PHX-IAH	2011-12-17 07:30AM MST	2011-12-17 07:41AM MST	 6A 	2011-12-17 10:56AM CST	2011-12-17 10:50AM CST	 E20 
wunderground	CO-1561-PHX-IAH	2011-12-17 07:30AM MST	2011-12-17 07:41AM MST	 6A 	2011-12-17 10:56AM CST	2011-12-17 10:50AM CST	 E20 
wunderground	CO-1561-PHX-IAH	2011-12-17 07:30AM MST	2011-12-17 07:41AM MST	 6A 	2011-12-17 10:56AM CST	2011-12-17 10:50AM CST	 E20 
flights	CO-1561-PHX-IAH	07:30 AM  Sat 17-Dec-2011	07:28 AM  Sat 17-Dec-2011	6A	11:00 AM  Sat 17-Dec-2011	10:55 AM  Sat 17-Dec-2011	20
businesstravellogue	CO-1561-PHX-IAH	07:30 AM  Sat 17-Dec-2011	07:28 AM  Sat 17-Dec-2011	6A	11:00 AM  Sat 17-Dec-2011	10:55 AM  Sat 17-Dec-2011	20
flylouisville	CO-1561-PHX-IAH	07:30 AM  Sat 17-Dec-2011	07:28 AM  Sat 17-Dec-2011	6A	11:00 AM  Sat 17-Dec-2011	10:55 AM  Sat 17-Dec-2011	20
flightstats	CO-1561-PHX-IAH	2011-12-17 7:30 AM	2011-12-17 7:28 AM		2011-12-17 11:00 AM	2011-12-17 10:55 AM	
quicktrip	CO-1561-PHX-IAH	2011-12-17 7:30 AM	2011-12-17 7:28 AM		2011-12-17 11:00 AM	2011-12-17 10:55 AM	
world-flight-tracker	CO-1561-PHX-IAH	2011-12-17 7:30 AM	2011-12-17 7:28 AM		2011-12-17 11:00 AM	2011-12-17 10:55 AM	
flightview	CO-1561-PHX-IAH	7:30 AM, Dec 17	7:41 AM, Dec 17	Term 2 - 6A	11:00 AM, Dec 17	10:55 AM, Dec 17	Term C - E20
panynj	CO-1561-PHX-IAH	7:30 AM, Dec 17	7:41 AM, Dec 17	Term 2 - 6A	11:00 AM, Dec 17	10:55 AM, Dec 17	Term C - E20
gofox	CO-1561-PHX-IAH	7:30 AM, Dec 17	7:41 AM, Dec 17		11:00 AM, Dec 17	10:55 AM, Dec 17	
foxbusiness	CO-1561-PHX-IAH	7:30 AM, Dec 17	7:41 AM, Dec 17	Term 2 - 6A	11:00 AM, Dec 17	10:55 AM, Dec 17	Term C - E20
allegiantair	CO-1561-PHX-IAH	7:30 AM, Dec 17	7:41 AM, Dec 17	Term 2 - 6A	11:00 AM, Dec 17	10:55 AM, Dec 17	Term C - E20
boston	CO-1561-PHX-IAH	7:30 AM, Dec 17	7:41 AM, Dec 17		11:00 AM, Dec 17	10:51 AM, Dec 17	
orbitz	CO-1561-PHX-IAH	7:30aDec 17	7:28aDec 17	 6A	11:00aDec 17	10:55aDec 17	 E20
weather	CO-1561-PHX-IAH	2011-12-17 07:30 AM			2011-12-17 11:00 AM		
ifly	CO-1561-PHX-IAH	2011-12-17 7:30 AM	2011-12-17 7:28 AM		2011-12-17 11:00 AM	2011-12-17 10:55 AM	
usatoday	CO-1561-PHX-IAH	2011-12-17 07:30 AM			2011-12-17 11:00 AM		
flightwise	CO-1561-PHX-IAH	2011-12-17 07:30AM MST	2011-12-17 07:41AM MST	 6A 	2011-12-17 10:56AM CST	2011-12-17 10:50AM CST	 E20 
ua	UA-2710-EWR-PHX	Sat, Dec 17 4:35 PM	Sat, Dec 17 4:35 PM	A38	Sat, Dec 17 8:06 PM	Sat, Dec 17 7:42 PM	A28
airtravelcenter	UA-2710-EWR-PHX		12/17/11 4:44 PM (-05:00)			12/17/11 7:38 PM (-07:00)	
myrateplan	UA-2710-EWR-PHX		12/17/11 4:44 PM (-05:00)			12/17/11 7:38 PM (-07:00)	
helloflight	UA-2710-EWR-PHX		12/17/11 4:44 PM (-05:00)			12/17/11 7:38 PM (-07:00)	
flytecomm	UA-2710-EWR-PHX		12/17/11 4:44 PM (-05:00)			12/17/11 7:38 PM (-07:00)	
flights	UA-2710-EWR-PHX	04:35 PM  Sat 17-Dec-2011	04:30 PM  Sat 17-Dec-2011	38	08:06 PM  Sat 17-Dec-2011	07:42 PM  Sat 17-Dec-2011	A28
businesstravellogue	UA-2710-EWR-PHX	04:35 PM  Sat 17-Dec-2011	04:30 PM  Sat 17-Dec-2011	38	08:06 PM  Sat 17-Dec-2011	07:42 PM  Sat 17-Dec-2011	A28
flylouisville	UA-2710-EWR-PHX	04:35 PM  Sat 17-Dec-2011	04:30 PM  Sat 17-Dec-2011	38	08:06 PM  Sat 17-Dec-2011	07:42 PM  Sat 17-Dec-2011	A28
flightstats	UA-2710-EWR-PHX	2011-12-17 4:35 PM	2011-12-17 4:30 PM		2011-12-17 8:06 PM	2011-12-17 7:42 PM	
quicktrip	UA-2710-EWR-PHX	2011-12-17 4:35 PM	2011-12-17 4:30 PM		2011-12-17 8:06 PM	2011-12-17 7:42 PM	
world-flight-tracker	UA-2710-EWR-PHX	2011-12-17 4:35 PM	2011-12-17 4:30 PM		2011-12-17 8:06 PM	2011-12-17 7:42 PM	
flightview	UA-2710-EWR-PHX	4:35 PM, Dec 17	4:44 PM, Dec 17	38	8:06 PM, Dec 17	7:37 PM, Dec 17	Terminal 4
panynj	UA-2710-EWR-PHX	4:35 PM, Dec 17	4:44 PM, Dec 17	38	8:06 PM, Dec 17	7:37 PM, Dec 17	Terminal 4
gofox	UA-2710-EWR-PHX	4:35 PM, Dec 17	4:44 PM, Dec 17		8:06 PM, Dec 17	7:37 PM, Dec 17	
foxbusiness	UA-2710-EWR-PHX	4:35 PM, Dec 17	4:44 PM, Dec 17	38	8:06 PM, Dec 17	7:37 PM, Dec 17	Terminal 4
allegiantair	UA-2710-EWR-PHX	4:35 PM, Dec 17	4:44 PM, Dec 17	38	8:06 PM, Dec 17	7:37 PM, Dec 17	Terminal 4
boston	UA-2710-EWR-PHX	4:35 PM, Dec 17	4:44 PM, Dec 17		8:06 PM, Dec 17	7:37 PM, Dec 17	
orbitz	UA-2710-EWR-PHX	4:35pDec 17	4:30pDec 17	 -	8:06pDec 17	7:42pDec 17	 -
weather	UA-2710-EWR-PHX	2011-12-17 04:35 PM			2011-12-17 08:06 PM		
usatoday	UA-2710-EWR-PHX	4:35 PM, Dec 17	4:44 PM, Dec 17		8:06 PM, Dec 17	7:37 PM, Dec 17	
flightarrival	UA-2710-EWR-PHX	4:35 PM, Dec 17	4:44 PM, Dec 17		8:06 PM, Dec 17	7:37 PM, Dec 17	
aa	AA-1734-DFW-MCO	December 17, 2011               08:30 AM    	December 17, 2011               08:41 AM    	 A36	December 17, 2011               11:50 AM    	December 17, 2011               11:58 AM    	 14    
airtravelcenter	AA-1734-DFW-MCO		12/17/11 8:58 AM (-06:00)			12/17/11 12:11 PM (-05:00)	
myrateplan	AA-1734-DFW-MCO		12/17/11 8:58 AM (-06:00)			12/17/11 12:11 PM (-05:00)	
helloflight	AA-1734-DFW-MCO		12/17/11 8:58 AM (-06:00)			12/17/11 12:11 PM (-05:00)	
flytecomm	AA-1734-DFW-MCO		12/17/11 8:58 AM (-06:00)			12/17/11 12:11 PM (-05:00)	
flightaware	AA-1734-DFW-MCO	2011-12-17 08:30AM CST	2011-12-17 08:58AM CST	 A36 	2011-12-17 11:39AM EST	2011-12-17 11:52AM EST	 14 
wunderground	AA-1734-DFW-MCO	2011-12-17 08:30AM CST	2011-12-17 08:58AM CST	 A36 	2011-12-17 11:39AM EST	2011-12-17 11:52AM EST	 14 
flights	AA-1734-DFW-MCO	08:30 AM  Sat 17-Dec-2011	08:41 AM  Sat 17-Dec-2011	A36	11:50 AM  Sat 17-Dec-2011	11:58 AM  Sat 17-Dec-2011	14
businesstravellogue	AA-1734-DFW-MCO	08:30 AM  Sat 17-Dec-2011	08:41 AM  Sat 17-Dec-2011	A36	11:50 AM  Sat 17-Dec-2011	11:58 AM  Sat 17-Dec-2011	14
flylouisville	AA-1734-DFW-MCO	08:30 AM  Sat 17-Dec-2011	08:41 AM  Sat 17-Dec-2011	A36	11:50 AM  Sat 17-Dec-2011	11:58 AM  Sat 17-Dec-2011	14
flightstats	AA-1734-DFW-MCO	2011-12-17 8:30 AM	2011-12-17 8:41 AM		2011-12-17 11:50 AM	2011-12-17 11:58 AM	
quicktrip	AA-1734-DFW-MCO	2011-12-17 8:30 AM	2011-12-17 8:41 AM		2011-12-17 11:50 AM	2011-12-17 11:58 AM	
world-flight-tracker	AA-1734-DFW-MCO	2011-12-17 8:30 AM	2011-12-17 8:41 AM		2011-12-17 11:50 AM	2011-12-17 11:58 AM	
flightview	AA-1734-DFW-MCO	8:30 AM, Dec 17	8:58 AM, Dec 17	A36	11:50 AM, Dec 17	11:52 AM, Dec 17	14
panynj	AA-1734-DFW-MCO	8:30 AM, Dec 17	8:58 AM, Dec 17	A36	11:50 AM, Dec 17	11:52 AM, Dec 17	14
gofox	AA-1734-DFW-MCO	8:30 AM, Dec 17	8:58 AM, Dec 17		11:50 AM, Dec 17	11:52 AM, Dec 17	
foxbusiness	AA-1734-DFW-MCO	8:30 AM, Dec 17	8:58 AM, Dec 17	A36	11:50 AM, Dec 17	11:52 AM, Dec 17	14
allegiantair	AA-1734-DFW-MCO	8:30 AM, Dec 17	8:58 AM, Dec 17	A36	11:50 AM, Dec 17	11:52 AM, Dec 17	14
boston	AA-1734-DFW-MCO	8:30 AM, Dec 17	8:58 AM, Dec 17		11:50 AM, Dec 17	11:52 AM, Dec 17	
orbitz	AA-1734-DFW-MCO	8:30aDec 17	8:41aDec 17	 A36	11:50aDec 17	11:58aDec 17	 14
weather	AA-1734-DFW-MCO	2011-12-17 08:30 AM	2011-12-17 08:58 AM		2011-12-17 11:50 AM	2011-12-17 12:11 PM	
mco	AA-1734-DFW-MCO				2011-12-17 Sat  11:50	2011-12-17 Sat  11:52	14?
ifly	AA-1734-DFW-MCO	2011-12-17 8:30 AM	2011-12-17 8:41 AM		2011-12-17 11:50 AM	2011-12-17 11:58 AM	
mytripandmore	AA-1734-DFW-MCO	8:30aDec 17	8:41aDec 17	 A36	11:50aDec 17	11:58aDec 17	 14
