aa	AA-1007-TPA-MIA	12/02/2011 01:55 PM	12/02/2011 02:13 PM	F78	12/02/2011 03:00 PM	12/02/2011 03:05 PM	D5
gofox	AA-644-DEN-DFW	10:45 AM, Dec 02	10:57 AM, Dec 02		1:45 PM, Dec 02	1:35 PM, Dec 02	
foxbusiness	AA-644-DEN-DFW	10:45 AM, Dec 02	10:57 AM, Dec 02	A49	1:45 PM, Dec 02	1:35 PM, Dec 02	C24
allegiantair	AA-644-DEN-DFW	10:45 AM, Dec 02	10:57 AM, Dec 02	A49	1:45 PM, Dec 02	1:35 PM, Dec 02	C24
boston	AA-644-DEN-DFW	10:45 AM, Dec 02	10:57 AM, Dec 02		1:45 PM, Dec 02	1:35 PM, Dec 02	
travelocity	AA-644-DEN-DFW	Dec 02 - 10:45am	Dec 02 - 10:44am	A49	Dec 02 - 1:45pm	Dec 02 - 1:43pm	C24/C
orbitz	AA-644-DEN-DFW	10:45aDec 2	10:44aDec 2	 A49	1:45pDec 2	1:43pDec 2	 C24
weather	AA-644-DEN-DFW	2011-12-02 10:45 AM			2011-12-02 01:45 PM		
dfw	AA-644-DEN-DFW				2011-12-02 1:45 pm		C24
usatoday	AA-644-DEN-DFW	10:45 AM, Dec 02	10:57 AM, Dec 02		1:45 PM, Dec 02	1:35 PM, Dec 02	
mytripandmore	AA-644-DEN-DFW	10:45aDec 2	10:44aDec 2	 A49	1:45pDec 2	1:43pDec 2	 C24
flightwise	AA-644-DEN-DFW	2011-12-02 10:45AM MST	2011-12-02 10:56AM MST	 A49 	2011-12-02 01:18PM CST	2011-12-02 01:30PM CST	 C24 
aa	AA-4310-CLT-ORD	12/03/2011 11:10 AM	12/03/2011 11:09 AM	A9	12/02/2011 12:20 PM	12/02/2011 11:56 AM	G11
flightexplorer	AA-4310-CLT-ORD		12/2/2011 11:10AM EST			12/2/2011 11:52AM CST	
airtravelcenter	AA-4310-CLT-ORD		12/2/11 11:10 AM (-05:00)			12/2/11 11:52 AM (-06:00)	
myrateplan	AA-4310-CLT-ORD		12/2/11 11:10 AM (-05:00)			12/2/11 11:52 AM (-06:00)	
helloflight	AA-4310-CLT-ORD		12/2/11 11:10 AM (-05:00)			12/2/11 11:52 AM (-06:00)	
flytecomm	AA-4310-CLT-ORD		12/2/11 11:10 AM (-05:00)			12/2/11 11:52 AM (-06:00)	
flights	AA-4310-CLT-ORD	11:10 AM  Fri 02-Dec-2011	11:10 AM  Fri 02-Dec-2011 (Runway)	A9	12:20 PM  Fri 02-Dec-2011	11:49 AM  Fri 02-Dec-2011 (Runway)	G9
businesstravellogue	AA-4310-CLT-ORD	11:10 AM  Fri 02-Dec-2011	11:10 AM  Fri 02-Dec-2011 (Runway)	A9	12:20 PM  Fri 02-Dec-2011	11:49 AM  Fri 02-Dec-2011 (Runway)	G9
flylouisville	AA-4310-CLT-ORD	11:10 AM  Fri 02-Dec-2011	11:10 AM  Fri 02-Dec-2011 (Runway)	A9	12:20 PM  Fri 02-Dec-2011	11:49 AM  Fri 02-Dec-2011 (Runway)	G9
flightstats	AA-4310-CLT-ORD	2011-12-02 11:10 AM	2011-12-02 11:10 AM (runway)		2011-12-02 12:20 PM	2011-12-02 11:49 AM (runway)	
quicktrip	AA-4310-CLT-ORD	2011-12-02 11:10 AM	2011-12-02 11:10 AM (runway)		2011-12-02 12:20 PM	2011-12-02 11:49 AM (runway)	
world-flight-tracker	AA-4310-CLT-ORD	2011-12-02 11:10 AM	2011-12-02 11:10 AM (runway)		2011-12-02 12:20 PM	2011-12-02 11:49 AM (runway)	
flightview	AA-4310-CLT-ORD	11:10 AM, Dec 02	11:10 AM, Dec 02		12:20 PM, Dec 02	11:54 AM, Dec 02	
panynj	AA-4310-CLT-ORD	11:10 AM, Dec 02	11:10 AM, Dec 02		12:20 PM, Dec 02	11:54 AM, Dec 02	
gofox	AA-4310-CLT-ORD	11:10 AM, Dec 02	11:10 AM, Dec 02		12:20 PM, Dec 02	11:54 AM, Dec 02	
foxbusiness	AA-4310-CLT-ORD	11:10 AM, Dec 02	11:10 AM, Dec 02		12:20 PM, Dec 02	11:54 AM, Dec 02	
allegiantair	AA-4310-CLT-ORD	11:10 AM, Dec 02	11:10 AM, Dec 02		12:20 PM, Dec 02	11:54 AM, Dec 02	
boston	AA-4310-CLT-ORD	11:10 AM, Dec 02	11:10 AM, Dec 02		12:20 PM, Dec 02	11:54 AM, Dec 02	
travelocity	AA-4310-CLT-ORD	Dec 02 - 11:10am	Dec 02 - 11:01am	A9	Dec 02 - 12:20pm	Dec 02 - 11:56am	G11/T3
orbitz	AA-4310-CLT-ORD	11:10aDec 2	11:01aDec 2	 A9	12:20pDec 2	11:56aDec 2	 G11
weather	AA-4310-CLT-ORD	2011-12-02 11:10 AM			2011-12-02 12:20 PM		
ord	AA-4310-CLT-ORD	2011-12-02 12/1 11:10 AM		A9	2011-12-02 12/1 12:20 PM		G2A
ifly	AA-4310-CLT-ORD	2011-12-02 11:10 AM	2011-12-02 11:10 AM (runway)		2011-12-02 12:20 PM	2011-12-02 11:49 AM (runway)	
usatoday	AA-4310-CLT-ORD	11:10 AM, Dec 02	11:10 AM, Dec 02		12:20 PM, Dec 02	11:54 AM, Dec 02	
ua	UA-606-IAD-SAN	Fri, Dec 2 2:49 PM	Fri, Dec 2 2:45 PM	D1	Fri, Dec 2 5:18 PM	Fri, Dec 2 5:20 PM	15
airtravelcenter	UA-606-IAD-SAN		12/2/11 2:56 PM (-05:00)			12/2/11 5:18 PM (-08:00)	
myrateplan	UA-606-IAD-SAN		12/2/11 2:56 PM (-05:00)			12/2/11 5:18 PM (-08:00)	
helloflight	UA-606-IAD-SAN		12/2/11 2:56 PM (-05:00)			12/2/11 5:18 PM (-08:00)	
flytecomm	UA-606-IAD-SAN		12/2/11 2:56 PM (-05:00)			12/2/11 5:18 PM (-08:00)	
flights	UA-606-IAD-SAN		2011-12-02 02:45 PM	D1		2011-12-02 05:20 PM	15
businesstravellogue	UA-606-IAD-SAN		2011-12-02 02:45 PM	D1		2011-12-02 05:20 PM	15
flylouisville	UA-606-IAD-SAN		2011-12-02 02:45 PM	D1		2011-12-02 05:20 PM	15
flightview	UA-606-IAD-SAN		2:56 PMDec 02			5:20 PMDec 02	
panynj	UA-606-IAD-SAN		2:56 PMDec 02			5:20 PMDec 02	
gofox	UA-606-IAD-SAN		2:56 PMDec 02			5:20 PMDec 02	
foxbusiness	UA-606-IAD-SAN		2:56 PMDec 02			5:20 PMDec 02	
allegiantair	UA-606-IAD-SAN		2:56 PMDec 02			5:20 PMDec 02	
boston	UA-606-IAD-SAN		2:56 PMDec 02			5:19 PMDec 02	
travelocity	UA-606-IAD-SAN	Dec 02 - Not Available	Dec 02 - 2:55pm	D1	Dec 02 - Not Available	Dec 02 - 5:20pm	15
orbitz	UA-606-IAD-SAN	2:49pDec 2	2:45pDec 2	 D1	5:18pDec 2	5:20pDec 2	 15
weather	UA-606-IAD-SAN	2011-12-02 02:49 PM			2011-12-02 05:18 PM		
iad	UA-606-IAD-SAN	2011-12-02 14:49 	2011-12-02 14:45 				
mytripandmore	UA-606-IAD-SAN	2:49pDec 2	2:45pDec 2	 D1	5:18pDec 2	5:20pDec 2	 15
CO	CO-1085-IAH-CLE	Fri., Dec.02, 2011 10:10 a.m.	Fri., Dec.02, 2011 10:08 a.m.		Fri., Dec.02, 2011 1:50 p.m.	Fri., Dec.02, 2011 1:31 p.m.	
flightexplorer	CO-1085-IAH-CLE		12/2/2011 10:15AM CST			12/2/2011 1:30PM EST	
airtravelcenter	CO-1085-IAH-CLE	12/2/11 10:10 AM (-06:00)			12/2/11 1:50 PM (-05:00)		
myrateplan	CO-1085-IAH-CLE	12/2/11 10:10 AM (-06:00)			12/2/11 1:50 PM (-05:00)		
helloflight	CO-1085-IAH-CLE	12/2/11 10:10 AM (-06:00)			12/2/11 1:50 PM (-05:00)		
flytecomm	CO-1085-IAH-CLE	12/2/11 10:10 AM (-06:00)			12/2/11 1:50 PM (-05:00)		
flightaware	CO-1085-IAH-CLE	2011-12-02 10:10AM CST	2011-12-02 10:16AM CST	 39 	2011-12-02 01:26PM EST	2011-12-02 01:27PM EST	 C5 
wunderground	CO-1085-IAH-CLE	2011-12-02 10:10AM CST	2011-12-02 10:16AM CST	 39 	2011-12-02 01:26PM EST	2011-12-02 01:27PM EST	 C5 
flights	CO-1085-IAH-CLE		2011-12-02 10:08 AM	39		2011-12-02 01:31 PM	C5
businesstravellogue	CO-1085-IAH-CLE		2011-12-02 10:08 AM	39		2011-12-02 01:31 PM	C5
flylouisville	CO-1085-IAH-CLE		2011-12-02 10:08 AM	39		2011-12-02 01:31 PM	C5
flightstats	CO-1085-IAH-CLE	2011-12-02 10:10 AM	2011-12-02 10:08 AM		2011-12-02 1:50 PM	2011-12-02 1:31 PM	
quicktrip	CO-1085-IAH-CLE	2011-12-02 10:10 AM	2011-12-02 10:08 AM		2011-12-02 1:50 PM	2011-12-02 1:31 PM	
flightview	CO-1085-IAH-CLE		10:16 AMDec 02			1:31 PMDec 02	
panynj	CO-1085-IAH-CLE		10:16 AMDec 02			1:31 PMDec 02	
gofox	CO-1085-IAH-CLE		10:16 AMDec 02			1:31 PMDec 02	
foxbusiness	CO-1085-IAH-CLE		10:16 AMDec 02			1:31 PMDec 02	
allegiantair	CO-1085-IAH-CLE		10:16 AMDec 02			1:31 PMDec 02	
boston	CO-1085-IAH-CLE		10:16 AMDec 02			1:33 PMDec 02	
orbitz	CO-1085-IAH-CLE	10:10aDec 2	10:08aDec 2	 39	1:50pDec 2	1:31pDec 2	 C05
ifly	CO-1085-IAH-CLE	2011-12-02 10:10 AM	2011-12-02 10:08 AM		2011-12-02 1:50 PM	2011-12-02 1:31 PM	
flightwise	CO-1085-IAH-CLE	2011-12-02 10:10AM CST	2011-12-02 10:16AM CST	 39 	2011-12-02 01:26PM EST	2011-12-02 01:27PM EST	 C5 
aa	AA-2473-DFW-LAX	12/02/2011 06:05 PM	12/02/2011 06:58 PM	D36	12/02/2011 07:25 PM	12/02/2011 07:51 PM	48A
flightexplorer	AA-2473-DFW-LAX		12/2/2011 6:59PM CST			12/2/2011 7:50PM PST	
airtravelcenter	AA-2473-DFW-LAX		12/2/11 6:58 PM (-06:00)			12/2/11 7:50 PM (-08:00)	
myrateplan	AA-2473-DFW-LAX		12/2/11 6:58 PM (-06:00)			12/2/11 7:50 PM (-08:00)	
helloflight	AA-2473-DFW-LAX		12/2/11 6:58 PM (-06:00)			12/2/11 7:50 PM (-08:00)	
flytecomm	AA-2473-DFW-LAX		12/2/11 6:58 PM (-06:00)			12/2/11 7:50 PM (-08:00)	
flightaware	AA-2473-DFW-LAX	2011-12-02 06:05PM CST	2011-12-02 06:58PM CST	 D36 	2011-12-02 06:57PM PST	2011-12-02 07:50PM PST	 48A 
wunderground	AA-2473-DFW-LAX	2011-12-02 06:05PM CST	2011-12-02 06:58PM CST	 D36 	2011-12-02 06:57PM PST	2011-12-02 07:50PM PST	 48A 
flights	AA-2473-DFW-LAX	06:05 PM  Fri 02-Dec-2011	06:58 PM  Fri 02-Dec-2011	D36	07:25 PM  Fri 02-Dec-2011	07:51 PM  Fri 02-Dec-2011	48A
businesstravellogue	AA-2473-DFW-LAX	06:05 PM  Fri 02-Dec-2011	06:58 PM  Fri 02-Dec-2011	D36	07:25 PM  Fri 02-Dec-2011	07:51 PM  Fri 02-Dec-2011	48A
flylouisville	AA-2473-DFW-LAX	06:05 PM  Fri 02-Dec-2011	06:58 PM  Fri 02-Dec-2011	D36	07:25 PM  Fri 02-Dec-2011	07:51 PM  Fri 02-Dec-2011	48A
flightstats	AA-2473-DFW-LAX	2011-12-02 6:05 PM	2011-12-02 6:58 PM		2011-12-02 7:25 PM	2011-12-02 7:51 PM	
quicktrip	AA-2473-DFW-LAX	2011-12-02 6:05 PM	2011-12-02 6:58 PM		2011-12-02 7:25 PM	2011-12-02 7:51 PM	
world-flight-tracker	AA-2473-DFW-LAX	2011-12-02 6:05 PM	2011-12-02 6:58 PM		2011-12-02 7:25 PM	2011-12-02 7:51 PM	
flightview	AA-2473-DFW-LAX	6:05 PM, Dec 02	6:59 PM, Dec 02	Terminal D - D36	7:25 PM, Dec 02	7:51 PM, Dec 02	Terminal T4 - 48A
panynj	AA-2473-DFW-LAX	6:05 PM, Dec 02	6:59 PM, Dec 02	Terminal D - D36	7:25 PM, Dec 02	7:51 PM, Dec 02	Terminal T4 - 48A
gofox	AA-2473-DFW-LAX	6:05 PM, Dec 02	6:59 PM, Dec 02		7:25 PM, Dec 02	7:51 PM, Dec 02	
foxbusiness	AA-2473-DFW-LAX	6:05 PM, Dec 02	6:59 PM, Dec 02	Terminal D - D36	7:25 PM, Dec 02	7:51 PM, Dec 02	Terminal T4 - 48A
allegiantair	AA-2473-DFW-LAX	6:05 PM, Dec 02	6:59 PM, Dec 02	Terminal D - D36	7:25 PM, Dec 02	7:51 PM, Dec 02	Terminal T4 - 48A
boston	AA-2473-DFW-LAX	6:05 PM, Dec 02	6:59 PM, Dec 02		7:25 PM, Dec 02	7:46 PM, Dec 02	
travelocity	AA-2473-DFW-LAX	Dec 02 - 6:05pm	Dec 02 - 6:45pm	D36/D	Dec 02 - 7:25pm	Dec 02 - 7:51pm	48A/T4
orbitz	AA-2473-DFW-LAX	6:40pDec 2	6:45pDec 2	 D36	7:25pDec 2	7:51pDec 2	 48A
weather	AA-2473-DFW-LAX	2011-12-02 06:05 PM			2011-12-02 07:25 PM		
dfw	AA-2473-DFW-LAX	2011-12-02 6:05 pm		D36			
usatoday	AA-2473-DFW-LAX	2011-12-02 06:05 PM			2011-12-02 07:25 PM		
mytripandmore	AA-2473-DFW-LAX	Dec 02 - 6:05pm	Dec 02 - 6:45pm	D36/D	Dec 02 - 7:25pm	Dec 02 - 7:51pm	48A/T4
flightarrival	AA-2473-DFW-LAX	2011-12-02 6:05 PM	2011-12-02 6:58 PM		2011-12-02 7:25 PM	2011-12-02 7:51 PM	
aa	AA-2453-DFW-LAX	12/02/2011 03:10 PM	12/02/2011 04:16 PM	D40	12/02/2011 04:40 PM	12/02/2011 05:17 PM	40
flightexplorer	AA-2453-DFW-LAX		12/2/2011 4:17PM CST			12/2/2011 5:12PM PST	
airtravelcenter	AA-2453-DFW-LAX		12/2/11 4:17 PM (-06:00)			12/2/11 5:12 PM (-08:00)	
myrateplan	AA-2453-DFW-LAX		12/2/11 4:17 PM (-06:00)			12/2/11 5:12 PM (-08:00)	
helloflight	AA-2453-DFW-LAX		12/2/11 4:17 PM (-06:00)			12/2/11 5:12 PM (-08:00)	
flytecomm	AA-2453-DFW-LAX		12/2/11 4:17 PM (-06:00)			12/2/11 5:12 PM (-08:00)	
flightaware	AA-2453-DFW-LAX	2011-12-02 03:10PM CST	2011-12-02 04:16PM CST	 D40 	2011-12-02 04:00PM PST	2011-12-02 05:12PM PST	 40 
wunderground	AA-2453-DFW-LAX	2011-12-02 03:10PM CST	2011-12-02 04:16PM CST	 D40 	2011-12-02 04:00PM PST	2011-12-02 05:12PM PST	 40 
flights	AA-2453-DFW-LAX	03:10 PM  Fri 02-Dec-2011	04:16 PM  Fri 02-Dec-2011	D40	04:40 PM  Fri 02-Dec-2011	05:17 PM  Fri 02-Dec-2011	40
businesstravellogue	AA-2453-DFW-LAX	03:10 PM  Fri 02-Dec-2011	04:16 PM  Fri 02-Dec-2011	D40	04:40 PM  Fri 02-Dec-2011	05:17 PM  Fri 02-Dec-2011	40
flylouisville	AA-2453-DFW-LAX	03:10 PM  Fri 02-Dec-2011	04:16 PM  Fri 02-Dec-2011	D40	04:40 PM  Fri 02-Dec-2011	05:17 PM  Fri 02-Dec-2011	40
flightstats	AA-2453-DFW-LAX	2011-12-02 3:10 PM	2011-12-02 4:16 PM		2011-12-02 4:40 PM	2011-12-02 5:17 PM	
quicktrip	AA-2453-DFW-LAX	2011-12-02 3:10 PM	2011-12-02 4:16 PM		2011-12-02 4:40 PM	2011-12-02 5:17 PM	
world-flight-tracker	AA-2453-DFW-LAX	2011-12-02 3:10 PM	2011-12-02 4:16 PM		2011-12-02 4:40 PM	2011-12-02 5:17 PM	
flightview	AA-2453-DFW-LAX	3:10 PM, Dec 02	4:17 PM, Dec 02	Terminal D - D40	4:40 PM, Dec 02	5:17 PM, Dec 02	Terminal T4 - 40
panynj	AA-2453-DFW-LAX	3:10 PM, Dec 02	4:17 PM, Dec 02	Terminal D - D40	4:40 PM, Dec 02	5:17 PM, Dec 02	Terminal T4 - 40
gofox	AA-2453-DFW-LAX	3:10 PM, Dec 02	4:17 PM, Dec 02		4:40 PM, Dec 02	5:17 PM, Dec 02	
foxbusiness	AA-2453-DFW-LAX	3:10 PM, Dec 02	4:17 PM, Dec 02	Terminal D - D40	4:40 PM, Dec 02	5:17 PM, Dec 02	Terminal T4 - 40
allegiantair	AA-2453-DFW-LAX	3:10 PM, Dec 02	4:17 PM, Dec 02	Terminal D - D40	4:40 PM, Dec 02	5:17 PM, Dec 02	Terminal T4 - 40
boston	AA-2453-DFW-LAX	3:10 PM, Dec 02	4:17 PM, Dec 02		4:40 PM, Dec 02	5:09 PM, Dec 02	
travelocity	AA-2453-DFW-LAX	Dec 02 - 3:10pm	Dec 02 - 3:58pm	D40/D	Dec 02 - 4:40pm	Dec 02 - 5:17pm	40/T4
orbitz	AA-2453-DFW-LAX	3:10pDec 2	3:58pDec 2	 D40	4:40pDec 2	5:17pDec 2	 40
weather	AA-2453-DFW-LAX	2011-12-02 03:10 PM			2011-12-02 04:40 PM		
dfw	AA-2453-DFW-LAX	2011-12-02 3:10 pm		D40			
mytripandmore	AA-2453-DFW-LAX	Dec 02 - 3:10pm	Dec 02 - 3:58pm	D40/D	Dec 02 - 4:40pm	Dec 02 - 5:17pm	40/T4
flightarrival	AA-2453-DFW-LAX	3:10 PM, Dec 02	4:17 PM, Dec 02		4:40 PM, Dec 02	5:09 PM, Dec 02	
aa	AA-1206-PHX-ORD	12/02/2011 04:25 PM	12/02/2011 04:35 PM	6	12/02/2011 08:50 PM	12/02/2011 08:21 PM	K8
airtravelcenter	AA-1206-PHX-ORD		12/2/11 4:34 PM (-07:00)			12/2/11 8:21 PM (-06:00)	
myrateplan	AA-1206-PHX-ORD		12/2/11 4:34 PM (-07:00)			12/2/11 8:21 PM (-06:00)	
helloflight	AA-1206-PHX-ORD		12/2/11 4:34 PM (-07:00)			12/2/11 8:21 PM (-06:00)	
flytecomm	AA-1206-PHX-ORD		12/2/11 4:34 PM (-07:00)			12/2/11 8:21 PM (-06:00)	
flightaware	AA-1206-PHX-ORD	2011-12-02 04:25PM MST	2011-12-02 04:35PM MST	 6 	2011-12-02 08:31PM CST	2011-12-02 08:11PM CST	 K8 
wunderground	AA-1206-PHX-ORD	2011-12-02 04:25PM MST	2011-12-02 04:35PM MST	 6 	2011-12-02 08:31PM CST	2011-12-02 08:11PM CST	 K8 
flights	AA-1206-PHX-ORD	04:25 PM  Fri 02-Dec-2011	04:35 PM  Fri 02-Dec-2011	6	08:50 PM  Fri 02-Dec-2011	08:21 PM  Fri 02-Dec-2011	K8
businesstravellogue	AA-1206-PHX-ORD	04:25 PM  Fri 02-Dec-2011	04:35 PM  Fri 02-Dec-2011	6	08:50 PM  Fri 02-Dec-2011	08:21 PM  Fri 02-Dec-2011	K8
flylouisville	AA-1206-PHX-ORD	04:25 PM  Fri 02-Dec-2011	04:35 PM  Fri 02-Dec-2011	6	08:50 PM  Fri 02-Dec-2011	08:21 PM  Fri 02-Dec-2011	K8
flightstats	AA-1206-PHX-ORD	2011-12-02 4:25 PM	2011-12-02 4:35 PM		2011-12-02 8:50 PM	2011-12-02 8:21 PM	
quicktrip	AA-1206-PHX-ORD	2011-12-02 4:25 PM	2011-12-02 4:35 PM		2011-12-02 8:50 PM	2011-12-02 8:21 PM	
world-flight-tracker	AA-1206-PHX-ORD	2011-12-02 4:25 PM	2011-12-02 4:35 PM		2011-12-02 8:50 PM	2011-12-02 8:21 PM	
flightview	AA-1206-PHX-ORD	4:25 PM, Dec 02	4:35 PM, Dec 02	Terminal 3	8:50 PM, Dec 02	8:23 PM, Dec 02	K8
panynj	AA-1206-PHX-ORD	4:25 PM, Dec 02	4:35 PM, Dec 02	Terminal 3	8:50 PM, Dec 02	8:23 PM, Dec 02	K8
gofox	AA-1206-PHX-ORD	4:25 PM, Dec 02	4:35 PM, Dec 02		8:50 PM, Dec 02	8:23 PM, Dec 02	
foxbusiness	AA-1206-PHX-ORD	4:25 PM, Dec 02	4:35 PM, Dec 02	Terminal 3	8:50 PM, Dec 02	8:23 PM, Dec 02	K8
allegiantair	AA-1206-PHX-ORD	4:25 PM, Dec 02	4:35 PM, Dec 02	Terminal 3	8:50 PM, Dec 02	8:23 PM, Dec 02	K8
boston	AA-1206-PHX-ORD	4:25 PM, Dec 02	4:35 PM, Dec 02		8:50 PM, Dec 02	8:23 PM, Dec 02	
travelocity	AA-1206-PHX-ORD	Dec 02 - 4:25pm	Dec 02 - 4:22pm	6/3	Dec 02 - 8:50pm	Dec 02 - 8:21pm	K8/T3
orbitz	AA-1206-PHX-ORD	4:25pDec 2	4:22pDec 2	 6	8:50pDec 2	8:21pDec 2	 K8
weather	AA-1206-PHX-ORD	2011-12-02 04:25 PM			2011-12-02 08:50 PM		
ord	AA-1206-PHX-ORD	2011-12-02 4:25 PM		6	2011-12-02 8:50 PM		K8
ifly	AA-1206-PHX-ORD	2011-12-02 4:25 PM	2011-12-02 4:35 PM		2011-12-02 8:50 PM	2011-12-02 8:21 PM	
usatoday	AA-1206-PHX-ORD	4:25 PM, Dec 02	4:35 PM, Dec 02		8:50 PM, Dec 02	8:23 PM, Dec 02	
mytripandmore	AA-1206-PHX-ORD	4:25pDec 2	4:22pDec 2	 6	8:50pDec 2	8:21pDec 2	 K8
aa	AA-3768-EWR-ORD	12/02/2011 06:00 AM	12/02/2011 06:18 AM	30	12/02/2011 07:35 AM	12/02/2011 07:40 AM	H1A
flightexplorer	AA-3768-EWR-ORD		12/2/2011 6:19AM EST			12/2/2011 7:27AM CST	
airtravelcenter	AA-3768-EWR-ORD		12/2/11 6:19 AM (-05:00)			12/2/11 7:27 AM (-06:00)	
myrateplan	AA-3768-EWR-ORD		12/2/11 6:19 AM (-05:00)			12/2/11 7:27 AM (-06:00)	
helloflight	AA-3768-EWR-ORD		12/2/11 6:19 AM (-05:00)			12/2/11 7:27 AM (-06:00)	
flytecomm	AA-3768-EWR-ORD		12/2/11 6:19 AM (-05:00)			12/2/11 7:27 AM (-06:00)	
flightaware	AA-3768-EWR-ORD	2011-12-02 06:00AM EST	2011-12-02 06:18AM EST	 30 	2011-12-02 07:25AM CST	2011-12-02 07:27AM CST	 H1A 
wunderground	AA-3768-EWR-ORD	2011-12-02 06:00AM EST	2011-12-02 06:18AM EST	 30 	2011-12-02 07:25AM CST	2011-12-02 07:27AM CST	 H1A 
flights	AA-3768-EWR-ORD	06:00 AM  Fri 02-Dec-2011	06:18 AM  Fri 02-Dec-2011	30	07:35 AM  Fri 02-Dec-2011	07:40 AM  Fri 02-Dec-2011	H1A
businesstravellogue	AA-3768-EWR-ORD	06:00 AM  Fri 02-Dec-2011	06:18 AM  Fri 02-Dec-2011	30	07:35 AM  Fri 02-Dec-2011	07:40 AM  Fri 02-Dec-2011	H1A
flylouisville	AA-3768-EWR-ORD	06:00 AM  Fri 02-Dec-2011	06:18 AM  Fri 02-Dec-2011	30	07:35 AM  Fri 02-Dec-2011	07:40 AM  Fri 02-Dec-2011	H1A
flightstats	AA-3768-EWR-ORD	2011-12-02 6:00 AM	2011-12-02 6:18 AM		2011-12-02 7:35 AM	2011-12-02 7:40 AM	
quicktrip	AA-3768-EWR-ORD	2011-12-02 6:00 AM	2011-12-02 6:18 AM		2011-12-02 7:35 AM	2011-12-02 7:40 AM	
world-flight-tracker	AA-3768-EWR-ORD	2011-12-02 6:00 AM	2011-12-02 6:18 AM		2011-12-02 7:35 AM	2011-12-02 7:40 AM	
flightview	AA-3768-EWR-ORD	6:00 AM, Dec 02	6:19 AM, Dec 02	30	7:35 AM, Dec 02	7:30 AM, Dec 02	H1A
panynj	AA-3768-EWR-ORD	6:00 AM, Dec 02	6:19 AM, Dec 02	30	7:35 AM, Dec 02	7:30 AM, Dec 02	H1A
gofox	AA-3768-EWR-ORD	6:00 AM, Dec 02	6:19 AM, Dec 02		7:35 AM, Dec 02	7:30 AM, Dec 02	
foxbusiness	AA-3768-EWR-ORD	6:00 AM, Dec 02	6:19 AM, Dec 02	30	7:35 AM, Dec 02	7:30 AM, Dec 02	H1A
allegiantair	AA-3768-EWR-ORD	6:00 AM, Dec 02	6:19 AM, Dec 02	30	7:35 AM, Dec 02	7:30 AM, Dec 02	H1A
boston	AA-3768-EWR-ORD	6:00 AM, Dec 02	6:19 AM, Dec 02		7:35 AM, Dec 02	7:30 AM, Dec 02	
travelocity	AA-3768-EWR-ORD	Dec 02 - 6:00am	Dec 02 - 5:57am	30/A	Dec 02 - 7:35am	Dec 02 - 7:40am	H1A/T3
orbitz	AA-3768-EWR-ORD	6:00aDec 2	5:57aDec 2	 30	7:35aDec 2	7:40aDec 2	 H1A
weather	AA-3768-EWR-ORD	2011-12-02 06:00 AM			2011-12-02 07:35 AM		
ord	AA-3768-EWR-ORD	2011-12-02 12/1 6:00 AM		35	2011-12-02 12/1 7:35 AM		G13
usatoday	AA-3768-EWR-ORD	6:00 AM, Dec 02	6:19 AM, Dec 02		7:35 AM, Dec 02	7:30 AM, Dec 02	
mytripandmore	AA-3768-EWR-ORD	6:00aDec 2	5:57aDec 2	 30	7:35aDec 2	7:40aDec 2	 H1A
flightwise	AA-3768-EWR-ORD	2011-12-02 06:00AM EST	2011-12-02 06:18AM EST	 30 	2011-12-02 07:25AM CST	2011-12-02 07:27AM CST	 H1A 
flightarrival	AA-3768-EWR-ORD	2011-12-02 06:00 AM			2011-12-02 07:35 AM		
ua	UA-5457-YWG-ORD	Fri, Dec 2 5:39 PM	Fri, Dec 2 5:39 PM            On Time	--	Fri, Dec 2 7:55 PM	Fri, Dec 2 7:55 PM	F4B
flightexplorer	UA-5457-YWG-ORD	12/2/2011 5:39PM CST			12/2/2011 7:55PM CST		
airtravelcenter	UA-5457-YWG-ORD	12/2/11 5:39 PM (-06:00)			12/2/11 7:55 PM (-06:00)		
myrateplan	UA-5457-YWG-ORD	12/2/11 5:39 PM (-06:00)			12/2/11 7:55 PM (-06:00)		
helloflight	UA-5457-YWG-ORD	12/2/11 5:39 PM (-06:00)			12/2/11 7:55 PM (-06:00)		
flytecomm	UA-5457-YWG-ORD	12/2/11 5:39 PM (-06:00)			12/2/11 7:55 PM (-06:00)		
flights	UA-5457-YWG-ORD	2011-12-02 05:39 PM			2011-12-02 07:55 PM		F4B
businesstravellogue	UA-5457-YWG-ORD	2011-12-02 05:39 PM			2011-12-02 07:55 PM		F4B
flylouisville	UA-5457-YWG-ORD	2011-12-02 05:39 PM			2011-12-02 07:55 PM		F4B
flightview	UA-5457-YWG-ORD	5:39 PMDec 02			7:55 PMDec 02		
panynj	UA-5457-YWG-ORD	5:39 PMDec 02			7:55 PMDec 02		
gofox	UA-5457-YWG-ORD	5:39 PMDec 02			7:55 PMDec 02		
foxbusiness	UA-5457-YWG-ORD	5:39 PMDec 02			7:55 PMDec 02		
allegiantair	UA-5457-YWG-ORD	5:39 PMDec 02			7:55 PMDec 02		
boston	UA-5457-YWG-ORD	5:39 PMDec 02			7:55 PMDec 02		
orbitz	UA-5457-YWG-ORD	5:39pDec 2		 -	7:55pDec 2		 -
usatoday	UA-5457-YWG-ORD	5:39 PMDec 02			7:55 PMDec 02		
