aa	AA-1007-TPA-MIA	12/01/2011 01:55 PM	12/01/2011 02:07 PM	F78	12/01/2011 03:00 PM	12/01/2011 02:57 PM	D5
aa	AA-3877-PHL-ORD	12/01/2011 09:50 AM	12/01/2011 10:03 AM	A7	12/01/2011 11:15 AM	12/01/2011 10:57 AM	H5
flightexplorer	AA-3877-PHL-ORD		12/1/2011 10:03AM EST			12/1/2011 10:52AM CST	
airtravelcenter	AA-3877-PHL-ORD		12/1/11 10:02 AM (-05:00)			12/1/11 10:52 AM (-06:00)	
myrateplan	AA-3877-PHL-ORD		12/1/11 10:02 AM (-05:00)			12/1/11 10:52 AM (-06:00)	
helloflight	AA-3877-PHL-ORD		12/1/11 10:02 AM (-05:00)			12/1/11 10:52 AM (-06:00)	
flytecomm	AA-3877-PHL-ORD		12/1/11 10:02 AM (-05:00)			12/1/11 10:52 AM (-06:00)	
flightaware	AA-3877-PHL-ORD	2011-12-01 09:50AM EST	2011-12-01 10:03AM EST	 A7 	2011-12-01 11:05AM CST	2011-12-01 10:52AM CST	 H5 
wunderground	AA-3877-PHL-ORD	2011-12-01 09:50AM EST	2011-12-01 10:03AM EST	 A7 	2011-12-01 11:05AM CST	2011-12-01 10:52AM CST	 H5 
flights	AA-3877-PHL-ORD	09:50 AM  Thu 01-Dec-2011	10:03 AM  Thu 01-Dec-2011	7	11:15 AM  Thu 01-Dec-2011	10:57 AM  Thu 01-Dec-2011	H5
businesstravellogue	AA-3877-PHL-ORD	09:50 AM  Thu 01-Dec-2011	10:03 AM  Thu 01-Dec-2011	7	11:15 AM  Thu 01-Dec-2011	10:57 AM  Thu 01-Dec-2011	H5
flylouisville	AA-3877-PHL-ORD	09:50 AM  Thu 01-Dec-2011	10:03 AM  Thu 01-Dec-2011	7	11:15 AM  Thu 01-Dec-2011	10:57 AM  Thu 01-Dec-2011	H5
flightstats	AA-3877-PHL-ORD	2011-12-01 9:50 AM	2011-12-01 10:03 AM		2011-12-01 11:15 AM	2011-12-01 10:57 AM	
quicktrip	AA-3877-PHL-ORD	2011-12-01 9:50 AM	2011-12-01 10:03 AM		2011-12-01 11:15 AM	2011-12-01 10:57 AM	
world-flight-tracker	AA-3877-PHL-ORD	2011-12-01 9:50 AM	2011-12-01 10:03 AM		2011-12-01 11:15 AM	2011-12-01 10:57 AM	
flightview	AA-3877-PHL-ORD	9:50 AM, Dec 01	10:06 AM, Dec 01	A7	11:15 AM, Dec 01	10:55 AM, Dec 01	H5
panynj	AA-3877-PHL-ORD	9:50 AM, Dec 01	10:06 AM, Dec 01	A7	11:15 AM, Dec 01	10:55 AM, Dec 01	H5
gofox	AA-3877-PHL-ORD	9:50 AM, Dec 01	10:06 AM, Dec 01		11:15 AM, Dec 01	10:55 AM, Dec 01	
foxbusiness	AA-3877-PHL-ORD	9:50 AM, Dec 01	10:06 AM, Dec 01	A7	11:15 AM, Dec 01	10:55 AM, Dec 01	H5
allegiantair	AA-3877-PHL-ORD	9:50 AM, Dec 01	10:06 AM, Dec 01	A7	11:15 AM, Dec 01	10:55 AM, Dec 01	H5
boston	AA-3877-PHL-ORD	9:50 AM, Dec 01	10:06 AM, Dec 01		11:15 AM, Dec 01	10:55 AM, Dec 01	
travelocity	AA-3877-PHL-ORD	Dec 01 - 9:50am	Dec 01 - 9:44am	A7/A	Dec 01 - 11:15am	Dec 01 - 10:57am	H5/T3
orbitz	AA-3877-PHL-ORD	9:50aDec 1	9:44aDec 1	 A7	11:15aDec 1	10:57aDec 1	 H5
weather	AA-3877-PHL-ORD	2011-12-01 09:50 AM			2011-12-01 11:15 AM		
ord	AA-3877-PHL-ORD	2011-12-01 9:50 AM		7	2011-12-01 11:15 AM		H5
phl	AA-3877-PHL-ORD	2011-12-01 9:50 AM		A7			
CO	CO-1215-DTW-IAH	Thu., Dec.01, 2011 8:15 a.m.	Thu., Dec.01, 2011 8:07 a.m.		Thu., Dec.01, 2011 10:29 a.m.	Thu., Dec.01, 2011 10:34 a.m.	
flightexplorer	CO-1215-DTW-IAH		12/1/2011 8:29AM EST			12/1/2011 10:16AM CST	
airtravelcenter	CO-1215-DTW-IAH	12/1/11 8:15 AM (-05:00)			12/1/11 10:29 AM (-06:00)		
myrateplan	CO-1215-DTW-IAH	12/1/11 8:15 AM (-05:00)			12/1/11 10:29 AM (-06:00)		
helloflight	CO-1215-DTW-IAH	12/1/11 8:15 AM (-05:00)			12/1/11 10:29 AM (-06:00)		
flytecomm	CO-1215-DTW-IAH	12/1/11 8:15 AM (-05:00)			12/1/11 10:29 AM (-06:00)		
flightaware	CO-1215-DTW-IAH	2011-12-01 08:15AM EST	2011-12-01 08:30AM EST	 D-8 	2011-12-01 09:59AM CST	2011-12-01 10:03AM CST	 19 
wunderground	CO-1215-DTW-IAH	2011-12-01 08:15AM EST	2011-12-01 08:30AM EST	 D-8 	2011-12-01 09:59AM CST	2011-12-01 10:03AM CST	 19 
flights	CO-1215-DTW-IAH	08:15 AM  Thu 01-Dec-2011	08:07 AM  Thu 01-Dec-2011	D8	10:29 AM  Thu 01-Dec-2011	10:34 AM  Thu 01-Dec-2011	31
businesstravellogue	CO-1215-DTW-IAH	08:15 AM  Thu 01-Dec-2011	08:07 AM  Thu 01-Dec-2011	D8	10:29 AM  Thu 01-Dec-2011	10:34 AM  Thu 01-Dec-2011	31
flylouisville	CO-1215-DTW-IAH	08:15 AM  Thu 01-Dec-2011	08:07 AM  Thu 01-Dec-2011	D8	10:29 AM  Thu 01-Dec-2011	10:34 AM  Thu 01-Dec-2011	31
flightstats	CO-1215-DTW-IAH	2011-12-01 8:15 AM	2011-12-01 8:07 AM		2011-12-01 10:29 AM	2011-12-01 10:34 AM	
quicktrip	CO-1215-DTW-IAH	2011-12-01 8:15 AM	2011-12-01 8:07 AM		2011-12-01 10:29 AM	2011-12-01 10:34 AM	
world-flight-tracker	CO-1215-DTW-IAH	2011-12-01 8:15 AM	2011-12-01 8:07 AM		2011-12-01 10:29 AM	2011-12-01 10:34 AM	
flightview	CO-1215-DTW-IAH	8:15 AM, Dec 01	8:30 AM, Dec 01	North Term - D8	10:29 AM, Dec 01	10:34 AM, Dec 01	Term C - C31
panynj	CO-1215-DTW-IAH	8:15 AM, Dec 01	8:30 AM, Dec 01	North Term - D8	10:29 AM, Dec 01	10:34 AM, Dec 01	Term C - C31
gofox	CO-1215-DTW-IAH	8:15 AM, Dec 01	8:30 AM, Dec 01		10:29 AM, Dec 01	10:34 AM, Dec 01	
foxbusiness	CO-1215-DTW-IAH	8:15 AM, Dec 01	8:30 AM, Dec 01	North Term - D8	10:29 AM, Dec 01	10:34 AM, Dec 01	Term C - C31
allegiantair	CO-1215-DTW-IAH	8:15 AM, Dec 01	8:30 AM, Dec 01	North Term - D8	10:29 AM, Dec 01	10:34 AM, Dec 01	Term C - C31
boston	CO-1215-DTW-IAH	8:15 AM, Dec 01	8:30 AM, Dec 01		10:29 AM, Dec 01	10:18 AM, Dec 01	
travelocity	CO-1215-DTW-IAH	Dec 01 - 8:15am	Dec 01 - 8:07am	D-8	Dec 01 - 10:29am	Dec 01 - 10:34am	C-31
orbitz	CO-1215-DTW-IAH	8:15aDec 1	8:07aDec 1	 D8	10:29aDec 1	10:34aDec 1	 19
weather	CO-1215-DTW-IAH	2011-12-01 08:15 AM			2011-12-01 10:29 AM		
ifly	CO-1215-DTW-IAH	2011-12-01 8:15 AM	2011-12-01 8:07 AM		2011-12-01 10:29 AM	2011-12-01 10:34 AM	
usatoday	CO-1215-DTW-IAH	2011-12-01 8:15 AM	2011-12-01 8:07 AM		2011-12-01 10:29 AM	2011-12-01 10:34 AM	
flightarrival	CO-1215-DTW-IAH	8:15 AM, Dec 01	8:30 AM, Dec 01		10:29 AM, Dec 01	10:18 AM, Dec 01	
aa	AA-4180-ORD-CLT	12/01/2011 10:45 AM	12/01/2011 10:52 AM	G1B	12/01/2011 01:35 PM	12/01/2011 01:18 PM	A11
flightexplorer	AA-4180-ORD-CLT		12/1/2011 10:53AM CST			12/1/2011 1:16PM EST	
airtravelcenter	AA-4180-ORD-CLT		12/1/11 10:53 AM (-06:00)			12/1/11 1:16 PM (-05:00)	
myrateplan	AA-4180-ORD-CLT		12/1/11 10:53 AM (-06:00)			12/1/11 1:16 PM (-05:00)	
helloflight	AA-4180-ORD-CLT		12/1/11 10:53 AM (-06:00)			12/1/11 1:16 PM (-05:00)	
flytecomm	AA-4180-ORD-CLT		12/1/11 10:53 AM (-06:00)			12/1/11 1:16 PM (-05:00)	
flightaware	AA-4180-ORD-CLT	2011-12-01 10:45AM CST	2011-12-01 10:53AM CST	 G1B 	2011-12-01 01:25PM EST	2011-12-01 01:16PM EST	 A11 
wunderground	AA-4180-ORD-CLT	2011-12-01 10:45AM CST	2011-12-01 10:53AM CST	 G1B 	2011-12-01 01:25PM EST	2011-12-01 01:16PM EST	 A11 
flights	AA-4180-ORD-CLT	10:45 AM  Thu 01-Dec-2011	10:52 AM  Thu 01-Dec-2011	G1B	01:35 PM  Thu 01-Dec-2011	01:18 PM  Thu 01-Dec-2011	A11
businesstravellogue	AA-4180-ORD-CLT	10:45 AM  Thu 01-Dec-2011	10:52 AM  Thu 01-Dec-2011	G1B	01:35 PM  Thu 01-Dec-2011	01:18 PM  Thu 01-Dec-2011	A11
flylouisville	AA-4180-ORD-CLT	10:45 AM  Thu 01-Dec-2011	10:52 AM  Thu 01-Dec-2011	G1B	01:35 PM  Thu 01-Dec-2011	01:18 PM  Thu 01-Dec-2011	A11
flightstats	AA-4180-ORD-CLT	2011-12-01 10:45 AM	2011-12-01 10:52 AM		2011-12-01 1:35 PM	2011-12-01 1:18 PM	
quicktrip	AA-4180-ORD-CLT	2011-12-01 10:45 AM	2011-12-01 10:52 AM		2011-12-01 1:35 PM	2011-12-01 1:18 PM	
world-flight-tracker	AA-4180-ORD-CLT	2011-12-01 10:45 AM	2011-12-01 10:52 AM		2011-12-01 1:35 PM	2011-12-01 1:18 PM	
flightview	AA-4180-ORD-CLT	10:45 AM, Dec 01	10:53 AM, Dec 01		1:35 PM, Dec 01	1:14 PM, Dec 01	
panynj	AA-4180-ORD-CLT	10:45 AM, Dec 01	10:53 AM, Dec 01		1:35 PM, Dec 01	1:14 PM, Dec 01	
gofox	AA-4180-ORD-CLT	10:45 AM, Dec 01	10:53 AM, Dec 01		1:35 PM, Dec 01	1:14 PM, Dec 01	
foxbusiness	AA-4180-ORD-CLT	10:45 AM, Dec 01	10:53 AM, Dec 01		1:35 PM, Dec 01	1:14 PM, Dec 01	
allegiantair	AA-4180-ORD-CLT	10:45 AM, Dec 01	10:53 AM, Dec 01		1:35 PM, Dec 01	1:14 PM, Dec 01	
boston	AA-4180-ORD-CLT	10:45 AM, Dec 01	10:53 AM, Dec 01		1:35 PM, Dec 01	1:14 PM, Dec 01	
travelocity	AA-4180-ORD-CLT	Dec 01 - 10:45am	Dec 01 - 10:42am	G1B/T3	Dec 01 - 1:35pm	Dec 01 - 1:18pm	A11
orbitz	AA-4180-ORD-CLT	10:45aDec 1	10:42aDec 1	 G1B	1:35pDec 1	1:18pDec 1	 A11
weather	AA-4180-ORD-CLT	2011-12-01 10:45 AM			2011-12-01 01:35 PM		
ord	AA-4180-ORD-CLT	2011-12-01 10:45 AM		G1B	2011-12-01 1:35 PM		A11
flightarrival	AA-4180-ORD-CLT	2011-12-01 10:45 AM			2011-12-01 01:35 PM		
ua	UA-4903-PIT-EWR	Thu, Dec 1 6:32 PM	Thu, Dec 1 6:56 PM	--	Thu, Dec 1 8:13 PM	Thu, Dec 1 8:52 PM	C109
airtravelcenter	UA-4903-PIT-EWR		12/1/11 7:29 PM (-05:00)			12/1/11 8:20 PM (-05:00)	
myrateplan	UA-4903-PIT-EWR		12/1/11 7:29 PM (-05:00)			12/1/11 8:20 PM (-05:00)	
helloflight	UA-4903-PIT-EWR		12/1/11 7:29 PM (-05:00)			12/1/11 8:20 PM (-05:00)	
flytecomm	UA-4903-PIT-EWR		12/1/11 7:29 PM (-05:00)			12/1/11 8:20 PM (-05:00)	
flights	UA-4903-PIT-EWR		2011-12-01 06:56 PM	D79		2011-12-01 08:52 PM	109
businesstravellogue	UA-4903-PIT-EWR		2011-12-01 06:56 PM	D79		2011-12-01 08:52 PM	109
flylouisville	UA-4903-PIT-EWR		2011-12-01 06:56 PM	D79		2011-12-01 08:52 PM	109
flightview	UA-4903-PIT-EWR		7:29 PMDec 01			8:37 PMDec 01	
panynj	UA-4903-PIT-EWR		7:29 PMDec 01			8:37 PMDec 01	
gofox	UA-4903-PIT-EWR		7:29 PMDec 01			8:37 PMDec 01	
foxbusiness	UA-4903-PIT-EWR		7:29 PMDec 01			8:37 PMDec 01	
allegiantair	UA-4903-PIT-EWR		7:29 PMDec 01			8:37 PMDec 01	
boston	UA-4903-PIT-EWR		7:29 PMDec 01			8:37 PMDec 01	
travelocity	UA-4903-PIT-EWR	Dec 01 - 6:32pm	Dec 01 - Contact Airline	Not provided by airline	Dec 01 - 8:13pm	Dec 01 - Contact Airline	Not provided by airline
orbitz	UA-4903-PIT-EWR	6:32pDec 1	6:56pDec 1	 D79	8:13pDec 1	8:52pDec 1	 C109
weather	UA-4903-PIT-EWR	2011-12-01 06:32 PM			2011-12-01 08:13 PM		
aa	AA-271-MIA-LAX	12/01/2011 11:35 AM	12/01/2011 11:52 AM	D51	12/01/2011 02:25 PM	12/01/2011 02:27 PM	46A
flightexplorer	AA-271-MIA-LAX		12/1/2011 11:52AM EST			12/1/2011 2:21PM PST	
airtravelcenter	AA-271-MIA-LAX		12/1/11 11:52 AM (-05:00)			12/1/11 2:21 PM (-08:00)	
myrateplan	AA-271-MIA-LAX		12/1/11 11:52 AM (-05:00)			12/1/11 2:21 PM (-08:00)	
helloflight	AA-271-MIA-LAX		12/1/11 11:52 AM (-05:00)			12/1/11 2:21 PM (-08:00)	
flytecomm	AA-271-MIA-LAX		12/1/11 11:52 AM (-05:00)			12/1/11 2:21 PM (-08:00)	
flightaware	AA-271-MIA-LAX	2011-12-01 11:35AM EST	2011-12-01 11:52AM EST	 D51 	2011-12-01 01:57PM PST	2011-12-01 02:21PM PST	 46A 
wunderground	AA-271-MIA-LAX	2011-12-01 11:35AM EST	2011-12-01 11:52AM EST	 D51 	2011-12-01 01:57PM PST	2011-12-01 02:21PM PST	 46A 
flights	AA-271-MIA-LAX	11:35 AM  Thu 01-Dec-2011	11:52 AM  Thu 01-Dec-2011	D51	02:25 PM  Thu 01-Dec-2011	02:27 PM  Thu 01-Dec-2011	46A
businesstravellogue	AA-271-MIA-LAX	11:35 AM  Thu 01-Dec-2011	11:52 AM  Thu 01-Dec-2011	D51	02:25 PM  Thu 01-Dec-2011	02:27 PM  Thu 01-Dec-2011	46A
flylouisville	AA-271-MIA-LAX	11:35 AM  Thu 01-Dec-2011	11:52 AM  Thu 01-Dec-2011	D51	02:25 PM  Thu 01-Dec-2011	02:27 PM  Thu 01-Dec-2011	46A
flightstats	AA-271-MIA-LAX	2011-12-01 11:35 AM	2011-12-01 11:52 AM		2011-12-01 2:25 PM	2011-12-01 2:27 PM	
quicktrip	AA-271-MIA-LAX	2011-12-01 11:35 AM	2011-12-01 11:52 AM		2011-12-01 2:25 PM	2011-12-01 2:27 PM	
world-flight-tracker	AA-271-MIA-LAX	2011-12-01 11:35 AM	2011-12-01 11:52 AM		2011-12-01 2:25 PM	2011-12-01 2:27 PM	
flightview	AA-271-MIA-LAX	11:35 AM, Dec 01	11:52 AM, Dec 01	D51	2:25 PM, Dec 01	2:27 PM, Dec 01	Terminal T4 - 46A
panynj	AA-271-MIA-LAX	11:35 AM, Dec 01	11:52 AM, Dec 01	D51	2:25 PM, Dec 01	2:27 PM, Dec 01	Terminal T4 - 46A
gofox	AA-271-MIA-LAX	11:35 AM, Dec 01	11:52 AM, Dec 01		2:25 PM, Dec 01	2:27 PM, Dec 01	
foxbusiness	AA-271-MIA-LAX	11:35 AM, Dec 01	11:52 AM, Dec 01	D51	2:25 PM, Dec 01	2:27 PM, Dec 01	Terminal T4 - 46A
allegiantair	AA-271-MIA-LAX	11:35 AM, Dec 01	11:52 AM, Dec 01	D51	2:25 PM, Dec 01	2:27 PM, Dec 01	Terminal T4 - 46A
boston	AA-271-MIA-LAX	11:35 AM, Dec 01	11:52 AM, Dec 01		2:25 PM, Dec 01	2:18 PM, Dec 01	
travelocity	AA-271-MIA-LAX	Dec 01 - 11:35am	Dec 01 - 11:33am	D51	Dec 01 - 2:25pm	Dec 01 - 2:27pm	46A/T4
orbitz	AA-271-MIA-LAX	11:35aDec 1	11:33aDec 1	 D51	2:25pDec 1	2:27pDec 1	 46A
weather	AA-271-MIA-LAX	2011-12-01 11:35 AM	2011-12-01 11:52 AM		2011-12-01 02:25 PM	2011-12-01 02:17 PM	
mytripandmore	AA-271-MIA-LAX	Dec 01 - 11:35am	Dec 01 - 11:33am	D51	Dec 01 - 2:25pm	Dec 01 - 2:27pm	46A/T4
flightarrival	AA-271-MIA-LAX	2011-12-01 11:35 AM	2011-12-01 11:52 AM		2011-12-01 02:25 PM	2011-12-01 02:17 PM	
ua	UA-1529-CLT-EWR	Thu, Dec 1 6:15 AM	Thu, Dec 1 6:11 AM	A10	Thu, Dec 1 8:09 AM	Thu, Dec 1 8:07 AM	C73
flightexplorer	UA-1529-CLT-EWR		12/1/2011 6:33AM EST			12/1/2011 8:03AM EST	
airtravelcenter	UA-1529-CLT-EWR	12/1/11 6:15 AM (-05:00)			12/1/11 8:09 AM (-05:00)		
myrateplan	UA-1529-CLT-EWR	12/1/11 6:15 AM (-05:00)			12/1/11 8:09 AM (-05:00)		
helloflight	UA-1529-CLT-EWR	12/1/11 6:15 AM (-05:00)			12/1/11 8:09 AM (-05:00)		
flytecomm	UA-1529-CLT-EWR	12/1/11 6:15 AM (-05:00)			12/1/11 8:09 AM (-05:00)		
flightaware	UA-1529-CLT-EWR	2011-12-01 06:15AM EST	2011-12-01 06:33AM EST	 A10 	2011-12-01 07:59AM EST	2011-12-01 08:00AM EST	 C73 
wunderground	UA-1529-CLT-EWR	2011-12-01 06:15AM EST	2011-12-01 06:33AM EST	 A10 	2011-12-01 07:59AM EST	2011-12-01 08:00AM EST	 C73 
flights	UA-1529-CLT-EWR	06:15 AM  Thu 01-Dec-2011	06:11 AM  Thu 01-Dec-2011	A10	08:09 AM  Thu 01-Dec-2011	08:07 AM  Thu 01-Dec-2011	73
businesstravellogue	UA-1529-CLT-EWR	06:15 AM  Thu 01-Dec-2011	06:11 AM  Thu 01-Dec-2011	A10	08:09 AM  Thu 01-Dec-2011	08:07 AM  Thu 01-Dec-2011	73
flylouisville	UA-1529-CLT-EWR	06:15 AM  Thu 01-Dec-2011	06:11 AM  Thu 01-Dec-2011	A10	08:09 AM  Thu 01-Dec-2011	08:07 AM  Thu 01-Dec-2011	73
world-flight-tracker	UA-1529-CLT-EWR	2011-12-01 6:15 AM	2011-12-01 6:11 AM		2011-12-01 8:09 AM	2011-12-01 8:07 AM	
flightview	UA-1529-CLT-EWR	6:15 AM, Dec 01	6:34 AM, Dec 01	Main Term - A10	8:09 AM, Dec 01	8:07 AM, Dec 01	Term C - C73
panynj	UA-1529-CLT-EWR	6:15 AM, Dec 01	6:34 AM, Dec 01	Main Term - A10	8:09 AM, Dec 01	8:07 AM, Dec 01	Term C - C73
gofox	UA-1529-CLT-EWR	6:15 AM, Dec 01	6:34 AM, Dec 01		8:09 AM, Dec 01	8:07 AM, Dec 01	
foxbusiness	UA-1529-CLT-EWR	6:15 AM, Dec 01	6:34 AM, Dec 01	Main Term - A10	8:09 AM, Dec 01	8:07 AM, Dec 01	Term C - C73
allegiantair	UA-1529-CLT-EWR	6:15 AM, Dec 01	6:34 AM, Dec 01	Main Term - A10	8:09 AM, Dec 01	8:07 AM, Dec 01	Term C - C73
boston	UA-1529-CLT-EWR	6:15 AM, Dec 01	6:34 AM, Dec 01		8:09 AM, Dec 01	8:01 AM, Dec 01	
travelocity	UA-1529-CLT-EWR	Dec 01 - 6:15am	Dec 01 - Contact Airline	Not provided by airline	Dec 01 - 8:09am	Dec 01 - Contact Airline	Not provided by airline
orbitz	UA-1529-CLT-EWR	6:15aDec 1	6:11aDec 1	 A10	8:09aDec 1	8:07aDec 1	 C73
weather	UA-1529-CLT-EWR	2011-12-01 06:15 AM	2011-12-01 06:34 AM		2011-12-01 08:09 AM	2011-12-01 08:03 AM	
flightarrival	UA-1529-CLT-EWR	2011-12-01 06:15 AM	2011-12-01 06:34 AM		2011-12-01 08:09 AM	2011-12-01 08:03 AM	
ua	UA-534-HNL-LAX	Thu, Dec 1 10:45 PM	Thu, Dec 1 10:45 PM	9	Fri, Dec 2 6:07 AM	Fri, Dec 2 6:07 AM	76
flightexplorer	UA-534-HNL-LAX	12/1/2011 10:45PM HST			12/2/2011 6:07AM PST		
airtravelcenter	UA-534-HNL-LAX		12/1/11 10:55 PM (-10:00)			12/2/11 5:36 AM (-08:00)	
myrateplan	UA-534-HNL-LAX		12/1/11 10:55 PM (-10:00)			12/2/11 5:36 AM (-08:00)	
helloflight	UA-534-HNL-LAX		12/1/11 10:55 PM (-10:00)			12/2/11 5:36 AM (-08:00)	
flytecomm	UA-534-HNL-LAX		12/1/11 10:55 PM (-10:00)			12/2/11 5:36 AM (-08:00)	
flights	UA-534-HNL-LAX	10:45 PM  Thu 01-Dec-2011			06:07 AM  Fri 02-Dec-2011		
businesstravellogue	UA-534-HNL-LAX	10:45 PM  Thu 01-Dec-2011			06:07 AM  Fri 02-Dec-2011		
flylouisville	UA-534-HNL-LAX	10:45 PM  Thu 01-Dec-2011			06:07 AM  Fri 02-Dec-2011		
world-flight-tracker	UA-534-HNL-LAX	2011-12-01 10:45 PM	2011-12-01 10:55 PM (Estimated runway)		2011-12-01 6:07 AM	2011-12-01 5:36 AM (Estimated runway)	
flightview	UA-534-HNL-LAX	10:45 PM, Dec 01		9	6:07 AM, Dec 02		76
panynj	UA-534-HNL-LAX	10:45 PM, Dec 01		9	6:07 AM, Dec 02		76
gofox	UA-534-HNL-LAX	10:45 PM, Dec 01			6:07 AM, Dec 02		
foxbusiness	UA-534-HNL-LAX	10:45 PM, Dec 01		9	6:07 AM, Dec 02		76
allegiantair	UA-534-HNL-LAX	10:45 PM, Dec 01		9	6:07 AM, Dec 02		76
boston	UA-534-HNL-LAX	10:45 PM, Dec 01	Not Available		6:07 AM, Dec 02	Not Available	
travelocity	UA-534-HNL-LAX	Dec 01 - 10:45pm	Dec 01 - Not Available	9	Dec 01 - 6:07am	Dec 01 - Not Available	76
orbitz	UA-534-HNL-LAX	10:45pDec 1		 9	6:07aDec 2		 76
weather	UA-534-HNL-LAX	2011-12-01 10:45 PM			2011-12-01 06:07 AM		
mytripandmore	UA-534-HNL-LAX	10:45pDec 1		 9	6:07aDec 2		 76
flightarrival	UA-534-HNL-LAX	2011-12-01 10:45 PM			2011-12-01 06:07 AM		
ua	UA-3751-MIA-IAD	Thu, Dec 1 11:35 AM	Thu, Dec 1 11:19 AM	G9	Thu, Dec 1 2:11 PM	Thu, Dec 1 1:48 PM	C28R
flightexplorer	UA-3751-MIA-IAD		12/1/2011 11:33AM EST			12/1/2011 1:50PM EST	
airtravelcenter	UA-3751-MIA-IAD	12/1/11 11:35 AM (-05:00)			12/1/11 2:11 PM (-05:00)		
myrateplan	UA-3751-MIA-IAD	12/1/11 11:35 AM (-05:00)			12/1/11 2:11 PM (-05:00)		
helloflight	UA-3751-MIA-IAD	12/1/11 11:35 AM (-05:00)			12/1/11 2:11 PM (-05:00)		
flytecomm	UA-3751-MIA-IAD	12/1/11 11:35 AM (-05:00)			12/1/11 2:11 PM (-05:00)		
flights	UA-3751-MIA-IAD		2011-12-01 11:19 AM	G9		2011-12-01 01:48 PM	C28
businesstravellogue	UA-3751-MIA-IAD		2011-12-01 11:19 AM	G9		2011-12-01 01:48 PM	C28
flylouisville	UA-3751-MIA-IAD		2011-12-01 11:19 AM	G9		2011-12-01 01:48 PM	C28
flightview	UA-3751-MIA-IAD		11:33 AMDec 01			1:48 PMDec 01	
panynj	UA-3751-MIA-IAD		11:33 AMDec 01			1:48 PMDec 01	
gofox	UA-3751-MIA-IAD		11:33 AMDec 01			1:48 PMDec 01	
foxbusiness	UA-3751-MIA-IAD		11:33 AMDec 01			1:48 PMDec 01	
allegiantair	UA-3751-MIA-IAD		11:33 AMDec 01			1:48 PMDec 01	
boston	UA-3751-MIA-IAD		11:33 AMDec 01			1:45 PMDec 01	
travelocity	UA-3751-MIA-IAD	Dec 01 - Not Available	Dec 01 - 11:32am	G9	Dec 01 - Not Available	Dec 01 - 1:48pm	C28R
orbitz	UA-3751-MIA-IAD	11:48aDec 1	11:32aDec 1	 G9	2:11pDec 1	1:48pDec 1	 -
weather	UA-3751-MIA-IAD	2011-12-01 11:35 AM			2011-12-01 02:11 PM		
iad	UA-3751-MIA-IAD				2011-12-01 14:11 	2011-12-01 13:53 	
flightarrival	UA-3751-MIA-IAD	2011-12-01 11:35 AM			2011-12-01 02:11 PM		
ua	UA-5182-CVG-IAH	Thu, Dec 1 6:05 AM	Thu, Dec 1 6:09 AM	4	Thu, Dec 1 7:47 AM	Thu, Dec 1 7:59 AM	B86
airtravelcenter	UA-5182-CVG-IAH		12/1/11 6:52 AM (-05:00)			12/1/11 7:56 AM (-06:00)	
myrateplan	UA-5182-CVG-IAH		12/1/11 6:52 AM (-05:00)			12/1/11 7:56 AM (-06:00)	
helloflight	UA-5182-CVG-IAH		12/1/11 6:52 AM (-05:00)			12/1/11 7:56 AM (-06:00)	
flytecomm	UA-5182-CVG-IAH		12/1/11 6:52 AM (-05:00)			12/1/11 7:56 AM (-06:00)	
flights	UA-5182-CVG-IAH		2011-12-01 06:09 AM	4		2011-12-01 07:59 AM	86
businesstravellogue	UA-5182-CVG-IAH		2011-12-01 06:09 AM	4		2011-12-01 07:59 AM	86
flylouisville	UA-5182-CVG-IAH		2011-12-01 06:09 AM	4		2011-12-01 07:59 AM	86
flightview	UA-5182-CVG-IAH		6:52 AMDec 01			7:54 AMDec 01	
panynj	UA-5182-CVG-IAH		6:52 AMDec 01			7:54 AMDec 01	
gofox	UA-5182-CVG-IAH		6:52 AMDec 01			7:54 AMDec 01	
foxbusiness	UA-5182-CVG-IAH		6:52 AMDec 01			7:54 AMDec 01	
allegiantair	UA-5182-CVG-IAH		6:52 AMDec 01			7:54 AMDec 01	
boston	UA-5182-CVG-IAH		6:52 AMDec 01			7:54 AMDec 01	
travelocity	UA-5182-CVG-IAH	Dec 01 - 6:05am	Dec 01 - Contact Airline	Not provided by airline	Dec 01 - 7:47am	Dec 01 - Contact Airline	Not provided by airline
orbitz	UA-5182-CVG-IAH	6:05aDec 1	6:09aDec 1	 4	7:47aDec 1	7:59aDec 1	 B86
weather	UA-5182-CVG-IAH	2011-12-01 06:05 AM			2011-12-01 07:47 AM		
mytripandmore	UA-5182-CVG-IAH	6:05aDec 1	6:09aDec 1	 4	7:47aDec 1	7:59aDec 1	 B86
flightarrival	UA-5182-CVG-IAH		6:52 AMDec 01			7:54 AMDec 01	
ua	UA-2511-CLT-JAX	Thu, Dec 1 1:15 PM	Thu, Dec 1 1:15 PM            Delayed	C8	Thu, Dec 1 2:36 PM	Thu, Dec 1 2:29 PM	C10
airtravelcenter	UA-2511-CLT-JAX		12/1/11 1:31 PM (-05:00)			12/1/11 2:24 PM (-05:00)	
myrateplan	UA-2511-CLT-JAX		12/1/11 1:31 PM (-05:00)			12/1/11 2:24 PM (-05:00)	
helloflight	UA-2511-CLT-JAX		12/1/11 1:31 PM (-05:00)			12/1/11 2:24 PM (-05:00)	
flytecomm	UA-2511-CLT-JAX		12/1/11 1:31 PM (-05:00)			12/1/11 2:24 PM (-05:00)	
