aa	AA-1007-TPA-MIA	December 9, 2011               01:55 PM    	December 9, 2011               01:57 PM    	 F78	December 9, 2011               03:00 PM    	December 9, 2011               02:57 PM    	 D47    
travelocity	UA-2463-CLT-DFW	Dec 09 - 10:11pm	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 11:58pm	Dec 09 - Contact Airline	Not provided by airline
orbitz	UA-2463-CLT-DFW	10:11pDec 9	10:09pDec 9	 -	11:54pDec 9		 -
weather	UA-2463-CLT-DFW	2011-12-09 10:11 PM			2011-12-09 11:58 PM		
ifly	UA-2463-CLT-DFW	2011-12-09 10:11 PM	2011-12-09 10:09 PM		2011-12-09 11:58 PM	2011-12-09 11:52 PM (Estimated)	
usatoday	UA-2463-CLT-DFW	2011-12-09 10:11 PM			2011-12-09 11:58 PM		
mytripandmore	UA-2463-CLT-DFW	Dec 09 - 10:11pm	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 11:58pm	Dec 09 - Contact Airline	Not provided by airline
aa	AA-4288-DTW-ORD	December 9, 2011               09:55 PM    	December 9, 2011               09:47 PM    	 D28	December 9, 2011               10:20 PM    	December 9, 2011               09:51 PM    	 G2A    
airtravelcenter	AA-4288-DTW-ORD		12/9/11 9:58 PM (-05:00)			12/9/11 9:47 PM (-06:00)	
myrateplan	AA-4288-DTW-ORD		12/9/11 9:58 PM (-05:00)			12/9/11 9:47 PM (-06:00)	
helloflight	AA-4288-DTW-ORD		12/9/11 9:58 PM (-05:00)			12/9/11 9:47 PM (-06:00)	
flytecomm	AA-4288-DTW-ORD		12/9/11 9:58 PM (-05:00)			12/9/11 9:47 PM (-06:00)	
flightaware	AA-4288-DTW-ORD	2011-12-09 09:55PM EST	2011-12-09 09:59PM EST	 D28 	2011-12-09 10:04PM CST	2011-12-09 09:45PM CST	 G2A 
wunderground	AA-4288-DTW-ORD	2011-12-09 09:55PM EST	2011-12-09 09:59PM EST	 D28 	2011-12-09 10:04PM CST	2011-12-09 09:45PM CST	 G2A 
flights	AA-4288-DTW-ORD	09:55 PM  Fri 09-Dec-2011	09:47 PM  Fri 09-Dec-2011	D28	10:20 PM  Fri 09-Dec-2011	09:51 PM  Fri 09-Dec-2011	G2A
businesstravellogue	AA-4288-DTW-ORD	09:55 PM  Fri 09-Dec-2011	09:47 PM  Fri 09-Dec-2011	D28	10:20 PM  Fri 09-Dec-2011	09:51 PM  Fri 09-Dec-2011	G2A
flylouisville	AA-4288-DTW-ORD	09:55 PM  Fri 09-Dec-2011	09:47 PM  Fri 09-Dec-2011	D28	10:20 PM  Fri 09-Dec-2011	09:51 PM  Fri 09-Dec-2011	G2A
flightstats	AA-4288-DTW-ORD	2011-12-09 9:55 PM	2011-12-09 9:47 PM		2011-12-09 10:20 PM	2011-12-09 9:51 PM	
quicktrip	AA-4288-DTW-ORD	2011-12-09 9:55 PM	2011-12-09 9:47 PM		2011-12-09 10:20 PM	2011-12-09 9:51 PM	
world-flight-tracker	AA-4288-DTW-ORD	2011-12-09 9:55 PM	2011-12-09 9:47 PM		2011-12-09 10:20 PM	2011-12-09 9:51 PM	
flightview	AA-4288-DTW-ORD	9:55 PM, Dec 09	9:59 PM, Dec 09	Terminal N	10:20 PM, Dec 09	9:50 PM, Dec 09	Terminal 3
panynj	AA-4288-DTW-ORD	9:55 PM, Dec 09	9:59 PM, Dec 09	Terminal N	10:20 PM, Dec 09	9:50 PM, Dec 09	Terminal 3
gofox	AA-4288-DTW-ORD	9:55 PM, Dec 09	9:59 PM, Dec 09		10:20 PM, Dec 09	9:50 PM, Dec 09	
foxbusiness	AA-4288-DTW-ORD	9:55 PM, Dec 09	9:59 PM, Dec 09	Terminal N	10:20 PM, Dec 09	9:50 PM, Dec 09	Terminal 3
allegiantair	AA-4288-DTW-ORD	9:55 PM, Dec 09	9:59 PM, Dec 09	Terminal N	10:20 PM, Dec 09	9:50 PM, Dec 09	Terminal 3
boston	AA-4288-DTW-ORD	9:55 PM, Dec 09	9:59 PM, Dec 09		10:20 PM, Dec 09	9:50 PM, Dec 09	
travelocity	AA-4288-DTW-ORD	Dec 09 - 9:55pm	Dec 09 - 9:47pm	D28	Dec 09 - 10:20pm	Dec 09 - 9:51pm	G2A/T3
orbitz	AA-4288-DTW-ORD	9:55pDec 9	9:47pDec 9	 D28	10:20pDec 9	9:51pDec 9	 G2A
weather	AA-4288-DTW-ORD	2011-12-09 09:55 PM			2011-12-09 10:20 PM		
ord	AA-4288-DTW-ORD	2011-12-09 9:55 PM		D28	2011-12-09 10:20 PM		G2A
usatoday	AA-4288-DTW-ORD	9:55 PM, Dec 09	9:59 PM, Dec 09		10:20 PM, Dec 09	9:50 PM, Dec 09	
flightarrival	AA-4288-DTW-ORD	9:55 PM, Dec 09	9:59 PM, Dec 09		10:20 PM, Dec 09	9:50 PM, Dec 09	
aa	AA-644-DEN-DFW	December 9, 2011               10:45 AM    	December 9, 2011               10:40 AM    	 A49	December 9, 2011               01:45 PM    	December 9, 2011               01:25 PM    	 C19    
flightexplorer	AA-644-DEN-DFW		12/9/2011 10:52AM MST			12/9/2011 1:21PM CST	
airtravelcenter	AA-644-DEN-DFW		12/9/11 10:52 AM (-07:00)			12/9/11 1:21 PM (-06:00)	
myrateplan	AA-644-DEN-DFW		12/9/11 10:52 AM (-07:00)			12/9/11 1:21 PM (-06:00)	
helloflight	AA-644-DEN-DFW		12/9/11 10:52 AM (-07:00)			12/9/11 1:21 PM (-06:00)	
flytecomm	AA-644-DEN-DFW		12/9/11 10:52 AM (-07:00)			12/9/11 1:21 PM (-06:00)	
flightaware	AA-644-DEN-DFW	2011-12-09 10:45AM MST	2011-12-09 10:52AM MST	 A49 	2011-12-09 01:27PM CST	2011-12-09 01:17PM CST	 C19 
wunderground	AA-644-DEN-DFW	2011-12-09 10:45AM MST	2011-12-09 10:52AM MST	 A49 	2011-12-09 01:27PM CST	2011-12-09 01:17PM CST	 C19 
flights	AA-644-DEN-DFW	10:45 AM  Fri 09-Dec-2011	10:40 AM  Fri 09-Dec-2011	A49	01:45 PM  Fri 09-Dec-2011	01:25 PM  Fri 09-Dec-2011	C19
businesstravellogue	AA-644-DEN-DFW	10:45 AM  Fri 09-Dec-2011	10:40 AM  Fri 09-Dec-2011	A49	01:45 PM  Fri 09-Dec-2011	01:25 PM  Fri 09-Dec-2011	C19
flylouisville	AA-644-DEN-DFW	10:45 AM  Fri 09-Dec-2011	10:40 AM  Fri 09-Dec-2011	A49	01:45 PM  Fri 09-Dec-2011	01:25 PM  Fri 09-Dec-2011	C19
world-flight-tracker	AA-644-DEN-DFW	2011-12-09 10:45 AM	2011-12-09 10:40 AM		2011-12-09 1:45 PM	2011-12-09 1:25 PM	
flightview	AA-644-DEN-DFW	10:45 AM, Dec 09	10:52 AM, Dec 09	A49	1:45 PM, Dec 09	1:18 PM, Dec 09	C19
panynj	AA-644-DEN-DFW	10:45 AM, Dec 09	10:52 AM, Dec 09	A49	1:45 PM, Dec 09	1:18 PM, Dec 09	C19
gofox	AA-644-DEN-DFW	10:45 AM, Dec 09	10:52 AM, Dec 09		1:45 PM, Dec 09	1:18 PM, Dec 09	
foxbusiness	AA-644-DEN-DFW	10:45 AM, Dec 09	10:52 AM, Dec 09	A49	1:45 PM, Dec 09	1:18 PM, Dec 09	C19
allegiantair	AA-644-DEN-DFW	10:45 AM, Dec 09	10:52 AM, Dec 09	A49	1:45 PM, Dec 09	1:18 PM, Dec 09	C19
boston	AA-644-DEN-DFW	10:45 AM, Dec 09	10:52 AM, Dec 09		1:45 PM, Dec 09	1:18 PM, Dec 09	
travelocity	AA-644-DEN-DFW	Dec 09 - 10:45am	Dec 09 - 10:40am	A49	Dec 09 - 1:45pm	Dec 09 - 1:25pm	C19/C
orbitz	AA-644-DEN-DFW	10:45aDec 9	10:40aDec 9	 A49	1:45pDec 9	1:25pDec 9	 C19
weather	AA-644-DEN-DFW	2011-12-09 10:45 AM			2011-12-09 01:45 PM		
dfw	AA-644-DEN-DFW				2011-12-09 1:45 pm		C19
mytripandmore	AA-644-DEN-DFW	Dec 09 - 10:45am	Dec 09 - 10:40am	A49	Dec 09 - 1:45pm	Dec 09 - 1:25pm	C19/C
flightarrival	AA-644-DEN-DFW	2011-12-09 10:45 AM			2011-12-09 01:45 PM		
aa	AA-4310-CLT-ORD	December 9, 2011               11:10 AM    	December 9, 2011               10:59 AM    	 A9	December 9, 2011               12:20 PM    	December 9, 2011               11:43 AM    	 H2    
flightexplorer	AA-4310-CLT-ORD		12/9/2011 11:06AM EST			12/9/2011 11:41AM CST	
airtravelcenter	AA-4310-CLT-ORD		12/9/11 11:06 AM (-05:00)			12/9/11 11:41 AM (-06:00)	
myrateplan	AA-4310-CLT-ORD		12/9/11 11:06 AM (-05:00)			12/9/11 11:41 AM (-06:00)	
helloflight	AA-4310-CLT-ORD		12/9/11 11:06 AM (-05:00)			12/9/11 11:41 AM (-06:00)	
flytecomm	AA-4310-CLT-ORD		12/9/11 11:06 AM (-05:00)			12/9/11 11:41 AM (-06:00)	
flightaware	AA-4310-CLT-ORD	2011-12-09 11:10AM EST	2011-12-09 11:06AM EST	 A9 	2011-12-09 12:12PM CST	2011-12-09 11:39AM CST	 H2 
wunderground	AA-4310-CLT-ORD	2011-12-09 11:10AM EST	2011-12-09 11:06AM EST	 A9 	2011-12-09 12:12PM CST	2011-12-09 11:39AM CST	 H2 
flights	AA-4310-CLT-ORD	11:10 AM  Fri 09-Dec-2011	10:59 AM  Fri 09-Dec-2011	A9	12:20 PM  Fri 09-Dec-2011	11:43 AM  Fri 09-Dec-2011	H2
businesstravellogue	AA-4310-CLT-ORD	11:10 AM  Fri 09-Dec-2011	10:59 AM  Fri 09-Dec-2011	A9	12:20 PM  Fri 09-Dec-2011	11:43 AM  Fri 09-Dec-2011	H2
flylouisville	AA-4310-CLT-ORD	11:10 AM  Fri 09-Dec-2011	10:59 AM  Fri 09-Dec-2011	A9	12:20 PM  Fri 09-Dec-2011	11:43 AM  Fri 09-Dec-2011	H2
flightstats	AA-4310-CLT-ORD	2011-12-09 11:10 AM	2011-12-09 10:59 AM		2011-12-09 12:20 PM	2011-12-09 11:43 AM	
quicktrip	AA-4310-CLT-ORD	2011-12-09 11:10 AM	2011-12-09 10:59 AM		2011-12-09 12:20 PM	2011-12-09 11:43 AM	
world-flight-tracker	AA-4310-CLT-ORD	2011-12-09 11:10 AM	2011-12-09 10:59 AM		2011-12-09 12:20 PM	2011-12-09 11:43 AM	
flightview	AA-4310-CLT-ORD	11:10 AM, Dec 09	11:06 AM, Dec 09		12:20 PM, Dec 09	11:44 AM, Dec 09	
panynj	AA-4310-CLT-ORD	11:10 AM, Dec 09	11:06 AM, Dec 09		12:20 PM, Dec 09	11:44 AM, Dec 09	
gofox	AA-4310-CLT-ORD	11:10 AM, Dec 09	11:06 AM, Dec 09		12:20 PM, Dec 09	11:44 AM, Dec 09	
foxbusiness	AA-4310-CLT-ORD	11:10 AM, Dec 09	11:06 AM, Dec 09		12:20 PM, Dec 09	11:44 AM, Dec 09	
allegiantair	AA-4310-CLT-ORD	11:10 AM, Dec 09	11:06 AM, Dec 09		12:20 PM, Dec 09	11:44 AM, Dec 09	
boston	AA-4310-CLT-ORD	11:10 AM, Dec 09	11:06 AM, Dec 09		12:20 PM, Dec 09	11:44 AM, Dec 09	
travelocity	AA-4310-CLT-ORD	Dec 09 - 11:10am	Dec 09 - 10:59am	A9	Dec 09 - 12:20pm	Dec 09 - 11:43am	H2/T3
orbitz	AA-4310-CLT-ORD	11:10aDec 9	10:59aDec 9	 A9	12:20pDec 9	11:43aDec 9	 H2
weather	AA-4310-CLT-ORD	2011-12-09 11:10 AM			2011-12-09 12:20 PM		
ord	AA-4310-CLT-ORD	2011-12-09 12/8 11:10 AM		A11	2011-12-09 12/8 12:20 PM		G2A
ifly	AA-4310-CLT-ORD	2011-12-09 11:10 AM	2011-12-09 10:59 AM		2011-12-09 12:20 PM	2011-12-09 11:43 AM	
usatoday	AA-4310-CLT-ORD	2011-12-09 11:10 AM			2011-12-09 12:20 PM		
mytripandmore	AA-4310-CLT-ORD	Dec 09 - 11:10am	Dec 09 - 10:59am	A9	Dec 09 - 12:20pm	Dec 09 - 11:43am	H2/T3
flightwise	AA-4310-CLT-ORD	2011-12-09 11:10AM EST	2011-12-09 11:06AM EST	 A9 	2011-12-09 12:12PM CST	2011-12-09 11:39AM CST	 H2 
flightarrival	AA-4310-CLT-ORD	11:10 AM, Dec 09	11:06 AM, Dec 09		12:20 PM, Dec 09	11:44 AM, Dec 09	
ua	UA-606-IAD-SAN	Fri, Dec 9 2:47 PM	Fri, Dec 9 2:45 PM	D16	Fri, Dec 9 5:16 PM	Fri, Dec 9 5:03 PM	13
airtravelcenter	UA-606-IAD-SAN		12/9/11 2:55 PM (-05:00)			12/9/11 5:00 PM (-08:00)	
myrateplan	UA-606-IAD-SAN		12/9/11 2:55 PM (-05:00)			12/9/11 5:00 PM (-08:00)	
helloflight	UA-606-IAD-SAN		12/9/11 2:55 PM (-05:00)			12/9/11 5:00 PM (-08:00)	
flytecomm	UA-606-IAD-SAN		12/9/11 2:55 PM (-05:00)			12/9/11 5:00 PM (-08:00)	
flights	UA-606-IAD-SAN		2011-12-09 02:45 PM	D16		2011-12-09 05:03 PM	13
businesstravellogue	UA-606-IAD-SAN		2011-12-09 02:45 PM	D16		2011-12-09 05:03 PM	13
flylouisville	UA-606-IAD-SAN		2011-12-09 02:45 PM	D16		2011-12-09 05:03 PM	13
flightview	UA-606-IAD-SAN		2:55 PMDec 09			5:03 PMDec 09	
panynj	UA-606-IAD-SAN		2:55 PMDec 09			5:03 PMDec 09	
gofox	UA-606-IAD-SAN		2:55 PMDec 09			5:03 PMDec 09	
foxbusiness	UA-606-IAD-SAN		2:55 PMDec 09			5:03 PMDec 09	
allegiantair	UA-606-IAD-SAN		2:55 PMDec 09			5:03 PMDec 09	
boston	UA-606-IAD-SAN		2:55 PMDec 09			5:01 PMDec 09	
travelocity	UA-606-IAD-SAN	Dec 09 - Not Available	Dec 09 - 2:54pm	CHK	Dec 09 - Not Available	Dec 09 - 5:03pm	13
orbitz	UA-606-IAD-SAN	2:56pDec 9	2:54pDec 9	 -	5:16pDec 9	5:03pDec 9	 13
weather	UA-606-IAD-SAN	2011-12-09 02:47 PM			2011-12-09 05:16 PM		
iad	UA-606-IAD-SAN	2011-12-09 14:47 	2011-12-09 14:45 				
mytripandmore	UA-606-IAD-SAN	Dec 09 - Not Available	Dec 09 - 2:54pm	CHK	Dec 09 - Not Available	Dec 09 - 5:03pm	13
flightarrival	UA-606-IAD-SAN	2011-12-09 02:47 PM			2011-12-09 05:16 PM		
CO	CO-1085-IAH-CLE	Fri., Dec.09, 2011 10:10 a.m.	Fri., Dec.09, 2011 10:13 a.m.		Fri., Dec.09, 2011 1:50 p.m.	Fri., Dec.09, 2011 1:32 p.m.	
flightexplorer	CO-1085-IAH-CLE		12/9/2011 10:26AM CST			12/9/2011 1:26PM EST	
airtravelcenter	CO-1085-IAH-CLE	12/9/11 10:10 AM (-06:00)			12/9/11 1:50 PM (-05:00)		
myrateplan	CO-1085-IAH-CLE	12/9/11 10:10 AM (-06:00)			12/9/11 1:50 PM (-05:00)		
helloflight	CO-1085-IAH-CLE	12/9/11 10:10 AM (-06:00)			12/9/11 1:50 PM (-05:00)		
flytecomm	CO-1085-IAH-CLE	12/9/11 10:10 AM (-06:00)			12/9/11 1:50 PM (-05:00)		
flightaware	CO-1085-IAH-CLE	2011-12-09 10:10AM CST	2011-12-09 10:26AM CST	 35 	2011-12-09 01:16PM EST	2011-12-09 01:20PM EST	 C9 
wunderground	CO-1085-IAH-CLE	2011-12-09 10:10AM CST	2011-12-09 10:26AM CST	 35 	2011-12-09 01:16PM EST	2011-12-09 01:20PM EST	 C9 
flights	CO-1085-IAH-CLE		2011-12-09 10:13 AM	35		2011-12-09 01:32 PM	C9
businesstravellogue	CO-1085-IAH-CLE		2011-12-09 10:13 AM	35		2011-12-09 01:32 PM	C9
flylouisville	CO-1085-IAH-CLE		2011-12-09 10:13 AM	35		2011-12-09 01:32 PM	C9
flightstats	CO-1085-IAH-CLE	2011-12-09 10:10 AM	2011-12-09 10:13 AM		2011-12-09 1:50 PM	2011-12-09 1:32 PM	
quicktrip	CO-1085-IAH-CLE	2011-12-09 10:10 AM	2011-12-09 10:13 AM		2011-12-09 1:50 PM	2011-12-09 1:32 PM	
flightview	CO-1085-IAH-CLE		10:26 AMDec 09			1:32 PMDec 09	
panynj	CO-1085-IAH-CLE		10:26 AMDec 09			1:32 PMDec 09	
gofox	CO-1085-IAH-CLE		10:26 AMDec 09			1:32 PMDec 09	
foxbusiness	CO-1085-IAH-CLE		10:26 AMDec 09			1:32 PMDec 09	
allegiantair	CO-1085-IAH-CLE		10:26 AMDec 09			1:32 PMDec 09	
boston	CO-1085-IAH-CLE		10:26 AMDec 09			1:32 PMDec 09	
orbitz	CO-1085-IAH-CLE	10:10aDec 9	10:13aDec 9	 35	1:50pDec 9	1:32pDec 9	 C09
ifly	CO-1085-IAH-CLE	2011-12-09 10:10 AM	2011-12-09 10:13 AM		2011-12-09 1:50 PM	2011-12-09 1:32 PM	
aa	AA-2473-DFW-LAX	December 9, 2011               06:05 PM    	December 9, 2011               06:09 PM    	 D34	December 9, 2011               07:25 PM    	December 9, 2011               07:17 PM    	 42B    
flightexplorer	AA-2473-DFW-LAX		12/9/2011 6:22PM CST			12/9/2011 7:08PM PST	
airtravelcenter	AA-2473-DFW-LAX		12/9/11 6:21 PM (-06:00)			12/9/11 7:08 PM (-08:00)	
myrateplan	AA-2473-DFW-LAX		12/9/11 6:21 PM (-06:00)			12/9/11 7:08 PM (-08:00)	
helloflight	AA-2473-DFW-LAX		12/9/11 6:21 PM (-06:00)			12/9/11 7:08 PM (-08:00)	
flytecomm	AA-2473-DFW-LAX		12/9/11 6:21 PM (-06:00)			12/9/11 7:08 PM (-08:00)	
flightaware	AA-2473-DFW-LAX	2011-12-09 06:05PM CST	2011-12-09 06:22PM CST	 D34 	2011-12-09 07:09PM PST	2011-12-09 07:08PM PST	 42B 
wunderground	AA-2473-DFW-LAX	2011-12-09 06:05PM CST	2011-12-09 06:22PM CST	 D34 	2011-12-09 07:09PM PST	2011-12-09 07:08PM PST	 42B 
flights	AA-2473-DFW-LAX	06:05 PM  Fri 09-Dec-2011	06:09 PM  Fri 09-Dec-2011	D34	07:25 PM  Fri 09-Dec-2011	07:17 PM  Fri 09-Dec-2011	42B
businesstravellogue	AA-2473-DFW-LAX	06:05 PM  Fri 09-Dec-2011	06:09 PM  Fri 09-Dec-2011	D34	07:25 PM  Fri 09-Dec-2011	07:17 PM  Fri 09-Dec-2011	42B
flylouisville	AA-2473-DFW-LAX	06:05 PM  Fri 09-Dec-2011	06:09 PM  Fri 09-Dec-2011	D34	07:25 PM  Fri 09-Dec-2011	07:17 PM  Fri 09-Dec-2011	42B
flightstats	AA-2473-DFW-LAX	2011-12-09 6:05 PM	2011-12-09 6:09 PM		2011-12-09 7:25 PM	2011-12-09 7:17 PM	
quicktrip	AA-2473-DFW-LAX	2011-12-09 6:05 PM	2011-12-09 6:09 PM		2011-12-09 7:25 PM	2011-12-09 7:17 PM	
world-flight-tracker	AA-2473-DFW-LAX	2011-12-09 6:05 PM	2011-12-09 6:09 PM		2011-12-09 7:25 PM	2011-12-09 7:17 PM	
flightview	AA-2473-DFW-LAX	6:05 PM, Dec 09	6:22 PM, Dec 09	Terminal D - D34	7:25 PM, Dec 09	7:17 PM, Dec 09	Terminal 4 - 42B
panynj	AA-2473-DFW-LAX	6:05 PM, Dec 09	6:22 PM, Dec 09	Terminal D - D34	7:25 PM, Dec 09	7:17 PM, Dec 09	Terminal 4 - 42B
gofox	AA-2473-DFW-LAX	6:05 PM, Dec 09	6:22 PM, Dec 09		7:25 PM, Dec 09	7:17 PM, Dec 09	
foxbusiness	AA-2473-DFW-LAX	6:05 PM, Dec 09	6:22 PM, Dec 09	Terminal D - D34	7:25 PM, Dec 09	7:17 PM, Dec 09	Terminal 4 - 42B
allegiantair	AA-2473-DFW-LAX	6:05 PM, Dec 09	6:22 PM, Dec 09	Terminal D - D34	7:25 PM, Dec 09	7:17 PM, Dec 09	Terminal 4 - 42B
boston	AA-2473-DFW-LAX	6:05 PM, Dec 09	6:22 PM, Dec 09		7:25 PM, Dec 09	7:09 PM, Dec 09	
travelocity	AA-2473-DFW-LAX	Dec 09 - 6:05pm	Dec 09 - 6:09pm	D34/D	Dec 09 - 7:25pm	Dec 09 - 7:17pm	42B/T4
orbitz	AA-2473-DFW-LAX	6:05pDec 9	6:09pDec 9	 D34	7:25pDec 9	7:17pDec 9	 42B
weather	AA-2473-DFW-LAX	2011-12-09 06:05 PM			2011-12-09 07:25 PM		
dfw	AA-2473-DFW-LAX	2011-12-09 6:05 pm		D17			
ifly	AA-2473-DFW-LAX	2011-12-09 6:05 PM	2011-12-09 6:09 PM		2011-12-09 7:25 PM	2011-12-09 7:17 PM	
flightwise	AA-2473-DFW-LAX	2011-12-09 06:05PM CST	2011-12-09 06:22PM CST	 D34 	2011-12-09 07:09PM PST	2011-12-09 07:08PM PST	 42B 
flightarrival	AA-2473-DFW-LAX	2011-12-09 06:05 PM			2011-12-09 07:25 PM		
aa	AA-2453-DFW-LAX	December 9, 2011               03:10 PM    	December 9, 2011               03:13 PM    	 D40	December 9, 2011               04:40 PM    	December 9, 2011               04:31 PM    	 210    
flightexplorer	AA-2453-DFW-LAX		12/9/2011 3:26PM CST			12/9/2011 4:16PM PST	
airtravelcenter	AA-2453-DFW-LAX		12/9/11 3:26 PM (-06:00)			12/9/11 4:16 PM (-08:00)	
myrateplan	AA-2453-DFW-LAX		12/9/11 3:26 PM (-06:00)			12/9/11 4:16 PM (-08:00)	
helloflight	AA-2453-DFW-LAX		12/9/11 3:26 PM (-06:00)			12/9/11 4:16 PM (-08:00)	
flytecomm	AA-2453-DFW-LAX		12/9/11 3:26 PM (-06:00)			12/9/11 4:16 PM (-08:00)	
flightaware	AA-2453-DFW-LAX	2011-12-09 03:10PM CST	2011-12-09 03:25PM CST	 D40 	2011-12-09 04:20PM PST	2011-12-09 04:18PM PST	 210 
wunderground	AA-2453-DFW-LAX	2011-12-09 03:10PM CST	2011-12-09 03:25PM CST	 D40 	2011-12-09 04:20PM PST	2011-12-09 04:18PM PST	 210 
flights	AA-2453-DFW-LAX	03:10 PM  Fri 09-Dec-2011	03:13 PM  Fri 09-Dec-2011	D40	04:40 PM  Fri 09-Dec-2011	04:31 PM  Fri 09-Dec-2011	49A
businesstravellogue	AA-2453-DFW-LAX	03:10 PM  Fri 09-Dec-2011	03:13 PM  Fri 09-Dec-2011	D40	04:40 PM  Fri 09-Dec-2011	04:31 PM  Fri 09-Dec-2011	49A
flylouisville	AA-2453-DFW-LAX	03:10 PM  Fri 09-Dec-2011	03:13 PM  Fri 09-Dec-2011	D40	04:40 PM  Fri 09-Dec-2011	04:31 PM  Fri 09-Dec-2011	49A
flightstats	AA-2453-DFW-LAX	2011-12-09 3:10 PM	2011-12-09 3:13 PM		2011-12-09 4:40 PM	2011-12-09 4:31 PM	
quicktrip	AA-2453-DFW-LAX	2011-12-09 3:10 PM	2011-12-09 3:13 PM		2011-12-09 4:40 PM	2011-12-09 4:31 PM	
world-flight-tracker	AA-2453-DFW-LAX	2011-12-09 3:10 PM	2011-12-09 3:13 PM		2011-12-09 4:40 PM	2011-12-09 4:31 PM	
flightview	AA-2453-DFW-LAX	3:10 PM, Dec 09	3:26 PM, Dec 09	Terminal D - D40	4:40 PM, Dec 09	4:31 PM, Dec 09	Terminal 4 - 210
panynj	AA-2453-DFW-LAX	3:10 PM, Dec 09	3:26 PM, Dec 09	Terminal D - D40	4:40 PM, Dec 09	4:31 PM, Dec 09	Terminal 4 - 210
gofox	AA-2453-DFW-LAX	3:10 PM, Dec 09	3:26 PM, Dec 09		4:40 PM, Dec 09	4:31 PM, Dec 09	
foxbusiness	AA-2453-DFW-LAX	3:10 PM, Dec 09	3:26 PM, Dec 09	Terminal D - D40	4:40 PM, Dec 09	4:31 PM, Dec 09	Terminal 4 - 210
allegiantair	AA-2453-DFW-LAX	3:10 PM, Dec 09	3:26 PM, Dec 09	Terminal D - D40	4:40 PM, Dec 09	4:31 PM, Dec 09	Terminal 4 - 210
boston	AA-2453-DFW-LAX	3:10 PM, Dec 09	3:26 PM, Dec 09		4:40 PM, Dec 09	4:19 PM, Dec 09	
travelocity	AA-2453-DFW-LAX	Dec 09 - 3:10pm	Dec 09 - 3:13pm	D40/D	Dec 09 - 4:40pm	Dec 09 - 4:31pm	40/T4
orbitz	AA-2453-DFW-LAX	3:10pDec 9	3:13pDec 9	 D40	4:40pDec 9	4:31pDec 9	 40
weather	AA-2453-DFW-LAX	2011-12-09 03:10 PM			2011-12-09 04:40 PM		
dfw	AA-2453-DFW-LAX	2011-12-09 3:10 pm		D40			
usatoday	AA-2453-DFW-LAX	2011-12-09 03:10 PM			2011-12-09 04:40 PM		
mytripandmore	AA-2453-DFW-LAX	3:10pDec 9	3:13pDec 9	 D40	4:40pDec 9	4:31pDec 9	 40
flightwise	AA-2453-DFW-LAX	2011-12-09 03:10PM CST	2011-12-09 03:25PM CST	 D40 	2011-12-09 04:20PM PST	2011-12-09 04:18PM PST	 210 
flightarrival	AA-2453-DFW-LAX	2011-12-09 03:10 PM			2011-12-09 04:40 PM		
aa	AA-1206-PHX-ORD	December 9, 2011               04:25 PM    	December 9, 2011               04:15 PM    	 6	December 9, 2011               08:50 PM    	December 9, 2011               08:37 PM    	 H17    
flightexplorer	AA-1206-PHX-ORD		12/9/2011 4:23PM MST			12/9/2011 8:36PM CST	
airtravelcenter	AA-1206-PHX-ORD		12/9/11 4:23 PM (-07:00)			12/9/11 8:36 PM (-06:00)	
myrateplan	AA-1206-PHX-ORD		12/9/11 4:23 PM (-07:00)			12/9/11 8:36 PM (-06:00)	
helloflight	AA-1206-PHX-ORD		12/9/11 4:23 PM (-07:00)			12/9/11 8:36 PM (-06:00)	
flytecomm	AA-1206-PHX-ORD		12/9/11 4:23 PM (-07:00)			12/9/11 8:36 PM (-06:00)	
flightaware	AA-1206-PHX-ORD	2011-12-09 04:25PM MST	2011-12-09 04:23PM MST	 6 	2011-12-09 08:44PM CST	2011-12-09 08:33PM CST	 H17 
wunderground	AA-1206-PHX-ORD	2011-12-09 04:25PM MST	2011-12-09 04:23PM MST	 6 	2011-12-09 08:44PM CST	2011-12-09 08:33PM CST	 H17 
flights	AA-1206-PHX-ORD	04:25 PM  Fri 09-Dec-2011	04:15 PM  Fri 09-Dec-2011	6	08:50 PM  Fri 09-Dec-2011	08:37 PM  Fri 09-Dec-2011	H17
businesstravellogue	AA-1206-PHX-ORD	04:25 PM  Fri 09-Dec-2011	04:15 PM  Fri 09-Dec-2011	6	08:50 PM  Fri 09-Dec-2011	08:37 PM  Fri 09-Dec-2011	H17
flylouisville	AA-1206-PHX-ORD	04:25 PM  Fri 09-Dec-2011	04:15 PM  Fri 09-Dec-2011	6	08:50 PM  Fri 09-Dec-2011	08:37 PM  Fri 09-Dec-2011	H17
flightstats	AA-1206-PHX-ORD	2011-12-09 4:25 PM	2011-12-09 4:15 PM		2011-12-09 8:50 PM	2011-12-09 8:37 PM	
quicktrip	AA-1206-PHX-ORD	2011-12-09 4:25 PM	2011-12-09 4:15 PM		2011-12-09 8:50 PM	2011-12-09 8:37 PM	
world-flight-tracker	AA-1206-PHX-ORD	2011-12-09 4:25 PM	2011-12-09 4:15 PM		2011-12-09 8:50 PM	2011-12-09 8:37 PM	
flightview	AA-1206-PHX-ORD	4:25 PM, Dec 09	4:23 PM, Dec 09	Terminal 3	8:50 PM, Dec 09	8:34 PM, Dec 09	H17
