ua	UA-1534-RTB-IAH	Sun, Dec 4 2:05 PM	Sun, Dec 4 1:53 PM	--	Sun, Dec 4 5:01 PM	Sun, Dec 4 4:43 PM	E2
quicktrip	CO-1711-EWR-IAH	2011-12-04 8:40 AM	2011-12-04 8:43 AM		2011-12-04 11:50 AM	2011-12-04 12:01 PM	
world-flight-tracker	CO-1711-EWR-IAH	2011-12-04 8:40 AM	2011-12-04 8:43 AM		2011-12-04 11:50 AM	2011-12-04 12:01 PM	
flightview	CO-1711-EWR-IAH	8:40 AM, Dec 04	9:05 AM, Dec 04	Term C - C126	11:50 AM, Dec 04	12:01 PM, Dec 04	Term C - C45
panynj	CO-1711-EWR-IAH	8:40 AM, Dec 04	9:05 AM, Dec 04	Term C - C126	11:50 AM, Dec 04	12:01 PM, Dec 04	Term C - C45
gofox	CO-1711-EWR-IAH	8:40 AM, Dec 04	9:05 AM, Dec 04		11:50 AM, Dec 04	12:01 PM, Dec 04	
foxbusiness	CO-1711-EWR-IAH	8:40 AM, Dec 04	9:05 AM, Dec 04	Term C - C126	11:50 AM, Dec 04	12:01 PM, Dec 04	Term C - C45
allegiantair	CO-1711-EWR-IAH	8:40 AM, Dec 04	9:05 AM, Dec 04	Term C - C126	11:50 AM, Dec 04	12:01 PM, Dec 04	Term C - C45
boston	CO-1711-EWR-IAH	8:40 AM, Dec 04	9:05 AM, Dec 04		11:50 AM, Dec 04	11:41 AM, Dec 04	
travelocity	CO-1711-EWR-IAH	Dec 04 - 8:40am	Dec 04 - 8:43am	C126	Dec 04 - 11:50am	Dec 04 - 12:01pm	C-45
orbitz	CO-1711-EWR-IAH	8:40aDec 4	8:43aDec 4	 126	11:50aDec 4	12:01pDec 4	 45
weather	CO-1711-EWR-IAH	2011-12-04 08:40 AM			2011-12-04 11:50 AM		
ifly	CO-1711-EWR-IAH	2011-12-04 8:40 AM	2011-12-04 8:43 AM		2011-12-04 11:50 AM	2011-12-04 12:01 PM	
flightarrival	CO-1711-EWR-IAH	2011-12-04 08:40 AM			2011-12-04 11:50 AM		
aa	AA-1442-STL-ORD	12/04/2011 01:55 PM	12/04/2011 02:02 PM	D6	12/04/2011 03:10 PM	12/04/2011 02:51 PM	H12
flightexplorer	AA-1442-STL-ORD		12/4/2011 2:03PM CST			12/4/2011 2:34PM CST	
airtravelcenter	AA-1442-STL-ORD		12/4/11 2:03 PM (-06:00)			12/4/11 2:34 PM (-06:00)	
myrateplan	AA-1442-STL-ORD		12/4/11 2:03 PM (-06:00)			12/4/11 2:34 PM (-06:00)	
helloflight	AA-1442-STL-ORD		12/4/11 2:03 PM (-06:00)			12/4/11 2:34 PM (-06:00)	
flytecomm	AA-1442-STL-ORD		12/4/11 2:03 PM (-06:00)			12/4/11 2:34 PM (-06:00)	
flightaware	AA-1442-STL-ORD	2011-12-04 01:55PM CST	2011-12-04 02:03PM CST	 D6 	2011-12-04 02:36PM CST	2011-12-04 02:34PM CST	 H12 
wunderground	AA-1442-STL-ORD	2011-12-04 01:55PM CST	2011-12-04 02:03PM CST	 D6 	2011-12-04 02:36PM CST	2011-12-04 02:34PM CST	 H12 
flights	AA-1442-STL-ORD	01:55 PM  Sun 04-Dec-2011	02:02 PM  Sun 04-Dec-2011	D6	03:10 PM  Sun 04-Dec-2011	02:51 PM  Sun 04-Dec-2011	H12
businesstravellogue	AA-1442-STL-ORD	01:55 PM  Sun 04-Dec-2011	02:02 PM  Sun 04-Dec-2011	D6	03:10 PM  Sun 04-Dec-2011	02:51 PM  Sun 04-Dec-2011	H12
flylouisville	AA-1442-STL-ORD	01:55 PM  Sun 04-Dec-2011	02:02 PM  Sun 04-Dec-2011	D6	03:10 PM  Sun 04-Dec-2011	02:51 PM  Sun 04-Dec-2011	H12
world-flight-tracker	AA-1442-STL-ORD	2011-12-04 1:55 PM	2011-12-04 2:02 PM		2011-12-04 3:10 PM	2011-12-04 2:51 PM	
flightview	AA-1442-STL-ORD	1:55 PM, Dec 04	2:03 PM, Dec 04	Terminal 1 - D6	3:10 PM, Dec 04	2:53 PM, Dec 04	H12
panynj	AA-1442-STL-ORD	1:55 PM, Dec 04	2:03 PM, Dec 04	Terminal 1 - D6	3:10 PM, Dec 04	2:53 PM, Dec 04	H12
gofox	AA-1442-STL-ORD	1:55 PM, Dec 04	2:03 PM, Dec 04		3:10 PM, Dec 04	2:53 PM, Dec 04	
foxbusiness	AA-1442-STL-ORD	1:55 PM, Dec 04	2:03 PM, Dec 04	Terminal 1 - D6	3:10 PM, Dec 04	2:53 PM, Dec 04	H12
allegiantair	AA-1442-STL-ORD	1:55 PM, Dec 04	2:03 PM, Dec 04	Terminal 1 - D6	3:10 PM, Dec 04	2:53 PM, Dec 04	H12
boston	AA-1442-STL-ORD	1:55 PM, Dec 04	2:03 PM, Dec 04		3:10 PM, Dec 04	2:53 PM, Dec 04	
travelocity	AA-1442-STL-ORD	Dec 04 - 1:55pm	Dec 04 - 1:51pm	D6	Dec 04 - 3:10pm	Dec 04 - 2:51pm	H12/T3
orbitz	AA-1442-STL-ORD	1:55pDec 4	1:51pDec 4	 D6	3:10pDec 4	2:51pDec 4	 H12
weather	AA-1442-STL-ORD	2011-12-04 01:55 PM			2011-12-04 03:10 PM		
ord	AA-1442-STL-ORD	2011-12-04 1:55 PM		D6	2011-12-04 3:10 PM		H12
usatoday	AA-1442-STL-ORD	2011-12-04 01:55 PM			2011-12-04 03:10 PM		
mytripandmore	AA-1442-STL-ORD	1:55pDec 4	1:51pDec 4	 D6	3:10pDec 4	2:51pDec 4	 H12
flightwise	AA-1442-STL-ORD	2011-12-04 01:55PM CST	2011-12-04 02:03PM CST	 D6 	2011-12-04 02:36PM CST	2011-12-04 02:34PM CST	 H12 
flightarrival	AA-1442-STL-ORD	1:55 PM, Dec 04	2:03 PM, Dec 04		3:10 PM, Dec 04	2:53 PM, Dec 04	
ua	UA-3540-IAD-BDL	Sun, Dec 4 10:03 PM	Sun, Dec 4 9:59 PM	D20	Sun, Dec 4 11:24 PM	Sun, Dec 4 11:22 PM	--
airtravelcenter	UA-3540-IAD-BDL	12/4/11 10:03 PM (-05:00)			12/4/11 11:24 PM (-05:00)		
myrateplan	UA-3540-IAD-BDL	12/4/11 10:03 PM (-05:00)			12/4/11 11:24 PM (-05:00)		
helloflight	UA-3540-IAD-BDL	12/4/11 10:03 PM (-05:00)			12/4/11 11:24 PM (-05:00)		
flytecomm	UA-3540-IAD-BDL	12/4/11 10:03 PM (-05:00)			12/4/11 11:24 PM (-05:00)		
flightaware	UA-3540-IAD-BDL	2011-12-04 10:03PM EST	2011-12-04 10:15PM EST	 D20 	2011-12-04 11:08PM EST	2011-12-04 11:05PM EST	
wunderground	UA-3540-IAD-BDL	2011-12-04 10:03PM EST	2011-12-04 10:15PM EST	 D20 	2011-12-04 11:08PM EST	2011-12-04 11:05PM EST	
flights	UA-3540-IAD-BDL	10:03 PM  Sun 04-Dec-2011	09:59 PM  Sun 04-Dec-2011		11:24 PM  Sun 04-Dec-2011	11:22 PM  Sun 04-Dec-2011	
businesstravellogue	UA-3540-IAD-BDL	10:03 PM  Sun 04-Dec-2011	09:59 PM  Sun 04-Dec-2011		11:24 PM  Sun 04-Dec-2011	11:22 PM  Sun 04-Dec-2011	
flylouisville	UA-3540-IAD-BDL	10:03 PM  Sun 04-Dec-2011	09:59 PM  Sun 04-Dec-2011		11:24 PM  Sun 04-Dec-2011	11:22 PM  Sun 04-Dec-2011	
world-flight-tracker	UA-3540-IAD-BDL	2011-12-04 10:03 PM	2011-12-04 9:59 PM		2011-12-04 11:24 PM	2011-12-04 11:22 PM	
flightview	UA-3540-IAD-BDL	10:03 PM, Dec 04	10:15 PM, Dec 04		11:24 PM, Dec 04	11:22 PM, Dec 04	
panynj	UA-3540-IAD-BDL	10:03 PM, Dec 04	10:15 PM, Dec 04		11:24 PM, Dec 04	11:22 PM, Dec 04	
gofox	UA-3540-IAD-BDL	10:03 PM, Dec 04	10:15 PM, Dec 04		11:24 PM, Dec 04	11:22 PM, Dec 04	
foxbusiness	UA-3540-IAD-BDL	10:03 PM, Dec 04	10:15 PM, Dec 04		11:24 PM, Dec 04	11:22 PM, Dec 04	
allegiantair	UA-3540-IAD-BDL	10:03 PM, Dec 04	10:15 PM, Dec 04		11:24 PM, Dec 04	11:22 PM, Dec 04	
boston	UA-3540-IAD-BDL	10:03 PM, Dec 04	10:15 PM, Dec 04		11:24 PM, Dec 04	11:16 PM, Dec 04	
travelocity	UA-3540-IAD-BDL	Dec 04 - Not Available	Dec 04 - 10:14pm	D20	Dec 04 - Not Available	Dec 04 - 11:22pm	CHK
orbitz	UA-3540-IAD-BDL	10:03pDec 4	9:59pDec 4	 D20	11:24pDec 4	11:22pDec 4	 -
weather	UA-3540-IAD-BDL	2011-12-04 10:03 PM			2011-12-04 11:24 PM		
iad	UA-3540-IAD-BDL	2011-12-04 22:03 	2011-12-04 22:03 				
usatoday	UA-3540-IAD-BDL	10:03 PM, Dec 04	10:15 PM, Dec 04		11:24 PM, Dec 04	11:16 PM, Dec 04	
mytripandmore	UA-3540-IAD-BDL	10:03pDec 4	9:59pDec 4	 D20	11:24pDec 4	11:22pDec 4	 -
flightarrival	UA-3540-IAD-BDL	2011-12-04 10:03 PM			2011-12-04 11:24 PM		
ua	UA-5457-ORD-YWG	Sun, Dec 4 3:00 PM	Sun, Dec 4 3:00 PM	F2C	Sun, Dec 4 5:13 PM	Sun, Dec 4 5:13 PM	--
airtravelcenter	UA-5457-ORD-YWG	12/4/11 3:00 PM (-06:00)			12/4/11 5:13 PM (-06:00)		
myrateplan	UA-5457-ORD-YWG	12/4/11 3:00 PM (-06:00)			12/4/11 5:13 PM (-06:00)		
helloflight	UA-5457-ORD-YWG	12/4/11 3:00 PM (-06:00)			12/4/11 5:13 PM (-06:00)		
flytecomm	UA-5457-ORD-YWG	12/4/11 3:00 PM (-06:00)			12/4/11 5:13 PM (-06:00)		
flights	UA-5457-ORD-YWG	2011-12-04 03:00 PM		F2C	2011-12-04 05:13 PM		
businesstravellogue	UA-5457-ORD-YWG	2011-12-04 03:00 PM		F2C	2011-12-04 05:13 PM		
flylouisville	UA-5457-ORD-YWG	2011-12-04 03:00 PM		F2C	2011-12-04 05:13 PM		
flightview	UA-5457-ORD-YWG	3:00 PMDec 04			5:13 PMDec 04		
panynj	UA-5457-ORD-YWG	3:00 PMDec 04			5:13 PMDec 04		
gofox	UA-5457-ORD-YWG	3:00 PMDec 04			5:13 PMDec 04		
foxbusiness	UA-5457-ORD-YWG	3:00 PMDec 04			5:13 PMDec 04		
allegiantair	UA-5457-ORD-YWG	3:00 PMDec 04			5:13 PMDec 04		
boston	UA-5457-ORD-YWG	3:00 PMDec 04			5:13 PMDec 04		
travelocity	UA-5457-ORD-YWG	Dec 04 - 3:00pm	Dec 04 - Not Available	F2C	Dec 04 - 5:13pm	Dec 04 - Not Available	CHK
orbitz	UA-5457-ORD-YWG	3:00pDec 4		 F2C	5:13pDec 4		 -
weather	UA-5457-ORD-YWG	2011-12-04 03:00 PM			2011-12-04 05:13 PM		
aa	AA-2428-LAX-DFW	12/04/2011 08:20 AM	12/04/2011 08:37 AM	46B	12/04/2011 01:25 PM	12/04/2011 01:27 PM	C12
flightexplorer	AA-2428-LAX-DFW		12/4/2011 8:38AM PST			12/4/2011 1:13PM CST	
airtravelcenter	AA-2428-LAX-DFW		12/4/11 8:38 AM (-08:00)			12/4/11 1:13 PM (-06:00)	
myrateplan	AA-2428-LAX-DFW		12/4/11 8:38 AM (-08:00)			12/4/11 1:13 PM (-06:00)	
helloflight	AA-2428-LAX-DFW		12/4/11 8:38 AM (-08:00)			12/4/11 1:13 PM (-06:00)	
flytecomm	AA-2428-LAX-DFW		12/4/11 8:38 AM (-08:00)			12/4/11 1:13 PM (-06:00)	
flights	AA-2428-LAX-DFW		2011-12-04 08:37 AM	46B		2011-12-04 01:27 PM	C12
businesstravellogue	AA-2428-LAX-DFW		2011-12-04 08:37 AM	46B		2011-12-04 01:27 PM	C12
flylouisville	AA-2428-LAX-DFW		2011-12-04 08:37 AM	46B		2011-12-04 01:27 PM	C12
flightview	AA-2428-LAX-DFW		8:38 AMDec 04			1:27 PMDec 04	
panynj	AA-2428-LAX-DFW		8:38 AMDec 04			1:27 PMDec 04	
gofox	AA-2428-LAX-DFW		8:38 AMDec 04			1:27 PMDec 04	
foxbusiness	AA-2428-LAX-DFW		8:38 AMDec 04			1:27 PMDec 04	
allegiantair	AA-2428-LAX-DFW		8:38 AMDec 04			1:27 PMDec 04	
boston	AA-2428-LAX-DFW		8:38 AMDec 04			1:18 PMDec 04	
travelocity	AA-2428-LAX-DFW	Dec 04 - 8:20am	Dec 04 - 8:19am	46B/T4	Dec 04 - 1:25pm	Dec 04 - 1:27pm	C12/C
orbitz	AA-2428-LAX-DFW	8:20aDec 4	8:19aDec 4	 46B	1:25pDec 4	1:27pDec 4	 C12
weather	AA-2428-LAX-DFW	2011-12-04 08:20 AM			2011-12-04 01:25 PM		
dfw	AA-2428-LAX-DFW				2011-12-04 1:25 pm		C12
usatoday	AA-2428-LAX-DFW	2011-12-04 08:20 AM			2011-12-04 01:25 PM		
flightarrival	AA-2428-LAX-DFW	2011-12-04 08:20 AM			2011-12-04 01:25 PM		
ua	UA-2468-CLT-DFW	Sun, Dec 4 2:40 PM	Sun, Dec 4 2:49 PM	B16	Sun, Dec 4 4:36 PM	Sun, Dec 4 4:46 PM	E36
airtravelcenter	UA-2468-CLT-DFW		12/4/11 3:05 PM (-05:00)			12/4/11 4:33 PM (-06:00)	
myrateplan	UA-2468-CLT-DFW		12/4/11 3:05 PM (-05:00)			12/4/11 4:33 PM (-06:00)	
helloflight	UA-2468-CLT-DFW		12/4/11 3:05 PM (-05:00)			12/4/11 4:33 PM (-06:00)	
flytecomm	UA-2468-CLT-DFW		12/4/11 3:05 PM (-05:00)			12/4/11 4:33 PM (-06:00)	
flights	UA-2468-CLT-DFW	02:40 PM  Sun 04-Dec-2011	02:49 PM  Sun 04-Dec-2011	B16	04:36 PM  Sun 04-Dec-2011	04:46 PM  Sun 04-Dec-2011	E36
businesstravellogue	UA-2468-CLT-DFW	02:40 PM  Sun 04-Dec-2011	02:49 PM  Sun 04-Dec-2011	B16	04:36 PM  Sun 04-Dec-2011	04:46 PM  Sun 04-Dec-2011	E36
flylouisville	UA-2468-CLT-DFW	02:40 PM  Sun 04-Dec-2011	02:49 PM  Sun 04-Dec-2011	B16	04:36 PM  Sun 04-Dec-2011	04:46 PM  Sun 04-Dec-2011	E36
flightstats	UA-2468-CLT-DFW	2011-12-04 2:40 PM	2011-12-04 2:49 PM		2011-12-04 4:36 PM	2011-12-04 4:46 PM	
quicktrip	UA-2468-CLT-DFW	2011-12-04 2:40 PM	2011-12-04 2:49 PM		2011-12-04 4:36 PM	2011-12-04 4:46 PM	
world-flight-tracker	UA-2468-CLT-DFW	2011-12-04 2:40 PM	2011-12-04 2:49 PM		2011-12-04 4:36 PM	2011-12-04 4:46 PM	
flightview	UA-2468-CLT-DFW	2:40 PM, Dec 04	3:05 PM, Dec 04		4:36 PM, Dec 04	4:38 PM, Dec 04	
panynj	UA-2468-CLT-DFW	2:40 PM, Dec 04	3:05 PM, Dec 04		4:36 PM, Dec 04	4:38 PM, Dec 04	
gofox	UA-2468-CLT-DFW	2:40 PM, Dec 04	3:05 PM, Dec 04		4:36 PM, Dec 04	4:38 PM, Dec 04	
foxbusiness	UA-2468-CLT-DFW	2:40 PM, Dec 04	3:05 PM, Dec 04		4:36 PM, Dec 04	4:38 PM, Dec 04	
allegiantair	UA-2468-CLT-DFW	2:40 PM, Dec 04	3:05 PM, Dec 04		4:36 PM, Dec 04	4:38 PM, Dec 04	
boston	UA-2468-CLT-DFW	2:40 PM, Dec 04	3:05 PM, Dec 04		4:36 PM, Dec 04	4:38 PM, Dec 04	
travelocity	UA-2468-CLT-DFW	Dec 04 - 2:40pm	Dec 04 - Contact Airline	Not provided by airline	Dec 04 - 4:36pm	Dec 04 - Contact Airline	Not provided by airline
orbitz	UA-2468-CLT-DFW	2:40pDec 4	2:49pDec 4	 -	4:36pDec 4	4:46pDec 4	 -
weather	UA-2468-CLT-DFW	2011-12-04 02:40 PM			2011-12-04 04:36 PM		
flightarrival	UA-2468-CLT-DFW	2:40 PM, Dec 04	3:05 PM, Dec 04		4:36 PM, Dec 04	4:38 PM, Dec 04	
aa	AA-1624-LAX-ORD	12/04/2011 02:40 PM	12/04/2011 02:49 PM	43	12/04/2011 08:40 PM	12/04/2011 08:20 PM	H8
airtravelcenter	AA-1624-LAX-ORD		12/4/11 2:50 PM (-08:00)			12/4/11 8:16 PM (-06:00)	
myrateplan	AA-1624-LAX-ORD		12/4/11 2:50 PM (-08:00)			12/4/11 8:16 PM (-06:00)	
helloflight	AA-1624-LAX-ORD		12/4/11 2:50 PM (-08:00)			12/4/11 8:16 PM (-06:00)	
flytecomm	AA-1624-LAX-ORD		12/4/11 2:50 PM (-08:00)			12/4/11 8:16 PM (-06:00)	
flightaware	AA-1624-LAX-ORD	2011-12-04 02:40PM PST	2011-12-04 02:49PM PST	 43 	2011-12-04 07:58PM CST	2011-12-04 08:16PM CST	 H8 
wunderground	AA-1624-LAX-ORD	2011-12-04 02:40PM PST	2011-12-04 02:49PM PST	 43 	2011-12-04 07:58PM CST	2011-12-04 08:16PM CST	 H8 
flights	AA-1624-LAX-ORD	02:40 PM  Sun 04-Dec-2011	02:49 PM  Sun 04-Dec-2011	43	08:40 PM  Sun 04-Dec-2011	08:20 PM  Sun 04-Dec-2011	H8
businesstravellogue	AA-1624-LAX-ORD	02:40 PM  Sun 04-Dec-2011	02:49 PM  Sun 04-Dec-2011	43	08:40 PM  Sun 04-Dec-2011	08:20 PM  Sun 04-Dec-2011	H8
flylouisville	AA-1624-LAX-ORD	02:40 PM  Sun 04-Dec-2011	02:49 PM  Sun 04-Dec-2011	43	08:40 PM  Sun 04-Dec-2011	08:20 PM  Sun 04-Dec-2011	H8
flightstats	AA-1624-LAX-ORD	2011-12-04 2:40 PM	2011-12-04 2:49 PM		2011-12-04 8:40 PM	2011-12-04 8:20 PM	
quicktrip	AA-1624-LAX-ORD	2011-12-04 2:40 PM	2011-12-04 2:49 PM		2011-12-04 8:40 PM	2011-12-04 8:20 PM	
world-flight-tracker	AA-1624-LAX-ORD	2011-12-04 2:40 PM	2011-12-04 2:49 PM		2011-12-04 8:40 PM	2011-12-04 8:20 PM	
flightview	AA-1624-LAX-ORD	2:40 PM, Dec 04	2:50 PM, Dec 04	Terminal T4 - 43	8:40 PM, Dec 04	8:20 PM, Dec 04	Terminal T3 - H8
panynj	AA-1624-LAX-ORD	2:40 PM, Dec 04	2:50 PM, Dec 04	Terminal T4 - 43	8:40 PM, Dec 04	8:20 PM, Dec 04	Terminal T3 - H8
gofox	AA-1624-LAX-ORD	2:40 PM, Dec 04	2:50 PM, Dec 04		8:40 PM, Dec 04	8:20 PM, Dec 04	
foxbusiness	AA-1624-LAX-ORD	2:40 PM, Dec 04	2:50 PM, Dec 04	Terminal T4 - 43	8:40 PM, Dec 04	8:20 PM, Dec 04	Terminal T3 - H8
allegiantair	AA-1624-LAX-ORD	2:40 PM, Dec 04	2:50 PM, Dec 04	Terminal T4 - 43	8:40 PM, Dec 04	8:20 PM, Dec 04	Terminal T3 - H8
boston	AA-1624-LAX-ORD	2:40 PM, Dec 04	2:50 PM, Dec 04		8:40 PM, Dec 04	8:18 PM, Dec 04	
travelocity	AA-1624-LAX-ORD	Dec 04 - 2:40pm	Dec 04 - 2:37pm	43/T4	Dec 04 - 8:40pm	Dec 04 - 8:20pm	H8/T3
orbitz	AA-1624-LAX-ORD	2:40pDec 4	2:37pDec 4	 43	8:40pDec 4	8:20pDec 4	 H8
weather	AA-1624-LAX-ORD	2011-12-04 02:40 PM			2011-12-04 08:40 PM		
ord	AA-1624-LAX-ORD	2011-12-04 2:40 PM		43	2011-12-04 8:40 PM		H8
usatoday	AA-1624-LAX-ORD	2:40 PM, Dec 04	2:50 PM, Dec 04		8:40 PM, Dec 04	8:18 PM, Dec 04	
mytripandmore	AA-1624-LAX-ORD	2:40pDec 4	2:37pDec 4	 43	8:40pDec 4	8:20pDec 4	 H8
CO	CO-4218-MEM-EWR	Sun., Dec.04, 2011 2:45 p.m.	Sun., Dec.04, 2011 3:20 p.m.		Sun., Dec.04, 2011 6:26 p.m.	Sun., Dec.04, 2011 6:41 p.m.	
airtravelcenter	CO-4218-MEM-EWR	12/4/11 2:45 PM (-06:00)			12/4/11 6:26 PM (-05:00)		
myrateplan	CO-4218-MEM-EWR	12/4/11 2:45 PM (-06:00)			12/4/11 6:26 PM (-05:00)		
helloflight	CO-4218-MEM-EWR	12/4/11 2:45 PM (-06:00)			12/4/11 6:26 PM (-05:00)		
flytecomm	CO-4218-MEM-EWR	12/4/11 2:45 PM (-06:00)			12/4/11 6:26 PM (-05:00)		
flightaware	CO-4218-MEM-EWR	2011-12-04 02:45PM CST	2011-12-04 03:31PM CST		2011-12-04 06:04PM EST	2011-12-04 06:35PM EST	
flightaware	CO-4218-MEM-EWR	2011-12-04 02:45PM CST	2011-12-04 03:31PM CST		2011-12-04 06:04PM EST	2011-12-04 06:29PM EST	
wunderground	CO-4218-MEM-EWR	2011-12-04 02:45PM CST	2011-12-04 03:31PM CST		2011-12-04 06:04PM EST	2011-12-04 06:35PM EST	
wunderground	CO-4218-MEM-EWR	2011-12-04 02:45PM CST	2011-12-04 03:31PM CST		2011-12-04 06:04PM EST	2011-12-04 06:29PM EST	
flights	CO-4218-MEM-EWR		2011-12-04 03:20 PM	C14		2011-12-04 06:26 PM	26
flights	CO-4218-MEM-EWR		2011-12-04 03:20 PM	C14		2011-12-04 06:41 PM	26
businesstravellogue	CO-4218-MEM-EWR		2011-12-04 03:20 PM	C14		2011-12-04 06:26 PM	26
businesstravellogue	CO-4218-MEM-EWR		2011-12-04 03:20 PM	C14		2011-12-04 06:41 PM	26
flylouisville	CO-4218-MEM-EWR		2011-12-04 03:20 PM	C14		2011-12-04 06:26 PM	26
flylouisville	CO-4218-MEM-EWR		2011-12-04 03:20 PM	C14		2011-12-04 06:41 PM	26
flightstats	CO-4218-MEM-EWR	2011-12-04 2:45 PM	2011-12-04 3:20 PM		2011-12-04 6:26 PM	2011-12-04 6:41 PM	
quicktrip	CO-4218-MEM-EWR	2011-12-04 2:45 PM	2011-12-04 3:20 PM		2011-12-04 6:26 PM	2011-12-04 6:41 PM	
flightview	CO-4218-MEM-EWR		3:31 PMDec 04			6:33 PMDec 04	
flightview	CO-4218-MEM-EWR		3:31 PMDec 04			6:41 PMDec 04	
panynj	CO-4218-MEM-EWR		3:31 PMDec 04			6:33 PMDec 04	
panynj	CO-4218-MEM-EWR		3:31 PMDec 04			6:41 PMDec 04	
gofox	CO-4218-MEM-EWR		3:31 PMDec 04			6:33 PMDec 04	
gofox	CO-4218-MEM-EWR		3:31 PMDec 04			6:41 PMDec 04	
foxbusiness	CO-4218-MEM-EWR		3:31 PMDec 04			6:33 PMDec 04	
foxbusiness	CO-4218-MEM-EWR		3:31 PMDec 04			6:41 PMDec 04	
allegiantair	CO-4218-MEM-EWR		3:31 PMDec 04			6:33 PMDec 04	
allegiantair	CO-4218-MEM-EWR		3:31 PMDec 04			6:41 PMDec 04	
boston	CO-4218-MEM-EWR		3:31 PMDec 04			6:29 PMDec 04	
boston	CO-4218-MEM-EWR		3:31 PMDec 04			6:33 PMDec 04	
orbitz	CO-4218-MEM-EWR	2:45pDec 4	3:20pDec 4	 C14	7:04pDec 4		 A26X
orbitz	CO-4218-MEM-EWR	2:45pDec 4	3:20pDec 4	 -	6:26pDec 4	6:41pDec 4	 -
ifly	CO-4218-MEM-EWR	2011-12-04 2:45 PM	2011-12-04 3:20 PM		2011-12-04 6:26 PM	2011-12-04 6:41 PM	
mytripandmore	CO-4218-MEM-EWR	2:45pDec 4	3:20pDec 4	 -	6:26pDec 4	6:41pDec 4	 -
flightarrival	CO-4218-MEM-EWR		3:31 PMDec 04			6:29 PMDec 04	
ua	UA-2545-CLT-MSP	Sun, Dec 4 10:16 PM	Sun, Dec 4 10:26 PM	B6	Sun, Dec 4 11:57 PM	Sun, Dec 4 12:00 AM	C10
airtravelcenter	UA-2545-CLT-MSP		12/4/11 10:45 PM (-05:00)			12/4/11 11:57 PM (-06:00)	
myrateplan	UA-2545-CLT-MSP		12/4/11 10:45 PM (-05:00)			12/4/11 11:57 PM (-06:00)	
helloflight	UA-2545-CLT-MSP		12/4/11 10:45 PM (-05:00)			12/4/11 11:57 PM (-06:00)	
flytecomm	UA-2545-CLT-MSP		12/4/11 10:45 PM (-05:00)			12/4/11 11:57 PM (-06:00)	
flightaware	UA-2545-CLT-MSP	2011-12-04 10:16PM EST	2011-12-04 10:45PM EST		2011-12-04 11:41PM CST	2011-12-04 11:53PM CST	
wunderground	UA-2545-CLT-MSP	2011-12-04 10:16PM EST	2011-12-04 10:45PM EST		2011-12-04 11:41PM CST	2011-12-04 11:53PM CST	
flights	UA-2545-CLT-MSP	10:16 PM  Sun 04-Dec-2011		B6	11:57 PM  Sun 04-Dec-2011		C10
businesstravellogue	UA-2545-CLT-MSP	10:16 PM  Sun 04-Dec-2011		B6	11:57 PM  Sun 04-Dec-2011		C10
flylouisville	UA-2545-CLT-MSP	10:16 PM  Sun 04-Dec-2011		B6	11:57 PM  Sun 04-Dec-2011		C10
flightstats	UA-2545-CLT-MSP	2011-12-04 10:16 PM	2011-12-04 10:26 PM		2011-12-04 11:57 PM	2011-12-04 12:00 AM (Estimated)	
quicktrip	UA-2545-CLT-MSP	2011-12-04 10:16 PM	2011-12-04 10:26 PM		2011-12-04 11:57 PM	2011-12-04 12:00 AM (Estimated)	
world-flight-tracker	UA-2545-CLT-MSP	2011-12-04 10:16 PM	2011-12-04 10:26 PM		2011-12-04 11:57 PM	2011-12-04 12:00 AM (Estimated)	
flightview	UA-2545-CLT-MSP	10:16 PM, Dec 04	10:45 PM, Dec 04		11:57 PM, Dec 04		
panynj	UA-2545-CLT-MSP	10:16 PM, Dec 04	10:45 PM, Dec 04		11:57 PM, Dec 04		
gofox	UA-2545-CLT-MSP	10:16 PM, Dec 04	10:45 PM, Dec 04		11:57 PM, Dec 04		
foxbusiness	UA-2545-CLT-MSP	10:16 PM, Dec 04	10:45 PM, Dec 04		11:57 PM, Dec 04		
allegiantair	UA-2545-CLT-MSP	10:16 PM, Dec 04	10:45 PM, Dec 04		11:57 PM, Dec 04		
boston	UA-2545-CLT-MSP	10:16 PM, Dec 04	10:45 PM, Dec 04		11:57 PM, Dec 04	11:57 PM, Dec 04&nbsp(Estimated)	
travelocity	UA-2545-CLT-MSP	Dec 04 - 10:16pm	Dec 04 - Contact Airline	Not provided by airline	Dec 04 - 11:57pm	Dec 04 - Contact Airline	Not provided by airline
orbitz	UA-2545-CLT-MSP	10:16pDec 4	10:26pDec 4	 -	12:17aDec 5		 -
weather	UA-2545-CLT-MSP	2011-12-04 10:16 PM			2011-12-04 11:57 PM		
flightwise	UA-2545-CLT-MSP	2011-12-04 10:16PM EST	2011-12-04 10:45PM EST		2011-12-04 11:41PM CST	2011-12-04 11:53PM CST	
CO	CO-36-MCO-EWR	Sun., Dec.04, 2011 3:05 p.m.	Sun., Dec.04, 2011 2:57 p.m.		Sun., Dec.04, 2011 5:49 p.m.	Sun., Dec.04, 2011 5:40 p.m.	
airtravelcenter	CO-36-MCO-EWR	12/4/11 3:05 PM (-05:00)			12/4/11 5:49 PM (-05:00)		
myrateplan	CO-36-MCO-EWR	12/4/11 3:05 PM (-05:00)			12/4/11 5:49 PM (-05:00)		
helloflight	CO-36-MCO-EWR	12/4/11 3:05 PM (-05:00)			12/4/11 5:49 PM (-05:00)		
