Flight_Num,Scheduled_Dept,Actual_Dept,Scheduled_Arrival,Actual_Arrival
2011-12-31-AA-3979-CVG-ORD,7:30,7:24,8:00,7:31
2011-12-31-AA-3063-SLC-LAX,8:20,8:15,9:20,December 31; 2011     
2011-12-31-AA-3859-IAH-ORD,7:10,7:06,9:40,9:21
2011-12-31-AA-3842-MSP-ORD,6:00,5:50,7:30,7:20
2011-12-31-AA-271-MIA-LAX,11:35,11:48,2:25,2:22
2011-12-31-AA-643-MIA-ORD,7:10,7:09,9:35,9:16
2011-12-31-AA-4198-ORD-CLE,10:40,11:19,12:55,1:27
2011-12-31-AA-400-DFW-JFK,10:40,10:49,2:59,3:02
2011-12-31-AA-1886-BOS-MIA,10:45,10:38,2:20,1:53
2011-12-31-AA-1917-JFK-MCO,2:55,2:58,5:55,5:36
2011-12-31-AA-1544-SAN-ORD,11:25,11:29,5:25,5:14
2011-12-31-AA-649-ORD-SNA,1:30,December 31; 2011     ,3:50,December 31; 2011     
2011-12-31-AA-3809-PHX-LAX,6:00,7:00,6:40,7:30
2011-12-31-AA-2957-DFW-CVG,7:55,10:43,11:05,1:48
2011-12-31-UA-1500-IAH-GUA,8:50,8:47,11:43,11:43
2011-12-31-UA-3515-IAD-MSP,8:15,8:13,10:05,9:53
2011-12-31-UA-414-LAX-SFO,6:00,5:56,7:26,7:17
2011-12-31-UA-257-JFK-SFO,2:30,2:23,6:14,5:32
2011-12-31-UA-62-IAH-EWR,2:30,3:46,6:52,7:55
2011-12-31-UA-843-LAX-ORD,2:18,2:38,8:23,8:26
2011-12-31-UA-397-JFK-SFO,8:25,8:22,12:14,11:30
2011-12-31-UA-2704-DTW-PHX,11:15,11:15,1:40,1:37
2011-12-31-UA-3373-IAD-PHL,8:30,8:49,9:25,9:37
2011-12-31-UA-2906-PHL-MCO,3:50,4:26,6:23,6:30
2011-12-31-UA-938-DEN-ORD,3:54,4:11,7:17,7:07
2011-12-31-UA-3099-PHX-PHL,11:55,11:55,6:17,6:19
2011-12-31-UA-3925-IAD-ORF,8:42,10:05,9:55,11:24
2011-12-31-UA-5487-SFO-MRY,10:30,11:58,11:17,12:38
2011-12-31-UA-3050-PHX-CLT,11:05,11:14,4:57,4:56
2011-12-31-UA-2830-MCO-CLT,3:27,3:27,5:05,4:54
2011-12-31-UA-37-EWR-MCO,1:29,1:26,4:25,3:51
2011-12-31-UA-37-EDI-EWR,9:05,8:53,11:53,11:37
2011-12-31-UA-2708-EWR-CLT,2:55,2:55,4:53,4:18
2011-12-31-UA-2726-FLL-PHL,4:00,4:00,6:46,6:32
2011-12-31-UA-2945-PHL-CLT,12:00,4:11,1:45,1:10
2011-12-31-UA-6273-YYC-SFO,7:45,7:42,9:53,9:35
2011-12-31-UA-2314-ATL-PHL,2:55,3:03,5:00,5:00
2011-12-31-UA-382-IAD-LAX,12:20,1:50,3:08,4:18
2011-12-31-UA-382-IAD-LAX,12:20,1:50,3:08,4:25
2011-12-31-UA-858-PVG-SFO,1:45,1:38,8:27,7:55
2011-12-31-UA-854-SFO-IAH,7:35,7:31,1:30,1:12
2011-12-31-CO-1586-IAH-MCO,7:00,8:23,10:15,11:31
2011-12-31-CO-1088-CLE-IAH,8:40,8:42,10:53,10:32
2011-12-31-CO-16-LAX-EWR,10:25,10:28,6:39,6:33
2011-12-31-CO-58-DEN-IAH,11:33,11:37,2:59,3:25
2011-12-31-CO-1023-IAH-DEN,11:31,11:34,1:14,1:10
2011-12-31-CO-1250-MIA-IAH,2:45,3:59,4:46,5:52
2011-12-31-CO-62-IAH-EWR,2:30,3:46,6:52,7:55
2011-12-31-CO-52-IAH-LAX,7:35,7:37,9:30,9:14
2011-12-31-CO-1614-LAX-IAH,12:30,12:40,5:36,5:45
2011-12-31-CO-89-IAH-EWR,6:00,6:05,10:20,10:25
2011-12-31-CO-1090-BOS-IAH,9:50,9:55,1:20,1:07
2011-12-31-CO-45-EWR-MIA,3:50,3:43,6:57,6:23
2011-12-31-CO-63-EWR-IAH,5:25,5:24,8:30,7:57
2011-12-31-CO-1561-PHX-IAH,7:30,7:30,11:00,10:54
2012-01-01-AA-1221-MCO-ORD,8:00,7:57,9:50,9:45
2012-01-01-AA-4307-ORD-DTW,6:45,6:54,9:10,9:12
2012-01-01-AA-616-DFW-DTW,9:05,9:01,12:35,12:28
2012-01-01-AA-431-MIA-SFO,8:35,8:27,11:50,11:13
2012-01-01-AA-3756-ORD-SLC,12:15,12:16,2:45,2:29
2012-01-01-AA-2050-ORD-MIA,10:40,10:49,2:45,2:53
2012-01-01-AA-3804-PHL-ORD,2:35,2:29,4:05,4:02
2012-01-01-AA-1664-MIA-ATL,10:15,10:16,12:10,12:02
2012-01-01-AA-789-ORD-DEN,1:05,1:06,2:35,2:31
2012-01-01-AA-1733-ORD-PHX,7:45,9:40,10:30,January 1; 2012     
2012-01-01-AA-1733-ORD-PHX,7:45,January 1; 2012     ,10:30,January 1; 2012     
2012-01-01-AA-2312-DFW-DTW,8:25,January 1; 2012     ,11:50,January 1; 2012     
2012-01-01-AA-85-JFK-SFO,3:05,3:03,6:30,6:11
2012-01-01-AA-404-MIA-MCO,6:45,6:44,7:45,7:42
2012-01-01-AA-446-DFW-PHL,11:50,12:03,3:50,3:50
2012-01-01-AA-2268-PHX-ORD,7:15,7:13,11:35,11:32
2012-01-01-AA-4344-ORD-DTW,11:45,12:29,2:00,2:56
2012-01-01-AA-484-DFW-MIA,4:15,4:11,7:55,8:12
2012-01-01-AA-3979-CVG-ORD,7:30,7:20,8:00,7:36
2012-01-01-AA-3063-SLC-LAX,8:20,8:11,9:20,January 1; 2012     
2012-01-01-AA-3859-IAH-ORD,7:10,7:15,9:40,10:00
2012-01-01-AA-3842-MSP-ORD,6:00,6:03,7:30,7:25
2012-01-01-AA-1544-SAN-ORD,11:25,12:02,5:25,6:28
2012-01-01-AA-649-ORD-SNA,1:30,January 1; 2012     ,3:50,January 1; 2012     
2012-01-01-AA-1640-MIA-MCO,6:30,January 1; 2012     ,7:25,January 1; 2012     
2012-01-01-AA-518-MIA-JFK,6:30,7:02,9:15,9:33
2012-01-01-AA-2525-DFW-MIA,7:25,12:23,11:10,January 1; 2012     
2012-01-01-AA-1279-DFW-PHX,1:00,1:20,2:35,2:44
2012-01-01-AA-1522-SFO-ORD,11:55,January 1; 2012     ,5:50,January 2; 2012     
2012-01-01-AA-1434-DFW-MCO,7:15,7:09,10:35,10:32
2012-01-01-AA-59-JFK-SFO,7:10,7:08,10:45,10:25
2012-01-01-AA-415-BOS-ORD,8:35,8:29,10:40,10:14
2012-01-01-AA-222-LAX-BOS,7:10,7:12,3:30,3:25
2012-01-01-AA-3823-LAX-DEN,9:00,January 1; 2012     ,12:15,January 2; 2012     
2012-01-01-AA-1165-JFK-MIA,6:59,6:59,10:34,10:03
2012-01-01-AA-3786-IAH-ORD,4:00,3:55,6:40,6:58
2012-01-01-AA-4330-CVG-ORD,3:35,3:30,4:00,3:52
2012-01-01-AA-3468-CVG-MIA,7:00,6:52,9:55,9:39
2012-01-01-AA-204-LAX-MCO,11:25,January 1; 2012     ,6:55,January 2; 2012     
2012-01-01-AA-466-IAH-MIA,6:00,5:53,9:20,9:11
2012-01-01-AA-3-JFK-LAX,12:00,11:53,3:15,3:11
2012-01-01-AA-1007-MIA-PHX,4:55,4:48,8:05,8:01
2012-01-01-AA-271-MIA-LAX,11:35,11:36,2:25,2:24
2012-01-01-AA-643-MIA-ORD,7:10,7:47,9:35,9:50
2012-01-01-AA-4198-ORD-CLE,10:40,10:33,12:55,12:55
2012-01-01-AA-400-DFW-JFK,10:40,10:39,2:59,2:44
2012-01-01-AA-1886-BOS-MIA,10:45,10:41,2:20,2:14
2012-01-01-AA-1917-JFK-MCO,2:55,3:00,5:55,5:51
2012-01-01-AA-3809-PHX-LAX,6:00,5:59,6:40,6:45
2012-01-01-AA-2957-DFW-CVG,7:55,7:55,11:05,11:14
2012-01-01-UA-1500-IAH-GUA,8:50,8:48,11:43,11:40
2012-01-01-UA-3515-IAD-MSP,8:21,8:19,10:11,9:46
2012-01-01-UA-664-ORD-PHL,2:00,1:57,5:03,5:08
2012-01-01-UA-414-LAX-SFO,6:54,6:53,8:18,8:04
2012-01-01-UA-257-JFK-SFO,2:30,2:55,6:14,6:03
2012-01-01-UA-62-IAH-EWR,2:30,2:35,7:03,7:06
2012-01-01-UA-843-LAX-ORD,2:02,2:01,8:07,8:08
2012-01-01-UA-248-PHX-ORD,12:52,12:52,5:12,5:12
2012-01-01-UA-248-PHX-ORD,12:52,1:23,5:12,5:37
2012-01-01-UA-397-JFK-SFO,8:25,8:21,12:14,11:31
2012-01-01-UA-2704-DTW-PHX,11:15,11:38,1:40,1:48
2012-01-01-UA-3373-IAD-PHL,8:30,8:30,9:25,9:18
2012-01-01-UA-2906-PHL-MCO,3:50,3:50,6:23,6:22
2012-01-01-UA-938-DEN-ORD,3:55,3:54,7:18,7:18
2012-01-01-UA-3099-PHX-PHL,11:55,11:55,6:17,6:18
2012-01-01-UA-3925-IAD-ORF,8:42,8:31,9:55,9:18
2012-01-01-UA-5487-SFO-MRY,10:37,10:48,11:24,11:38
2012-01-01-UA-3050-PHX-CLT,11:05,11:21,4:57,5:29
2012-01-01-UA-828-SFO-ORD,11:13,11:13,5:15,5:15
2012-01-01-UA-2830-MCO-CLT,3:27,3:27,5:05,5:01
2012-01-01-UA-37-EWR-MCO,1:29,1:30,4:22,4:15
2012-01-01-UA-37-EDI-EWR,9:05,8:58,11:53,11:37
2012-01-01-UA-2708-EWR-CLT,2:55,2:55,4:53,4:46
2012-01-01-UA-233-LAX-JFK,4:25,4:25,12:44,12:44
2012-01-01-UA-2726-FLL-PHL,4:00,4:00,6:46,6:32
2012-01-01-UA-2945-PHL-CLT,12:00,6:11,1:45,1:32
2012-01-01-UA-6273-YYC-SFO,7:35,7:32,9:43,9:43
2012-01-01-UA-2314-ATL-PHL,2:55,2:55,5:00,4:41
2012-01-01-UA-382-IAD-LAX,12:20,12:19,3:08,2:47
2012-01-01-UA-382-IAD-LAX,12:20,12:19,3:08,3:03
2012-01-01-UA-858-PVG-SFO,1:45,1:36,8:27,8:18
2012-01-01-UA-854-SFO-IAH,7:35,7:31,1:30,1:16
2012-01-01-CO-1586-IAH-MCO,7:00,7:20,10:12,10:33
2012-01-01-CO-1694-LAX-IAH,7:41,7:41,12:44,12:44
2012-01-01-CO-1088-CLE-IAH,8:40,8:49,10:53,10:59
2012-01-01-CO-16-LAX-EWR,10:25,10:28,6:39,6:41
2012-01-01-CO-58-DEN-IAH,11:33,11:49,2:59,2:55
2012-01-01-CO-1193-EWR-MCO,9:05,9:12,12:01,11:54
2012-01-01-CO-1023-IAH-DEN,11:40,11:46,1:23,1:16
2012-01-01-CO-1250-MIA-IAH,2:52,3:02,4:53,4:39
2012-01-01-CO-62-IAH-EWR,2:30,2:35,7:03,7:06
2012-01-01-CO-52-IAH-LAX,7:35,7:37,9:30,9:03
2012-01-01-CO-1614-LAX-IAH,12:30,12:57,5:36,6:09
2012-01-01-CO-89-IAH-EWR,6:00,5:58,10:20,10:07
2012-01-01-CO-1090-BOS-IAH,9:10,9:12,12:40,12:32
2012-01-01-CO-45-EWR-MIA,3:35,3:50,6:56,6:58
2012-01-01-CO-63-EWR-IAH,5:25,5:27,8:30,8:20
2012-01-01-CO-50-CLE-EWR,2:55,3:08,4:53,5:01
2012-01-01-CO-1561-PHX-IAH,8:05,8:05,11:37,11:35
2012-01-01-CO-47-IAH-LAX,7:10,7:24,9:06,8:43
2012-01-02-AA-1221-MCO-ORD,8:00,8:10,9:50,9:45
2012-01-02-AA-4307-ORD-DTW,6:45,8:08,9:10,10:45
2012-01-02-AA-616-DFW-DTW,9:05,9:02,12:35,12:44
2012-01-02-AA-431-MIA-SFO,8:35,8:51,11:50,11:46
2012-01-02-AA-3756-ORD-SLC,12:15,12:17,2:45,2:27
2012-01-02-AA-2050-ORD-MIA,10:40,2:49,2:45,January 2; 2012     
2012-01-02-AA-3804-PHL-ORD,2:35,2:53,4:05,4:17
2012-01-02-AA-789-ORD-DEN,1:05,1:06,2:35,2:30
2012-01-02-AA-1733-ORD-PHX,7:45,8:26,10:30,January 2; 2012     
2012-01-02-AA-1733-ORD-PHX,7:45,8:26,10:30,January 2; 2012     
2012-01-02-AA-4277-CVG-JFK,12:10,12:03,2:15,2:32
2012-01-02-AA-2312-DFW-DTW,8:25,January 2; 2012     ,11:50,January 2; 2012     
2012-01-02-AA-85-JFK-SFO,3:05,3:00,6:30,6:03
2012-01-02-AA-404-MIA-MCO,6:45,6:56,7:45,7:57
2012-01-02-AA-446-DFW-PHL,11:50,11:43,3:50,3:54
2012-01-02-AA-2268-PHX-ORD,7:15,7:09,11:35,11:40
2012-01-02-AA-4344-ORD-DTW,11:45,12:15,2:00,2:32
2012-01-02-AA-484-DFW-MIA,4:15,4:14,7:55,7:46
2012-01-02-AA-3979-CVG-ORD,7:30,8:34,8:00,9:40
2012-01-02-AA-3063-SLC-LAX,8:20,8:13,9:20,January 2; 2012     
2012-01-02-AA-3859-IAH-ORD,7:10,7:11,9:40,10:26
2012-01-02-AA-3842-MSP-ORD,6:00,6:00,7:30,7:45
2012-01-02-AA-1544-SAN-ORD,11:25,11:23,5:25,5:42
2012-01-02-AA-649-ORD-SNA,1:30,January 2; 2012     ,3:50,January 2; 2012     
2012-01-02-AA-1640-MIA-MCO,6:30,January 2; 2012     ,7:25,January 2; 2012     
2012-01-02-AA-518-MIA-JFK,6:30,6:32,9:15,8:54
2012-01-02-AA-2525-DFW-MIA,7:25,7:23,11:10,11:00
2012-01-02-AA-1279-DFW-PHX,1:00,1:06,2:35,January 2; 2012     
2012-01-02-AA-1522-SFO-ORD,11:55,January 2; 2012     ,5:50,January 3; 2012     
2012-01-02-AA-1434-DFW-MCO,7:15,7:11,10:35,10:36
2012-01-02-AA-59-JFK-SFO,7:10,7:19,10:45,10:22
2012-01-02-AA-415-BOS-ORD,8:35,8:26,10:40,9:58
2012-01-02-AA-222-LAX-BOS,7:10,7:38,3:30,3:57
2012-01-02-AA-3823-LAX-DEN,9:00,January 2; 2012     ,12:15,January 3; 2012     
2012-01-02-AA-1165-JFK-MIA,6:59,7:10,10:34,10:28
2012-01-02-AA-3786-IAH-ORD,4:00,3:52,6:40,6:37
2012-01-02-AA-4330-CVG-ORD,3:35,4:05,4:00,4:35
2012-01-02-AA-3468-CVG-MIA,7:00,6:52,9:55,9:43
2012-01-02-AA-204-LAX-MCO,11:25,January 2; 2012     ,6:55,January 3; 2012     
2012-01-02-AA-466-IAH-MIA,6:00,5:54,9:20,9:09
2012-01-02-AA-3-JFK-LAX,12:00,11:55,3:15,2:54
2012-01-02-AA-1007-MIA-PHX,4:55,4:47,8:05,7:50
2012-01-02-AA-271-MIA-LAX,11:35,11:37,2:25,2:06
2012-01-02-AA-643-MIA-ORD,7:10,11:51,9:35,January 2; 2012     
2012-01-02-AA-400-DFW-JFK,10:40,10:36,2:59,2:52
2012-01-02-AA-1886-BOS-MIA,10:45,10:42,2:20,2:15
2012-01-02-AA-1917-JFK-MCO,2:55,3:03,5:55,6:30
2012-01-02-AA-3809-PHX-LAX,,January 2; 2012     ,,January 2; 2012     
2012-01-02-AA-2957-DFW-CVG,7:55,8:22,11:05,11:38
2012-01-02-UA-1500-IAH-GUA,8:50,8:56,11:43,11:43
2012-01-02-UA-3515-IAD-MSP,8:21,8:20,10:11,10:03
2012-01-02-UA-664-ORD-PHL,1:35,1:47,4:38,4:43
2012-01-02-UA-414-LAX-SFO,6:00,5:59,7:26,7:10
2012-01-02-UA-257-JFK-SFO,2:30,4:49,6:14,8:08
2012-01-02-UA-62-IAH-EWR,2:30,2:38,7:03,7:17
2012-01-02-UA-843-LAX-ORD,2:10,3:07,8:12,9:08
2012-01-02-UA-248-PHX-ORD,12:52,12:52,5:13,5:25
2012-01-02-UA-248-PHX-ORD,12:52,12:44,5:13,5:33
2012-01-02-UA-397-JFK-SFO,8:25,8:22,12:14,11:42
2012-01-02-UA-2704-DTW-PHX,11:15,11:15,1:40,1:22
2012-01-02-UA-2515-DFW-CLT,7:00,7:00,10:26,10:02
2012-01-02-UA-3373-IAD-PHL,8:30,8:29,9:25,9:24
2012-01-02-UA-2906-PHL-MCO,3:50,3:50,6:23,6:49
2012-01-02-UA-938-DEN-ORD,3:54,3:56,7:17,7:29
2012-01-02-UA-3099-PHX-PHL,11:55,,6:17,
2012-01-02-UA-3925-IAD-ORF,8:42,9:03,9:55,9:59
2012-01-02-UA-5487-SFO-MRY,10:37,10:31,11:24,11:18
2012-01-02-UA-3050-PHX-CLT,11:05,11:05,4:57,5:26
2012-01-02-UA-828-SFO-ORD,11:03,11:03,5:06,5:06
2012-01-02-UA-2830-MCO-CLT,3:27,3:55,5:05,5:27
2012-01-02-UA-37-EWR-MCO,1:29,2:08,4:22,5:02
2012-01-02-UA-37-EDI-EWR,9:05,9:28,11:53,12:29
2012-01-02-UA-2708-EWR-CLT,2:55,2:55,4:53,5:04
2012-01-02-UA-233-LAX-JFK,4:25,4:25,12:44,12:44
2012-01-02-UA-2726-FLL-PHL,4:00,4:00,6:46,6:39
2012-01-02-UA-2945-PHL-CLT,12:00,8:11,1:45,1:38
2012-01-02-UA-6273-YYC-SFO,7:35,7:39,9:43,9:28
2012-01-02-UA-2314-ATL-PHL,2:55,3:03,5:00,5:03
2012-01-02-UA-382-IAD-LAX,12:20,12:19,3:08,2:35
2012-01-02-UA-382-IAD-LAX,12:20,12:19,3:08,2:31
2012-01-02-UA-858-PVG-SFO,1:45,1:37,8:27,7:54
2012-01-02-UA-854-SFO-IAH,7:35,7:42,1:30,1:33
2012-01-02-CO-1586-IAH-MCO,7:00,7:05,10:12,10:10
2012-01-02-CO-1694-LAX-IAH,7:41,7:41,12:44,12:44
2012-01-02-CO-1088-CLE-IAH,8:35,8:32,10:55,10:31
2012-01-02-CO-16-LAX-EWR,10:25,10:38,6:39,7:20
2012-01-02-CO-58-DEN-IAH,11:30,11:28,2:56,2:45
2012-01-02-CO-1193-EWR-MCO,9:15,9:14,12:16,12:51
2012-01-02-CO-1023-IAH-DEN,11:40,11:52,1:20,1:33
2012-01-02-CO-1250-MIA-IAH,2:50,2:55,4:48,4:36
2012-01-02-CO-62-IAH-EWR,2:30,2:38,7:03,7:17
2012-01-02-CO-52-IAH-LAX,7:35,7:34,9:30,9:13
2012-01-02-CO-1614-LAX-IAH,12:30,1:41,5:36,6:41
2012-01-02-CO-89-IAH-EWR,6:00,5:57,10:20,10:07
2012-01-02-CO-1090-BOS-IAH,9:50,9:50,1:20,1:00
2012-01-02-CO-45-EWR-MIA,3:50,4:12,7:05,7:25
2012-01-02-CO-63-EWR-IAH,5:25,5:43,8:30,8:22
2012-01-02-CO-50-CLE-EWR,2:55,3:57,4:53,5:49
2012-01-02-CO-1561-PHX-IAH,8:05,8:02,11:37,11:39
2012-01-02-CO-47-IAH-LAX,7:10,7:16,9:06,8:44
2012-01-03-AA-1221-MCO-ORD,8:00,7:49,9:50,9:57
2012-01-03-AA-4307-ORD-DTW,6:45,6:41,9:10,9:03
2012-01-03-AA-616-DFW-DTW,9:05,8:58,12:35,12:38
2012-01-03-AA-431-MIA-SFO,8:35,8:33,11:50,11:20
2012-01-03-AA-3756-ORD-SLC,12:15,12:11,2:45,2:39
2012-01-03-AA-2050-ORD-MIA,10:40,10:41,2:45,2:28
2012-01-03-AA-3804-PHL-ORD,2:35,2:30,4:05,3:34
2012-01-03-AA-1664-MIA-ATL,10:15,10:28,12:10,12:28
2012-01-03-AA-789-ORD-DEN,1:05,12:58,2:35,2:25
2012-01-03-AA-1733-ORD-PHX,7:45,7:49,10:30,January 3; 2012     
2012-01-03-AA-4277-CVG-JFK,12:10,12:20,2:15,2:19
2012-01-03-AA-2312-DFW-DTW,8:25,January 3; 2012     ,11:50,January 3; 2012     
2012-01-03-AA-85-JFK-SFO,3:05,3:24,6:30,6:46
2012-01-03-AA-404-MIA-MCO,6:45,6:39,7:45,7:41
2012-01-03-AA-446-DFW-PHL,11:50,11:47,3:50,3:54
2012-01-03-AA-2268-PHX-ORD,7:15,7:09,11:35,11:24
2012-01-03-AA-4344-ORD-DTW,11:45,11:41,2:00,1:50
2012-01-03-AA-484-DFW-MIA,4:15,4:22,7:55,8:00
2012-01-03-AA-3979-CVG-ORD,7:30,7:33,8:00,8:20
2012-01-03-AA-3063-SLC-LAX,8:20,8:21,9:20,January 3; 2012     
2012-01-03-AA-3859-IAH-ORD,7:10,7:31,9:40,10:10
2012-01-03-AA-3842-MSP-ORD,6:00,5:58,7:30,7:31
2012-01-03-AA-1544-SAN-ORD,11:25,11:23,5:25,5:26
2012-01-03-AA-649-ORD-SNA,1:30,January 3; 2012     ,3:50,January 3; 2012     
2012-01-03-AA-1640-MIA-MCO,6:30,January 3; 2012     ,7:25,January 3; 2012     
2012-01-03-AA-518-MIA-JFK,6:30,7:06,9:15,9:48
2012-01-03-AA-2525-DFW-MIA,7:25,7:21,11:10,11:00
2012-01-03-AA-1279-DFW-PHX,1:00,12:55,2:35,2:24
2012-01-03-AA-1522-SFO-ORD,11:55,January 3; 2012     ,5:50,January 4; 2012     
2012-01-03-AA-1434-DFW-MCO,7:15,7:11,10:35,10:34
2012-01-03-AA-59-JFK-SFO,7:10,7:06,10:45,10:30
2012-01-03-AA-415-BOS-ORD,8:35,8:34,10:40,9:56
2012-01-03-AA-222-LAX-BOS,7:10,7:09,3:30,3:32
2012-01-03-AA-3823-LAX-DEN,9:00,January 3; 2012     ,12:15,January 4; 2012     
2012-01-03-AA-1165-JFK-MIA,6:59,6:57,10:34,10:01
2012-01-03-AA-3786-IAH-ORD,4:00,4:02,6:40,6:35
2012-01-03-AA-3468-CVG-MIA,7:00,6:52,9:55,9:04
2012-01-03-AA-204-LAX-MCO,11:25,January 3; 2012     ,6:55,January 4; 2012     
2012-01-03-AA-466-IAH-MIA,6:00,6:02,9:20,9:31
2012-01-03-AA-3-JFK-LAX,12:00,11:53,3:15,2:52
2012-01-03-AA-1007-MIA-PHX,4:55,5:19,8:05,8:00
2012-01-03-AA-271-MIA-LAX,11:35,11:35,2:25,2:06
2012-01-03-AA-643-MIA-ORD,7:10,8:18,9:35,10:48
2012-01-03-AA-4198-ORD-CLE,10:40,10:36,12:55,12:51
2012-01-03-AA-400-DFW-JFK,10:40,10:43,2:59,3:06
2012-01-03-AA-1886-BOS-MIA,10:45,11:08,2:20,2:20
2012-01-03-AA-1917-JFK-MCO,2:55,4:06,5:55,6:58
2012-01-03-AA-3809-PHX-LAX,6:00,6:12,6:40,6:25
2012-01-03-AA-2957-DFW-CVG,7:55,7:56,11:05,11:20
2012-01-03-UA-1500-IAH-GUA,9:30,9:30,12:21,12:21
2012-01-03-UA-3515-IAD-MSP,8:28,8:23,10:23,10:17
2012-01-03-UA-664-ORD-PHL,1:33,1:33,4:32,4:37
2012-01-03-UA-414-LAX-SFO,6:00,5:58,7:21,7:13
2012-01-03-UA-257-JFK-SFO,2:30,2:31,6:00,5:55
2012-01-03-UA-62-IAH-EWR,2:30,3:18,7:03,8:09
2012-01-03-UA-843-LAX-ORD,2:00,1:55,8:07,7:46
2012-01-03-UA-248-PHX-ORD,12:59,12:59,5:14,5:14
2012-01-03-UA-248-PHX-ORD,12:59,12:57,5:14,5:10
2012-01-03-UA-397-JFK-SFO,8:00,7:57,11:45,11:08
2012-01-03-UA-2704-DTW-PHX,11:15,11:15,1:40,1:05
2012-01-03-UA-2515-DFW-CLT,7:00,,10:26,
2012-01-03-UA-3373-IAD-PHL,8:23,8:59,9:20,9:49
2012-01-03-UA-2906-PHL-MCO,3:50,4:01,6:23,6:14
2012-01-03-UA-938-DEN-ORD,4:04,4:04,7:38,7:11
2012-01-03-UA-3099-PHX-PHL,11:55,12:12,6:17,6:34
2012-01-03-UA-3925-IAD-ORF,8:42,8:42,9:55,9:40
2012-01-03-UA-5487-SFO-MRY,10:28,10:22,11:17,11:13
2012-01-03-UA-3050-PHX-CLT,11:05,11:05,4:57,5:10
2012-01-03-UA-828-SFO-ORD,11:10,11:10,5:20,5:20
2012-01-03-UA-2830-MCO-CLT,3:27,3:27,5:05,5:04
2012-01-03-UA-37-EWR-MCO,1:29,1:29,4:22,3:55
2012-01-03-UA-37-EDI-EWR,9:05,8:49,11:53,11:59
2012-01-03-UA-2708-EWR-CLT,2:55,2:55,4:53,4:33
2012-01-03-UA-233-LAX-JFK,4:40,4:40,12:59,12:59
2012-01-03-UA-2726-FLL-PHL,4:00,4:00,6:46,6:37
2012-01-03-UA-2945-PHL-CLT,12:00,2:12,1:45,1:23
2012-01-03-UA-6273-YYC-SFO,7:35,8:19,9:43,10:39
2012-01-03-UA-2314-ATL-PHL,2:55,2:55,5:00,5:03
2012-01-03-UA-382-IAD-LAX,12:34,12:31,3:19,2:52
2012-01-03-UA-382-IAD-LAX,12:34,12:31,3:19,2:50
2012-01-03-UA-858-PVG-SFO,1:45,1:32,8:35,8:08
2012-01-03-UA-854-SFO-IAH,7:42,7:41,1:33,1:17
2012-01-03-CO-1586-IAH-MCO,7:15,7:23,10:27,10:54
2012-01-03-CO-1694-LAX-IAH,6:18,6:18,11:21,11:21
2012-01-03-CO-4888-IAH-DAL,9:00,9:06,10:10,10:09
2012-01-03-CO-16-LAX-EWR,10:25,10:34,6:39,6:52
2012-01-03-CO-62-IAH-EWR,2:30,3:18,7:03,8:09
2012-01-03-CO-52-IAH-LAX,7:35,7:44,9:30,9:26
2012-01-03-CO-89-IAH-EWR,6:00,6:00,10:20,10:28
2012-01-03-CO-45-EWR-MIA,3:35,4:03,6:52,6:41
2012-01-03-CO-63-EWR-IAH,5:25,5:30,8:30,7:56
2012-01-03-CO-50-CLE-EWR,2:50,2:48,4:48,4:47
2012-01-03-CO-1561-PHX-IAH,8:30,8:31,12:02,11:59
2012-01-03-CO-47-IAH-LAX,7:14,7:22,9:10,8:55
