Index,Source,ISBN,Title,Author_list
6991,revaluation_books,0321268636,developing_scalable_series_40_applications_(nokia_mobile_developer),kevin_sharp
6992,limelight_bookshop,0321268636,developing_scalable_series_40_applications:_a_guide_for_java_developers_(nokia_mobile_developer_series),yuan@_michael_juntao
6992,gunter_koppon,0321268636,developing_scalable_series_40_applications:_a_guide_for_java_developers,yuan_michael_et_al
6993,gunars_store,0321268636,developing_scalable_series_40_applications:_a_guide_for_java_developers,yuan_michael_et_al
6993,international_books,0321334876,effective_c++_:_55_specific_ways_to_improve_your_programs_and_designs_(3_rd_edition)_(paperback),meyers@_scott
6994,technischer_overseas_pvt._ltd.,0321334876,effective_c++,meyers
6994,cobain_llc,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,scott_meyers
6995,the_e,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
6995,happybook,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
6996,enjoystudy,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),meyers@_scott
6996,!_textbookace.com!,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),meyers@_scott
6997,readmate,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),meyers@_scott
6997,bookforyou,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
6998,indoo.com,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
6998,caiman,0321334876,effective_c++_3/e,meyers@_scott
6999,books_down_under,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs@_3e,scott_meyers
6999,books_down_under,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs@_3e,meyers@_scott
7000,a1books,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7000,textbookxdotcom,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7001,sunmark_store,0321334876,effective_c++,meyers
7001,livrenoir,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),scott_meyers
7002,a1books,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7002,odeon_books,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),scott_meyers
7003,powell's_books,0321334876,effective_c++_3ed_55_specific_ways_to_im,meyers@_scott
7003,movies_with_a_smile,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7004,bobs_books,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs@_3e,meyers@_scott
7004,browns_books,0321334876,effective_c++,meyers@_scott
7005,ashleyjohnson,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),meyers@_scott
7005,alphacraze.com,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),meyers@_scott
7006,alphacraze.com,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),meyers@_scott
7006,dvd_legacy,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7007,bobs_books,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs@_3e,scott_meyers
7007,paperbackworld.de,0321334876,effective_c++,scott_meyers
7008,textbookxdotcom,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7008,swoop,0321334876,effective_c++,meyers@_scott
7009,textbookxdotcom,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7009,quartermelon,0321334876,effective_c++_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7010,books2anywhere.com,0321334876,effective_c++,meyers@_scott
7010,thebookcom,0321334876,effective_c++_:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7011,marando.de_versandbuchhandlung,0321334876,effective_c++,scott_meyers
7011,morgenstundt_buch_&_kunst,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7012,versandantiquariat_robert_a._mueller,0321334876,effective_c++_55_specific_ways_to_improve_your_programs_and_designs.,meyers@_scott
7012,aha-buch,0321334876,effective_c++,scott_meyers
7013,mellon's_books,0321334876,effective_c++,meyers@_scott
7013,papamedia.com,0321334876,effective_c++_:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition),scott_meyers
7014,thebookcom,0321334876,effective_c++_:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7014,thesaintbookstore,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs_(3rd_edition)_(addison-wesley_professional_computing_series),meyers@_scott
7015,free_u.s._air_shipping_@_thebookcompany,0321334876,effective_c++_:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7015,blackwell_online,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7016,bobs_books,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs@_3e,meyers_scott
7016,stratford_books,0321334876,effective_c++_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7017,quartermelon,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott_(author)
7017,free_u.s._air_shipping_@_thebookcompany,0321334876,effective_c++_:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7018,a1books,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7018,the_book_depository,0321334876,effective_c++,scott_meyers
7019,revaluation_books,0321334876,effective_c++:55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7019,stratford_books,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott_(author)
7020,revaluation_books,0321334876,effective_c++_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7020,englishbookservice.com_gti_gmbh,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7021,bobs_books,0321334876,effective_c++,meyers@_scott
7021,bobs_books,0321334876,effective_c++,scott_meyers
7022,gunter_koppon,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs@_3e,meyers_scott
7022,gunars_store,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs@_3e,meyers_scott
7023,limelight_bookshop,0321334876,effective_c++:_55_specific_ways_to_improve_your_programs_and_designs,meyers@_scott
7023,international_books,0201760428,exceptional_c++_style_:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in_depth_series)_(paperback),herb_sutter
7024,the_e,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb
7024,happybook,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb
7025,enjoystudy,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in_depth_series),sutter@_herb
7025,deepak_sachdeva,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter
7026,bargainbookstores.com,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in-depth_series),herb_sutter
7026,readmate,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in-depth_series),sutter@_herb
7027,caiman,0201760428,exceptional_c++_style,sutter@_herb
7027,ecampus.com,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb
7028,indoo.com,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb
7028,a1books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb
7029,textbookxdotcom,0201760428,exceptional_c++_style_40_new_engineering_puzzles@_programming_problems@_and_solutions,herb_sutter
7029,a1books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb
7030,kayleighbug_books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in-depth_series),sutter@_herb
7030,kayleighbug,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in-depth_series),sutter@_herb
7031,odeon_books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in-depth_series),herb_sutter
7031,books2anywhere.com,0201760428,exceptional_c++_style-40_new_engineering,sutter
7032,books_down_under,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,herb_sutter_john_fuller
7032,books_down_under,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@,sutter@_herb
7033,paperbackworld.de,0201760428,exceptional_c++_style.,herb_sutter
7033,papamedia.com,0201760428,exceptional_c++_style_:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in_depth_series),herb_sutter
7034,bobs_books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@,sutter@_herb
7034,versandantiquariat_robert_a._mueller,0201760428,exceptional_c++_style._40_new_engineering_puzzles@_programming_problems_and_solutions._(c++_in_depth).,sutter@_herb
7035,aha-buch,0201760428,exceptional_c++_style,herb_sutter
7035,cobu_gmbh_&_co._kg,0201760428,exceptional_c++_style,sutter@_herb
7036,morgenstundt_buch_&_kunst,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems_and_solutions,sutter@_herb
7036,marando.de_versandbuchhandlung,0201760428,exceptional_c++_style,herb_sutter
7037,bobs_books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,john_fuller_herb_sutter
7037,thebookcom,0201760428,exceptional_c++_style_:_40_new_engineering_puzzles@_programming_problems_and_solutions,sutter@_herb
7038,quartermelon,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb_(author)
7038,thebookcom,0201760428,exceptional_c++_style_:_40_new_engineering_puzzles@_programming_problems_and_solutions,sutter@_herb
7039,revaluation_books,0201760428,exceptional_c++_style_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb
7039,thesaintbookstore,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions_(c++_in-depth_series),sutter@_herb
7040,mellon's_books,0201760428,exceptional_c++_style,sutter@_herb
7040,englishbookservice.com_gti_gmbh,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems_and_solutions,sutter@_herb
7041,bobs_books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@,sutter
7041,blackwell_online,0201760428,exceptional_c++_style,herb_sutter
7042,free_u.s._air_shipping_@_thebookcompany,0201760428,exceptional_c++_style_:_40_new_engineering_puzzles@_programming_problems_and_solutions,sutter@_herb
7042,free_u.s._air_shipping_@_thebookcompany,0201760428,exceptional_c++_style_:_40_new_engineering_puzzles@_programming_problems_and_solutions,sutter@_herb
7043,stratford_books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb_(author)
7043,the_book_depository,0201760428,exceptional_c++_style,herb_sutter
7044,revaluation_books,0201760428,exceptional_c++_style:40_new_engineering_puzzles_programming_problems_and_solutions,sutter@_herb
7044,revaluation_books,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems_and_solutions_(c++_in_depth),herb_sutter
7045,limelight_bookshop,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@_and_solutions,sutter@_herb
7045,gunter_koppon,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@,sutter
7046,gunars_store,0201760428,exceptional_c++_style:_40_new_engineering_puzzles@_programming_problems@,sutter
7046,technischer_overseas_pvt._ltd.,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt
7047,the_e,0201795256,c++_network_programming:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c.;_huston@_stephen_d.
7047,happybook,0201795256,c++_network_programming:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c.;_huston@_stephen_d.
7048,ecampus.com,0201795256,c++_network_programming:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c.;_huston@_stephen_d.
7048,enjoystudy,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c.;_huston@_stephen_d.
7049,readmate,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c.;_huston@_stephen_d.
7049,indoo.com,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c.huston@_stephen_d.
7050,a1books,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c.@_huston@_stephen_d.
7050,textbookxdotcom,0201795256,c++_network_programming_systematic_reuse_with_ace_and_frameworks_(volume2),douglas_c._schmidt
7051,caiman,0201795256,c++_network_programming_volume,schmidt@_douglas_c.
7051,a1books,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c.@_huston@_stephen_d.
7052,paperbackworld.de,0201795256,c++_network_programming,doug_schmidt@_stephen_d._huston
7052,marando.de_versandbuchhandlung,0201795256,c++_network_programming,douglas_c._schmidt@_stephen_d._huston
7053,morgenstundt_buch_&_kunst,0201795256,c++_network_programming,schmidt@_douglas_c.;_huston@_stephen_d.
7053,aha-buch,0201795256,c++_network_programming,douglas_c._schmidt@_stephen_d._huston
7054,versandantiquariat_robert_a._mueller,0201795256,c++_network_programming._systematic_reuse_with_ace_and_frameworks.,schmidt@_doug_huston@_stephen_d.
7054,cobu_gmbh_&_co._kg,0201795256,c++_network_programming,schmidt@_douglas_c.;_huston@_stephen_d.
7055,thebookcom,0201795256,c++_network_programming_systematic_reuse_with_ace_and_frameworks_-_v._2,schmidt@_douglas_c.
7055,mellon's_books,0201795256,c++_network_programming,schmidt@_douglas_c.
7056,papamedia.com,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,douglas_c._schmidt@_stephen_d._huston
7056,thebookcom,0201795256,c++_network_programming_systematic_reuse_with_ace_and_frameworks_-_v._2,schmidt@_douglas_c.
7057,quartermelon,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c._(author)_huston@_stephen_d._(author)_huston@_stephen_d._(joint_author)
7057,free_u.s._air_shipping_@_thebookcompany,0201795256,c++_network_programming_systematic_reuse_with_ace_and_frameworks_-_v._2,schmidt@_douglas_c.
7058,blackwell_online,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c._huston@_stephen_d.
7058,free_u.s._air_shipping_@_thebookcompany,0201795256,c++_network_programming_systematic_reuse_with_ace_and_frameworks_-_v._2,schmidt@_douglas_c.
7059,revaluation_books,0201795256,c++_network_programming_volume_2:systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c./_huston@_stephen_d.
7059,stratford_books,0201795256,c++_network_programming@_volume_2:_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c._(author)_huston@_stephen_d._(author)_huston@_stephen_d._(joint_author)
7060,revaluation_books,0201795256,c++_network_programming:_systematic_reuse_with_ace_and_frameworks_v._2_(the_c++_in-depth_series),douglas_c._schmidt
7060,revaluation_books,0201795256,c++_network_programming_systematic_reuse_with_ace_and_frameworks,schmidt@_douglas_c./_huston@_stephen_d.
7061,englishbookservice.com_gti_gmbh,0201795256,c++_network_programming,schmidt@_douglas_c.;_huston@_stephen_d.
7061,ecampus.com,0201734842,c++_templates:_the_complete_guide,vandevoorde@_david;_josuttis@_nicolai
7062,indoo.com,0201734842,c++_templates:_the_complete_guide,vandevoorde@_davidjosuttis@_nicolai_m.
