akaname,inspectionid,city,state,results,longitude,latitude,inspectiondate,risk,location,license,facilitytype,address,inspectiontype,dbaname,zip
NORTH SHORE BAKERY,1950601,CHICAGO,IL,Fail,-87.70295261,42.01188769,20160817,Risk 2 (Medium),(42.0118876875475,1819196,Bakery,2919-2921 W TOUHY AVE ,Canvass,NORTH SHORE BAKERY,60645
BOW TRUSS COFFEE ROASTERS,1960668,CHICAGO,IL,Pass,-87.67868133,41.94332409,20160916,Risk 2 (Medium),(41.943324086616215,2432472,Restaurant,2004 W ROSCOE ST ,Canvass,BOW TRUSS COFFEE ROASTERS,60618
SHINJU SUSHI JAPANESE RESTAURANT LLC,1960662,CHICAGO,IL,Pass,-87.59208771,41.79939926,20160916,Risk 1 (High),(41.79939926211286,1927671,Restaurant,1375 E 53RD ST ,Complaint Re-Inspection,SHINJU SUSHI JAPANESE RESTAURANT LLC,60615
BRIOCHE DOREE CAFE BAKERY (T3 K15 FOOD COURT),1960664,CHICAGO,IL,Pass,-87.91442844,42.0085364,20160916,Risk 1 (High),(42.008536400868735,34242,Restaurant,11601 W TOUHY AVE ,Canvass,BRIOCHE DOREE T-3,60666
CERMAK PRODUCE,1960656,CHICAGO,IL,Pass,-87.67584785,41.8313499,20160916,Risk 1 (High),(41.83134990007708,1649774,Grocery Store,3435 S ARCHER AVE ,Complaint,CERMAK PRODUCE #5 LTD,60608
THREE STARS FOOD MARKET,1960658,CHICAGO,IL,Pass,-87.7064122,41.88590557,20160916,Risk 2 (Medium),(41.885905570213964,1646198,Grocery Store,252-54 N KEDZIE AVE ,Complaint Re-Inspection,THREE STARS FOOD MARKET,60612
OLD CROW SMOKEHOUSE,1960650,CHICAGO,IL,Pass w/ Conditions,-87.65551181,41.94574252,20160916,Risk 1 (High),(41.945742521799225,2405150,Restaurant,3506-3514 N CLARK ST ,Complaint,OLD CROW SMOKEHOUSE,60657
VICEROY OF INDIA,1960659,CHICAGO,IL,Fail,-87.69306266,41.99778495,20160916,Risk 1 (High),(41.997784946537436,2404574,Restaurant,2516-2520 W DEVON AVE ,Complaint,VICEROY OF INDIA/SAGAR,60659
CORNER FOOD,1960648,CHICAGO,IL,Pass,-87.69671,41.90201943,20160916,Risk 2 (Medium),(41.90201943180487,2487401,Grocery Store,1133 N CALIFORNIA AVE ,License Re-Inspection,CORNER FOOD INC,60622
WALGREENS #02387,1960647,CHICAGO,IL,Pass,-87.58447691,41.73703983,20160916,Risk 3 (Low),(41.73703983105779,1740300,Grocery Store,1616 E 87TH ST ,Complaint,WALGREENS #02387,60617
Hirsch Metro. (H/S),1955239,CHICAGO,IL,Pass,-87.60176452,41.7537612,20160916,Risk 1 (High),(41.75376120204399,47031,School,7740 S INGLESIDE ,Canvass,Hirsch Metro. (H/S),60619
LUSH WINE & SPIRITS,1960644,CHICAGO,IL,Out of Business,-87.68457606,41.94325126,20160916,Risk 3 (Low),(41.943251259237634,1695344,RETAIL WINE/WINE BAR,2232 W ROSCOE ST ,Canvass,LUSH WINE & SPIRITS,60618
THAI 'LINDA' CAFE',1960643,CHICAGO,IL,Pass,-87.67943319,41.94331639,20160916,Risk 1 (High),(41.943316391093994,77033,Restaurant,2022 W ROSCOE ST ,Canvass,THAI 'LINDA' CAFE',60618
JEWEL FOOD STORE,1960641,CHICAGO,IL,Pass w/ Conditions,-87.66865163,41.98218988,20160916,Risk 1 (High),(41.98218988461361,2334637,Grocery Store,5516 N CLARK ST ,Canvass,AFC Sushi @ Jewel Osco #3407,60640
AU BON PAIN,1960639,CHICAGO,IL,Pass,-87.60476984,41.78831126,20160916,Risk 1 (High),(41.788311258410836,1980004,Restaurant,5841 S MARYLAND AVE ,Canvass,AU BON PAIN,60637
ALL ABOARD LEARNING EXPRESS,1960638,CHICAGO,IL,Pass,-87.72932153,41.99544665,20160916,Risk 1 (High),(41.995446645749816,2215589,Daycare (2 - 6 Years),4008 W ROSEMONT AVE ,Canvass,ALL ABOARD LEARNING EXPRESS,60646
B & A SUPERSUB INC,1960634,CHICAGO,IL,Pass,-87.72437268,41.86607379,20160916,Risk 2 (Medium),(41.86607379348164,1122312,Restaurant,3943 W ROOSEVELT RD ,Short Form Complaint,B & A SUPERSUB INC,60624
LUSH WINE & SPIRITS,1960631,CHICAGO,IL,Out of Business,-87.68457606,41.94325126,20160916,Risk 2 (Medium),(41.943251259237634,1695340,RETAIL WINE/WINE BAR,2232 W ROSCOE ST ,Canvass,LUSH WINE & SPIRITS,60618
2 TWENTY 2 TAVERN,1960630,CHICAGO,IL,Fail,-87.62625212,41.87894998,20160916,Risk 3 (Low),(41.87894997697085,2428956,TAVERN,222 S WABASH AVE ,License,2 TWENTY 2 TAVERN,60604
JJ FISH & GROCERY,1960637,CHICAGO,IL,Fail,-87.69296412,41.76443109,20160916,Risk 2 (Medium),(41.764431087792644,2341091,RESTAURANT/GROCERY STORE,2759 W 71ST ST ,Complaint,JJ FISH & GROCERY INC.,60629
,1746305,CHICAGO,IL,Pass,-87.64970295,41.77978407,20160916,Risk 2 (Medium),(41.779784072879195,2488445,Restaurant,1000 W 63RD ST ,License Re-Inspection,LANA'S RESTAURANT & GROCERY INC.,60621
ISLA PILIPINA RESTAURANT,1960629,CHICAGO,IL,Fail,-87.69140891,41.96848269,20160916,Risk 1 (High),(41.96848268957195,1445451,Restaurant,2501 W LAWRENCE AVE ,Canvass,ISLA PILIPINA RESTAURANT,60625
STANLEY'S,1960626,CHICAGO,IL,Pass,-87.66223523,41.91057467,20160916,Risk 2 (Medium),(41.910574669649414,15042,Grocery Store,1558 N ELSTON AVE ,Complaint Re-Inspection,STANLEY'S,60622
PARK PACKING,1955224,CHICAGO,IL,Pass,-87.66423536,41.81915944,20160909,Risk 2 (Medium),(41.819159444267484,2008956,Wholesale,1544 W 41ST ST ,Canvass,PARK PACKING OF CHICAGO,60609
SPOON THAI CUISINE,1960620,CHICAGO,IL,Fail,-87.68894969,41.96517023,20160916,Risk 1 (High),(41.96517022664056,2152343,Restaurant,4608 N WESTERN AVE ,Canvass,SPOON THAI,60625
ELIZABETH  RESTAURANT,1960619,CHICAGO,IL,No Entry,-87.68879319,41.96969326,20160916,Risk 1 (High),(41.969693264065235,2049249,Restaurant,4835 N WESTERN AVE ,Canvass,ELIZABETH  RESTAURANT,60625
B J'S MARKET (T3 K15 FOOD COURT),1960621,CHICAGO,IL,Pass,-87.91442844,42.0085364,20160916,Risk 1 (High),(42.008536400868735,34201,Restaurant,11601 W TOUHY AVE ,Canvass,B J'S  MARKET,60666
PERRYS FOOD STORE,1960616,CHICAGO,IL,Fail,-87.62517222,41.67788632,20160916,Risk 2 (Medium),(41.677886324206774,1447481,Grocery Store,101-103 W 119TH ST ,Complaint,PERRYS FOOD STORE,60628
MARIANO'S,1960611,CHICAGO,IL,Fail,-87.64645269,41.90856014,20160916,Risk 1 (High),(41.90856013536843,2391457,Grocery Store,1500 N CLYBOURN ST ,Complaint,MARIANO'S #8534,60610
GRANVILLE FOOD MART,1948947,CHICAGO,IL,Fail,-87.65871453,41.9946812,20160808,Risk 3 (Low),(41.9946812023239,2359784,CONVENIENCE,1108 W GRANVILLE AVE ,Canvass,GRANVILLE FOOD MART INC.,60660
ANDY'S DELI,1960606,CHICAGO,IL,Pass w/ Conditions,-87.77217917,41.98033761,20160916,Risk 1 (High),(41.980337613209805,1351717,Grocery Store,5442 N MILWAUKEE AVE ,Complaint,ANDY'S DELI,60630
BUFFALO WILD WINGS,1960604,CHICAGO,IL,Fail,-87.63989978,41.86964015,20160916,Risk 1 (High),(41.86964015211643,2359796,Restaurant,513 W TAYLOR ST ,Short Form Complaint,BUFFALO WILD WINGS,60607
BIRRIERIA JALISCO,1960603,CHICAGO,IL,Pass,-87.68669535,41.80851121,20160916,Risk 1 (High),(41.808511205858146,1772607,Restaurant,2462 W 47TH ST ,Complaint,BIRRIERIA JALISCO,60632
VICTUS ARS,1960609,CHICAGO,IL,Pass,-87.69761992,41.93734969,20160916,Risk 2 (Medium),(41.93734968535169,2340976,Bakery,3053 N CALIFORNIA AVE ,Canvass,VICTUS ARS,60618
LA MICHOACANA,1960600,CHICAGO,IL,Pass,-87.67481402,41.80839901,20160916,Risk 2 (Medium),(41.80839900675234,2476172,Restaurant,2001 W 47TH ST ,License Re-Inspection,LA MICHOACANA,60609
NEXT DOOR CAFE,1960598,CHICAGO,IL,Fail,-87.64588284,41.93267185,20160916,Risk 2 (Medium),(41.93267184507835,2108605,Restaurant,659 W DIVERSEY PKWY ,Short Form Complaint,NEXT DOOR CAFE,60614
VELVET TACO,1953515,CHICAGO,IL,Pass,-87.6285014,41.90212753,20160831,Risk 1 (High),(41.90212753255816,2299114,Restaurant,1110 N STATE ST ,Canvass Re-Inspection,VELVET TACO,60610
CICS AVALON PARK/SOUTH SHORE,1955238,CHICAGO,IL,Pass,-87.58788286,41.74315245,20160916,Risk 1 (High),(41.7431524490724,2255640,School,1501 E 83RD PL ,Canvass,CICS AVALON PARK/SOUTH SHORE,60619
FOOD 4 LESS MIDWEST # 567,1960594,CHICAGO,IL,Pass,-87.74695994,41.90950515,20160916,Risk 1 (High),(41.909505147743424,1884255,Grocery Store,4821 W NORTH AVE ,Complaint,FOOD 4 LESS MIDWEST # 567,60639
A-ZMALL WORLD CHILD DEVELOPMENT CENTER,1960596,CHICAGO,IL,Pass,-87.717055,41.84346389,20160916,Risk 1 (High),(41.84346389123191,2215954,Daycare (2 - 6 Years),2629 S LAWNDALE AVE ,License Re-Inspection,A-ZMALL WORLD CHILD DEVELOPMENT CENTER,60623
HARRY S TRUMAN COLLEGE,1960589,CHICAGO,IL,Pass,-87.65923798,41.96526739,20160916,Risk 1 (High),(41.965267394985155,2419090,Restaurant,1145 W WILSON AVE ,Canvass,HARRY S TRUMAN COLLEGE,60640
ROCKS NORTHCENTER,1960906,CHICAGO,IL,No Entry,-87.68086072,41.95692025,20160916,Risk 1 (High),(41.95692025391941,1998392,Restaurant,4138-4142 N LINCOLN ,Canvass,ROCKS NORTHCENTER,60618
SUBWAY,1960590,CHICAGO,IL,Pass w/ Conditions,-87.73343294,41.98996531,20160916,Risk 1 (High),(41.98996531393315,2163012,Restaurant,4157 W Peterson AVE ,Short Form Complaint,SUBWAY,60646
BEEF SHACK,1960539,CHICAGO,IL,Pass,-87.65639469,41.93998541,20160915,Risk 1 (High),(41.93998540683519,2397851,Restaurant,1056 W BELMONT AVE BLDG ,Complaint Re-Inspection,BEEF SHACK,60657
GRAND CITGO/ MR. SUB / DUNKIN DONUTS,1960588,CHICAGO,IL,Pass w/ Conditions,-87.66697976,41.89086776,20160916,Risk 2 (Medium),(41.89086776499436,1330101,Restaurant,1535 W GRAND AVE ,Complaint Re-Inspection,GRAND CITGO/ MR. SUB / DUNKIN DONUTS,60642
MI LINDO SAN JOSE,1960587,CHICAGO,IL,Fail,-87.71459185,41.89536705,20160916,Risk 3 (Low),(41.895367054321824,2488132,Grocery Store,3519 W CHICAGO AVE ,License,MI LINDO SAN JOSE,60651
KRUNGTHEP THAI CUISINE,1960582,CHICAGO,IL,Pass,-87.64912449,41.94014624,20160916,Risk 1 (High),(41.940146235765575,2340786,Restaurant,3205 N HALSTED ST ,Complaint Re-Inspection,KRUNGTHEP THAI CUISINE,60657
INSOMNIA COOKIES,1960581,CHICAGO,IL,Fail,-87.59951365,41.79492433,20160916,Risk 2 (Medium),(41.794924327756654,2483490,Restaurant,1105 E 55TH ST ,License,INSOMNIA COOKIES,60615
CERMAK PRODUCE,1960577,CHICAGO,IL,Pass,-87.70789805,41.84436673,20160916,Risk 1 (High),(41.84436672874595,1770942,Grocery Store,3311 W 26TH ST ,Short Form Complaint,CERMAK PRODUCE,60623
LINCOLN SQUARE MONTESSORI SCHOOL,1960576,CHICAGO,IL,Pass,-87.70328936,41.96838683,20160916,Risk 1 (High),(41.96838683192195,2216100,Children's Services Facility,2953 W LAWRENCE AVE ,Canvass,LINCOLN SQUARE MONTESSORI SCHOOL,60625
DUNKIN DONUTS/BASKIN ROBBINS,1960578,CHICAGO,IL,Pass,-87.64906775,41.93260888,20160916,Risk 2 (Medium),(41.93260888067069,1579668,Restaurant,801 W DIVERSEY PKWY ,Complaint Re-Inspection,DUNKIN BASKINS TOGOS,60614
STARBUCKS,1965642,CHICAGO,IL,No Entry,-87.64514243,41.77985559,20160916,Risk 2 (Medium),(41.77985559084816,2483955,Restaurant,806 W 63 ST ,License,STARBUCKS COFFEE #27892,60621
SUBWAY,1960580,CHICAGO,IL,Pass,-87.69830277,41.95408332,20160916,Risk 1 (High),(41.954083317714684,2488811,Restaurant,2800 W IRVING PARK RD ,License,SUBWAY,60618
LONE STAR BBQ BAR,1953472,CHICAGO,IL,Fail,-87.80700926,41.94124214,20160830,Risk 1 (High),(41.941242141901604,2428621,Restaurant,3350 N HARLEM AVE ,Complaint,LONE STAR BBQ BAR,60634
FRANCES' REST & DELI INC,1770703,CHICAGO,IL,Fail,-87.64271729,41.92909093,20160512,Risk 1 (High),(41.92909092538381,17961,Restaurant,2552-2554 N CLARK ST ,Canvass Re-Inspection,FRANCES' REST & DELI INC,60614
CORNER FOOD,1960572,CHICAGO,IL,Fail,-87.69671,41.90201943,20160916,Risk 2 (Medium),(41.90201943180487,2487401,Grocery Store,1133 N CALIFORNIA AVE ,License Re-Inspection,CORNER FOOD INC,60622
GIO'S SPORTS BAR,1936221,CHICAGO,IL,Pass,-87.67908666,41.97042959,20160916,Risk 1 (High),(41.97042959055041,1145075,Restaurant,4857 N DAMEN AVE ,Canvass,GIO'S SPORTS BAR,60625
SUBWAY SANDWICHES,1960570,CHICAGO,IL,Out of Business,-87.69830277,41.95408332,20160916,Risk 1 (High),(41.954083317714684,1577135,Restaurant,2800-B W IRVING PARK RD ,Canvass,SUBWAY SANDWICHES,60618
UMAMI BURGER,1960571,CHICAGO,IL,Pass,-87.65151814,41.88422708,20160916,Risk 1 (High),(41.88422707893843,2437275,Restaurant,945 W RANDOLPH ST ,Complaint Re-Inspection,UMAMI BURGER,60607
THE EMPANADA BIKE,1960567,CHICAGO,IL,Not Ready,-87.67710953,41.95203002,20160915,Risk 3 (Low),(41.952030017774646,2476191,MOBILPREPARED FOOD VENDOR,3855 N LINCOLN AVE ,License,THE EMPANADA BIKE,60613
VIDA EN EXCELENCIA,1955237,CHICAGO,IL,No Entry,-87.66901037,41.80867512,20160915,Risk 2 (Medium),(41.808675123222294,2270454,Grocery Store,1740 W 47TH ST ,Canvass,VIDA EN EXCELENCIA,60609
MCDONALD'S,1960566,CHICAGO,IL,Pass,-87.61717578,41.84676661,20160915,Risk 2 (Medium),(41.8467666109193,2064662,Restaurant,2525 S DR MARTIN LUTHER KING JR DR ,Complaint,MCDONALD'S RESTAURANTS,60616
T J SUB AND GYROS,1955236,CHICAGO,IL,No Entry,-87.63005895,41.76126021,20160915,Risk 2 (Medium),(41.76126021386328,2032729,Restaurant,7318 S VINCENNES AVE ,Canvass,T J SUB AND GYROS,60621
S 7 M GROCERY,1955235,CHICAGO,IL,No Entry,-87.64478264,41.77395758,20160915,Risk 2 (Medium),(41.773957578555944,2060149,Grocery Store,6610 S HALSTED ST ,Canvass,S & M GROCERY,60621
TROPIC ISLAND JERK CHICKEN,1960562,CHICAGO,IL,Pass,-87.61039129,41.75108429,20160915,Risk 1 (High),(41.75108428742866,2017922,Restaurant,553 E 79TH ST ,Complaint Re-Inspection,TROPIC ISLAND JERK CHICKEN,60619
LADY GREGORY'S,1960544,CHICAGO,IL,Pass,-87.66850101,41.97785952,20160915,Risk 1 (High),(41.977859518520475,2017268,Restaurant,5254-5260 N CLARK ST ,Canvass,LADY GREGORY'S,60640
BARBA YIANNI TAVERNA,1960557,CHICAGO,IL,Pass,-87.68817247,41.96825393,20160915,Risk 1 (High),(41.96825393294936,2196054,Restaurant,4761 N LINCOLN AVE ,Canvass Re-Inspection,BARBA YIANNI TAVERNA INC.,60625
MIDDLE EASTERN MARKET,1960553,CHICAGO,IL,Pass,-87.80739896,41.9523095,20160915,Risk 1 (High),(41.95230949839922,2252970,Grocery Store,3952 N HARLEM AVE ,Complaint,ASWAQ KAN ZAMAN,60634
ARTANGO BAR AND STEAKHOUSE,1960549,CHICAGO,IL,No Entry,-87.68827182,41.96840533,20160915,Risk 1 (High),(41.96840532791772,2431876,Restaurant,4767 N LINCOLN AVE ,Canvass,ARTANGO BAR AND STEAKHOUSE,60625
STARBUCKS COFFEE #13439,1960550,CHICAGO,IL,Pass,-87.72820341,41.9691923,20160915,Risk 2 (Medium),(41.9691923029365,1800742,Restaurant,4830 N PULASKI RD ,Canvass,STARBUCKS COFFEE #13439,60630
NEWPORT BAR & GRILLE,1960545,CHICAGO,IL,Out of Business,-87.66329838,41.94445156,20160915,Risk 1 (High),(41.94445156473188,42885,Restaurant,1344 W NEWPORT AVE ,Canvass,NEWPORT BAR & GRILLE,60657
HAPPINESS RESTAURANT,1960546,CHICAGO,IL,Pass,-87.64603822,41.83394023,20160915,Risk 1 (High),(41.83394023280671,1475377,Restaurant,3313 S HALSTED ST ,Short Form Complaint,HAPPINESS RESTAURANT,60608
United Employee Cafeteria (T1 C LL),1960541,CHICAGO,IL,Fail,-87.91442844,42.0085364,20160915,Risk 1 (High),(42.008536400868735,1974743,Restaurant,11601 W TOUHY AVE ,Canvass,ARAMARK AT UNITED AIRLINES,60666
MARIE'S GOLDEN CUE,1960554,CHICAGO,IL,Pass,-87.70986796,41.96105914,20160915,Risk 3 (Low),(41.961059135039115,9525,Restaurant,3241 W MONTROSE AVE ,Canvass,MARIE'S GOLDEN CUE,60618
WINDY CITY GYROS,1960548,CHICAGO,IL,Fail,-87.65014629,41.95371592,20160915,Risk 1 (High),(41.95371591865941,71095,Restaurant,3932 N BROADWAY ,Complaint,WINDY CITY GYROS,60613
Chicago Academy for the Arts,1763730,Chicago,IL,Pass,-87.65317168,41.89640908,20160427,Risk 3 (Low),(41.896409081520545,3200708,School,1010 W Chicago AVE ,Canvass,Chicago Academy for the Arts,60642
QUESADILLAS Y HUARACHES JUMBO,1960552,CHICAGO,IL,Pass,-87.69299833,41.77923236,20160915,Risk 1 (High),(41.779232357598445,2487620,Restaurant,2750 W 63RD ST ,License Re-Inspection,QUESADILLAS Y HUARACHES JUMBO,60629
CARBON,1960543,CHICAGO,IL,Pass w/ Conditions,-87.63464866,41.84559491,20160915,Risk 1 (High),(41.845594905580455,1802129,Restaurant,300 W 26TH ST ,Canvass,CARBON,60616
CHICAGO WALDORF SCHOOL,1960533,CHICAGO,IL,Pass,-87.66304984,42.00128754,20160915,Risk 1 (High),(42.00128754307026,2469512,Daycare (2 - 6 Years),1257 W LOYOLA AVE ,License Re-Inspection,CHICAGO WALDORF SCHOOL,60626
MARGARITA'S PIZZERIA,1960535,CHICAGO,IL,Fail,-87.61647026,41.75849308,20160915,Risk 1 (High),(41.75849308118378,1875208,Restaurant,346 E 75TH ST ,Complaint,MARGARITA'S PIZZERIA,60619
HAPPINESS RESTAURANT,1960531,CHICAGO,IL,Pass,-87.64603822,41.83394023,20160915,Risk 1 (High),(41.83394023280671,1475377,Restaurant,3313 S HALSTED ST ,Complaint Re-Inspection,HAPPINESS RESTAURANT,60608
ARTURO'S TACOS,1960528,CHICAGO,IL,Pass,-87.687264,41.91760789,20160915,Risk 1 (High),(41.91760789157746,17234,Restaurant,2001 N WESTERN AVE ,Complaint,ARTURO'S TACOS,60647
,1960527,CHICAGO,IL,Pass,-87.62394571,41.89807992,20160915,Risk 1 (High),(41.898079920503314,2374553,Restaurant,845 N MICHIGAN AVE ,Complaint,FRESHII,60611
PITA PUFF II INC.,1960526,CHICAGO,IL,Out of Business,-87.70838612,41.97047786,20160915,Risk 1 (High),(41.970477857992165,2326453,Restaurant,4905 N KEDZIE AVE ,Canvass,PITA PUFF II INC.,60625
IDEAL BAKERY ENTERPRISES,1960523,CHICAGO,IL,Pass w/ Conditions,-87.76000005,41.96721118,20160915,Risk 1 (High),(41.9672111847792,2423478,Bakery,4763 N MILWAUKEE AVE ,Complaint Re-Inspection,IDEAL BAKERY ENTERPRISES,60630
WHINER BEER COMPANY,1746303,CHICAGO,IL,Pass,-87.66028326,41.81060129,20160915,Risk 3 (Low),(41.81060129421089,2428010,Liquor,1400 W 46TH ST ,License Re-Inspection,WHINER BEER COMPANY,60609
WHINER BEER COMPANY,1746302,CHICAGO,IL,Pass,-87.66028326,41.81060129,20160915,Risk 3 (Low),(41.81060129421089,2428009,Liquor,1400 W 46TH ST ,License Re-Inspection,WHINER BEER COMPANY,60609
5411 EMPANADAS,1960513,CHICAGO,IL,Fail,-87.64601179,41.9339798,20160915,Risk 1 (High),(41.933979804573255,2158281,Restaurant,2850 N CLARK ST ,Canvass,5411 EMPANADAS,60657
ZOOM PIZZA,1960511,CHICAGO,IL,Pass w/ Conditions,-87.66308212,41.92051354,20160915,Risk 1 (High),(41.92051353555901,2431675,Restaurant,2156 N CLYBOURN AVE ,Canvass,ZOOM PIZZA FACTORY,60614
JEWEL FOOD STORE #3181,1960517,CHICAGO,IL,Pass,-87.62691784,41.73614513,20160915,Risk 1 (High),(41.7361451282369,1368,Grocery Store,87 W 87TH ST ,Complaint Re-Inspection,JEWEL FOOD STORE #3181,60620
McClellan,1955234,CHICAGO,IL,Pass,-87.64106579,41.82998962,20160915,Risk 1 (High),(41.829989616224736,24421,School,3527 S Wallace (600W) ,Canvass,McClellan,60609
Jitlada Thai House Restaurant,1767216,CHICAGO,IL,Out of Business,-87.6494093,41.94955706,20160421,Risk 1 (High),(41.94955706078413,1959797,Restaurant,3715-3717 N HALSTED ST ,Canvass,Jitlada Thai House Restaurant,60613
MANDY NOOR,1960506,CHICAGO,IL,Pass,-87.7222708,41.96819486,20160915,Risk 1 (High),(41.96819485557927,2487870,Restaurant,3737 W LAWRENCE AVE UNIT E,License,MANDY NOOR,60625
LA CONCORDIA,1960519,CHICAGO,IL,Pass,-87.72148931,41.96113644,20160915,Risk 1 (High),(41.96113643801855,1494478,Restaurant,3724 W MONTROSE AVE ,Canvass,LA CONCORDIA,60618
UNITED AIRLINES CLUB T1 B-18,1960501,CHICAGO,IL,Not Ready,-87.91442844,42.0085364,20160915,Risk 1 (High),(42.008536400868735,2464519,Restaurant,11601 W TOUHY AVE ,License,UNITED AIRLINES CLUB,60666
UNITED AIRLINES CLUB T1 B-18,1960496,CHICAGO,IL,Not Ready,-87.91442844,42.0085364,20160915,Risk 1 (High),(42.008536400868735,2464518,Restaurant,11601 W TOUHY AVE ,License,UNITED AIRLINES CLUB,60666
LYCEE FRACAIS DE CHICAGO,1960497,CHICAGO,IL,Pass,-87.67728085,41.9650134,20160915,Risk 1 (High),(41.965013404281635,2423101,PRIVATE SCHOOL,1929 W WILSON AVE ,Canvass,HANDCUT FOODS,60640
UNCOMMON GROUND,1960493,CHICAGO,IL,Pass w/ Conditions,-87.65979513,41.95106405,20160915,Risk 1 (High),(41.951064053085005,2108171,Restaurant,3800-3804 N CLARK ST ,Complaint,UNCOMMON GROUND,60613
MID CITY CARDS AND GIFTS,1960489,CHICAGO,IL,Pass,-87.63664906,41.88323435,20160915,Risk 3 (Low),(41.88323434776848,2488286,Grocery Store,101 N WACKER DR ,License,MID CITY CARDS AND GIFTS,60606
UMAMI BURGER,1960484,CHICAGO,IL,Fail,-87.65151814,41.88422708,20160915,Risk 1 (High),(41.88422707893843,2437275,Restaurant,945 W RANDOLPH ST ,Complaint Re-Inspection,UMAMI BURGER,60607
CREATIVE LITTLE ONES PRE-SCHOOL,1960453,CHICAGO,IL,Pass,-87.64333893,41.72060451,20160915,Risk 1 (High),(41.72060450974259,2216202,Daycare (2 - 6 Years),9528-9530 S HALSTED ST ,License,CREATIVE LITTLE ONES PRE-SCHOOL INC.,60628
HILTON SUITES,1960485,CHICAGO,IL,Pass,-87.62198691,41.89935174,20160915,Risk 1 (High),(41.89935173506942,2233032,Restaurant,198 E DELAWARE PL ,Canvass,HILTON SUITES CHICAGO MAGNIFICENT MILE,60611
UNITED CLUB/T-1 B18,1960478,CHICAGO,IL,Fail,-87.91442844,42.0085364,20160915,Risk 1 (High),(42.008536400868735,1888807,Restaurant,11601 W TOUHY AVE ,Canvass,UNITED CLUB,60666
FAMILY  DOLLAR  #5834,1960471,CHICAGO,IL,Fail,-87.66868422,41.85786568,20160915,Risk 3 (Low),(41.85786568003929,1845741,Grocery Store,1700 W 18TH ST ,Complaint,FAMILY  DOLLAR  #5834,60608
7-ELEVEN,1960474,CHICAGO,IL,Pass,-87.63006792,41.90173559,20160915,Risk 2 (Medium),(41.9017355868964,15022,Grocery Store,1036 N DEARBORN ST ,Canvass Re-Inspection,7-ELEVEN,60610
CHARLIE'S,1960479,CHICAGO,IL,Pass,-87.70258694,41.96111443,20160915,Risk 1 (High),(41.961114426323554,1441898,Grocery Store,2941 W MONTROSE AVE ,Canvass,CHARLIES  SUPERMARKET INC.,60618
SWEET ATTILA'S A BAKE SHOP,1960473,CHICAGO,IL,Pass,-87.6618873,42.00902868,20160915,Risk 1 (High),(42.00902867704194,2099660,Restaurant,6977-6981 N SHERIDAN RD ,Complaint,THE GROWLING RABBIT A CAFE,60626
IVORY PROFESSIONAL BUILDING,1960476,CHICAGO,IL,Pass,-87.59056098,41.75132826,20160915,Risk 1 (High),(41.75132825596118,2215471,Daycare Combo 1586,1401-1409 E 79TH ST ,License,PROJECT ORG. & DESIGN STUDIO,60619
A&G FRESH MARKET,1960466,CHICAGO,IL,Pass,-87.76777554,41.93866932,20160915,Risk 1 (High),(41.938669321442646,2483780,Grocery Store,5630 W BELMONT AVE ,License,A&G FRESH MARKET,60634
MAISON PARISIENNE,1953468,CHICAGO,IL,Pass,-87.65216891,41.94201045,20160830,Risk 1 (High),(41.94201045453513,2447222,Bakery,3307 N CLARK ST ,License,MAISON PARISIENNE,60657
NOONOKABAB,1960465,CHICAGO,IL,Pass,-87.70827325,41.96672275,20160915,Risk 1 (High),(41.96672274609717,2488196,Restaurant,4701 N KEDZIE AVE ,License,NOONOKABAB,60625
MID-CITY CARDS & GIFTS,1960468,CHICAGO,IL,Pass,-87.63661833,41.88188623,20160915,Risk 3 (Low),(41.88188622746245,2488281,Grocery Store,1 S WACKER DR ,License,MID CITY CARDS AND GIFTS,60606
GOLDEN APPLE RESTAURANT,1960464,CHICAGO,IL,Pass,-87.66328493,41.93597777,20160915,Risk 1 (High),(41.93597777175416,56449,Restaurant,2971 N LINCOLN AVE ,Complaint Re-Inspection,GOLDEN APPLE RESTAURANT,60657
BRIDGEPORT CATHOLIC SCHOOL(CAMPUS),1955233,CHICAGO,IL,Pass,-87.64250381,41.82705615,20160915,Risk 1 (High),(41.827056149560676,2224981,School,3700 S LOWE ,Canvass,BRIDGEPORT CATHOLIC SCHOOL (CAMPUS),60609
MYRON MIXON'S SMOKE SHOW BARBECUE,1960463,CHICAGO,IL,Not Ready,-87.6595418,41.95117556,20160915,Risk 1 (High),(41.95117555641557,2484149,Restaurant,3801-3809 N CLARK ST ,License,MYRON MIXON'S SMOKE SHOW BARBECUE,60613
CERE'S,1960597,CHICAGO,IL,Fail,-87.6444918,41.93841197,20160915,Risk 1 (High),(41.93841197166044,2137239,Restaurant,3124 N BROADWAY ,Canvass,FROG N SNAIL,60657
MYRON MIXON'S SMOKE SHOW BARBECUE,1960461,CHICAGO,IL,Not Ready,-87.6595418,41.95117556,20160915,Risk 1 (High),(41.95117555641557,2484148,Restaurant,3801-3809 N CLARK ST ,License,MYRON MIXON'S SMOKE SHOW BARBECUE,60613
